-55,-55
-52,-52
-49,-51
-53,-51
-54,-52
-53,-52
-54,-52
-50,-52
-52,-52
-55,-52
-52,-52
-52,-52
-52,-52
-54,-52
-54,-52
-51,-52
-53,-52
-52,-52
-53,-52
-51,-52
-51,-52
-52,-52
-52,-52
-52,-52
-52,-52
-53,-52
-53,-52
-52,-52
-52,-52
-50,-51
-52,-51
-54,-52
-51,-52
-51,-51
-50,-51
-52,-51
-53,-51
-53,-52
-51,-51
-51,-51
-53,-51
-50,-51
-52,-51
-53,-51
-53,-52
-52,-52
-55,-52
-54,-52
-53,-52
-54,-53
-51,-52
-53,-52
-53,-52
-53,-52
-51,-52
-53,-52
-53,-52
-51,-52
-51,-52
-54,-52
-55,-52
-53,-52
-51,-52
-54,-52
-53,-52
-53,-52
-51,-52
-54,-52
-53,-52
-53,-52
-53,-52
-51,-52
-53,-52
-53,-52
-53,-52
-53,-52
-51,-52
-51,-52
-53,-52
-53,-52
-55,-52
-55,-53
-55,-53
-54,-53
-54,-53
-54,-53
-51,-53
-51,-52
-54,-53
-55,-53
-53,-53
-51,-52
-54,-53
-53,-53
-52,-52
-50,-52
-55,-52
-55,-53
-51,-52
-55,-53
-52,-53
-52,-52
-55,-53
-54,-53
-53,-53
-51,-52
-55,-53
-53,-53
-54,-53
-52,-53
-53,-53
-51,-52
-54,-52
-55,-53
-55,-53
-51,-53
-55,-53
-53,-53
-51,-52
-51,-52
-54,-52
-53,-52
-51,-52
-52,-52
-53,-52
-54,-52
-51,-52
-53,-52
-53,-52
-54,-52
-52,-52
-55,-53
-55,-53
-53,-53
-51,-52
-55,-53
-53,-53
-53,-53
-50,-52
-53,-52
-53,-52
-55,-53
-55,-53
-54,-53
-53,-53
-55,-53
-54,-53
-53,-53
-53,-53
-50,-52
-53,-52
-53,-52
-51,-52
-53,-52
-53,-52
-53,-52
-53,-52
-53,-52
-53,-52
-53,-52
-51,-52
-53,-52
-53,-52
-53,-52
-51,-52
-53,-52
-53,-52
-53,-52
-53,-52
-53,-52
-51,-52
-53,-52
-53,-52
-53,-52
-54,-52
-52,-52
-53,-52
