-66,-66
-71,-71
-71,-71
-70,-70
-70,-70
-70,-70
-65,-69
-70,-69
-70,-69
-65,-68
-69,-68
-69,-68
-70,-69
-70,-69
-65,-68
-69,-68
-69,-68
-71,-69
-69,-69
-69,-69
-71,-69
-71,-69
-65,-68
-66,-68
-70,-68
-70,-68
-69,-68
-65,-68
-69,-68
-69,-68
-70,-68
-66,-68
-70,-68
-71,-69
-66,-68
-69,-68
-69,-68
-66,-68
-69,-68
-69,-68
-69,-68
-65,-67
-69,-68
-69,-68
-69,-68
-65,-67
-69,-67
-69,-68
-65,-67
-69,-67
-65,-67
-69,-67
-65,-67
-69,-67
-69,-67
-68,-67
-65,-67
-69,-67
-69,-67
-65,-67
-65,-66
-69,-67
-69,-67
-45,-63
-69,-64
-65,-64
-70,-65
-70,-66
-69,-66
-67,-66
-70,-67
-69,-67
-66,-67
-70,-67
-70,-68
-66,-67
-69,-68
-69,-68
-69,-68
-65,-67
-70,-68
-69,-68
-69,-68
-66,-67
-69,-68
-70,-68
-70,-68
-69,-68
-67,-68
-69,-68
-69,-68
-69,-68
-66,-68
-69,-68
-69,-68
-69,-68
-67,-68
-65,-67
-69,-67
-68,-67
-69,-68
-66,-67
-66,-67
-70,-67
-65,-67
-71,-68
-69,-68
-69,-68
-65,-67
-71,-68
-69,-68
-66,-67
-70,-68
-71,-68
-69,-68
-67,-68
-67,-68
-65,-67
-69,-67
-65,-67
-69,-67
-70,-68
-67,-67
-67,-67
-69,-67
-70,-68
-66,-67
-66,-67
-69,-67
-65,-67
-70,-67
-70,-68
-65,-67
-64,-66
-69,-67
-66,-67
-69,-67
-65,-66
-69,-67
-70,-67
-70,-68
-69,-68
-69,-68
-69,-68
-65,-67
-69,-68
-69,-68
-69,-68
-69,-68
-70,-68
-69,-68
-65,-68
-69,-68
-70,-68
-69,-68
-69,-68
-65,-68
-69,-68
-70,-68
-69,-68
-69,-68
-66,-68
-65,-67
-70,-68
-70,-68
-70,-68
-69,-68
-65,-68
-69,-68
-69,-68
-65,-67
-69,-67
-69,-68
-71,-68
-65,-67
-65,-67
-69,-67
-69,-67
-69,-68
-65,-67
-65,-67
-69,-67
-69,-67
-69,-67
-66,-67
-69,-67
-67,-67
-69,-67
-69,-68
-69,-68
-65,-67
-69,-67
-65,-67
-69,-67
-69,-67
-69,-68
-69,-68
-65,-67
-69,-67
-69,-68
-69,-68
-65,-67
-66,-67
-70,-67
-65,-67
-70,-67
-69,-68
-70,-68
-69,-68
-66,-68
-66,-67
-69,-67
-69,-68
-69,-68
-65,-67
-69,-67
-69,-68
-66,-67
-70,-68
-70,-68
-65,-67
-69,-68
-69,-68
-67,-67
-66,-67
-69,-67
-69,-68
-66,-67
-69,-67
-70,-68
-68,-68
-67,-68
-68,-68
-71,-68
-71,-69
-71,-69
-64,-68
-69,-68
-70,-68
-65,-68
-70,-68
-71,-68
-70,-69
-65,-68
-71,-68
-70,-69
-70,-69
-66,-68
-70,-68
-70,-69
-70,-69
-66,-68
-70,-68
-71,-69
-66,-68
-69,-68
-69,-68
-68,-68
-66,-68
-70,-68
-69,-68
-68,-68
-69,-68
-67,-68
-70,-68
-69,-68
-71,-69
-65,-68
-69,-68
-69,-68
-69,-68
-66,-68
-65,-67
-69,-67
-69,-68
-69,-68
-66,-67
-69,-68
-69,-68
-69,-68
-65,-67
-69,-67
-70,-68
-70,-68
-66,-68
-70,-68
-66,-68
-70,-68
