-75,-75
-74,-74
-69,-73
-68,-72
-67,-71
-74,-71
-73,-71
-45,-66
-71,-67
-68,-67
-73,-68
-69,-68
-67,-68
-73,-69
-67,-68
-71,-69
-68,-69
-66,-68
-72,-69
-72,-69
-73,-70
-66,-69
-67,-68
-73,-69
-73,-70
-68,-69
-67,-69
-66,-68
-73,-69
-73,-70
-68,-69
-68,-69
-67,-68
-74,-69
-67,-69
-66,-68
-68,-68
-67,-68
-75,-69
-75,-70
-66,-69
-73,-70
-68,-69
-66,-69
-75,-70
-75,-71
-68,-70
-68,-70
-67,-69
-72,-69
-67,-69
-67,-68
-73,-69
-67,-69
-66,-68
-73,-69
-67,-68
-67,-68
-73,-69
-67,-68
-65,-68
-66,-67
-68,-67
-68,-67
-73,-68
-68,-68
-67,-68
-73,-69
-66,-68
-73,-69
-67,-69
-67,-68
-65,-67
-73,-68
-69,-68
-67,-68
-66,-68
-73,-69
-68,-68
-68,-68
-67,-68
-72,-69
-67,-68
-72,-69
-73,-70
-68,-69
-68,-69
-73,-70
-67,-69
-67,-68
-68,-68
-73,-69
-67,-69
-67,-68
-75,-69
-75,-70
-68,-70
-67,-69
-73,-70
-73,-70
-66,-69
-73,-70
-73,-71
-68,-70
-67,-69
-72,-70
-72,-70
-68,-70
-66,-69
-67,-68
-73,-69
-68,-69
-65,-68
-65,-67
-73,-68
-68,-68
-67,-68
-75,-69
-68,-69
-67,-68
-71,-69
-68,-69
-66,-68
-67,-68
-73,-69
-72,-69
-68,-69
-66,-68
-71,-69
-67,-68
-68,-68
-67,-68
-67,-68
-74,-69
-67,-68
-67,-68
-67,-68
-68,-68
-66,-67
-71,-68
-68,-68
-71,-68
-66,-68
-73,-69
-69,-69
-66,-68
-67,-68
-71,-68
-69,-68
-67,-68
-68,-68
-67,-68
-73,-69
-72,-69
-68,-69
-68,-69
-66,-68
-73,-69
-72,-69
-68,-69
-67,-69
-75,-70
-75,-71
-67,-70
-67,-69
-67,-69
-73,-69
-67,-69
-68,-69
-75,-70
-67,-69
-74,-70
-68,-69
-67,-69
-67,-68
-73,-69
-68,-69
-75,-70
-68,-70
-68,-69
-68,-69
-68,-69
-74,-70
-68,-69
-69,-69
-66,-68
-74,-69
-74,-70
-67,-69
-67,-69
-73,-70
-67,-69
-68,-69
-67,-68
-67,-68
-73,-69
-68,-69
-67,-68
-68,-68
-66,-68
-68,-68
-67,-67
-73,-68
-66,-68
-67,-68
-73,-69
-67,-68
-73,-69
-73,-70
-68,-69
-66,-69
-73,-69
-68,-69
-68,-69
-65,-68
-74,-69
-75,-70
-68,-70
-68,-69
-66,-68
-73,-69
-74,-70
-69,-70
-67,-69
-72,-70
-67,-69
-68,-69
-66,-68
-73,-69
-68,-69
-68,-68
-66,-68
-66,-67
-73,-68
-73,-69
-67,-69
-68,-68
-66,-68
-66,-67
-73,-68
-68,-68
-68,-68
-66,-68
-68,-68
-67,-67
-73,-68
-68,-68
-68,-68
-71,-69
-67,-68
-71,-69
-72,-69
-67,-69
-66,-68
-74,-69
-72,-70
-68,-69
-68,-69
-67,-68
-73,-69
-68,-69
-67,-68
-72,-69
-70,-69
-67,-69
-68,-68
-67,-68
-74,-69
-67,-69
-73,-69
-73,-70
-68,-69
-66,-69
-69,-69
-68,-68
-65,-68
-68,-68
-72,-68
-73,-69
-66,-68
-73,-69
-73,-70
-68,-69
-67,-69
-73,-70
-67,-69
-73,-70
-66,-69
-73,-70
-74,-70
-68,-70
-66,-69
-66,-68
-71,-69
-71,-69
-68,-69
-75,-70
-69,-70
-68,-69
-68,-69
-68,-69
-68,-68
-71,-69
-68,-69
-68,-68
-73,-69
-71,-69
-69,-69
-69,-69
-72,-70
-73,-70
-68,-70
-67,-69
-71,-69
