-70,-70
-69,-69
-64,-68
-64,-67
-63,-66
-68,-66
-68,-66
-66,-66
-64,-66
-67,-66
-65,-66
-64,-65
-68,-66
-64,-65
-65,-65
-63,-65
-67,-65
-64,-65
-63,-64
-64,-64
-67,-65
-64,-64
-62,-64
-68,-65
-68,-65
-63,-65
-67,-65
-68,-65
-64,-65
-63,-65
-71,-66
-67,-66
-66,-66
-63,-65
-69,-66
-70,-67
-69,-67
-62,-66
-71,-67
-69,-67
-66,-67
-66,-67
-63,-66
-63,-65
-71,-66
-66,-66
-64,-66
-66,-66
-66,-66
-63,-65
-70,-66
-70,-67
-68,-67
-67,-67
-64,-66
-71,-67
-66,-67
-64,-66
-69,-67
-70,-67
-66,-67
-64,-66
-70,-67
-66,-67
-66,-66
-64,-66
-69,-66
-66,-66
-67,-66
-63,-65
-70,-66
-63,-66
-61,-65
-70,-66
-67,-66
-67,-66
-63,-65
-71,-66
-66,-66
-62,-65
-70,-66
-69,-67
-67,-67
-63,-66
-64,-65
-71,-66
-70,-67
-66,-67
-66,-66
-63,-66
-63,-65
-69,-66
-66,-66
-66,-66
-63,-65
-70,-66
-65,-66
-66,-66
-71,-67
-71,-67
-66,-67
-65,-66
-63,-66
-62,-65
-71,-66
-66,-66
-65,-66
-63,-65
-63,-64
-71,-66
-66,-66
-64,-65
-71,-66
-67,-66
-66,-66
-62,-65
-71,-66
-70,-67
-66,-67
-63,-66
-70,-67
-66,-66
-66,-66
-63,-65
-70,-66
-66,-66
-63,-65
-63,-65
-69,-66
-69,-66
-63,-65
-62,-65
-66,-65
-62,-64
-70,-65
-67,-65
-67,-66
-63,-65
-70,-66
-70,-67
-66,-66
-63,-66
-70,-66
-71,-67
-65,-67
-66,-66
-63,-66
-70,-66
-66,-66
-63,-65
-70,-66
-66,-66
-62,-65
-70,-66
-66,-66
-71,-67
-65,-66
-62,-65
-70,-66
-66,-66
-66,-66
-62,-65
-62,-64
-71,-66
-66,-66
-66,-66
-63,-65
-63,-64
-70,-65
-66,-65
-61,-64
-66,-65
-62,-64
-70,-65
-71,-66
-65,-66
-62,-65
-70,-66
-69,-66
-65,-66
-62,-65
-70,-66
-65,-66
-62,-65
-71,-66
-65,-66
-62,-65
-68,-65
-68,-66
-63,-65
-63,-65
-71,-66
-71,-67
-66,-66
-66,-66
-62,-65
-62,-65
-70,-66
-66,-66
-66,-66
-64,-65
-70,-66
-68,-66
-43,-62
-70,-63
-70,-64
-70,-65
-66,-65
-65,-65
-63,-65
-70,-66
-70,-66
-66,-66
-67,-66
-63,-66
-73,-67
-73,-68
-65,-67
-69,-68
-68,-68
-63,-67
-62,-66
-71,-67
-66,-66
-61,-65
-62,-64
-67,-65
-63,-64
-65,-64
-67,-65
-62,-64
-69,-65
-69,-66
-65,-65
-66,-65
-64,-65
-70,-66
-65,-66
-66,-66
-64,-65
-69,-66
-70,-67
-68,-67
-67,-67
-63,-66
-69,-66
-70,-67
-66,-67
-63,-66
-64,-65
-67,-66
-63,-65
-69,-66
-66,-66
-63,-65
-63,-65
-70,-66
-67,-66
-63,-65
-73,-67
-63,-66
-69,-66
-66,-66
-66,-66
-64,-66
-72,-67
-67,-67
-63,-66
-70,-67
-68,-67
-64,-66
-70,-67
-74,-68
-66,-68
-64,-67
-62,-66
-66,-66
-63,-65
