-64,-64
-59,-59
-62,-59
-64,-60
-61,-60
-62,-60
-60,-60
-62,-60
-60,-60
-60,-60
-60,-60
-62,-60
-60,-60
-62,-60
-60,-60
-60,-60
-62,-60
-61,-60
-62,-61
-61,-61
-59,-60
-62,-60
-60,-60
-59,-60
-62,-60
-60,-60
-59,-60
-61,-60
-62,-60
-59,-60
-59,-60
-60,-60
-60,-60
-59,-59
-60,-59
-62,-60
-61,-60
-61,-60
-60,-60
-58,-59
-61,-60
-62,-60
-60,-60
-58,-59
-62,-60
-60,-60
-59,-60
-62,-60
-62,-60
-60,-60
-60,-60
-59,-60
-62,-60
-60,-60
-59,-60
-62,-60
-62,-60
-60,-60
-58,-60
-58,-59
-61,-59
-60,-59
-61,-60
-37,-55
-61,-56
-62,-57
-60,-58
-61,-58
-59,-58
-62,-59
-62,-59
-58,-59
-61,-59
-60,-59
-58,-59
-60,-59
-60,-59
-62,-60
-59,-59
-60,-59
-58,-59
-63,-60
-61,-60
-61,-60
-60,-60
-60,-60
-58,-59
-59,-59
-62,-60
-62,-60
-60,-60
-60,-60
-60,-60
-58,-59
-62,-60
-60,-60
-59,-59
-61,-60
-62,-60
-60,-60
-60,-60
-59,-60
-61,-60
-60,-60
-59,-59
-61,-60
-61,-60
-60,-60
-60,-60
-59,-59
-59,-59
-61,-60
-60,-60
-59,-59
-58,-59
-58,-59
-61,-59
-59,-59
-59,-59
-61,-59
-61,-59
-58,-59
-58,-59
-62,-59
-62,-60
-59,-59
-58,-59
-62,-60
-62,-60
-59,-60
-58,-59
-62,-60
-62,-60
-59,-60
-62,-60
-59,-60
-59,-60
-58,-59
-59,-59
-60,-59
-62,-60
-62,-60
-60,-60
-58,-59
-62,-60
-63,-60
-60,-60
-60,-60
-59,-60
-58,-59
-62,-60
-60,-60
-59,-59
-62,-60
-59,-60
-59,-59
-59,-59
-62,-60
-62,-60
-60,-60
-62,-60
-60,-60
-59,-60
-62,-60
-60,-60
-60,-60
-59,-60
-59,-59
-62,-60
-62,-60
-59,-60
-59,-60
-62,-60
-63,-60
-60,-60
-59,-60
-62,-60
-62,-60
-60,-60
-59,-60
-61,-60
-60,-60
-59,-60
-62,-60
-63,-61
-61,-61
-60,-60
-60,-60
-62,-60
-60,-60
-62,-60
-60,-60
-62,-61
-62,-61
-60,-60
-60,-60
-60,-60
-59,-60
-61,-60
-61,-60
-60,-60
-60,-60
-62,-60
-59,-60
-62,-60
-63,-61
-60,-60
-59,-60
-60,-60
-60,-60
-61,-60
-60,-60
-60,-60
-59,-60
-61,-60
-61,-60
-59,-60
-58,-59
-60,-59
-61,-59
-61,-60
-60,-60
-60,-60
-58,-59
-58,-59
-60,-59
-58,-59
-62,-59
-60,-59
-57,-59
-63,-59
-60,-59
-59,-59
-62,-60
-60,-60
-58,-59
-58,-59
-62,-59
-63,-60
-60,-60
-62,-60
-62,-60
-59,-60
-62,-60
-60,-60
-60,-60
-62,-60
-62,-61
-60,-60
-59,-60
-61,-60
-61,-60
-61,-60
-60,-60
-61,-60
-62,-60
-61,-60
-60,-60
-60,-60
-62,-60
-62,-61
-60,-60
-62,-61
-60,-60
-60,-60
-60,-60
-62,-60
-60,-60
-59,-60
-59,-60
-61,-60
-61,-60
-59,-60
-61,-60
-62,-60
-37,-55
-39,-52
-39,-49
-64,-52
-61,-54
-60,-55
-63,-56
-61,-57
-62,-58
-59,-58
-63,-59
-61,-59
-61,-60
-63,-60
-61,-60
-60,-60
-59,-60
-59,-60
-63,-60
-58,-60
-60,-60
-60,-60
-59,-59
-62,-60
-60,-60
-59,-59
-60,-59
-59,-59
-63,-60
-63,-60
-63,-61
-60,-61
-59,-60
-62,-60
-60,-60
-60,-60
-60,-60
-59,-60
-62,-60
-62,-60
-60,-60
-62,-60
-60,-60
-63,-61
-60,-60
-60,-60
-60,-60
-62,-60
-60,-60
-59,-60
-60,-60
-62,-60
-60,-60
-60,-60
-62,-60
-62,-60
-60,-60
-60,-60
-59,-60
-59,-60
-62,-60
-60,-60
-60,-60
-61,-60
-59,-60
-61,-60
-61,-60
-59,-60
-62,-60
-60,-60
-60,-60
-59,-60
-61,-60
-61,-60
-59,-60
-62,-60
-58,-59
-62,-60
-62,-60
-60,-60
-60,-60
-62,-60
-59,-60
-61,-60
-60,-60
-62,-60
-60,-60
-60,-60
-59,-60
-59,-59
-61,-60
-61,-60
-60,-60
-61,-60
-58,-59
-62,-60
-59,-60
-59,-59
-58,-59
-61,-59
-62,-60
-60,-60
-60,-60
-60,-60
-60,-60
-63,-60
-60,-60
-60,-60
-62,-60
-62,-60
-59,-60
-60,-60
-60,-60
-63,-60
-59,-60
-60,-60
-58,-59
-61,-60
-58,-59
-60,-59
-62,-60
-62,-60
-60,-60
-59,-60
-62,-60
-60,-60
