tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,402,0.521,2.939,7.192,null
2,601,0.521,2.939,7.192,null
3,803,0.521,2.939,7.192,null
4,1002,0.521,2.939,6.634,null
5,1203,0.569,3.178,6.634,null
6,1403,0.569,3.178,6.634,null
7,1605,0.569,3.178,6.634,null
8,1803,0.569,3.178,6.634,null
9,2003,0.569,3.178,6.634,null
10,2203,0.569,3.178,6.634,null
11,2404,0.569,3.178,6.634,null
12,2604,0.569,3.178,6.634,null
13,2802,0.569,3.178,6.634,null
14,3003,0.593,3.178,6.634,null
15,3203,0.593,3.383,6.634,null
16,3403,0.593,3.383,6.634,null
17,3602,0.561,3.650,5.736,null
18,3804,0.561,3.981,5.388,null
19,4003,0.561,3.981,5.388,null
20,4203,0.561,3.981,5.388,null
21,4402,0.569,3.650,5.265,null
22,4602,0.569,3.650,5.265,null
23,4802,0.569,3.682,5.455,null
24,5002,0.593,3.682,5.455,null
25,5203,0.593,3.682,5.455,null
26,5403,0.593,3.682,5.455,null
27,5602,0.561,3.906,5.038,null
28,5803,0.561,3.906,5.038,null
29,6003,0.561,3.906,5.038,null
30,6202,0.570,3.295,4.857,null
31,6403,0.570,3.295,4.857,null
32,6604,0.570,3.295,4.857,null
33,6803,0.570,3.295,5.114,null
34,7003,0.611,3.295,5.114,null
35,7203,0.611,3.295,5.114,null
36,7402,0.575,3.295,4.785,null
37,7602,0.547,3.482,4.785,null
38,7802,0.547,3.482,4.785,null
39,8003,0.547,3.482,4.785,null
40,8203,0.558,3.196,4.443,null
41,8403,0.558,3.196,4.443,null
42,8602,0.558,3.196,4.443,null
43,8803,0.638,3.062,4.392,null
44,9003,0.638,3.062,4.392,null
45,9202,0.638,3.062,4.392,null
46,9403,0.578,3.284,4.206,null
47,9602,0.578,3.472,4.206,null
48,9803,0.578,3.472,4.206,null
49,10003,0.578,3.472,4.206,null
50,10203,0.578,3.472,4.206,null
51,10403,0.578,3.472,4.206,null
52,10602,0.578,3.472,4.206,null
53,10803,0.578,3.472,4.206,null
54,11003,0.578,3.472,4.206,null
55,11202,0.578,3.631,4.206,null
56,11403,0.534,3.764,4.204,null
57,11602,0.534,3.764,4.204,null
58,11803,0.534,3.764,4.204,null
59,12003,0.547,3.400,4.202,null
60,12202,0.547,3.400,4.202,null
61,12402,0.547,3.400,4.202,null
62,12602,0.592,3.218,4.316,null
63,12803,0.592,3.218,4.316,null
64,13003,0.592,3.218,4.316,null
65,13202,0.544,3.218,4.291,null
66,13403,0.509,3.218,4.291,null
67,13603,0.509,3.218,4.291,null
68,13802,0.526,3.218,4.291,null
69,14002,0.526,3.000,4.272,null
70,14203,0.526,3.000,4.272,null
71,14402,0.574,3.000,4.272,null
72,14603,0.615,3.000,4.257,null
73,14802,0.615,3.000,4.257,null
74,15003,0.615,3.000,4.257,null
75,15206,0.521,3.230,4.244,null
76,15403,0.521,3.230,4.244,null
77,15603,0.521,3.230,4.244,null
78,15803,0.537,3.009,4.122,null
79,16003,0.537,2.843,4.027,null
80,16203,0.537,2.843,4.027,null
81,16402,0.583,2.788,4.285,null
82,16602,0.622,2.746,4.383,null
83,16802,0.622,2.746,4.383,null
84,17002,0.622,3.009,4.383,null
85,17202,0.566,3.238,4.345,null
86,17402,0.566,3.238,4.345,null
87,17601,0.566,3.238,4.315,null
88,17803,0.574,2.984,4.291,null
89,18002,0.574,2.984,4.291,null
90,18203,0.574,2.984,4.291,null
91,18402,0.597,2.975,4.388,null
92,18603,0.597,2.975,4.388,null
93,18803,0.597,2.975,4.388,null
94,19003,0.597,3.209,4.388,null
95,19202,0.597,3.209,4.388,null
96,19403,0.597,3.209,4.388,null
97,19602,0.598,3.209,4.349,null
98,19803,0.598,2.993,4.349,null
99,20002,0.598,2.993,4.349,null
100,20201,0.598,2.993,4.349,null
101,20404,0.617,3.225,4.349,null
102,20603,0.617,3.225,4.349,null
103,20803,0.617,3.225,4.349,null
104,21003,0.617,3.225,4.349,null
105,21203,0.617,3.225,4.349,null
106,21403,0.617,3.225,4.349,null
107,21602,0.633,3.005,4.318,null
108,21803,0.633,3.005,4.318,null
109,22003,0.633,3.005,4.318,null
110,22203,0.645,3.235,4.411,null
111,22403,0.675,3.431,4.411,null
112,22602,0.675,3.431,4.411,null
113,22802,0.605,3.597,4.251,null
114,23003,0.553,3.597,4.017,null
115,23203,0.553,3.597,4.017,null
116,23402,0.553,3.279,4.017,null
117,23602,0.563,3.126,4.052,null
118,23803,0.563,3.126,4.052,null
119,24002,0.606,3.126,4.052,null
120,24202,0.642,3.338,4.307,null
121,24402,0.642,3.338,4.307,null
122,24602,0.642,3.338,4.307,null
