tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,1.257,6.418,7.192,null
1,401,1.151,6.418,7.591,null
2,602,1.151,6.418,7.591,null
3,802,1.151,6.418,6.218,null
4,1003,1.012,5.783,5.302,null
5,1202,1.012,5.783,5.302,null
6,1402,1.012,5.783,5.947,null
7,1603,0.996,4.921,6.178,null
8,1803,0.996,4.921,6.178,null
9,2003,0.996,4.921,6.178,null
10,2202,0.984,5.056,7.093,null
11,2402,0.984,5.056,7.093,null
12,2602,0.984,5.056,7.093,null
13,2802,0.984,4.779,5.734,null
14,3003,0.984,4.779,5.734,null
15,3203,0.984,4.779,5.734,null
16,3403,0.984,4.010,5.734,null
17,3603,0.975,3.672,5.999,null
18,3803,0.975,3.672,5.999,null
19,4002,0.967,3.672,5.999,null
20,4203,0.967,4.000,7.118,null
21,4403,0.967,4.000,7.118,null
22,4603,0.967,4.000,7.118,null
23,4802,0.967,4.015,4.847,null
24,5003,0.967,4.015,4.847,null
25,5202,0.967,4.015,4.847,null
26,5402,0.961,3.424,5.536,null
27,5603,0.961,3.424,5.536,null
28,5803,0.961,3.424,5.536,null
29,6002,0.929,3.783,6.497,null
30,6203,0.929,3.783,7.385,null
31,6403,0.929,3.783,7.385,null
32,6602,0.827,3.789,5.922,null
33,6801,0.827,3.794,5.922,null
34,7003,0.827,3.794,5.922,null
35,7202,0.827,3.794,5.922,null
36,7402,0.848,3.512,6.325,null
37,7603,0.848,3.512,6.325,null
38,7802,0.848,3.512,6.325,null
39,8003,0.865,3.861,8.218,null
40,8203,0.865,3.861,8.218,null
41,8403,0.865,3.861,8.218,null
42,8602,0.865,4.057,6.450,null
43,8803,0.865,4.057,6.450,null
44,9003,0.865,4.057,6.450,null
45,9202,0.879,3.706,6.957,null
46,9403,0.879,3.706,6.957,null
47,9603,0.879,3.706,6.957,null
48,9802,0.891,4.030,6.957,null
49,10003,0.900,4.309,7.801,null
50,10203,0.900,4.309,7.801,null
51,10402,0.900,4.205,7.801,null
52,10603,0.900,4.205,6.187,null
53,10802,0.900,4.205,6.187,null
54,11003,0.900,4.205,6.187,null
55,11202,0.907,3.814,6.550,null
56,11403,0.907,3.814,6.550,null
57,11603,0.907,3.814,6.550,null
58,11802,0.887,4.389,7.433,null
59,12004,0.887,4.389,7.433,null
