rssi,rssiKarman,distance
-66,-66.000,1.257
-63,-65.400,1.151
-61,-64.520,1.012
-64,-64.416,0.996
-64,-64.333,0.984
-64,-64.266,0.975
-64,-64.213,0.967
-64,-64.170,0.961
-63,-63.936,0.929
-60,-63.149,0.827
-64,-63.319,0.848
-64,-63.455,0.865
-64,-63.564,0.879
-64,-63.651,0.891
-64,-63.721,0.900
-64,-63.777,0.907
-63,-63.622,0.887
-64,-63.697,0.897
-63,-63.558,0.879
-63,-63.446,0.864
-60,-62.757,0.781
-64,-63.006,0.810
-64,-63.204,0.834
-64,-63.364,0.854
-60,-62.691,0.774
-64,-62.953,0.804
-64,-63.162,0.829
-64,-63.330,0.850
-60,-62.664,0.771
-64,-62.931,0.801
-64,-63.145,0.827
-60,-62.516,0.754
-64,-62.813,0.788
-63,-62.850,0.792
-64,-63.080,0.819
-60,-62.464,0.748
-64,-62.771,0.783
-64,-63.017,0.812
-60,-62.414,0.743
-64,-62.731,0.778
-63,-62.785,0.784
-60,-62.228,0.723
-64,-62.582,0.761
-64,-62.866,0.794
-64,-63.093,0.821
-60,-62.474,0.749
-64,-62.779,0.784
-60,-62.223,0.722
-64,-62.579,0.761
-64,-62.863,0.793
-63,-62.890,0.797
-60,-62.312,0.732
-60,-61.850,0.684
-64,-62.280,0.728
-64,-62.624,0.766
-64,-62.899,0.798
-63,-62.919,0.800
-64,-63.135,0.826
-64,-63.308,0.847
-64,-63.447,0.864
-63,-63.357,0.853
-60,-62.686,0.773
-60,-62.149,0.714
-64,-62.519,0.754
-64,-62.815,0.788
-64,-63.052,0.816
-60,-62.442,0.746
-60,-61.953,0.694
-64,-62.363,0.737
-64,-62.690,0.774
-60,-62.152,0.715
-64,-62.522,0.755
-64,-62.817,0.788
-64,-63.054,0.816
-60,-62.443,0.746
-64,-62.754,0.781
-63,-62.804,0.787
-60,-62.243,0.724
-60,-61.794,0.678
-64,-62.235,0.724
-64,-62.588,0.762
-60,-62.071,0.706
-64,-62.457,0.747
-64,-62.765,0.782
-63,-62.812,0.788
-63,-62.850,0.792
-63,-62.880,0.795
-63,-62.904,0.798
-60,-62.323,0.733
-64,-62.658,0.770
-63,-62.727,0.778
-60,-62.181,0.718
-60,-61.745,0.673
-63,-61.996,0.699
-63,-62.197,0.720
-60,-61.758,0.675
-60,-61.406,0.641
-64,-61.925,0.691
-63,-62.140,0.714
-60,-61.712,0.670
-64,-62.169,0.717
-64,-62.536,0.756
-63,-62.628,0.767
-63,-62.703,0.775
-60,-62.162,0.716
-64,-62.530,0.756
-62,-62.424,0.744
-63,-62.539,0.757
-60,-62.031,0.702
-63,-62.225,0.722
-64,-62.580,0.761
avg(rssi),avg(rssiKalman),avg(distance)
-62.72072072072072,-62.84394594594596,0.795945945945946
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.7041082906163065,0.7264164769462904,0.09194718792028128
