rssi,rssiKarman,distance
-77,-77.000,37.635
-77,-77.000,37.635
-72,-76.000,29.661
-78,-76.400,32.625
-76,-76.320,32.009
-77,-76.456,33.063
-67,-74.565,21.075
-71,-73.852,17.784
-71,-73.281,15.526
-67,-72.025,11.512
-72,-72.020,11.498
-68,-71.216,9.494
-71,-71.173,9.397
-68,-70.538,8.079
-71,-70.631,8.259
-72,-70.905,8.815
-68,-70.324,7.677
-71,-70.459,7.928
-70,-70.367,7.757
-71,-70.494,7.994
-68,-69.995,7.099
-71,-70.196,7.447
-71,-70.357,7.738
-72,-70.685,8.367
-71,-70.748,8.494
-73,-71.199,9.455
-67,-70.359,7.741
-68,-69.887,6.919
-71,-70.110,7.295
-71,-70.288,7.611
-71,-70.430,7.874
-67,-69.744,6.687
-72,-70.195,7.446
-72,-70.556,8.114
-73,-71.045,9.115
-68,-70.436,7.885
-72,-70.749,8.495
-70,-70.599,8.197
-69,-70.279,7.596
-68,-69.823,6.815
-71,-70.059,7.207
-68,-69.647,6.534
-72,-70.118,7.309
-68,-69.694,6.608
-70,-69.755,6.705
-71,-70.004,7.114
-70,-70.003,7.113
-69,-69.803,6.781
-69,-69.642,6.527
-73,-70.314,7.659
-69,-70.051,7.194
-72,-70.441,7.894
-73,-70.953,8.917
-77,-72.162,11.893
-74,-72.530,12.981
-80,-74.024,18.527
-73,-73.819,17.646
-71,-73.255,15.429
-68,-72.204,12.013
-74,-72.563,13.085
-69,-71.851,11.043
-72,-71.881,11.122
-69,-71.304,9.696
-69,-70.844,8.688
-68,-70.275,7.588
-75,-71.220,9.503
-72,-71.376,9.863
-69,-70.901,8.807
-73,-71.321,9.734
-68,-70.656,8.310
-69,-70.325,7.679
-73,-70.860,8.723
-71,-70.888,8.781
-71,-70.910,8.828
-71,-70.928,8.866
-68,-70.343,7.712
-69,-70.074,7.234
-72,-70.459,7.929
-70,-70.367,7.757
-68,-69.894,6.930
-72,-70.315,7.661
-70,-70.252,7.547
-69,-70.002,7.110
-71,-70.201,7.456
-71,-70.361,7.745
-73,-70.889,8.783
-68,-70.311,7.654
-69,-70.049,7.191
-72,-70.439,7.891
-72,-70.751,8.500
-70,-70.601,8.201
-71,-70.681,8.358
-68,-70.145,7.356
-72,-70.516,8.036
-71,-70.613,8.223
-71,-70.690,8.377
-68,-70.152,7.369
-71,-70.322,7.673
-69,-70.057,7.205
-69,-69.846,6.851
-72,-70.277,7.591
-68,-69.821,6.811
-73,-70.457,7.925
-72,-70.766,8.529
-68,-70.213,7.476
-71,-70.370,7.762
-72,-70.696,8.388
-68,-70.157,7.378
-72,-70.525,8.055
-69,-70.220,7.490
-73,-70.776,8.550
-74,-71.421,9.969
-71,-71.337,9.771
-67,-70.469,7.948
avg(rssi),avg(rssiKalman),avg(distance)
-70.83333333333333,-71.06247368421052,10.092736842105259
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.5232833896190665,1.592639342057355,6.1480413512812095
