tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,202,null,null,null,null
1,401,null,null,null,null
2,602,null,null,null,1.585
3,801,0.994,null,null,1.585
4,1001,0.994,null,null,1.585
5,1202,0.994,null,null,1.992
6,1402,0.994,null,null,2.392
7,1604,0.994,null,null,2.392
8,1802,0.994,null,null,2.392
9,2678,0.994,37.635,6.093,2.286
10,3112,1.083,37.635,6.093,2.065
11,3868,1.083,37.635,6.093,2.065
12,4615,0.931,32.625,5.523,2.346
13,5352,0.829,32.009,6.073,2.169
14,6086,0.789,33.063,6.718,2.350
15,6829,0.789,21.075,5.202,2.506
16,7567,0.826,15.526,5.645,2.638
17,8300,0.821,11.512,5.774,2.911
18,9031,0.853,11.498,5.149,2.776
19,9766,0.828,9.494,6.842,2.902
20,10510,0.859,9.397,5.898,2.662
21,11252,0.847,9.397,5.898,2.469
22,11993,0.838,8.079,7.630,2.841
23,12730,0.905,8.259,5.615,2.687
24,13462,0.883,7.677,6.634,2.488
25,14188,0.904,7.928,6.275,2.628
26,14917,0.922,7.994,7.624,2.663
27,15637,0.840,7.099,8.263,3.316
28,16358,0.964,7.738,8.263,3.214
29,17084,0.902,8.367,8.263,3.150
30,17796,0.800,8.367,8.382,3.714
31,18505,0.836,8.494,6.938,3.282
32,19216,0.823,7.741,7.473,3.600
33,19924,0.822,7.295,5.653,3.670
34,20638,0.818,7.874,5.653,3.285
35,21352,0.781,6.687,5.653,3.469
36,22060,0.781,7.446,5.063,3.232
37,22764,0.785,9.115,5.063,2.884
38,23474,0.764,7.885,5.664,2.952
39,24179,0.720,8.495,5.199,2.840
40,24883,0.675,8.197,5.933,2.424
41,25577,0.664,8.197,5.965,2.932
42,26276,0.656,8.197,5.862,2.991
43,26970,0.654,6.815,5.908,3.039
44,27671,0.654,6.815,5.244,3.039
45,28372,0.625,7.207,5.974,2.745
46,29080,0.629,6.534,5.998,2.920
47,29778,0.633,7.309,5.176,2.583
48,30469,0.635,7.309,5.176,2.410
49,31165,0.668,6.608,5.348,2.410
50,31870,0.663,7.114,4.843,2.419
51,32575,0.686,6.781,6.931,2.223
52,33282,0.672,6.527,8.417,2.263
53,33988,0.686,7.659,8.348,2.169
54,34692,0.678,7.194,8.242,2.715
55,35391,0.701,7.894,5.782,2.581
56,36099,0.658,11.893,6.460,2.341
57,36804,0.656,18.527,6.227,2.771
58,37514,0.681,17.646,5.897,2.771
59,38214,0.618,15.429,5.897,2.478
60,38936,0.628,12.013,5.897,2.931
61,39639,0.608,13.085,5.897,2.824
62,40341,0.633,11.043,6.399,2.786
63,41037,0.713,11.122,5.017,2.712
64,41732,0.699,8.688,6.609,2.407
65,42429,0.719,7.588,7.423,2.821
66,43128,0.767,9.503,5.517,2.739
67,43831,0.774,9.863,6.222,2.455
68,44527,0.813,8.807,6.759,2.670
69,45217,0.889,8.807,5.695,2.582
70,45919,0.793,9.734,6.224,2.342
71,46613,0.761,7.679,6.355,2.572
72,47316,0.769,8.828,5.559,2.521
73,48022,0.748,7.712,6.748,2.591
74,48720,0.696,7.929,5.191,2.709
75,49415,0.747,7.757,5.926,2.577
76,50111,0.709,6.930,6.751,2.577
77,50807,0.696,7.661,5.297,2.476
78,51504,0.708,7.547,5.297,2.330
79,52200,0.708,7.110,5.297,2.791
80,52900,0.708,7.745,5.297,2.718
81,53596,0.634,8.783,6.022,2.356
82,54288,0.637,7.191,6.190,3.084
83,54991,0.667,8.500,5.309,2.941
84,55693,0.659,8.358,5.309,2.674
85,56397,0.657,8.036,4.922,2.899
86,57095,0.627,8.377,5.538,2.720
87,57799,0.631,7.369,5.538,3.069
88,58499,0.776,7.673,4.980,2.847
89,59198,0.696,7.673,5.732,2.606
90,59892,0.708,6.851,6.577,2.966
91,60595,0.685,6.851,5.573,2.851
92,61304,0.575,7.591,7.109,2.535
93,62003,0.588,6.811,7.109,3.231
94,62715,0.588,7.925,6.081,2.769
95,63422,0.550,7.476,6.396,3.243
96,64133,0.568,7.762,4.795,3.151
97,64836,0.535,8.388,6.303,2.590
98,65542,0.535,7.378,6.583,2.951
99,66249,0.535,7.378,6.583,1.557
100,66957,0.510,8.055,7.921,1.608
101,67661,0.555,7.490,7.540,2.074
102,68370,0.573,8.550,7.540,2.248
103,69072,0.538,8.550,7.540,2.157
104,69779,0.575,9.969,6.536,2.914
105,70487,0.610,9.771,7.877,2.408
