accelX,accelY,accelZ,label
-0.713,0.664,-0.095,1
-0.906,0.692,-0.149,0
-1.015,0.822,0.661,0
-1.035,0.854,1.427,0
-0.949,1.108,2.605,0
-0.81,1.254,2.638,0
-0.406,1.021,1.857,0
-0.272,0.729,1.231,0
-0.393,-0.003,0.743,0
-0.673,-0.476,1.128,0
-1.295,-0.931,2.442,0
-1.463,-1.024,3.033,0
-1.637,-1.09,3.275,0
-1.515,-0.998,2.787,0
-1.121,-0.644,0.998,0
-0.969,-0.368,0.059,0
-0.705,-0.052,-1.358,0
-0.542,0.1,-1.997,0
-0.464,0.15,-2.422,0
-0.501,0.103,-2.347,0
-0.699,-0.086,-1.688,0
-0.758,-0.178,-1.069,0
-0.648,-0.175,-0.239,0
-0.57,-0.097,0.083,0
-0.456,0.059,-0.022,0
-0.315,0.215,-0.344,0
-0.147,0.421,-1.186,0
-0.092,0.512,-1.702,0
-0.179,0.67,-2.303,0
-0.409,0.735,-2.246,0
-0.751,0.688,-1.644,0
-0.89,0.653,-1.202,0
-1.012,0.681,-0.584,0
-0.99,0.671,-0.502,0
-0.927,0.753,-0.709,0
-0.915,0.755,-0.99,0
-1.085,0.783,-1.369,0
-1.197,0.761,-1.292,0
-1.226,0.558,-0.808,0
-1.252,0.468,-0.261,0
-1.066,0.356,0.741,0
-0.803,0.342,1.15,0
-0.637,0.365,1.091,0
-0.695,0.288,0.82,0
-0.706,0.236,0.838,0
-0.871,0.145,0.037,0
-0.975,0.161,-0.105,0
-1.032,0.148,0.039,0
-1.037,0.075,0.535,0
-0.958,0.089,0.991,0
-0.966,0.069,0.999,0
-0.919,0.031,2.357,0
-1.126,-0.117,2.57,0
-1.267,-0.146,2.155,0
-1.408,0.153,0.82,0
-1.346,0.322,0.051,0
-1.328,0.585,-0.821,0
-1.456,0.792,-0.919,1
-1.517,1.009,-0.9,0
-1.468,1.083,-0.8,0
-1.32,0.912,-0.825,0
-1.125,0.549,-0.74,0
-0.846,-0.186,0.103,0
-0.86,-0.438,1.098,0
-1.1,-0.877,2.593,0
-1.557,-1.181,3.005,0
-2.401,-1.562,2.746,0
-2.81,-1.66,1.949,0
-2.876,-1.348,-0.336,0
-2.626,-1.008,-1.439,0
-2.281,-0.608,-2.806,0
-2.089,-0.359,-3.241,0
-1.717,0.135,-3.125,0
-1.335,0.346,-2.526,0
-0.802,0.53,-1.066,0
-0.621,0.519,-0.186,0
-0.611,0.109,1.022,0
-0.847,-0.248,1.385,0
-1.185,-0.525,0.81,0
-1.261,-0.57,0.214,0
-1.024,-0.683,-0.805,0
-0.865,-0.6,-1.248,0
-0.849,-0.386,-1.613,0
-0.904,-0.225,-1.612,0
-0.994,0.144,-1.224,0
-1.005,0.289,-1.061,0
-0.968,0.624,-1.156,0
-0.929,0.808,-1.391,0
-0.868,0.961,-1.898,0
-0.856,0.978,-2.112,0
-0.869,0.968,-2.144,0
-0.922,0.996,-1.885,0
-0.967,0.866,-1.186,0
-0.95,0.781,-0.766,0
-1.068,0.593,-0.265,0
-1.225,0.544,-0.12,0
-1.4,0.427,0.059,0
-1.408,0.365,0.227,0
-1.193,0.547,0.608,0
-0.988,0.722,0.767,0
-0.568,0.19,0.628,0
-0.903,0.55,0.735,0
-1.379,1.849,1.439,0
-0.367,1.62,1.159,0
-0.349,1.626,1.155,0
-0.462,1.784,0.818,0
-0.343,1.239,0.989,0
-0.278,0.888,1.063,0
-0.786,1.024,1.12,0
-0.923,1.094,1.218,0
-0.622,0.7,1.146,1
-0.534,0.547,0.967,0
-0.774,0.532,1.143,0
-1.112,0.304,2.646,0
-0.293,0.866,2.006,0
-0.567,1.155,2.235,0
-0.374,1.193,1.393,0
-0.196,1.039,0.932,0
0.362,0.737,0.058,0
0.619,0.64,-0.259,0
0.16,0.207,0.305,0
-0.396,-0.156,1.145,0
-1.118,-0.735,2.307,0
-1.393,-0.886,2.506,0
-1.684,-1.148,2.245,0
-1.724,-1.234,1.819,0
-1.68,-1.24,0.898,0
-1.453,-1.097,0.433,0
-0.761,-0.754,-0.244,0
-0.321,-0.573,-0.742,0
0.088,-0.379,-1.451,0
0.06,-0.33,-1.478,0
0.08,-0.326,-1.479,0
-0.377,-0.563,-0.887,0
-0.603,-0.576,-0.683,0
-0.635,-0.548,-0.682,0
-0.417,-0.303,-1.211,0
-0.295,-0.076,-1.636,0
-0.114,0.132,-2.285,0
-0.012,0.23,-2.569,0
0.102,0.478,-2.801,0
0.131,0.619,-2.694,0
-0.057,0.673,-2.057,0
-0.244,0.589,-1.559,0
-0.494,0.411,-0.935,0
-0.681,0.319,-0.728,0
-0.833,0.186,-0.907,0
-0.803,0.168,-1.217,0
-0.792,0.146,-1.21,0
-0.467,0.333,-1.437,0
-0.125,0.378,-1.103,0
-0.047,0.469,-0.699,0
0.146,0.492,0.103,0
0.186,0.505,0.54,0
-0.063,0.389,0.885,0
-0.266,0.324,0.81,0
-0.881,0.073,0.843,0
-1.099,-0.034,0.867,0
-0.993,0.079,0.955,0
-0.801,0.236,1.083,0
-0.777,0.223,1.087,0
-0.329,0.269,1.001,0
-0.066,0.444,1.038,0
0.12,0.665,1.286,0
0.097,0.629,1.3,0
0.493,0.956,1.332,0
0.426,1.021,0.782,1
0.213,1.094,0.575,0
-0.142,1.246,0.189,0
-0.316,1.215,-0.151,0
-0.503,1.11,-0.508,0
-0.383,0.969,-0.685,0
0.252,0.435,-1.099,0
0.467,-0.011,-0.653,0
0.661,-0.666,1.306,0
0.51,-0.946,2.988,0
-0.037,-1.328,4.829,0
-0.524,-1.463,5.234,0
-0.974,-1.538,3.682,0
-0.959,-1.362,1.965,0
-0.712,-0.977,-0.517,0
-0.531,-0.871,-1.593,0
-0.744,-0.754,-2.517,0
-0.91,-0.699,-2.391,0
-0.917,-0.695,-2.393,0
-0.979,-0.772,-0.621,0
-0.759,-0.858,0.263,0
-0.671,-0.833,0.683,0
-0.359,-0.829,0.649,0
-0.101,-0.81,0.153,0
0.134,-0.674,-0.767,0
0.078,-0.593,-1.049,0
-0.047,-0.527,-1.029,0
-0.17,-0.504,-0.937,0
-0.584,-0.437,-0.992,0
-0.755,-0.425,-1.088,0
-0.829,-0.444,-1.34,0
-0.807,-0.349,-1.514,0
-0.688,-0.098,-1.725,0
-0.635,0.016,-1.651,0
-0.615,0.086,-1.367,0
-0.594,0.123,-1.256,0
-0.513,0.279,-0.932,0
-0.52,0.251,-0.71,0
-0.626,0.183,-0.745,0
-0.7,0.155,-0.9,0
-0.835,0.121,-1.072,0
-0.792,0.046,-1.136,0
-0.714,-0.053,-0.704,0
-0.775,-0.094,-0.082,0
-0.769,-0.128,0.923,0
-0.724,-0.083,1.187,0
-0.784,0.009,1.365,0
-0.735,0.001,1.237,0
-0.561,-0.051,0.835,0
-0.336,-0.056,0.583,0
-0.033,0.039,0.551,0
0.158,0.093,0.768,0
0.227,0.144,1.174,0
0.106,0.117,1.28,0
-0.283,-0.054,1.186,0
-0.462,-0.135,1.003,0
-0.493,0.003,0.53,0
-0.504,0.144,0.309,1
-0.468,0.135,0.311,0
-0.631,0.718,0.54,0
-0.747,0.96,0.637,0
-0.52,0.979,0.45,0
0.48,0.507,0.075,0
0.956,0.12,0.255,0
1.473,-0.432,2.333,0
1.536,-0.677,4.068,0
0.878,-1.16,6.002,0
0.304,-1.237,6.365,0
-0.415,-1.373,5.161,0
-0.362,-1.313,3.388,0
-0.068,-0.867,0.109,0
0.24,-0.679,-0.937,0
0.631,-0.55,-2.387,0
0.67,-0.489,-2.465,0
0.586,-0.435,-1.557,0
0.615,-0.525,-0.783,0
0.63,-0.575,0.228,0
0.629,-0.603,0.606,0
0.74,-0.622,0.281,0
0.815,-0.573,-0.4,0
0.982,-0.481,-1.592,0
1.058,-0.486,-2.031,0
1.113,-0.4,-2.367,0
1.062,-0.354,-2.307,0
0.779,-0.308,-1.758,0
0.588,-0.384,-1.399,0
0.339,-0.419,-0.991,0
0.333,-0.358,-0.976,0
0.347,-0.38,-0.967,0
0.581,-0.13,-1.476,0
0.774,-0.101,-1.798,0
0.958,-0.056,-1.84,0
1.033,0.031,-1.448,0
0.871,-0.05,-1.043,0
0.567,-0.254,-0.301,0
0.397,-0.332,0.198,0
0.251,-0.356,1.042,0
0.241,-0.313,1.238,0
0.197,-0.201,0.848,0
0.184,-0.153,0.514,0
0.064,-0.036,0.329,0
0,0.029,0.344,0
0.019,0.019,0.349,0
0.101,0.236,0.649,0
0.24,0.293,0.885,0
0.318,0.31,1.239,0
0.59,0.313,1.991,0
0.674,0.31,2.372,0
0.691,0.36,2.972,0
0.875,0.466,3.091,0
1.04,0.513,2.331,0
0.829,0.512,1.657,0
0.352,0.41,0.561,0
0.11,0.309,0.104,1
-0.209,0.31,-0.254,0
-0.154,0.311,-0.139,0
0.413,0.07,0.399,0
0.864,-0.161,1.106,0
1.685,-0.704,3.157,0
1.766,-0.92,4.401,0
1.112,-1.458,5.802,0
0.399,-1.791,5.86,0
-0.534,-2.175,4.21,0
-0.681,-2.103,2.402,0
-0.452,-1.809,-0.802,0
-0.276,-1.591,-2.05,0
0.081,-1.208,-3.053,0
0.176,-1.014,-2.882,0
0.21,-0.867,-1.377,0
0.23,-0.987,-0.446,0
0.161,-1.194,0.483,0
-0.026,-1.329,0.539,0
-0.258,-1.537,0.167,0
-0.212,-1.449,-0.409,0
0.049,-1.137,-1.348,0
0.129,-1.001,-1.802,0
-0.014,-0.876,-2.298,0
-0.102,-0.861,-2.394,0
-0.168,-0.769,-2.255,0
-0.282,-0.801,-1.957,0
-0.278,-0.799,-1.958,0
-0.652,-0.975,-1.076,0
-0.829,-0.961,-0.045,0
-0.787,-0.965,0.356,0
-0.605,-0.76,0.293,0
-0.45,-0.524,-0.008,0
-0.436,-0.533,-0.005,0
0.021,-0.073,-1.055,0
0.214,0.018,-1.28,0
0.318,0.086,-1.261,0
0.345,0.085,-1.047,0
0.274,-0.014,-0.837,0
0.15,-0.168,-0.302,0
0.181,-0.143,0.147,0
0.334,-0.067,0.885,0
0.343,-0.078,1.1,0
0.278,-0.243,1.012,0
0.29,-0.25,0.703,0
0.234,-0.083,0.532,0
0.328,-0.085,0.545,0
0.415,-0.067,0.759,0
0.415,-0.113,0.918,0
0.353,-0.134,1.213,0
0.401,-0.196,1.42,0
0.45,-0.412,1.709,0
0.231,-0.474,1.911,0
-0.329,-0.516,1.942,0
-0.477,-0.613,1.744,0
-0.356,-0.828,1.459,1
-0.164,-0.886,1.465,0
0.066,-0.558,2.005,0
0.17,-0.403,2.393,0
0.193,-0.317,2.575,0
0.072,-0.287,2.293,0
0.07,-0.309,2.303,0
0.471,-0.466,0.994,0
0.861,-0.816,1.088,0
0.878,-0.987,1.589,0
0.504,-1.284,2.805,0
0.224,-1.36,3.038,0
-0.219,-1.356,2.421,0
-0.326,-1.329,1.698,0
-0.27,-1.195,0.37,0
-0.158,-1.053,-0.258,0
0.175,-0.961,-1.136,0
0.389,-0.883,-1.431,0
0.54,-0.8,-1.436,0
0.617,-0.842,-1.187,0
0.536,-1.046,-0.768,0
0.463,-1.193,-0.596,0
0.157,-1.427,-0.357,0
0.065,-1.523,-0.303,0
0.183,-1.488,-0.492,0
0.295,-1.331,-0.632,0
0.301,-1.328,-0.633,0
0.672,-0.863,-1.091,0
0.852,-0.562,-1.2,0
0.882,-0.347,-1.297,0
0.829,-0.124,-1.528,0
0.787,-0.118,-1.786,0
0.473,-0.137,-2.382,0
0.296,-0.198,-2.586,0
0.002,-0.35,-2.298,0
-0.16,-0.454,-1.726,0
-0.262,-0.59,-0.711,0
-0.166,-0.529,-0.216,0
0.138,-0.367,0.216,0
0.293,-0.331,0.27,0
0.427,-0.316,0.179,0
0.461,-0.317,0.048,0
0.462,-0.323,0.051,0
0.316,-0.404,-0.104,0
0.268,-0.42,0.208,0
0.248,-0.375,0.481,0
0.227,-0.234,1.013,0
0.171,-0.116,1.171,0
0.093,0.06,1.206,0
0.074,0.063,1.104,0
0.219,0.183,0.81,0
0.345,0.184,0.66,0
0.469,0.177,0.736,0
0.497,0.114,1.037,0
0.56,0.134,1.828,0
0.543,0.123,1.832,1
0.331,0.394,2.272,0
0.436,0.211,2.205,0
0.357,0.035,1.85,0
0.028,0.104,1.507,0
-0.486,0.136,0.97,0
-0.726,0.045,0.595,0
-1.032,-0.097,0.026,0
-1.089,-0.12,-0.213,0
-0.695,-0.318,-0.521,0
-0.256,-0.615,-0.52,0
0.474,-1.016,0.385,0
0.876,-1.21,1.397,0
1.38,-1.411,3.094,0
1.279,-1.387,3.668,0
0.653,-1.501,3.414,0
0.21,-1.638,2.201,0
-0.452,-1.633,-0.149,0
-0.684,-1.557,-1.496,0
-0.687,-1.195,-2.694,0
-0.64,-0.967,-2.9,0
-0.538,-0.845,-2.594,0
-0.401,-0.833,-2.289,0
-0.018,-0.612,-1.799,0
0.303,-0.476,-1.584,0
0.561,-0.491,-1.176,0
0.486,-0.653,-1.066,0
0.39,-0.838,-1.088,0
0.33,-0.884,-0.97,0
0.154,-1.012,-0.206,0
0.1,-1.049,0.362,0
0.046,-0.989,0.942,0
0.004,-0.908,1.104,0
0.105,-0.678,1.214,0
0.227,-0.52,1.031,0
0.231,-0.504,1.024,0
0.22,-0.35,-0.319,0
0.203,-0.452,-0.736,0
0.253,-0.413,-0.703,0
0.154,-0.437,-0.333,0
0.035,-0.517,-0.05,0
0.037,-0.508,-0.054,0
-0.086,-0.568,0.779,0
0.122,-0.435,0.801,0
0.271,-0.322,0.584,0
0.494,-0.191,0.18,0
0.555,-0.197,0.013,0
0.636,-0.18,-0.073,0
0.589,-0.144,0.092,0
0.423,-0.27,0.431,0
0.313,-0.329,0.634,0
0.359,-0.455,0.965,0
0.364,-0.472,0.972,0
0.299,-0.572,1.167,0
0.437,-0.625,1.129,0
0.597,-0.576,1.209,0
0.552,-0.519,1.28,0
0.51,-0.441,1.104,0
0.516,-0.441,0.941,0
0.44,-0.621,0.686,0
0.406,-0.657,0.633,0
0.43,-0.658,0.635,1
0.026,-0.41,1.263,0
-0.372,-0.216,1.262,0
-0.595,-0.168,0.903,0
-0.405,-0.315,-0.001,0
0.123,-0.496,-0.322,0
1.245,-0.774,0.521,0
1.643,-0.955,1.38,0
1.735,-1.3,3.482,0
1.397,-1.381,4.333,0
0.592,-1.468,4.604,0
0.058,-1.499,4.023,0
-0.192,-1.52,2.329,0
-0.098,-1.423,1.086,0
0.245,-0.906,-0.507,0
0.472,-0.637,-0.961,0
0.783,-0.417,-0.954,0
0.928,-0.393,-0.676,0
1.051,-0.541,-0.351,0
1.054,-0.605,-0.331,0
1.049,-0.607,-0.331,0
0.884,-1.006,-0.468,0
0.875,-1.03,-0.566,0
0.963,-0.947,-0.669,0
1.103,-0.763,-0.867,0
1.124,-0.695,-0.954,0
1.142,-0.54,-1.017,0
1.124,-0.474,-1.083,0
1.059,-0.351,-1.365,0
0.958,-0.31,-1.453,0
0.842,-0.327,-1.301,0
0.757,-0.354,-1.212,0
0.565,-0.429,-1.026,0
0.466,-0.511,-0.869,0
0.315,-0.591,-0.583,0
0.309,-0.575,-0.476,0
0.381,-0.494,-0.532,0
0.562,-0.395,-0.631,0
0.814,-0.232,-0.791,0
0.87,-0.19,-0.836,0
0.776,-0.286,-0.759,0
0.784,-0.293,-0.755,0
0.45,-0.346,0.03,0
0.337,-0.352,0.447,0
0.124,-0.292,0.552,0
-0.029,-0.285,0.36,0
-0.131,-0.262,-0.124,0
-0.065,-0.283,-0.312,0
0.002,-0.245,-0.069,0
0.101,-0.199,0.366,0
0.385,-0.008,1.746,0
0.499,0.159,2.807,0
0.672,0.346,3.69,0
0.611,0.315,3.264,0
0.366,0.102,1.738,0
0.135,-0.067,0.754,0
0.018,0.031,-0.219,0
-0.095,0.203,-0.461,1
-0.347,0.156,-0.658,0
-0.5,0.026,-0.668,0
-0.624,-0.239,-0.478,0
-0.416,-0.444,0.097,0
0.475,-0.771,1.673,0
0.923,-0.942,2.69,0
1.11,-1.293,4.253,0
0.739,-1.56,4.66,0
-0.019,-1.856,3.803,0
-0.267,-1.897,2.528,0
-0.255,-1.76,0.443,0
-0.206,-1.61,-0.619,0
-0.245,-1.287,-1.543,0
-0.148,-1.139,-1.489,0
0.182,-0.823,-0.535,0
0.371,-0.695,0.401,0
0.508,-0.689,1.308,0
0.456,-0.8,1.539,0
0.132,-1.053,1.236,0
-0.027,-1.088,0.699,0
-0.02,-1.001,-0.339,0
0.113,-0.946,-0.806,0
0.374,-0.772,-1.175,0
0.426,-0.723,-1.146,0
0.498,-0.655,-0.826,0
0.458,-0.563,-0.595,0
0.369,-0.533,-0.566,0
0.298,-0.508,-0.686,0
0.19,-0.409,-0.879,0
0.202,-0.37,-0.998,0
0.052,-0.294,-1.195,0
-0.045,-0.264,-1.196,0
-0.193,-0.317,-1.115,0
-0.3,-0.377,-1.016,0
-0.269,-0.344,-0.848,0
-0.135,-0.28,-0.798,0
0.052,-0.265,-0.79,0
0.097,-0.301,-0.757,0
0.18,-0.329,-0.629,0
0.23,-0.366,-0.387,0
0.274,-0.371,0.351,0
0.308,-0.345,0.8,0
0.185,-0.36,1.57,0
0.088,-0.36,1.671,0
0.084,-0.435,1.374,0
0.151,-0.474,1.03,0
0.313,-0.532,0.643,0
0.471,-0.54,0.603,0
0.475,-0.571,0.617,0
0.694,-0.178,1.222,0
0.666,-0.032,1.254,0
0.628,-0.118,0.949,0
0.584,-0.439,0.69,0
0.383,-0.482,0.934,0
0.388,-0.49,0.938,0
-0.132,-0.441,2.031,1
-0.426,-0.229,1.79,0
-0.631,-0.107,1.259,0
-0.281,-0.129,0.026,0
0.237,-0.255,-0.464,0
1.493,-0.274,-0.922,0
1.886,-0.311,-0.262,0
1.525,-0.786,1.516,0
0.963,-1.116,2.432,0
-0.079,-1.646,3.337,0
-0.545,-1.847,3.214,0
-0.96,-2.07,2.46,0
-0.795,-2.018,1.805,0
-0.163,-1.568,0.452,0
0.16,-1.192,-0.313,0
0.498,-1.054,-1.126,0
0.588,-1.04,-1.379,0
0.436,-1.089,-1.297,0
0.304,-1.187,-0.984,0
0.062,-1.417,-0.301,0
-0.015,-1.455,-0.102,0
0.149,-1.428,0.063,0
0.317,-1.281,-0.02,0
0.745,-0.905,-0.33,0
1.037,-0.628,-0.653,0
1.158,-0.366,-1.156,0
1.124,-0.244,-1.373,0
1.012,-0.053,-1.541,0
0.878,-0.049,-1.521,0
0.533,-0.177,-1.513,0
0.316,-0.244,-1.587,0
0.174,-0.25,-1.641,0
0.134,-0.268,-1.508,0
0.218,-0.257,-1.173,0
0.33,-0.209,-0.843,0
0.508,-0.036,-0.278,0
0.589,-0.015,-0.029,0
0.771,0.074,0.368,0
0.841,0.12,0.544,0
0.721,0.023,0.527,0
0.406,-0.061,0.353,0
-0.112,-0.29,-0.129,0
-0.391,-0.348,-0.272,0
-0.511,-0.361,-0.018,0
-0.416,-0.319,0.39,0
-0.409,-0.326,0.394,0
0.069,-0.022,1.496,0
0.276,-0.118,1.576,0
0.446,-0.04,1.683,0
0.728,0.154,2.198,0
0.791,0.158,2.674,0
0.543,0.043,2.917,0
0.462,0.009,2.683,0
0.434,0.043,1.769,0
0.461,-0.031,1.289,0
0.268,0.042,0.811,1
0.046,0.179,0.711,0
-0.18,0.226,0.364,0
-0.272,0.169,0.24,0
-0.358,0.105,0.011,0
-0.215,-0.105,-0.304,0
0.299,-0.593,-0.457,0
0.475,-1.083,0.064,0
0.56,-1.694,1.717,0
0.404,-1.753,2.741,0
-0.056,-1.867,3.314,0
-0.4,-1.845,2.824,0
-0.929,-1.816,1.349,0
-1.173,-1.866,0.181,0
-1.402,-1.61,-1.086,0
-1.52,-1.463,-1.539,0
-1.625,-1.236,-1.694,0
-1.395,-1.013,-1.271,0
-0.466,-0.642,-0.058,0
0.084,-0.376,0.529,0
0.723,-0.167,1.032,0
0.749,-0.197,0.941,0
0.593,-0.287,0.226,0
0.414,-0.357,-0.305,0
0.267,-0.61,-0.985,0
0.259,-0.75,-1.142,0
0.258,-0.748,-1.142,0
0.155,-0.922,-0.15,0
0.105,-0.902,0.365,0
0.009,-0.864,0.628,0
-0.109,-0.774,0.797,0
-0.238,-0.745,0.755,0
-0.435,-0.704,0.135,0
-0.468,-0.639,-0.492,0
-0.404,-0.607,-1.309,0
-0.371,-0.613,-1.52,0
-0.257,-0.61,-1.517,0
-0.124,-0.598,-1.351,0
-0.032,-0.507,-0.723,0
-0.042,-0.525,-0.455,0
-0.042,-0.61,-0.366,0
-0.208,-0.689,-0.278,0
-0.202,-0.714,-0.268,0
-0.205,-0.779,-0.536,0
-0.278,-0.535,-0.402,0
-0.167,-0.505,-0.122,0
0.254,-0.34,0.392,0
0.374,-0.241,0.724,0
0.541,-0.28,1.388,0
0.594,-0.412,1.749,0
0.495,-0.637,2.065,0
0.388,-0.729,2.053,0
0.081,-0.597,1.217,0
-0.002,-0.717,0.455,0
0.107,-0.897,-0.382,0
0.173,-0.749,-0.299,0
0.193,-0.752,-0.297,0
