accelX,accelY,accelZ,label
-0.191,-0.533,1.174,0
-0.144,-0.215,0.134,0
-0.06,0.042,-1.336,0
-0.029,0.062,-1.746,0
-0.039,0.045,-1.741,0
-0.092,-0.021,-0.93,0
-0.182,-0.223,-0.239,0
-0.112,-0.301,-0.037,0
0.112,-0.284,-0.11,0
0.237,-0.273,-0.29,0
0.294,-0.309,-0.432,0
0.242,-0.321,-0.498,0
0.062,-0.388,-0.692,0
0.108,-0.407,-0.848,0
0.013,-0.406,-1.039,0
-0.072,-0.497,-1.016,0
-0.256,-0.492,-0.839,0
-0.323,-0.44,-1.008,0
-0.436,-0.307,-1.317,0
-0.4,-0.151,-1.677,0
-0.205,0.18,-2.439,0
-0.197,0.307,-2.784,0
-0.299,0.386,-3.252,0
-0.28,0.363,-3.247,0
-0.535,0.389,-2.553,0
-0.533,0.313,-1.91,0
-0.609,0.233,-1.019,0
-0.602,0.234,-1.02,0
-0.312,0.377,-0.431,0
-0.166,0.495,-0.325,0
-0.154,0.49,-0.323,0
0.342,0.786,-0.618,0
0.4,0.802,-0.733,0
0.234,0.709,-0.601,0
-0.15,0.603,-0.198,0
-0.389,0.501,0.041,0
-0.64,0.401,0.496,0
-0.654,0.403,0.695,0
-0.627,0.434,0.883,0
-0.512,0.49,0.913,0
-0.102,0.679,1.119,0
-0.092,0.659,1.125,0
0.076,0.659,1.581,0
-0.244,0.834,1.652,0
-0.255,0.809,1.659,0
-1.175,0.901,0.476,1
-1.419,0.734,0.215,0
-1.412,0.563,0.451,0
-1.427,0.581,0.446,0
-0.667,0.171,1.526,0
0.223,-0.302,3.405,0
0.353,-0.596,4.926,0
0.445,-1.259,6.836,0
0.337,-1.381,7.077,0
0.046,-1.236,5.244,0
0.037,-0.857,2.827,0
0.071,-0.415,0.222,0
-0.195,-0.255,-1.828,0
-0.667,-0.212,-3.909,0
-1.18,-0.25,-4.303,0
-1.303,-0.22,-3.458,0
-1.074,-0.185,-2.497,0
-0.589,-0.427,-0.656,0
-0.448,-0.609,0.198,0
-0.411,-0.86,0.875,0
-0.436,-1.055,1.097,0
-0.518,-1.128,0.813,0
-0.557,-1.098,0.319,0
-0.433,-0.849,-0.702,0
-0.333,-0.664,-1.258,0
-0.205,-0.365,-2.018,0
-0.184,-0.235,-2.439,0
-0.171,0.012,-2.735,0
-0.19,0.073,-2.471,0
-0.268,0.164,-2.073,0
-0.282,0.25,-1.84,0
-0.379,0.263,-1.532,0
-0.565,0.283,-1.415,0
-0.494,0.33,-1.566,0
-0.434,0.414,-1.523,0
-0.499,0.432,-1.279,0
-0.551,0.423,-1.18,0
-0.627,0.308,-0.739,0
-0.649,0.261,-0.263,0
-0.582,0.35,-0.075,0
-0.618,0.31,-0.084,0
-0.6,0.264,0.471,0
-0.543,0.28,0.759,0
-0.52,0.179,0.738,0
-0.598,0.072,1.136,0
-0.723,0.177,1.883,0
-0.678,0.097,2.196,0
-0.651,0.225,1.968,0
-0.482,0.369,1.556,0
-0.239,0.463,1.077,0
-0.123,0.499,0.928,0
0.159,0.587,1.092,0
0.106,0.623,1.398,0
-0.183,0.786,1.304,0
-0.176,0.697,0.987,1
-0.12,0.625,1.195,0
-0.028,0.477,1.493,0
0.03,0.196,1.796,0
0.097,-0.095,2.151,0
-0.334,-0.238,2.478,0
-0.57,-0.43,2.275,0
-0.597,-0.575,1.712,0
-0.453,-0.542,1.516,0
-0.119,-0.233,1.251,0
-0.011,-0.082,0.822,0
-0.074,-0.147,0.34,0
-0.21,-0.144,0.235,0
-0.088,-0.245,0.914,0
-0.255,-0.441,1.326,0
-0.669,-0.799,1.461,0
-0.739,-1.004,1.575,0
-0.712,-0.966,1.305,0
-0.455,-0.893,0.959,0
-0.048,-0.72,0.258,0
0.101,-0.537,-0.363,0
0.136,-0.459,-1.222,0
0.012,-0.365,-1.763,0
-0.308,-0.385,-2.38,0
-0.458,-0.448,-2.547,0
-0.445,-0.458,-2.545,0
-0.557,-0.429,-1.427,0
-0.224,-0.286,-0.756,0
-0.073,-0.078,-0.63,0
-0.069,0.065,-0.876,0
-0.194,0.186,-1.435,0
-0.371,0.259,-2.11,0
-0.503,0.313,-2.508,0
-0.537,0.457,-3.117,0
-0.473,0.534,-3.358,0
-0.393,0.606,-3.04,0
-0.328,0.608,-2.59,0
-0.186,0.55,-1.619,0
-0.074,0.506,-1.279,0
0.124,0.547,-1.053,0
0.197,0.556,-0.808,0
0.189,0.528,-0.579,0
0.062,0.481,-0.476,0
-0.114,0.396,-0.461,0
-0.204,0.347,-0.37,0
-0.336,0.355,0.184,0
-0.342,0.351,0.524,0
-0.337,0.319,1.052,0
-0.223,0.315,1.412,0
-0.128,0.398,2.114,0
-0.045,0.379,2.634,0
0.042,0.194,3.084,0
0.081,0.076,3.363,0
-0.068,0.288,3.548,0
-0.353,0.656,3.16,0
-0.708,0.745,1.242,0
-0.835,0.702,0.278,1
-0.702,0.685,-0.441,0
-0.583,0.753,-0.305,0
-0.346,0.609,0.708,0
-0.094,0.21,1.449,0
0.026,-0.479,2.421,0
-0.044,-1.044,3.06,0
-0.256,-1.49,4.223,0
-0.31,-1.302,4.072,0
-0.238,-0.875,2.294,0
-0.179,-0.503,0.715,0
-0.294,-0.287,-1.148,0
-0.528,-0.109,-2.201,0
-1.088,-0.2,-2.513,0
-1.413,-0.356,-2.1,0
-1.481,-0.739,-0.608,0
-1.268,-0.999,0.228,0
-0.729,-1.212,1.095,0
-0.315,-1.263,1.432,0
0.088,-1.162,1.214,0
0.081,-1.076,0.684,0
0.048,-0.854,-0.591,0
-0.02,-0.653,-1.27,0
-0.017,-0.29,-2.276,0
-0.117,-0.093,-2.802,0
-0.328,-0.047,-3.458,0
-0.411,-0.065,-3.128,0
-0.553,-0.103,-2.041,0
-0.502,-0.044,-1.49,0
-0.353,0.038,-1.206,0
-0.369,0.144,-1.163,0
-0.523,0.206,-1.342,0
-0.607,0.213,-1.435,0
-0.871,0.255,-1.378,0
-0.969,0.226,-1.341,0
-1.009,0.117,-1.054,0
-1.011,0.108,-0.699,0
-1.023,0.057,-0.427,0
-1.025,0.035,-0.34,0
-0.962,0.071,-0.013,0
-0.747,0.103,0.118,0
-0.433,0.138,0.404,0
-0.198,0.288,0.778,0
0.015,0.415,1.547,0
-0.042,0.475,1.88,0
-0.245,0.579,1.863,0
-0.357,0.441,1.613,0
-0.253,0.462,1.569,0
-0.029,0.493,1.652,0
0.125,0.434,2.212,0
0.168,0.485,2.553,0
0.084,0.91,2.784,0
0.028,1.105,2.261,1
0.035,1.079,2.268,0
0.03,1.209,0.596,0
0.182,1.156,0.112,0
0.299,0.902,0.135,0
0.124,0.178,1.154,0
-0.164,-0.111,1.82,0
-0.166,-0.079,1.811,0
-0.371,-0.867,2.701,0
-0.555,-1.178,2.721,0
-0.493,-1.153,2.679,0
-0.264,-0.888,2.446,0
0.031,-0.649,1.887,0
0.3,-0.405,0.827,0
0.231,-0.377,0.125,0
-0.01,-0.402,-0.65,0
-0.095,-0.487,-0.946,0
-0.208,-0.725,-0.886,0
-0.177,-0.785,-0.691,0
0.01,-0.811,-0.462,0
0.107,-0.791,-0.367,0
0.172,-0.7,-0.429,0
0.205,-0.682,-0.663,0
0.151,-0.514,-1.333,0
0.168,-0.512,-1.335,0
0.199,-0.26,-1.905,0
0.218,-0.183,-1.904,0
0.155,-0.183,-1.491,0
0.065,-0.166,-1.318,0
-0.044,-0.112,-1.449,0
-0.093,0.029,-1.693,0
-0.247,0.122,-1.877,0
-0.421,0.148,-1.883,0
-0.38,0.144,-1.883,0
-0.479,0.359,-1.984,0
-0.369,0.426,-1.649,0
-0.408,0.393,-1.306,0
-0.403,0.38,-1.302,0
-0.468,0.187,-0.839,0
-0.328,0.149,-1.251,0
-0.185,0.175,-1.475,0
-0.191,0.143,-1.466,0
-0.191,0.233,-1.161,0
-0.043,0.307,0.011,0
0.011,0.348,0.269,0
-0.054,0.433,0.254,0
-0.149,0.393,0.141,0
-0.306,0.362,0.148,0
-0.218,0.361,0.23,0
-0.214,0.193,0.497,0
-0.32,0.171,0.907,0
-0.227,0.016,1.557,0
-0.03,0.007,2.291,0
0.41,-0.005,3.371,0
0.444,0.065,3.706,0
0.096,0.687,3.284,0
-0.216,0.81,1.872,1
-0.249,0.964,0.258,0
-0.078,1.184,-0.719,0
0.121,1.315,-1.494,0
0.088,1.298,-1.487,0
0.628,0.662,0.337,0
0.707,0.139,1.253,0
0.506,-0.754,3.01,0
0.313,-1.183,4.156,0
0.012,-1.425,5.032,0
-0.262,-1.163,3.865,0
-0.141,-0.653,1.512,0
-0.113,-0.304,-0.581,0
-0.224,0.181,-3.036,0
-0.447,0.241,-3.942,0
