accelX,accelY,accelZ,label
-1.124,1.698,0.443,0
-1.167,1.763,0.797,0
-1.262,1.849,0.992,0
-1.385,2.009,0.964,0
-1.334,2.073,0.765,0
-1.406,2.113,0.372,1
-1.524,2.109,0.166,1
-1.806,2.214,-0.049,1
-1.948,2.194,-0.023,1
-2.126,1.965,0.034,1
-2.113,1.971,0.03,1
-1.79,1.599,0.284,1
-1.655,1.269,0.601,1
-1.428,0.786,1.898,1
-1.458,0.521,3.069,1
-1.536,0.155,4.578,1
-1.608,0.062,5.079,1
-1.823,-0.025,4.555,1
-1.844,0.037,3.283,1
-1.857,0.27,1.183,1
-1.931,0.315,0.084,1
-1.867,0.293,0.077,1
-1.955,0.365,-2.061,1
-1.975,0.555,-2.132,1
-1.885,0.584,-1.816,1
-1.623,0.666,-1.12,1
-1.522,0.715,-0.859,0
-1.466,0.689,-0.827,0
-1.518,0.608,-1.071,0
-1.428,0.585,-1.64,0
-1.285,0.691,-1.761,0
-0.964,0.891,-1.64,0
-0.987,0.921,-1.443,0
-1.157,0.843,-0.983,0
-1.255,0.82,-0.741,0
-1.531,0.859,-0.608,0
-1.653,0.914,-0.822,0
-1.741,0.929,-1.388,0
-1.759,0.964,-1.723,0
-1.553,1.18,-2.101,0
-1.392,1.315,-2.09,0
-1.231,1.548,-1.658,0
-1.232,1.582,-1.258,0
-1.415,1.551,-0.732,0
-1.56,1.471,-0.638,0
-1.685,1.374,-0.75,0
-1.641,1.372,-0.84,0
-1.416,1.426,-0.983,0
-1.3,1.443,-1.014,0
-1.089,1.588,-0.886,0
-1.036,1.661,-0.723,0
-1.077,1.633,-0.52,0
-1.11,1.609,-0.546,0
-0.99,1.65,-0.551,0
-0.932,1.571,-0.337,0
-0.917,1.466,0.233,0
-0.904,1.449,0.614,0
-0.871,1.342,1.29,0
-0.847,1.203,1.449,0
-1.042,1.173,1.267,0
-1.165,1.164,0.942,0
-1.091,1.107,0.124,0
-0.83,1.056,-0.182,0
-0.454,1.091,-0.091,0
-0.436,1.086,0.381,0
-0.655,1.12,1.324,1
-0.826,1.022,1.567,1
-1.141,0.93,1.471,1
-1.248,1.061,1.006,1
-1.131,1.252,0.38,1
-0.875,1.302,0.003,1
-0.478,1.339,-0.317,1
-0.184,1.236,-0.303,1
-0.188,0.975,0.18,1
-0.398,0.753,0.631,1
-0.801,0.337,1.202,1
-1.059,0.213,1.353,1
-1.193,0.073,1.426,1
-1.147,0.038,1.334,1
-0.9,0.211,1.096,1
-0.665,0.378,0.878,1
-0.468,0.415,0.444,1
-0.586,0.361,0.247,1
-0.798,0.275,0.093,1
-0.993,0.169,-0.032,1
-1.441,-0.056,-0.418,1
-1.583,-0.099,-0.69,0
-1.488,0.054,-1.205,0
-1.29,0.252,-1.512,0
-0.809,0.641,-1.862,0
-0.441,0.866,-2.027,0
0.039,1.298,-2.379,0
0.095,1.455,-2.573,0
-0.14,1.431,-2.867,0
-0.501,1.321,-2.902,0
-1.095,1.032,-2.652,0
-1.345,0.911,-2.35,0
-1.427,0.881,-1.961,0
-1.341,0.973,-1.825,0
-0.934,1.239,-1.661,0
-0.753,1.346,-1.697,0
-0.521,1.453,-1.941,0
-0.3,1.586,-1.81,0
-0.151,1.474,-1.357,0
-0.247,1.355,-1.04,0
-0.569,1.127,-0.39,0
-0.78,1.033,-0.002,0
-1.119,0.934,0.791,0
-1.277,0.958,0.978,0
-1.436,1.03,0.789,0
-1.475,0.998,0.573,0
-1.431,1.069,0.476,0
-1.289,1.232,0.772,0
-1.005,1.396,1.377,0
-0.933,1.408,1.718,0
-0.717,1.408,2.207,0
-0.516,1.403,2.487,0
-0.493,1.413,2.802,0
-0.493,1.534,2.753,0
-0.228,1.768,1.954,1
-0.248,1.676,1.47,1
-0.238,1.638,1.479,1
-0.729,1.625,0.805,1
-1.123,1.753,0.569,1
-1.168,1.681,0.48,1
-1.219,1.461,0.129,1
-1.17,1.436,-0.139,1
-0.794,1.196,-0.45,1
-0.495,0.878,-0.303,1
-0.51,0.892,-0.305,1
0.085,0.282,1.775,1
-0.248,0.124,2.782,1
-0.618,0.011,2.732,1
-1.183,-0.084,1.93,1
-1.409,-0.161,1.226,1
-1.529,-0.133,0.069,1
-1.518,0.06,-0.606,1
-1.429,0.377,-1.24,1
-1.206,0.443,-1.327,1
-0.726,0.519,-1.185,1
-0.533,0.561,-1.002,0
-0.337,0.575,-0.572,0
-0.252,0.536,-0.353,0
-0.177,0.513,-0.14,0
-0.224,0.479,-0.16,0
-0.429,0.456,-0.548,0
-0.585,0.463,-0.885,0
-0.914,0.334,-1.658,0
-1.063,0.222,-2.037,0
-1.197,0.142,-2.374,0
-1.247,0.126,-2.419,0
-1.206,0.245,-2.189,0
-1.099,0.329,-1.974,0
-0.997,0.47,-1.568,0
-0.998,0.464,-1.566,0
-1.235,0.593,-1.526,0
-1.287,0.614,-1.702,0
-1.441,0.572,-1.846,0
-1.537,0.521,-1.854,0
-1.537,0.559,-1.649,0
-1.483,0.569,-1.508,0
-1.434,0.561,-1.235,0
-1.365,0.653,-1.053,0
-1.052,0.734,-0.741,0
-0.982,0.716,-0.373,0
-1.025,0.749,0.266,0
-1.096,0.771,0.425,0
-1.152,0.722,0.608,0
-1.151,0.698,0.532,0
-1.13,0.699,0.192,0
-1.153,0.637,0.096,0
-1.108,0.511,0.171,0
-1.011,0.491,0.285,0
-0.927,0.582,0.726,0
-0.939,0.66,1.123,0
-0.92,0.645,1.574,0
-0.852,0.545,1.516,0
-0.952,0.288,1.353,0
-1.112,0.232,1.316,0
-1.245,0.401,1.491,1
-1.256,0.532,1.663,1
-1.273,0.516,1.671,1
-1.136,1.138,1.237,1
-1.145,1.123,1.243,1
-0.029,1.322,0.038,1
0.827,1.139,-0.076,1
0.929,0.855,0.453,1
0.539,0.172,2.058,1
0.141,-0.113,3.037,1
-0.522,-0.481,4.074,1
-0.897,-0.572,3.959,1
-1.211,-0.576,2.744,1
-1.192,-0.562,1.818,1
-1.097,-0.365,0.038,1
-1.15,-0.256,-0.818,1
-1.197,-0.294,-1.555,1
-1.22,-0.34,-1.675,1
-1.275,-0.473,-1.429,1
-1.171,-0.534,-1.098,1
-1.167,-0.536,-1.098,1
-0.784,-0.447,-0.444,0
-0.783,-0.45,-0.444,0
-0.085,-0.039,-0.896,0
-0.016,0.205,-1.428,0
-0.131,0.282,-1.707,0
-0.382,0.351,-2.3,0
-0.547,0.363,-2.652,0
-0.834,0.472,-2.725,0
-0.826,0.504,-2.475,0
-0.724,0.688,-1.977,0
-0.732,0.788,-1.665,0
-0.863,0.69,-1.106,0
-0.937,0.627,-0.817,0
-0.972,0.553,-0.507,0
-0.908,0.506,-0.346,0
-0.854,0.383,-0.036,0
-0.865,0.386,-0.036,0
-1.203,0.082,0.297,0
-1.366,-0.06,0.494,0
-1.663,-0.176,0.882,0
-1.751,-0.118,1.05,0
-1.925,0.006,1.135,0
-1.965,0.064,1.071,0
-1.746,0.213,0.826,0
-1.557,0.334,0.675,0
-1.553,0.313,0.682,0
-0.98,0.612,0.478,0
-0.584,0.699,0.795,0
-0.511,0.697,1.041,0
-0.552,0.819,1.285,0
-0.556,0.862,1.297,0
-0.45,0.933,0.986,0
-0.528,0.914,0.81,1
-0.886,0.847,0.781,1
-1.182,0.808,0.837,1
-1.501,0.712,0.921,1
-1.698,0.574,0.973,1
-1.965,0.148,0.962,1
-1.999,-0.25,0.862,1
-2.025,-0.888,1.205,1
-1.96,-1.161,2.028,1
-1.847,-1.328,3.68,1
-1.969,-1.41,4.455,1
-2.262,-1.412,4.688,1
-2.444,-1.303,4.11,1
-2.459,-1.177,2.067,1
-2.392,-1.008,0.926,1
-2.376,-0.806,-0.326,1
-2.361,-0.774,-0.811,1
-2.333,-0.796,-1.052,1
-2.38,-0.87,-0.913,1
-2.284,-0.935,-0.411,1
-2.123,-0.886,-0.165,1
-2.165,-0.88,-0.159,0
-1.684,-0.641,-0.451,0
-1.352,-0.47,-1.137,0
-1.322,-0.415,-1.423,0
-1.373,-0.367,-1.606,0
-1.47,-0.334,-1.562,0
-1.459,-0.319,-1.569,0
-2.002,-0.49,-1.243,0
-2.337,-0.474,-1.325,0
-2.509,-0.393,-1.519,0
-2.582,-0.162,-2.001,0
-2.574,-0.054,-2.145,0
-2.413,0.103,-2.029,0
-2.304,0.232,-1.781,0
-2.101,0.411,-1.103,0
-2.043,0.474,-0.696,0
-1.982,0.513,-0.146,0
-1.997,0.493,0.052,0
-1.996,0.483,0.124,0
-1.99,0.471,0.026,0
-1.852,0.525,-0.287,0
-1.739,0.626,-0.442,0
-1.594,0.819,-0.637,0
-1.499,0.926,-0.718,0
-1.341,1.093,-0.633,0
-1.359,1.043,-0.505,0
-1.586,0.914,-0.034,0
-1.722,0.857,0.418,0
-1.854,0.644,1.07,0
-1.902,0.502,1.416,0
-1.945,0.437,1.759,0
-1.911,0.447,1.785,0
-1.93,0.491,1.445,0
-1.95,0.433,1.215,0
-1.948,0.41,1.222,0
-2.361,0.826,0.125,0
-2.306,0.829,-0.627,0
-2.129,0.767,-0.933,0
-2.106,0.869,-0.489,1
-2.177,0.926,0.263,1
-2.052,0.914,1.614,1
-1.943,0.834,2.311,1
-1.744,0.636,2.847,1
-1.444,0.605,2.881,1
-1.048,0.525,2.909,1
-0.99,0.402,2.875,1
-1.308,0.14,2.929,1
-1.73,-0.051,3.014,1
-2.559,-0.5,2.708,1
-2.96,-0.707,2.223,1
-3.345,-0.851,1.196,1
-3.295,-0.827,1.177,1
-3.083,-0.675,-0.471,1
-3.032,-0.585,-0.601,1
-2.674,-0.321,-0.516,1
-2.337,-0.106,-0.454,1
-2.343,-0.094,-0.457,1
-1.963,0.004,-0.841,1
-1.967,-0.025,-0.907,1
-2.07,-0.141,-0.8,0
-2.345,-0.345,-0.574,0
-2.443,-0.348,-0.616,0
-2.527,-0.391,-0.831,0
-2.552,-0.35,-0.979,0
-2.491,-0.134,-1.318,0
-2.478,0.016,-1.395,0
-2.218,0.281,-1.281,0
-1.934,0.488,-1.244,0
-1.575,0.835,-1.177,0
-1.457,0.984,-1.124,0
-1.464,1.117,-1.091,0
-1.634,1.035,-0.976,0
-2.086,0.801,-0.686,0
-2.294,0.674,-0.524,0
-2.534,0.468,-0.442,0
-2.649,0.313,-0.483,0
-2.626,0.246,-0.615,0
-2.424,0.361,-0.568,0
-2.102,0.606,-0.196,0
-1.932,0.747,0.009,0
-1.813,0.914,0.155,0
-1.847,0.927,0.079,0
-2.109,0.891,-0.177,0
-2.283,0.864,-0.207,0
-2.376,0.846,-0.005,0
-2.353,0.929,0.226,0
-2.26,1.108,0.558,0
-2.227,1.088,0.508,0
-2.231,1.079,0.511,0
-1.835,1.22,0.418,0
-1.541,1.349,0.637,0
-1.428,1.39,0.783,0
-1.48,1.459,0.942,0
-1.521,1.577,1.02,0
-1.58,1.679,1.256,0
-1.635,1.683,1.374,0
-1.927,1.547,1.379,1
-2.135,1.468,1.339,1
-2.467,1.154,1.139,1
-2.591,1.005,0.981,1
-2.731,0.755,1.018,1
-2.701,0.594,1.198,1
-2.584,0.31,1.725,1
-2.578,0.116,2.141,1
-2.669,-0.146,2.749,1
-2.684,-0.226,2.892,1
-2.592,-0.115,2.619,1
-2.489,-0.023,2.135,1
-2.58,0.048,1.096,1
-2.552,0.013,0.512,1
-2.351,0.02,-0.138,1
-2.318,0.034,-0.187,1
-2.366,-0.171,0.361,1
-2.382,-0.273,0.854,1
-2.393,-0.429,1.466,1
-2.372,-0.462,1.562,1
-2.402,-0.542,1.309,1
-2.373,-0.553,0.94,0
-2.393,-0.555,0.238,0
-2.309,-0.493,-0.198,0
-2.383,-0.326,-0.717,0
-2.431,-0.266,-0.948,0
-2.37,-0.084,-1.332,0
-2.26,0.086,-1.57,0
-1.966,0.444,-1.793,0
-1.818,0.58,-1.771,0
-1.65,0.839,-1.465,0
-1.657,0.917,-1.226,0
-1.637,0.913,-1.229,0
-1.82,0.896,-0.44,0
-1.872,0.838,0.007,0
-1.941,0.774,0.127,0
-1.908,0.696,0.163,0
-1.806,0.704,0.081,0
-1.452,0.846,-0.074,0
-1.293,0.959,-0.188,0
-1.28,0.937,-0.185,0
-1.052,1.052,-0.444,0
-1.114,1.063,-0.005,0
-1.202,1.036,0.248,0
-1.408,0.995,0.44,0
-1.5,0.973,0.348,0
-1.483,1.048,-0.035,0
-1.473,1.059,-0.309,0
-1.449,1.035,-0.306,0
-1.3,1.036,-0.367,0
-1.276,1.026,-0.368,0
-0.882,0.998,0.491,0
-0.569,0.902,1.08,0
-0.556,0.777,1.222,0
-0.625,0.856,1.035,0
-0.653,0.966,0.694,0
-0.644,0.859,-0.066,0
-0.665,0.735,-0.461,0
-0.904,0.812,-0.255,0
-0.993,0.901,0.284,0
-0.974,0.904,0.281,0
-0.808,1.027,1.311,0
-0.882,1.153,1.109,0
-0.845,1.099,0.768,0
-0.827,1.092,0.768,1
-0.505,0.898,0.088,1
-0.459,0.624,0.046,1
-0.513,0.455,0.45,1
-0.739,0.122,1.184,1
-0.921,-0.091,1.474,1
-1.189,-0.278,1.44,1
-1.255,-0.365,1.18,1
-1.208,-0.433,0.559,1
-1.154,-0.386,0.101,1
-1.204,-0.252,-0.473,1
-1.213,-0.229,-0.689,1
-1.379,-0.334,-0.831,1
-1.438,-0.312,-0.806,1
-1.282,-0.234,-0.687,1
-1.137,-0.197,-0.654,1
-0.964,-0.12,-0.832,1
-0.952,-0.14,-1.021,1
-0.909,-0.067,-1.277,1
-0.921,-0.05,-1.335,1
-0.886,0.003,-1.484,1
-0.878,0.091,-1.491,0
-0.796,0.228,-1.376,0
-0.699,0.351,-1.343,0
-0.622,0.483,-1.397,0
-0.648,0.557,-1.397,0
-0.484,0.741,-1.291,0
-0.368,0.846,-1.187,0
-0.257,0.92,-1.133,0
-0.197,0.896,-1.226,0
-0.333,0.8,-1.535,0
-0.52,0.7,-1.555,0
-0.642,0.564,-1.14,0
-0.578,0.542,-0.702,0
-0.483,0.625,-0.192,0
-0.42,0.732,0.008,0
-0.394,0.853,0.005,0
-0.392,0.963,-0.258,0
-0.47,1.103,-1.078,0
-0.463,1.126,-1.581,0
-0.433,1.116,-1.58,0
-0.176,1.383,-2.046,0
-0.017,1.548,-1.496,0
-0.065,1.557,-0.904,0
-0.196,1.395,-0.016,0
-0.225,1.396,0.438,0
-0.14,1.333,1.242,0
-0.089,1.308,1.554,0
-0.096,1.298,1.557,0
-0.041,1.216,1.305,0
-0.026,1.193,1.31,0
0.153,1.228,0.888,0
0.167,1.2,0.895,0
0.078,1.366,1.059,1
0.077,1.335,1.067,1
-0.06,1.443,1.414,1
-0.213,1.605,1.346,1
-0.307,1.644,1.173,1
-0.226,1.57,0.724,1
-0.074,1.444,0.418,1
0.295,1.164,0.059,1
0.384,0.869,0.154,1
0.181,0.092,1.234,1
-0.071,-0.233,2.229,1
-0.709,-0.687,3.362,1
-0.969,-0.858,3.523,1
-1.166,-0.744,2.773,1
-1.086,-0.552,1.468,1
-1.008,-0.336,-0.313,1
-0.909,-0.184,-1.189,1
-0.642,-0.05,-2.012,1
-0.642,-0.093,-1.994,1
-0.811,-0.281,-0.927,1
-0.729,-0.393,-0.066,1
-0.67,-0.72,0.876,0
-0.645,-0.89,1.303,0
-0.576,-0.959,1.66,0
-0.389,-0.852,1.587,0
-0.072,-0.624,0.765,0
0.038,-0.521,0.162,0
0.101,-0.375,-0.666,0
0.053,-0.291,-1.04,0
-0.365,-0.333,-1.284,0
-0.345,-0.355,-1.278,0
-0.687,-0.314,-1.34,0
-0.665,-0.219,-1.311,0
-0.445,0.002,-1.359,0
-0.251,0.133,-1.411,0
0.07,0.382,-1.486,0
0.181,0.488,-1.525,0
0.213,0.679,-1.42,0
0.167,0.658,-1.278,0
-0.135,0.418,-0.69,0
-0.309,0.262,-0.336,0
-0.331,0.179,0.062,0
-0.222,0.09,0.226,0
-0.102,0.01,0.601,0
-0.051,0.002,0.784,0
0.196,0.119,0.814,0
0.332,0.204,0.826,0
0.572,0.438,0.657,0
0.591,0.546,0.232,0
0.619,0.519,0.241,0
0.68,0.644,-0.699,0
0.681,0.65,-1.029,0
0.716,0.602,-1.144,0
0.571,0.416,-0.865,0
0.542,0.298,-0.405,0
0.527,0.28,-0.399,0
0.577,0.188,1.217,0
0.338,0.157,1.654,0
0.226,0.335,1.452,0
0.183,0.443,0.759,0
0.261,0.313,0.284,1
0.4,0.246,-0.003,1
0.42,0.33,0.158,1
0.44,0.294,0.896,1
0.421,0.173,1.341,1
0.295,0.076,1.684,1
0.148,0.097,1.678,1
0.074,0.064,1.323,1
0.119,0.05,1.026,1
0.149,-0.112,0.653,1
0.187,-0.215,0.805,1
0.292,-0.342,1.572,1
0.407,-0.453,1.927,1
0.223,-0.631,2.096,1
0.057,-0.776,1.994,1
-0.234,-1.076,1.389,1
-0.322,-1.219,0.83,1
-0.48,-1.339,0.142,1
-0.556,-1.334,-0.22,1
-0.519,-1.335,-0.218,1
-0.616,-1.361,-0.414,1
-0.444,-1.23,-0.537,0
-0.23,-1.063,-0.598,0
0.11,-0.843,-0.875,0
0.262,-0.649,-1.239,0
0.264,-0.529,-1.731,0
0.232,-0.535,-1.959,0
0.19,-0.382,-2.152,0
0.188,-0.362,-2.109,0
0.173,-0.378,-1.982,0
0.171,-0.294,-1.846,0
0.157,-0.295,-1.847,0
0.429,-0.02,-1.209,0
0.593,0.163,-0.921,0
0.57,0.163,-0.692,0
0.315,0.027,-0.434,0
0.062,-0.1,-0.321,0
-0.282,-0.314,-0.191,0
-0.383,-0.418,-0.126,0
-0.426,-0.495,0.041,0
-0.374,-0.489,0.178,0
-0.115,-0.376,0.315,0
0.123,-0.196,0.417,0
0.36,-0.022,0.613,0
0.418,0.017,0.708,0
0.484,0.107,0.789,0
0.532,0.088,0.65,0
0.478,0.043,0.085,0
0.413,0.014,-0.17,0
0.36,-0.043,-0.259,0
0.345,-0.023,-0.139,0
0.317,-0.014,0.255,0
0.418,-0.055,0.501,0
0.612,0.002,0.69,0
0.715,-0.021,0.738,0
0.869,-0.052,0.635,0
0.913,0.006,0.503,0
0.907,-0.039,0.519,0
0.618,0.159,0.544,0
0.393,0.278,0.642,1
0.219,0.298,0.671,1
-0.153,0.269,0.683,1
-0.364,0.31,0.693,1
-0.527,0.369,0.581,1
-0.411,0.32,0.521,1
0.141,0.18,0.545,1
0.555,0.057,0.866,1
1.113,-0.34,2.219,1
1.127,-0.584,2.828,1
0.477,-1.198,4.031,1
-0.078,-1.527,4.645,1
-0.883,-1.828,4.33,1
-1.161,-1.804,3.446,1
-1.348,-1.962,1.449,1
-1.367,-1.853,0.211,1
-1.279,-1.647,-1.091,1
-0.841,-1.598,-1.661,1
-0.073,-1.028,-1.796,1
0.27,-0.911,-1.121,1
0.642,-0.983,-0.058,1
0.565,-1.094,0.471,0
