accelX,accelY,accelZ,label
1.418,-1.368,-1.664,0
1.541,-1.143,-1.418,0
1.481,-1.121,-1.185,0
1.239,-1.224,-0.736,0
1.101,-1.26,-0.434,0
0.956,-1.373,-0.054,0
0.924,-1.474,0.247,0
1.044,-1.518,0.458,0
1.044,-1.478,0.631,0
1.328,-1.344,0.798,0
1.613,-1.264,0.986,0
1.784,-1.176,1.279,0
1.744,-1.141,1.481,0
1.558,-1.025,2.001,0
1.329,-1.105,2.342,0
1.345,-1.113,2.35,0
0.279,-1.692,2.868,0
0.001,-1.802,2.871,0
0.22,-1.755,2.975,0
0.475,-1.67,3.222,0
0.198,-1.445,3.131,0
0.187,-1.492,3.158,0
-0.096,-0.747,1.702,1
0.308,-0.766,0.798,0
0.619,-0.708,0.256,0
0.903,-0.628,0.366,0
1.119,-0.917,1.083,0
1.5,-1.686,2.555,0
1.683,-2.336,3.954,0
1.418,-2.994,5.591,0
0.973,-3.318,6.618,0
0.334,-3.461,6.784,0
-0.042,-3.423,5.516,0
-0.132,-3.118,2.793,0
-0.092,-2.961,1.063,0
-0.239,-2.725,-1.468,0
-0.309,-2.553,-2.361,0
-0.394,-2.505,-2.642,0
-0.345,-2.307,-1.976,0
0.193,-2.282,-0.366,0
0.626,-2.238,0.624,0
0.905,-2.215,1.705,0
0.909,-2.345,2.154,0
0.632,-2.713,1.586,0
0.443,-2.807,0.615,0
0.477,-2.862,-0.413,0
0.595,-2.806,-0.868,0
0.621,-2.63,-1.249,0
0.57,-2.44,-1.508,0
0.547,-2.218,-1.64,0
0.615,-2.089,-1.709,0
0.89,-1.844,-2.104,0
0.978,-1.669,-2.285,0
1.161,-1.407,-2.371,0
1.302,-1.262,-2.164,0
1.212,-1.148,-1.954,0
0.865,-1.261,-1.735,0
0.32,-1.512,-1.07,0
0.163,-1.686,-0.585,0
-0.06,-1.772,-0.012,0
-0.157,-1.819,0.311,0
-0.079,-1.774,0.74,0
0.148,-1.664,1.119,0
0.473,-1.523,1.596,0
0.62,-1.579,1.85,0
0.603,-1.447,2.205,0
0.526,-1.339,2.674,0
0.555,-1.35,3.125,0
0.487,-1.324,3.394,0
0.455,-1.405,3.349,0
0.504,-1.454,3.043,0
0.696,-1.275,2.381,0
0.903,-1.185,2.208,0
0.917,-0.709,2.464,0
0.721,-0.138,2.313,0
0.998,-0.028,1.71,0
1.706,-0.174,1.374,0
2.327,-0.318,1.432,1
2.441,-0.612,2.103,0
2.169,-1.385,4.104,0
1.633,-1.925,5.418,0
0.955,-2.521,5.982,0
0.629,-2.772,5.463,0
0.413,-2.872,4.252,0
0.536,-2.644,3.265,0
0.864,-2.173,1.709,0
0.944,-1.895,0.552,0
0.987,-1.956,-0.458,0
1.167,-2.079,-0.882,0
1.484,-2.136,-1.391,0
1.672,-2.229,-1.301,0
1.803,-2.433,-0.454,0
1.667,-2.588,0.407,0
1.667,-2.537,0.38,0
1.448,-2.891,2.329,0
1.192,-2.91,2.213,0
0.917,-2.951,1.5,0
0.856,-2.91,-0.035,0
0.94,-2.756,-0.898,0
0.905,-2.549,-1.705,0
0.922,-2.42,-2.146,0
0.833,-2.184,-2.025,0
0.877,-2.021,-1.745,0
0.996,-1.789,-1.465,0
1.049,-1.647,-1.451,0
1.127,-1.452,-1.897,0
1.21,-1.322,-2.222,0
1.198,-1.26,-2.494,0
1.021,-1.301,-2.452,0
0.834,-1.31,-2.031,0
0.674,-1.414,-1.414,0
0.584,-1.545,-0.618,0
0.713,-1.569,-0.419,0
0.899,-1.533,0.05,0
1.037,-1.534,0.574,0
1.345,-1.526,1.087,0
1.531,-1.404,1.524,0
1.404,-1.338,2.258,0
1.201,-1.439,2.622,0
0.738,-1.576,2.779,0
0.531,-1.527,2.73,0
0.532,-1.449,2.566,0
0.785,-1.364,2.356,0
1.139,-1.291,1.984,0
1.217,-1.257,1.953,0
1.668,-1.221,2.647,0
1.729,-0.941,3.293,0
1.183,-0.179,3.518,0
1.228,0.036,2.726,0
1.21,-0.159,1.332,1
1.118,-0.293,0.522,0
1.093,-0.62,0.33,0
0.993,-0.953,1.076,0
1.051,-1.705,2.908,0
1.128,-2.23,4.095,0
0.995,-2.862,5.436,0
0.642,-3.22,6.258,0
0.087,-3.323,6.146,0
-0.085,-3.039,4.642,0
0.268,-2.495,1.844,0
0.506,-2.053,-0.126,0
0.755,-1.718,-2.309,0
0.81,-1.484,-3.086,0
0.709,-1.326,-3.354,0
0.554,-1.527,-2.403,0
0.672,-1.875,-0.288,0
0.826,-2.058,1.248,0
0.852,-2.467,2.854,0
0.683,-2.776,3.439,0
0.45,-3.014,3.045,0
0.286,-3.076,2.011,0
0.286,-2.972,0.595,0
0.407,-2.897,-0.396,0
0.388,-2.595,-1.61,0
0.412,-2.351,-2.289,0
0.57,-2.026,-2.814,0
0.592,-1.789,-2.679,0
0.568,-1.611,-2.343,0
0.495,-1.507,-2.109,0
0.305,-1.48,-1.669,0
0.127,-1.545,-1.598,0
0.068,-1.598,-1.697,0
0.197,-1.596,-1.578,0
0.461,-1.462,-1.364,0
0.739,-1.308,-1.159,0
0.925,-1.181,-0.635,0
0.831,-1.195,-0.051,0
0.697,-1.228,0.528,0
0.512,-1.237,0.78,0
0.213,-1.405,1.226,0
0.247,-1.619,1.445,0
0.555,-1.622,2.194,0
0.615,-1.523,2.669,0
0.606,-1.53,2.672,0
0.251,-1.449,2.338,0
0.205,-1.554,1.777,0
0.216,-1.487,1.44,0
0.487,-1.26,1.377,0
0.735,-0.984,1.619,0
0.736,-1.001,1.629,0
0.723,0.224,1.547,0
1.046,0.29,0.907,0
1.448,0.289,0.547,0
1.57,0.371,0.419,1
1.453,0.118,0.945,0
1.462,-0.581,2.401,0
1.198,-1.021,3.67,0
0.733,-1.54,4.692,0
0.827,-1.894,5.143,0
0.951,-2.167,5.553,0
0.863,-2.21,5.598,0
0.783,-2.094,4.959,0
0.837,-2.004,3.766,0
0.925,-1.927,1.856,0
1.062,-1.944,0.481,0
1.236,-2.118,-0.783,0
1.202,-2.324,-1.008,0
0.933,-2.579,-0.371,0
0.894,-2.835,0.446,0
0.858,-2.975,1.132,0
0.891,-3.019,1.199,0
0.955,-3.001,0.746,0
0.888,-2.91,0.152,0
0.892,-2.92,0.157,0
0.685,-2.703,-1.178,0
0.688,-2.459,-1.942,0
0.713,-2.354,-2.257,0
0.804,-2.205,-2.407,0
0.822,-2.1,-2.162,0
0.781,-1.958,-1.403,0
0.772,-1.953,-1.407,0
0.716,-1.766,-0.299,0
0.653,-1.74,-0.275,0
0.601,-1.654,-0.743,0
0.615,-1.583,-1.011,0
0.729,-1.469,-1.368,0
0.881,-1.315,-1.577,0
0.886,-1.33,-1.569,0
1.541,-0.939,-1.395,0
1.741,-0.765,-0.756,0
1.837,-0.753,-0.062,0
1.728,-0.892,0.794,0
1.589,-1.012,1.309,0
1.505,-1.116,2.301,0
1.361,-1.177,2.88,0
0.948,-1.385,2.79,0
0.711,-1.441,2.18,0
0.698,-1.352,1.386,0
0.992,-1.175,1.253,0
1.422,-0.889,1.585,0
1.344,-0.917,2.121,0
1.224,-1.03,3.14,0
1.261,-1.159,3.478,0
1.106,-1.1,3.514,0
0.52,-0.677,2.714,0
-0.166,-0.324,0.907,0
0.059,-0.4,-0.53,0
0.558,-0.288,-1.687,1
0.677,-0.336,-1.774,0
0.519,-0.396,-0.616,0
0.468,-0.881,0.665,0
0.733,-1.822,2.303,0
1.088,-2.361,3.446,0
1.02,-2.304,3.405,0
1.011,-2.684,6.231,0
0.956,-2.633,6.197,0
0.424,-2.378,3.835,0
0.226,-2.173,1.302,0
0.256,-1.793,-0.224,0
0.248,-1.802,-1.353,0
-0.007,-1.843,-1.422,0
-0.25,-1.86,-1.041,0
0.138,-2.104,-0.419,0
0.681,-2.259,0.6,0
0.968,-2.241,1.033,0
1.198,-2.475,0.928,0
1.256,-2.557,0.422,0
1.386,-2.482,-0.652,0
1.465,-2.416,-1.355,0
1.317,-2.333,-1.979,0
1.058,-2.315,-2.21,0
0.752,-2.296,-2.224,0
0.589,-2.311,-2.153,0
0.372,-2.318,-1.793,0
0.065,-2.314,-1.22,0
-0.237,-2.199,-0.287,0
-0.207,-2.069,0.128,0
0.005,-1.735,0.266,0
0.3,-1.5,-0.013,0
0.631,-1.268,-0.525,0
0.678,-1.149,-0.777,0
0.673,-1.01,-0.769,0
0.513,-1.003,-0.407,0
0.147,-1.138,0.297,0
-0.038,-1.152,0.746,0
-0.037,-1.138,0.739,0
-0.24,-1.115,1.107,0
0.192,-1.078,1.243,0
0.433,-1.021,1.475,0
0.426,-1.025,1.477,0
1.126,-0.714,1.837,0
1.271,-0.577,2.569,0
1.361,-0.539,3.174,0
1.132,-0.682,3.343,0
0.884,-0.865,3.388,0
0.872,-1.016,3.382,0
1.009,-0.863,3.008,0
0.734,-0.379,2.154,1
0.61,-0.01,1.418,0
0.839,-0.01,0.369,0
1.054,-0.084,-0.057,0
1.04,-0.229,0.515,0
1.203,-0.464,1.313,0
1.065,-0.776,2.129,0
0.573,-1.053,2.461,0
0.553,-1.518,2.448,0
0.837,-1.705,2.393,0
1.12,-1.751,2.545,0
1.223,-1.703,2.859,0
1.082,-1.707,2.778,0
0.968,-1.717,2.538,0
0.978,-1.694,2.527,0
0.83,-1.983,1.146,0
0.862,-2.045,0.295,0
0.947,-1.985,0.096,0
1.102,-2.025,-0.091,0
1.222,-2.092,-0.108,0
1.441,-2.082,0.063,0
1.442,-2.063,0.054,0
1.489,-2.066,0.35,0
1.379,-2.057,0.568,0
1.094,-2.162,0.538,0
0.781,-2.159,0.204,0
0.521,-2.11,-0.44,0
0.452,-2.083,-0.989,0
0.564,-1.912,-1.66,0
0.769,-1.655,-2.097,0
1.074,-1.31,-2.228,0
1.381,-1.059,-2.046,0
1.565,-0.761,-1.776,0
1.522,-0.659,-1.682,0
1.208,-0.753,-1.593,0
0.869,-0.899,-1.55,0
0.332,-1.167,-1.544,0
0.2,-1.223,-1.437,0
0.241,-1.16,-1.158,0
0.606,-1.054,-0.974,0
0.988,-0.891,-0.473,0
1.173,-0.814,-0.156,0
1.421,-0.747,0.519,0
1.533,-0.701,1.168,0
1.716,-0.652,2.082,0
1.456,-0.742,2.227,0
0.783,-0.991,1.702,0
0.408,-1.218,1.01,0
0.191,-1.38,0.468,0
0.184,-1.31,0.599,0
0.384,-1.219,1.187,0
0.526,-1.144,1.781,0
0.484,-1.114,2.741,0
0.474,-1.174,3.096,0
0.71,-0.984,3.532,0
0.431,-0.665,3.325,0
0.142,-0.362,2.106,0
0.266,-0.482,1.244,0
0.602,-0.485,0.176,1
0.851,-0.41,-0.089,0
1.049,-0.406,0.139,0
1.299,-0.609,0.658,0
1.798,-1.204,2.109,0
1.979,-1.751,3.538,0
1.751,-2.356,5.436,0
1.262,-2.693,6.646,0
0.521,-2.739,6.804,0
0.206,-2.625,5.119,0
0.256,-2.288,1.816,0
0.346,-1.919,-0.506,0
0.489,-1.708,-2.765,0
0.533,-1.565,-3.435,0
0.464,-1.321,-2.985,0
0.488,-1.311,-1.741,0
0.766,-1.492,0.004,0
0.902,-1.7,1.009,0
0.931,-2.049,1.775,0
0.852,-2.167,1.653,0
0.682,-2.3,1.116,0
0.521,-2.334,0.487,0
0.458,-2.265,-0.546,0
0.453,-2.166,-1.234,0
0.34,-2.063,-1.924,0
0.216,-1.984,-2.186,0
0.18,-1.9,-2.364,0
0.22,-1.801,-2.185,0
0.35,-1.506,-1.532,0
0.589,-1.274,-1.16,0
0.814,-0.965,-0.882,0
0.633,-0.937,-0.83,0
0.321,-1.022,-1.071,0
0.093,-1.124,-1.451,0
0.007,-1.214,-1.68,0
0.063,-1.23,-1.378,0
0.139,-1.247,-0.763,0
0.172,-1.275,-0.542,0
0.156,-1.27,-0.545,0
0.013,-1.229,0.814,0
-0.009,-1.117,1.463,0
0.046,-1.067,1.564,0
0.068,-0.971,1.651,0
0.266,-0.835,1.584,0
0.629,-0.674,1.427,0
0.944,-0.567,1.425,0
1.1,-0.575,1.647,0
0.914,-0.705,1.815,0
0.318,-1.115,1.961,0
0.034,-1.2,2.116,0
-0.207,-0.969,2.316,0
-0.437,-0.675,2.221,0
-0.591,0.067,1.731,0
-0.383,0.248,1.114,0
0.276,0.37,0.156,1
0.74,0.489,-0.106,0
1.347,0.337,0.354,0
1.748,-0.046,1.22,0
1.247,-0.726,2.96,0
0.843,-1.442,4.03,0
0.618,-2.141,4.776,0
0.35,-2.312,4.921,0
0.083,-2.398,5.055,0
0.095,-2.198,4.76,0
0.283,-1.775,3.454,0
0.449,-1.506,1.931,0
0.61,-1.331,-0.125,0
0.788,-1.308,-1.034,0
0.935,-1.398,-1.392,0
0.934,-1.459,-1.164,0
0.938,-1.679,-0.333,0
1.025,-1.84,0.334,0
0.897,-2.126,0.768,0
0.705,-2.257,0.656,0
0.477,-2.286,0.124,0
0.399,-2.27,-0.357,0
0.523,-2.067,-0.957,0
0.477,-1.926,-1.306,0
0.295,-1.824,-1.638,0
0.172,-1.721,-1.884,0
0.194,-1.562,-2.061,0
0.2,-1.416,-2.055,0
0.329,-1.285,-1.946,0
0.501,-1.156,-1.903,0
0.66,-1.042,-1.831,0
0.704,-1.037,-1.692,0
0.598,-1.107,-1.499,0
0.452,-1.127,-1.41,0
0.385,-1.135,-1.283,0
0.434,-1.074,-1.267,0
0.462,-0.978,-1.188,0
0.535,-0.965,-1.194,0
0.66,-0.914,-1.101,0
0.649,-0.858,-0.52,0
0.689,-0.868,0.435,0
0.71,-0.84,0.772,0
0.519,-0.899,0.964,0
0.353,-0.925,0.976,0
0.332,-0.74,0.823,0
0.413,-0.603,0.673,0
0.612,-0.515,0.231,0
0.611,-0.493,0.199,0
0.76,-0.54,0.895,0
1.098,-0.529,1.765,0
1.218,-0.567,2.952,0
1.191,-0.668,3.57,0
1.095,-0.782,4.555,0
0.662,-0.609,4.877,0
-0.148,0.055,3.333,1
-0.284,0.106,1.877,0
0.025,0.318,-0.165,0
0.416,0.404,-0.897,0
0.933,0.412,-0.735,0
1.016,0.249,0.653,0
0.945,-0.531,2.729,0
0.826,-1.312,4.275,0
0.218,-2.279,6.037,0
-0.592,-2.776,6.838,0
-1.306,-2.919,6.33,0
-1.202,-2.67,4.857,0
-0.748,-2.324,1.64,0
-0.51,-1.899,-0.36,0
-0.242,-1.583,-1.932,0
-0.01,-1.46,-2.29,0
0.209,-1.276,-1.683,0
0.498,-1.233,-0.922,0
0.904,-1.356,-0.095,0
1.012,-1.513,0.353,0
1.081,-1.884,0.779,0
1.021,-2.039,0.773,0
0.818,-2.08,0.307,0
0.656,-2.131,-0.297,0
0.483,-2.12,-1.03,0
0.498,-1.981,-1.621,0
0.517,-1.858,-2.344,0
0.424,-1.781,-2.598,0
0.334,-1.739,-2.422,0
0.442,-1.568,-1.882,0
0.587,-1.335,-0.793,0
0.548,-1.277,-0.328,0
0.492,-1.219,-0.31,0
0.356,-1.193,-0.769,0
0.174,-1.222,-1.522,0
0.157,-1.248,-1.932,0
0.108,-1.205,-2.215,0
0.135,-1.195,-2.081,0
0.118,-1.317,-1.393,0
0.111,-1.343,-0.692,0
0.206,-1.257,0.353,0
0.253,-1.255,0.806,0
0.258,-1.251,0.804,0
0.636,-1.031,0.891,0
0.667,-0.839,0.575,0
0.641,-0.838,0.252,0
0.509,-0.945,0.042,0
0.38,-0.938,0.4,0
0.42,-1.126,1.24,0
0.528,-1.249,1.861,0
0.451,-0.995,2.542,0
0.175,-0.432,2.948,0
-0.025,0.202,2.645,0
0.56,0.266,1.758,0
1.307,0.307,0.75,0
1.574,0.34,0.724,0
1.578,0.35,0.719,1
1.499,-0.384,2.857,0
0.763,-1.388,4.106,0
0.464,-1.98,4.362,0
0.138,-2.816,5.265,0
-0.221,-3.419,5.911,0
-0.745,-3.478,6.262,0
-0.865,-3.24,5.941,0
-0.34,-2.884,4.206,0
0.185,-2.463,2.301,0
0.743,-2.021,-0.088,0
1.042,-1.908,-1.214,0
1.26,-1.732,-1.783,0
1.395,-1.562,-1.641,0
1.662,-1.487,-0.85,0
1.832,-1.445,-0.259,0
1.866,-1.465,0.017,0
1.834,-1.483,-0.007,0
1.669,-1.497,-0.426,0
1.762,-1.414,-0.873,0
1.731,-1.311,-1.684,0
1.717,-1.284,-2.075,0
1.704,-1.175,-2.33,0
1.568,-1.13,-2.393,0
1.322,-1.161,-2.239,0
1.02,-1.231,-1.801,0
0.647,-1.347,-1.282,0
0.497,-1.368,-1.066,0
0.519,-1.26,-0.886,0
0.765,-1.101,-1.039,0
1.209,-0.774,-1.414,0
1.475,-0.558,-1.671,0
1.636,-0.506,-1.977,0
1.477,-0.603,-1.915,0
1.098,-0.684,-1.262,0
1.001,-0.766,-0.874,0
0.821,-0.84,-0.401,0
0.786,-0.785,-0.131,0
0.785,-0.777,-0.135,0
1.008,-0.712,0.841,0
0.997,-0.547,1.094,0
1.122,-0.32,1.234,0
1.429,-0.199,1.183,0
1.408,-0.176,1.126,0
1.256,-0.14,1.749,0
1.072,-0.271,2.419,0
0.791,-0.449,3.146,0
0.681,-0.416,3.532,0
0.674,-0.493,3.882,0
0.619,-0.522,3.744,0
0.176,0.02,3.034,0
-0.126,0.403,1.805,1
0.153,0.504,0.081,0
0.434,0.638,-0.702,0
0.753,0.689,-1.083,0
0.972,0.626,-0.547,0
1.365,0.089,1.152,0
1.537,-0.7,2.599,0
1.382,-1.699,4.704,0
0.787,-2.333,6.361,0
-0.168,-2.996,7.774,0
-0.808,-3.09,7.444,0
-0.863,-2.73,4.839,0
-0.651,-2.496,2.334,0
-0.509,-2.004,-1.045,0
-0.373,-1.845,-2.492,0
-0.38,-1.841,-3.251,0
-0.251,-1.676,-3.018,0
0.42,-1.431,-1.512,0
0.377,-1.408,-1.525,0
1.272,-1.557,1.11,0
1.228,-1.804,1.315,0
0.911,-2.198,0.676,0
0.66,-2.347,0.056,0
0.421,-2.452,-0.84,0
0.148,-2.523,-1.132,0
0.055,-2.376,-1.468,0
-0.106,-2.228,-1.76,0
-0.231,-2.079,-2.278,0
-0.254,-1.923,-2.669,0
0.032,-1.692,-3.099,0
0.428,-1.351,-3.318,0
1.155,-0.78,-3.301,0
1.478,-0.502,-3.005,0
1.641,-0.236,-2.423,0
1.395,-0.286,-2.06,0
0.721,-0.592,-1.588,0
0.287,-0.872,-1.118,0
-0.158,-1.089,-0.463,0
-0.215,-1.068,-0.101,0
-0.014,-0.979,0.509,0
0.174,-0.887,0.757,0
0.363,-0.858,0.945,0
0.586,-0.754,1.145,0
0.784,-0.579,1.628,0
0.692,-0.558,2.073,0
0.387,-0.454,2.393,0
0.177,-0.4,2.128,0
-0.021,-0.407,1.396,0
-0.243,-0.426,0.834,0
-0.115,-0.379,0.019,0
-0.01,-0.235,0.197,0
0.145,0.013,0.984,0
0.265,0.321,1.623,0
0.21,1.12,2.053,0
-0.038,1.469,1.795,0
0.18,1.109,1.013,1
0.34,0.823,0.841,0
0.731,0.451,1.512,0
1.163,0.187,2.536,0
1.314,-0.135,4.141,0
1.173,-0.405,4.704,0
1.254,-0.93,5.347,0
1.243,-1.438,5.76,0
0.889,-1.824,5.671,0
0.471,-1.886,4.982,0
0.249,-1.907,3.27,0
0.252,-1.886,1.907,0
0.329,-1.927,-0.152,0
0.233,-2.051,-1.324,0
0.299,-2.235,-2.086,0
0.535,-2.165,-2.082,0
0.928,-2.053,-1.368,0
1.268,-1.988,-0.66,0
1.411,-2.045,0.063,0
1.313,-2.143,0.315,0
1.069,-2.27,0.398,0
0.863,-2.237,0.109,0
0.469,-2.202,-0.609,0
0.432,-2.099,-1.212,0
0.61,-1.769,-2.051,0
0.765,-1.553,-2.572,0
0.945,-1.341,-2.9,0
1.18,-1.141,-2.851,0
1.427,-0.797,-2.302,0
1.329,-0.702,-1.867,0
0.854,-0.813,-1.306,0
0.523,-0.885,-0.997,0
0.165,-0.987,-0.934,0
-0.04,-1.076,-0.879,0
-0.115,-1.121,-0.758,0
-0.026,-1.062,-0.721,0
0.107,-0.972,-0.58,0
0.248,-0.878,-0.566,0
0.353,-0.771,-0.629,0
0.399,-0.776,-0.707,0
0.56,-0.643,-0.15,0
0.712,-0.709,0.311,0
0.402,-0.793,1.024,0
0.176,-0.868,1.702,0
-0.002,-1.024,1.682,0
-0.177,-0.952,1.39,0
-0.006,-0.648,0.866,0
0.44,-0.406,0.47,0
0.67,-0.215,0.418,0
0.68,-0.118,0.84,0
0.863,0.002,2.196,0
1.001,-0.006,3.065,0
0.679,0.108,3.589,0
0.189,0.578,3.387,0
0.095,0.672,1.282,1
0.08,0.424,0.175,0
0.22,0.418,-1.239,0
0.527,0.303,-1.49,0
0.539,0.315,-1.495,0
0.503,-0.151,-0.387,0
0.658,-1.245,2.807,0
0.462,-1.829,4.14,0
-0.134,-2.445,5.333,0
-0.68,-2.592,5.354,0
-1.127,-2.484,3.531,0
-1.247,-2.321,1.628,0
-1.233,-1.899,-1.157,0
-0.931,-1.639,-2.596,0
-0.474,-1.275,-3.407,0
-0.198,-0.994,-3.082,0
0.209,-0.82,-1.711,0
0.436,-0.935,-0.304,0
0.494,-1.481,1.686,0
0.427,-1.82,2.602,0
0.107,-2.18,3.231,0
-0.193,-2.368,3.068,0
-0.297,-2.433,1.996,0
-0.105,-2.252,0.796,0
0.232,-1.873,-0.69,0
0.338,-1.601,-1.818,0
0.398,-1.274,-2.817,0
0.396,-1.082,-3.16,0
0.307,-0.871,-3.137,0
0.222,-0.767,-2.801,0
0.217,-0.668,-2.274,0
0.2,-0.627,-2.154,0
0.007,-0.668,-2.243,0
-0.018,-0.667,-2.463,0
-0.047,-0.628,-2.401,0
-0.013,-0.58,-2.041,0
-0.007,-0.52,-1.059,0
0.12,-0.451,-0.407,0
0.199,-0.368,0.837,0
0.12,-0.31,1.36,0
-0.115,-0.358,1.715,0
-0.239,-0.387,1.503,0
-0.287,-0.352,0.939,0
-0.117,-0.202,0.567,0
0.154,0.062,0.291,0
0.418,0.242,0.211,0
0.538,0.336,0.425,0
0.608,0.201,0.807,0
0.59,0.188,0.813,0
0.464,-0.191,2.731,0
0.724,-0.303,3.264,0
0.732,-0.342,3.336,0
0.389,-0.133,2.883,0
0.113,0.016,1.825,1
0.3,-0.093,0.493,0
0.525,-0.218,0.133,0
0.619,-0.347,1.078,0
0.549,-0.69,2.303,0
0.175,-1.084,3.901,0
-0.099,-1.331,4.603,0
-0.139,-1.519,4.831,0
0.049,-1.654,4.735,0
0.365,-1.733,4.295,0
0.412,-1.574,3.7,0
0.258,-1.409,2.537,0
0.118,-1.4,1.536,0
0.047,-1.378,0.139,0
0.145,-1.379,-0.7,0
0.264,-1.426,-1.036,0
0.351,-1.482,-1.078,0
0.483,-1.564,-0.908,0
0.592,-1.7,-0.525,0
0.778,-1.808,0.007,0
0.937,-1.818,0.167,0
1.09,-1.844,0.149,0
1.205,-1.76,-0.144,0
1.39,-1.612,-0.767,0
1.36,-1.517,-1.083,0
1.145,-1.449,-1.283,0
0.956,-1.401,-1.438,0
0.918,-1.257,-1.635,0
0.734,-1.264,-1.706,0
0.425,-1.219,-1.646,0
0.292,-1.192,-1.627,0
0.269,-0.98,-1.525,0
0.352,-0.909,-1.539,0
0.611,-0.709,-1.565,0
0.727,-0.604,-1.515,0
0.844,-0.544,-1.274,0
0.938,-0.457,-0.918,0
0.882,-0.527,-0.704,0
0.679,-0.635,-0.735,0
0.237,-0.864,-0.814,0
0.152,-0.965,-0.843,0
0.237,-0.933,-0.736,0
0.531,-0.805,-0.421,0
1.012,-0.638,-0.06,0
1.027,-0.488,0.24,0
1.273,-0.285,0.802,0
1.416,-0.234,1.298,0
1.409,-0.25,1.305,0
0.735,-0.377,2.245,0
0.278,-0.518,2.369,0
0.161,-0.641,2.275,0
0.173,-0.69,1.983,0
0.428,-0.682,1.651,0
0.68,-0.663,1.473,0
0.48,-0.362,1.354,0
0.5,-0.395,1.37,0
0.031,0.329,0.266,0
0.262,0.473,-0.583,1
0.282,0.394,-0.64,0
0.208,0.18,0.096,0
0.111,-0.075,1.202,0
0.218,-0.696,2.633,0
0.233,-1.24,3.686,0
0.175,-1.849,4.754,0
-0.004,-2.096,5.632,0
-0.381,-2.135,5.96,0
-0.553,-2.009,4.909,0
-0.386,-1.636,1.904,0
-0.202,-1.325,-0.052,0
-0.032,-0.962,-1.716,0
0.06,-0.845,-2.278,0
-0.148,-0.751,-2.295,0
-0.323,-0.871,-1.652,0
-0.268,-1.22,-0.433,0
-0.178,-1.372,0.17,0
-0.032,-1.644,0.839,0
-0.03,-1.781,0.961,0
0.053,-1.784,0.608,0
0.17,-1.757,0.033,0
0.342,-1.6,-0.887,0
0.458,-1.479,-1.495,0
0.521,-1.36,-2.046,0
0.391,-1.294,-2.174,0
0.276,-1.294,-2.19,0
0.152,-1.251,-2.075,0
0.108,-1.177,-1.999,0
0.232,-1.071,-2.153,0
0.389,-0.79,-2.129,0
0.564,-0.616,-1.864,0
0.558,-0.51,-1.654,0
0.426,-0.427,-1.629,0
0.306,-0.454,-1.541,0
0.15,-0.579,-1.389,0
-0.134,-0.729,-0.907,0
