accelX,accelY,accelZ,label
2.392,-0.058,-2.513,1
2.481,0.041,-2.809,1
2.42,-0.043,-2.566,1
2.237,-0.344,-1.736,1
2.077,-0.517,-1.266,0
1.848,-0.733,-1.017,0
1.793,-0.776,-0.94,0
1.571,-0.809,-1.02,0
1.53,-0.779,-1.255,0
1.434,-0.779,-1.745,0
1.424,-0.698,-1.73,0
1.645,-0.41,-1.819,0
1.799,-0.2,-2.11,0
1.635,-0.017,-2.315,0
1.534,0.046,-2.381,0
1.355,0.119,-2.141,0
1.249,0.206,-1.824,0
1.098,0.247,-1.739,0
1.061,0.307,-1.837,0
1.195,0.402,-1.89,0
1.219,0.417,-1.737,0
1.374,0.407,-0.974,0
1.582,0.526,-0.128,0
1.817,0.578,0.726,0
1.755,0.45,1.314,0
1.733,0.289,2.035,0
1.674,0.185,2.304,0
1.49,0.129,2.028,0
1.401,0.122,1.586,0
1.224,0.146,0.967,0
1.187,0.168,0.875,0
1.275,0.15,1.364,0
1.33,0.1,1.799,0
1.326,-0.065,2.373,0
1.345,-0.12,2.475,0
0.922,0.058,2.578,0
0.696,0.153,2.301,0
0.833,0.63,1.105,1
0.929,0.967,0.234,1
1.563,1.263,-0.638,1
1.918,1.356,-0.697,1
2.115,0.999,-0.318,1
2.338,0.293,0.487,1
2.759,-0.944,2.809,1
2.64,-1.566,4.614,1
1.671,-2.724,7.965,1
0.909,-3.166,9.062,1
0.232,-3.084,8.41,1
0.414,-2.534,5.431,1
0.623,-1.478,0.583,1
0.988,-0.99,-1.697,1
1.647,-0.428,-3.929,1
1.924,0.081,-4.582,1
1.889,0.587,-4.133,1
1.862,0.626,-3.167,1
1.966,0.289,-1.256,1
2.082,0.118,-0.409,1
1.963,-0.185,0.158,1
1.818,-0.333,-0.307,0
1.752,-0.431,-1.353,0
1.673,-0.335,-2.252,0
1.384,-0.199,-3.215,0
1.257,-0.186,-3.579,0
1.099,-0.065,-3.803,0
0.989,0.097,-3.624,0
0.867,0.139,-2.759,0
0.786,0.09,-1.875,0
0.719,0.063,-0.796,0
0.71,0.101,-0.286,0
0.6,0.066,0.325,0
0.466,-0.036,0.206,0
0.408,-0.001,-0.713,0
0.487,0.174,-1.144,0
0.792,0.403,-1.22,0
0.941,0.513,-1.074,0
0.952,0.66,-0.664,0
1.029,0.772,-0.217,0
1.15,0.787,0.236,0
1.295,0.725,0.38,0
1.384,0.68,0.66,0
1.32,0.57,1.021,0
1.313,0.306,2.028,0
1.349,0.19,2.105,0
1.293,0.155,1.386,0
1.167,0.135,0.714,0
1.27,0.297,0.136,0
1.532,0.372,0.077,0
1.765,0.356,0.394,0
1.995,0.325,0.995,0
2.055,0.085,1.774,0
1.897,-0.141,2,1
1.883,-0.158,2.002,1
1.602,0.227,2.168,1
1.035,0.636,0.761,1
1.052,0.575,-0.17,1
1.647,0.312,-0.511,1
1.917,0.286,0.086,1
1.858,0.226,1.762,1
1.534,0.225,2.705,1
1.237,0.014,3.093,1
1.298,-0.274,2.794,1
1.57,-0.671,2.445,1
1.79,-0.796,2.608,1
1.806,-0.835,2.957,1
1.744,-0.842,3.004,1
1.796,-0.744,2.388,1
1.736,-0.68,1.49,1
1.61,-0.365,-0.309,1
1.54,-0.179,-1.248,1
1.65,-0.067,-2.291,1
1.772,-0.114,-2.503,1
1.562,-0.141,-2.122,0
1.277,-0.313,-1.374,0
1.053,-0.591,-0.177,0
1.002,-0.648,0.265,0
0.845,-0.568,0.072,0
0.829,-0.565,0.069,0
0.917,-0.179,-1.408,0
1.097,0.141,-1.845,0
1.451,0.671,-2.162,0
1.747,0.835,-2.323,0
1.745,1.019,-2.319,0
1.63,1.063,-2.232,0
1.524,1.068,-2.255,0
1.403,1.087,-2.25,0
1.244,1.124,-1.961,0
1.143,1.026,-1.786,0
0.92,0.898,-1.749,0
0.954,0.926,-1.821,0
1.267,1.096,-1.755,0
1.363,1.178,-1.437,0
1.446,1.089,-0.918,0
1.44,1.002,-0.46,0
1.531,0.993,0.235,0
1.452,0.962,0.654,0
1.343,0.856,0.968,0
1.19,0.764,0.921,0
0.859,0.661,0.636,0
0.743,0.624,0.478,0
0.855,0.578,0.543,0
0.971,0.684,0.878,0
1.264,0.761,1.16,0
1.385,0.698,1.379,0
1.249,0.48,1.858,0
1.395,0.422,2.223,0
1.418,0.648,2.396,0
1.023,0.969,2.022,0
0.52,1.198,0.724,0
0.579,1.192,-0.127,0
0.807,1.416,-0.848,1
0.606,1.779,-1.001,1
0.659,1.898,-1.139,1
1.102,1.373,-1.102,1
1.84,-0.25,0.986,1
2.067,-1.112,3.242,1
1.634,-2.372,7.438,1
0.526,-2.993,9.083,1
-0.918,-3.183,7.704,1
-0.977,-2.625,4.971,1
-0.727,-1.79,0.481,1
-0.345,-1.121,-2.314,1
0.524,-0.075,-4.64,1
0.887,0.5,-5.024,1
1.289,1.099,-4.128,1
1.511,1.122,-2.918,1
1.664,0.69,-0.47,1
1.505,0.346,0.911,1
1.096,-0.273,1.584,1
0.775,-0.656,1.192,1
0.778,-0.594,-0.197,1
0.958,-0.33,-1.149,0
1.166,0.195,-2.325,0
1.213,0.406,-2.657,0
1.391,0.626,-2.693,0
1.484,0.865,-2.424,0
1.335,1.023,-1.942,0
1.182,0.988,-1.647,0
1.083,0.803,-1.453,0
0.973,0.745,-1.366,0
0.773,0.602,-1.29,0
0.679,0.513,-1.306,0
0.728,0.488,-1.458,0
0.837,0.514,-1.583,0
1.104,0.595,-1.669,0
1.263,0.718,-1.452,0
1.3,0.708,-0.856,0
1.245,0.657,-0.271,0
1.205,0.628,0.296,0
1.132,0.681,0.554,0
0.986,0.721,1.069,0
1.107,0.708,1.238,0
1.286,0.765,0.782,0
1.28,0.855,0.299,0
1.256,0.987,0.13,0
1.28,0.93,0.357,0
1.097,0.92,1.034,0
0.823,0.876,1.434,0
0.611,0.767,1.63,0
0.674,0.752,1.674,0
0.708,0.831,1.81,0
0.405,1.146,1.639,0
0.158,1.364,0.58,0
0.63,1.143,-0.043,0
0.628,1.11,-0.036,1
1.158,0.758,0.791,1
0.95,0.159,2.613,1
0.777,-0.15,3.586,1
-0.005,-0.621,4.389,1
0.025,-0.916,4.604,1
0.669,-1.332,5.018,1
1.134,-1.303,5.307,1
1.312,-1.091,5.548,1
1.262,-0.918,5.244,1
1.168,-0.69,3.646,1
1.082,-0.606,1.618,1
1.051,-0.411,-0.869,1
1.161,-0.177,-2.305,1
1.399,0.123,-3.537,1
1.514,0.253,-3.843,1
1.852,0.323,-3.966,1
2.129,0.431,-3.495,1
2.123,0.392,-2.415,1
1.905,0.161,-1.587,1
1.558,-0.221,-1.003,1
1.315,-0.271,-0.902,0
1.004,-0.24,-1.107,0
0.867,-0.277,-1.373,0
0.874,-0.269,-1.373,0
1.145,0.085,-2.053,0
1.051,0.316,-1.928,0
1.105,0.389,-1.714,0
1.131,0.504,-1.494,0
1.024,0.609,-1.257,0
0.938,0.629,-1.099,0
0.792,0.619,-1.229,0
0.557,0.654,-1.565,0
0.605,0.747,-1.897,0
0.782,0.887,-2.174,0
0.853,0.949,-2.037,0
0.937,1.037,-1.495,0
0.849,1.021,-0.915,0
0.749,0.938,-0.137,0
0.819,0.92,0.345,0
1.109,0.93,0.566,0
1.335,1.014,0.624,0
1.518,1.02,0.626,0
1.525,1.03,0.723,0
1.26,0.92,1.072,0
1.008,0.789,1.341,0
0.721,0.691,1.469,0
0.519,0.704,1.649,0
0.581,0.74,1.892,0
0.662,0.769,1.868,0
0.694,0.915,1.536,0
0.778,1.06,1.356,0
0.604,1.429,1.146,0
0.571,1.717,0.653,1
0.605,1.773,-0.049,1
0.66,1.702,-0.338,1
0.782,1.698,-0.34,1
0.771,1.683,-0.339,1
1.046,1.204,0.117,1
1.488,0.58,0.953,1
1.763,-0.315,2.89,1
1.51,-1,4.51,1
0.552,-1.91,6.405,1
-0.135,-2.153,6.618,1
-0.847,-2.042,4.888,1
-0.844,-1.587,2.308,1
-0.622,-0.891,-1.358,1
-0.287,-0.389,-2.956,1
0.335,0.448,-4.464,1
0.666,0.887,-4.775,1
0.809,1.145,-4.125,1
0.942,1.063,-2.828,1
0.891,0.669,-1.122,1
0.832,0.398,-0.115,1
0.588,-0.205,0.384,0
0.399,-0.395,0.136,0
0.224,-0.458,-0.691,0
0.348,-0.264,-1.207,0
0.665,0.099,-1.769,0
0.801,0.393,-2.175,0
0.993,0.642,-2.367,0
1.146,0.828,-2.193,0
1.268,1.04,-1.784,0
1.158,1.072,-1.366,0
0.74,0.822,-0.876,0
0.501,0.68,-0.743,0
0.278,0.552,-0.61,0
0.251,0.553,-0.612,0
0.469,0.621,-0.776,0
0.515,0.719,-0.848,0
0.728,0.836,-0.764,0
0.829,0.895,-0.465,0
0.661,0.791,-0.016,0
0.472,0.661,0.148,0
0.236,0.474,0.403,0
0.184,0.377,0.422,0
0.232,0.357,0.735,0
0.363,0.39,1.331,0
0.52,0.489,1.761,0
0.575,0.617,1.495,0
0.598,0.785,0.775,0
0.616,0.835,0.264,0
0.787,0.786,-0.026,0
0.926,0.708,0.219,0
0.875,0.688,0.852,0
0.834,0.778,1.308,0
0.57,1.06,1.745,0
0.306,1.333,1.348,0
0.372,1.202,0.133,1
0.492,0.972,-0.404,1
0.645,0.736,0.187,1
0.667,0.544,1.166,1
0.39,0.295,2.702,1
0.075,0.15,2.997,1
0.002,0.062,2.288,1
0.376,-0.088,1.399,1
1.047,-0.236,1.222,1
1.312,-0.304,2.058,1
1.266,-0.439,3.38,1
0.777,-0.472,3.761,1
0.056,-0.572,3,1
-0.028,-0.575,1.884,1
0.047,-0.276,-0.106,1
0.155,0.03,-0.935,1
0.517,0.398,-1.357,1
0.883,0.462,-1.622,1
1.276,0.569,-1.858,1
1.391,0.518,-1.872,1
1.111,0.119,-1.535,1
0.94,-0.155,-1.148,0
0.588,-0.484,-0.44,0
0.284,-0.666,-0.138,0
0.133,-0.64,-0.213,0
0.372,-0.421,-0.549,0
0.955,0.054,-1.25,0
1.331,0.422,-1.84,0
1.513,0.721,-2.508,0
1.596,0.821,-2.915,0
1.464,0.957,-3.171,0
1.263,1.016,-2.952,0
0.918,0.834,-2.504,0
0.604,0.676,-2.274,0
0.309,0.604,-2.032,0
0.274,0.606,-1.827,0
0.328,0.715,-1.289,0
0.4,0.686,-0.912,0
0.515,0.744,-0.555,0
0.554,0.799,-0.382,0
0.686,0.819,-0.048,0
0.867,0.92,0.346,0
0.994,0.956,0.776,0
0.945,0.846,0.893,0
0.71,0.685,1.003,0
0.4,0.665,1.252,0
0.147,0.672,1.394,0
0.125,0.656,1.239,0
0.16,0.747,0.942,0
0.42,0.862,1.03,0
0.452,0.859,1.434,0
0.41,0.836,1.786,0
0.402,0.632,2.295,0
0.453,0.529,2.471,0
0.075,0.713,2.207,0
-0.437,0.937,1.14,1
-0.39,1.066,-0.618,1
-0.064,1.015,-1.327,1
0.233,1.107,-1.8,1
-0.085,1.223,-1.25,1
-0.639,1.011,-0.132,1
-0.851,0.578,0.587,1
-0.424,0.017,1.297,1
0.258,-0.305,2.076,1
0.891,-0.551,3.508,1
0.895,-0.558,4.21,1
0.471,-0.507,3.353,1
0.141,-0.541,1.892,1
-0.145,-0.338,-0.746,1
-0.229,-0.02,-1.987,1
-0.182,0.39,-2.703,1
-0.226,0.508,-2.964,1
-0.248,0.638,-2.741,1
0.157,0.636,-2.205,1
0.784,0.56,-0.954,1
0.953,0.533,-0.245,1
0.961,0.303,0.753,0
0.801,0.119,0.996,0
0.527,-0.083,0.437,0
0.27,-0.165,-0.345,0
0.223,-0.1,-1.041,0
0.402,0.025,-1.375,0
0.625,0.319,-1.679,0
0.761,0.561,-1.789,0
0.949,0.743,-1.969,0
0.996,0.737,-2.097,0
0.793,0.683,-2.087,0
0.686,0.593,-2.113,0
0.721,0.429,-2.201,0
0.632,0.478,-1.817,0
0.468,0.529,-1.17,0
0.367,0.47,-1.086,0
0.077,0.46,-1.456,0
-0.155,0.458,-1.607,0
-0.178,0.483,-1.478,0
0.097,0.629,-1.289,0
0.301,0.804,-1.001,0
0.345,0.87,-0.547,0
0.391,0.821,-0.03,0
0.39,0.705,0.333,0
0.428,0.633,0.695,0
0.202,0.565,1.024,0
0.008,0.347,1.298,0
-0.121,0.306,1.379,0
-0.061,0.434,1.681,0
0.11,0.491,1.622,0
0.155,0.578,1.064,0
0.253,0.715,0.711,0
0.346,0.916,0.817,0
0.157,1.248,0.909,0
0.073,1.466,0.495,0
0.359,1.402,0.174,1
0.522,1.12,0.273,1
0.378,0.814,0.794,1
0.204,0.232,1.981,1
-0.1,-0.195,2.928,1
-0.659,-0.365,3.603,1
-0.649,-0.253,3.48,1
0.068,-0.07,2.771,1
0.673,0.137,2.464,1
1.081,0.32,2.929,1
0.948,0.264,3.37,1
0.95,0.308,3.364,1
0.163,0.004,2.601,1
0.141,-0.001,1.156,1
0.339,0.085,0.067,1
0.671,0.272,-0.838,1
1.01,0.328,-1.056,1
1.272,0.478,-0.844,1
1.218,0.492,-0.721,1
0.91,0.212,-0.847,1
0.74,0.058,-1.038,1
0.768,-0.022,-1.203,0
0.639,-0.07,-1.195,0
0.416,-0.188,-1.181,0
0.246,-0.216,-1.183,0
0.131,-0.16,-1.233,0
0.138,-0.063,-1.401,0
0.245,0.097,-1.739,0
0.287,0.272,-1.745,0
0.334,0.556,-1.649,0
0.454,0.72,-1.792,0
0.518,0.805,-2.186,0
0.458,0.973,-2.136,0
0.47,1.116,-1.724,0
0.368,1.05,-1.618,0
0.09,0.928,-1.679,0
-0.005,0.872,-1.454,0
0.022,0.711,-0.776,0
0.079,0.65,-0.362,0
0.086,0.697,0.238,0
0.127,0.646,0.877,0
0.312,0.581,1.253,0
0.405,0.622,1.147,0
0.382,0.558,0.687,0
0.39,0.517,0.305,0
0.659,0.644,0.085,0
0.623,0.749,0.245,0
0.306,0.606,0.456,0
0.152,0.474,0.583,0
0.071,0.468,0.865,0
0.193,0.541,1.091,0
0.242,0.421,1.769,0
0.195,0.339,2.257,0
-0.055,0.7,2.287,0
-0.117,0.921,1.662,0
0.004,1.065,0.129,0
0.205,1.03,-0.522,0
0.201,0.978,-0.511,1
0.277,1.188,-0.456,1
0.45,0.704,0.115,1
0.552,0.04,0.808,1
0.87,-0.651,2.271,1
0.845,-1.067,3.763,1
0.284,-1.741,5.546,1
-0.152,-1.759,5.912,1
-1.173,-1.794,5.047,1
-1.232,-1.63,2.691,1
-1.121,-0.952,-0.576,1
-0.995,-0.511,-2.28,1
-0.491,-0.232,-3.773,1
-0.263,0.048,-4.096,1
-0.255,0.374,-3.337,1
0.005,0.364,-2.524,1
0.265,0.195,-0.976,1
0.231,-0.001,-0.192,1
0.105,-0.297,0.113,1
-0.062,-0.455,0.009,1
-0.092,-0.425,-0.585,1
0.025,-0.268,-1.2,0
0.289,0.103,-2.056,0
0.309,0.401,-2.575,0
0.235,0.55,-2.854,0
0.277,0.577,-2.958,0
0.188,0.657,-2.594,0
0.011,0.714,-1.814,0
-0.035,0.735,-0.801,0
-0.056,0.789,-0.526,0
-0.138,0.844,-0.857,0
-0.185,0.789,-1.191,0
-0.147,0.759,-1.088,0
-0.175,0.784,-1.025,0
-0.131,0.77,-0.904,0
-0.17,0.742,-0.568,0
-0.301,0.665,-0.073,0
-0.304,0.564,0.229,0
-0.391,0.583,0.443,0
-0.423,0.601,0.467,0
-0.394,0.558,0.633,0
-0.233,0.523,1.188,0
-0.039,0.462,1.587,0
-0.006,0.471,1.529,0
-0.008,0.441,1.534,0
0.204,0.412,0.679,0
0.446,0.685,0.238,0
0.487,0.739,-0.125,0
0.497,0.7,-0.162,0
0.313,0.762,0.225,0
-0.211,1.065,0.746,0
-0.513,1.284,0.917,0
-0.441,1.314,0.073,1
-0.354,1.278,-0.761,1
-0.267,1.171,-1.475,1
-0.021,0.928,-1.27,1
-0.072,0.598,0.41,1
-0.305,0.284,2.03,1
-0.273,0.017,3.309,1
-0.107,-0.043,3.664,1
0.059,-0.31,3.663,1
0.073,-0.237,3.651,1
0.035,-0.664,4.294,1
-0.139,-0.695,4.418,1
-0.229,-0.65,3.709,1
0.014,-0.447,2.375,1
0.413,0.057,0.286,1
0.841,0.381,-0.929,1
1.342,0.718,-1.942,1
1.513,0.836,-2.365,1
1.481,0.846,-2.827,1
1.215,0.628,-2.799,1
0.771,0.152,-2.382,1
0.51,-0.228,-1.713,0
0.244,-0.591,-0.716,0
-0.048,-0.763,-0.16,0
-0.248,-0.829,0.264,0
-0.283,-0.786,0.338,0
-0.207,-0.576,-0.226,0
-0.081,-0.346,-1.01,0
0.256,-0.037,-2.011,0
0.345,0.222,-2.428,0
0.349,0.364,-2.528,0
0.346,0.393,-2.516,0
0.394,0.352,-2.349,0
0.271,0.296,-1.941,0
0.205,0.288,-1.115,0
0.247,0.315,-0.771,0
0.33,0.343,-0.6,0
0.369,0.43,-0.349,0
0.437,0.463,0.315,0
0.508,0.509,0.749,0
0.49,0.491,0.751,0
0.71,0.671,0.529,0
0.762,0.614,0.325,0
0.765,0.586,0.33,0
0.717,0.557,0.84,0
0.534,0.394,0.816,0
0.249,0.222,0.765,0
0.084,0.087,0.992,0
0.151,0.037,1.585,0
0.377,0.101,2.269,0
