rssi,rssiKarman,distance
-60,-60,2.446
-60,-60.000,2.446
-63,-60.600,2.600
-62,-60.880,2.676
-63,-61.304,2.794
-63,-61.643,2.892
-63,-61.915,2.973
-65,-62.532,3.166
-62,-62.425,3.132
-63,-62.540,3.168
-64,-62.832,3.264
-61,-62.466,3.145
-63,-62.573,3.179
-62,-62.458,3.142
-65,-62.966,3.309
-64,-63.173,3.379
-64,-63.339,3.437
-62,-63.071,3.344
-64,-63.257,3.408
-64,-63.405,3.460
-64,-63.524,3.502
-62,-63.219,3.395
-62,-62.976,3.312
-64,-63.180,3.382
-62,-62.944,3.302
-67,-63.755,3.586
-64,-63.804,3.604
-61,-63.244,3.404
-62,-62.995,3.319
-64,-63.196,3.387
-61,-62.757,3.239
-64,-63.005,3.322
-63,-63.004,3.322
-64,-63.203,3.390
-66,-63.763,3.589
-64,-63.810,3.606
-62,-63.448,3.475
-66,-63.959,3.661
-63,-63.767,3.590
-62,-63.413,3.463
-64,-63.531,3.505
-62,-63.225,3.397
-64,-63.380,3.451
-64,-63.504,3.495
-60,-62.803,3.254
-65,-63.242,3.403
-65,-63.594,3.527
-63,-63.475,3.485
-62,-63.180,3.382
-62,-62.944,3.302
-64,-63.155,3.373
-63,-63.124,3.363
-61,-62.699,3.220
-63,-62.759,3.240
-62,-62.608,3.190
-61,-62.286,3.088
-62,-62.229,3.070
-64,-62.583,3.182
-66,-63.266,3.412
-62,-63.013,3.325
-62,-62.811,3.257
-66,-63.448,3.476
-63,-63.359,3.444
-65,-63.687,3.561
-64,-63.750,3.584
-64,-63.800,3.602
-62,-63.440,3.472
-64,-63.552,3.512
-64,-63.641,3.544
-61,-63.113,3.359
-63,-63.091,3.351
-64,-63.272,3.414
-65,-63.618,3.536
-62,-63.294,3.421
-64,-63.435,3.471
-62,-63.148,3.371
-63,-63.119,3.361
-65,-63.495,3.492
-63,-63.396,3.457
-64,-63.517,3.500
-62,-63.213,3.393
-63,-63.171,3.379
-63,-63.137,3.367
-62,-62.909,3.290
-62,-62.727,3.229
-64,-62.982,3.314
-62,-62.786,3.249
-62,-62.628,3.197
-64,-62.903,3.288
-66,-63.522,3.502
-61,-63.018,3.326
-65,-63.414,3.463
-64,-63.531,3.505
-62,-63.225,3.397
-64,-63.380,3.451
-62,-63.104,3.356
-64,-63.283,3.418
-62,-63.027,3.329
-62,-62.821,3.260
-62,-62.657,3.206
-62,-62.526,3.164
-61,-62.220,3.067
-64,-62.576,3.180
-64,-62.861,3.274
-62,-62.689,3.217
-61,-62.351,3.108
-64,-62.681,3.214
-65,-63.145,3.370
-64,-63.316,3.429
-64,-63.453,3.477
-62,-63.162,3.376
-60,-62.530,3.165
-62,-62.424,3.131
-62,-62.339,3.104
-64,-62.671,3.211
-65,-63.137,3.367
-62,-62.910,3.290
-62,-62.728,3.230
-63,-62.782,3.247
-63,-62.826,3.262
-65,-63.261,3.410
-62,-63.008,3.323
-63,-63.007,3.323
-64,-63.205,3.391
-62,-62.964,3.308
-66,-63.571,3.519
-62,-63.257,3.408
-63,-63.206,3.391
-63,-63.165,3.376
-67,-63.932,3.651
-62,-63.545,3.510
-62,-63.236,3.401
-64,-63.389,3.455
-65,-63.711,3.570
-62,-63.369,3.447
-63,-63.295,3.422
-66,-63.836,3.615
-62,-63.469,3.483
-63,-63.375,3.450
-62,-63.100,3.354
-66,-63.680,3.558
-62,-63.344,3.439
-62,-63.075,3.346
-63,-63.060,3.341
-63,-63.048,3.337
-66,-63.639,3.543
-63,-63.511,3.498
-66,-64.009,3.680
-61,-63.407,3.461
-62,-63.126,3.363
-66,-63.700,3.566
-62,-63.360,3.444
-63,-63.288,3.419
-63,-63.231,3.399
avg(rssi),avg(rssiKalman),avg(distance)
-63.13636363636363,-63.05243506493505,3.3445584415584424
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.4817863115049348,0.6234769382556858,0.19824804045847003
