rssi,rssiKarman,distance
-68,-68,5.525
-73,-73.000,9.193
-70,-72.400,8.648
-68,-71.520,7.907
-68,-70.816,7.360
-68,-70.253,6.950
-69,-70.002,6.775
-67,-69.402,6.373
-69,-69.321,6.321
-70,-69.457,6.409
-75,-70.566,7.175
-73,-71.053,7.539
-67,-70.242,6.942
-68,-69.794,6.632
-73,-70.435,7.080
-69,-70.148,6.876
-70,-70.118,6.855
-83,-72.695,8.912
-71,-72.356,8.609
-69,-71.685,8.041
-71,-71.548,7.929
-80,-73.238,9.419
-75,-73.591,9.763
-66,-72.072,8.365
-75,-72.658,8.878
-74,-72.926,9.125
-65,-71.341,7.764
-71,-71.273,7.710
-75,-72.018,8.319
-70,-71.615,7.984
-69,-71.092,7.569
-70,-70.873,7.403
-69,-70.499,7.126
-75,-71.399,7.810
-69,-70.919,7.438
-66,-69.935,6.729
-76,-71.148,7.613
-69,-70.719,7.287
-67,-69.975,6.756
-72,-70.380,7.040
-72,-70.704,7.276
-70,-70.563,7.173
-74,-71.251,7.693
-80,-73.000,9.194
-71,-72.600,8.827
-71,-72.280,8.543
-81,-74.024,10.204
-75,-74.219,10.409
-74,-74.175,10.362
-70,-73.340,9.517
-70,-72.672,8.891
-76,-73.338,9.515
-77,-74.070,10.252
-72,-73.656,9.829
-73,-73.525,9.698
-70,-72.820,9.026
-77,-73.656,9.828
-77,-74.325,10.521
-74,-74.260,10.452
-71,-73.608,9.780
-73,-73.486,9.660
-74,-73.589,9.762
-73,-73.471,9.645
-69,-72.577,8.806
-75,-73.062,9.251
-75,-73.449,9.624
-73,-73.359,9.536
-72,-73.088,9.276
-75,-73.470,9.644
-73,-73.376,9.552
-74,-73.501,9.674
-71,-73.001,9.194
-70,-72.401,8.649
-78,-73.520,9.694
-75,-73.816,9.990
-71,-73.253,9.433
-73,-73.202,9.385
-72,-72.962,9.158
-72,-72.770,8.980
-71,-72.416,8.662
-69,-71.733,8.080
-74,-72.186,8.462
-68,-71.349,7.770
-73,-71.679,8.036
-73,-71.943,8.255
-76,-72.755,8.966
-82,-74.604,10.824
-70,-73.683,9.855
-71,-73.146,9.331
-73,-73.117,9.303
-82,-74.894,11.149
-72,-74.315,10.511
-71,-73.652,9.824
-77,-74.322,10.518
-73,-74.057,10.238
-71,-73.446,9.620
-79,-74.557,10.772
-71,-73.845,10.020
-68,-72.676,8.895
-71,-72.341,8.596
-76,-73.073,9.262
-79,-74.258,10.450
-74,-74.207,10.395
-66,-72.565,8.795
-78,-73.652,9.825
-74,-73.722,9.894
-69,-72.777,8.987
-78,-73.822,9.996
-71,-73.258,9.438
-69,-72.406,8.654
-77,-73.325,9.502
-81,-74.860,11.110
-71,-74.088,10.270
-67,-72.670,8.890
-71,-72.336,8.592
-74,-72.669,8.888
-77,-73.535,9.708
-70,-72.828,9.034
-73,-72.863,9.065
-66,-71.490,7.883
-66,-70.392,7.049
-79,-72.114,8.400
-71,-71.891,8.211
-70,-71.513,7.901
-70,-71.210,7.661
-70,-70.968,7.475
-67,-70.175,6.894
-77,-71.540,7.923
-77,-72.632,8.855
-73,-72.705,8.921
-70,-72.164,8.443
-72,-72.131,8.415
-66,-70.905,7.427
-77,-72.124,8.409
-79,-73.499,9.673
-72,-73.199,9.382
-71,-72.760,8.971
-67,-71.608,7.978
-73,-71.886,8.207
-79,-73.309,9.487
-75,-73.647,9.819
-70,-72.918,9.116
-70,-72.334,8.590
-78,-73.467,9.641
-69,-72.574,8.803
-67,-71.459,7.858
-77,-72.567,8.797
-76,-73.254,9.434
-66,-71.803,8.138
-79,-73.242,9.423
-72,-72.994,9.188
-71,-72.595,8.822
-66,-71.276,7.713
-75,-72.021,8.321
-80,-73.617,9.789
-73,-73.493,9.667
-71,-72.995,9.188
-66,-71.596,7.968
-74,-72.077,8.368
-69,-71.461,7.860
-79,-72.969,9.164
-73,-72.975,9.170
-72,-72.780,8.990
-75,-73.224,9.405
-75,-73.579,9.752
-70,-72.863,9.066
-75,-73.291,9.470
-72,-73.033,9.224
-79,-74.226,10.416
-80,-75.381,11.716
-73,-74.905,11.161
-70,-73.924,10.100
-72,-73.539,9.712
-75,-73.831,10.005
-73,-73.665,9.837
-76,-74.132,10.317
-72,-73.706,9.878
-77,-74.364,10.564
-69,-73.292,9.470
-70,-72.633,8.856
-65,-71.107,7.581
-77,-72.285,8.548
-72,-72.228,8.498
-68,-71.383,7.797
-78,-72.706,8.922
-79,-73.965,10.142
-72,-73.572,9.745
-72,-73.258,9.437
-81,-74.806,11.050
-80,-75.845,12.283
-76,-75.876,12.321
-75,-75.701,12.104
-76,-75.761,12.178
-66,-73.808,9.982
-64,-71.847,8.174
-67,-70.877,7.406
-66,-69.902,6.706
-65,-68.922,6.069
-67,-68.537,5.836
-68,-68.430,5.772
avg(rssi),avg(rssiKalman),avg(distance)
-72.46,-72.55142000000002,8.876929999999998
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.076567183305089,1.4529918112639182,1.2717377855124063
