tick,time,Beacon #1,Beacon #2,Beacon #3
0,202,4.990,1.083,2.209
1,402,4.507,0.978,2.209
2,603,4.507,0.978,2.209
3,803,4.507,0.978,1.628
4,1003,4.507,0.939,1.695
5,1203,4.507,0.939,1.695
6,1403,4.070,0.939,1.695
7,1603,3.752,0.939,1.695
8,1803,3.752,0.939,1.695
9,2003,3.752,0.939,1.695
10,2203,3.737,0.966,1.769
11,2403,3.737,0.966,1.769
12,2604,3.737,0.966,1.769
13,2803,3.801,0.930,1.887
14,3003,3.801,0.930,1.887
15,3203,3.801,0.930,1.887
16,3403,3.801,0.930,1.887
17,3604,3.801,0.930,1.908
18,3804,3.801,0.930,1.908
19,4003,3.776,0.930,1.849
20,4204,3.776,0.940,1.802
21,4403,3.776,0.940,1.802
22,4603,3.776,0.940,1.802
23,4804,2.499,0.940,1.802
24,5003,2.499,0.940,1.802
25,5203,2.499,0.940,1.802
26,5404,1.690,0.940,1.175
27,5604,1.690,0.940,1.175
28,5803,1.690,0.940,1.175
29,6003,2.319,0.953,1.280
30,6203,2.319,0.953,1.280
31,6404,2.319,0.953,1.280
32,6603,2.703,0.920,1.371
33,6803,2.994,0.894,1.371
34,7003,2.994,0.894,1.371
35,7204,2.994,0.894,1.371
36,7404,2.935,0.874,1.371
37,7604,2.935,0.874,1.371
38,7803,3.070,0.874,1.371
39,8004,3.248,0.894,1.419
40,8203,3.248,0.894,1.419
41,8404,3.248,0.894,1.419
42,8603,3.468,0.894,1.488
43,8804,3.468,0.894,1.488
44,9004,3.468,0.894,1.488
45,9203,3.369,0.874,1.488
46,9404,3.369,0.874,1.488
47,9603,3.369,0.874,1.488
48,9803,3.499,0.912,1.485
49,10004,3.499,0.912,1.543
50,10203,3.499,0.912,1.543
51,10404,3.499,0.912,1.592
52,10603,3.771,0.888,1.665
53,10804,3.771,0.888,1.665
54,11003,3.771,0.888,1.665
55,11203,3.472,0.869,1.624
56,11403,3.472,0.869,1.624
57,11603,3.472,0.869,1.624
58,11804,3.658,0.908,1.686
59,12004,3.658,0.908,1.686
60,12203,3.658,0.908,1.686
61,12403,3.892,0.908,1.709
62,12604,3.848,0.922,1.709
63,12803,3.848,0.922,1.709
64,13002,3.661,0.896,1.652
65,13204,3.518,0.896,1.652
66,13404,3.518,0.896,1.652
67,13603,3.518,0.950,1.652
68,13803,3.622,0.975,1.681
69,14004,3.622,0.975,1.681
70,14203,3.708,0.975,1.681
71,14404,3.777,0.956,1.705
72,14604,3.777,0.956,1.705
73,14805,3.777,0.956,1.705
74,15003,3.607,0.903,1.655
75,15204,3.607,0.903,1.655
76,15404,3.607,0.903,1.655
77,15602,3.695,0.937,1.649
78,15804,3.695,0.937,1.649
79,16003,3.695,0.937,1.649
80,16203,3.845,0.926,1.612
81,16403,3.969,0.926,1.551
82,16603,3.969,0.926,1.551
83,16804,3.753,0.926,1.503
84,17003,3.753,0.926,1.497
