tick,time,Beacon #1,Beacon #2,Beacon #3
0,200,null,null,2.446
1,401,null,null,2.446
2,601,null,null,2.446
3,801,7.499,4.990,3.676
4,1001,7.499,4.990,3.676
5,1201,7.499,4.990,3.676
6,1402,4.990,5.093,3.458
7,1601,4.990,5.093,3.361
8,1801,4.990,5.093,3.361
9,2001,4.990,5.093,3.361
10,2202,4.990,4.771,3.361
11,2402,4.990,4.771,3.361
12,2601,4.990,4.771,3.353
13,2801,5.414,4.717,3.346
14,3002,5.414,4.717,3.346
15,3202,5.414,4.717,3.346
16,3402,5.414,4.969,3.143
17,3601,5.414,4.969,3.143
18,3802,5.414,4.969,3.143
19,4001,5.778,4.775,3.051
20,4201,5.778,4.775,3.051
21,4402,5.778,4.775,3.051
22,4602,6.087,4.775,3.167
23,4801,6.219,4.775,3.167
24,5002,6.219,4.775,3.167
25,5201,6.073,4.775,3.069
26,5401,5.959,4.775,3.069
27,5601,5.959,4.775,3.069
28,5801,6.368,4.775,3.069
29,6001,6.853,4.676,2.982
30,6202,6.853,4.676,2.982
31,6400,7.268,4.676,2.982
32,6601,7.618,4.966,3.216
33,6801,7.618,4.966,3.216
34,7002,7.618,4.966,3.216
35,7202,7.618,5.177,2.914
36,7402,7.618,5.177,2.914
37,7601,7.618,5.177,2.914
38,7801,8.238,4.835,2.872
39,8001,8.238,4.835,2.872
40,8202,8.238,4.835,2.872
41,8401,8.238,4.835,2.956
42,8602,8.238,4.767,3.026
43,8801,8.238,4.767,3.026
44,9004,8.238,4.767,2.960
45,9202,8.238,4.811,2.908
46,9402,8.238,4.811,2.908
47,9601,8.238,4.811,2.908
48,9801,8.594,4.559,2.926
49,10002,8.594,4.559,2.926
50,10201,8.594,4.559,2.926
51,10401,8.029,4.642,3.001
52,10602,8.029,4.642,3.001
53,10801,8.029,4.642,3.001
54,11001,7.451,5.543,3.000
55,11202,6.738,5.543,3.000
56,11401,6.738,5.543,3.000
57,11601,6.738,5.543,2.892
58,11801,6.738,5.543,2.892
59,12001,6.738,5.543,2.892
60,12201,6.738,5.543,3.034
61,12401,6.609,5.211,3.153
62,12601,6.609,5.211,3.153
63,12802,6.609,5.211,3.153
64,13001,6.096,5.211,2.997
65,13202,6.096,5.211,2.997
66,13401,6.096,5.211,2.997
67,13601,6.893,4.860,2.997
68,13801,6.893,4.860,2.997
69,14001,6.893,4.860,2.997
70,14201,6.237,4.787,3.122
71,14401,6.237,4.787,3.122
72,14601,6.237,4.787,3.122
73,14801,6.237,4.787,1.939
74,15001,3.969,4.787,1.939
75,15201,3.969,4.787,1.939
76,15401,4.792,4.787,1.939
77,15601,5.686,4.787,1.939
78,15801,5.686,4.787,1.939
79,16005,5.686,4.787,1.939
80,16202,6.133,4.730,2.441
81,16401,6.133,4.730,2.441
82,16601,6.133,4.730,2.441
83,16801,6.133,5.295,2.576
84,17002,6.133,5.295,2.576
85,17202,6.133,5.295,2.576
86,17401,6.133,5.024,2.710
87,17602,6.133,5.024,2.710
88,17802,6.133,5.024,2.710
89,18001,6.130,5.024,2.822
90,18201,6.130,4.916,2.822
91,18402,6.130,4.916,2.822
92,18601,6.004,4.916,2.822
93,18801,6.004,5.032,2.799
94,19002,6.004,5.032,2.799
95,19201,6.004,5.032,2.799
96,19401,8.238,4.631,2.781
97,19602,8.238,4.631,2.781
98,19801,8.238,4.631,2.781
99,20001,7.835,4.421,2.881
100,20202,7.835,4.421,2.881
101,20402,7.835,4.421,2.881
102,20601,6.909,4.790,2.846
103,20801,6.909,4.790,2.846
104,21002,6.909,4.790,2.846
105,21201,6.909,4.543,2.935
106,21401,6.909,4.444,2.935
107,21602,6.909,4.444,2.935
108,21801,6.909,4.444,2.935
109,22001,6.909,4.549,2.935
110,22202,6.909,4.549,2.935
111,22401,6.909,4.549,2.935
112,22601,6.474,5.027,2.958
113,22801,6.474,5.027,2.958
114,23001,6.474,5.027,2.958
115,23201,6.474,4.722,3.027
116,23402,6.474,4.722,3.027
117,23602,6.474,4.722,3.027
118,23801,6.667,4.678,3.181
119,24001,6.826,4.678,3.181
120,24202,6.826,4.678,3.181
121,24401,6.411,5.465,3.144
122,24602,6.223,5.465,3.051
123,24801,6.223,5.465,3.051
124,25001,6.223,5.465,3.051
125,25201,6.223,5.048,3.103
126,25402,6.223,5.048,3.103
127,25602,6.223,5.048,3.103
128,25802,6.329,5.048,3.146
129,26001,6.329,5.048,3.146
130,26202,6.329,5.048,3.146
131,26401,6.160,5.048,3.053
132,26601,6.160,5.048,3.053
133,26802,6.160,5.048,3.053
134,27001,6.160,4.504,3.105
135,27201,6.160,4.504,3.105
136,27402,6.160,4.504,3.105
137,27601,6.160,4.504,3.147
138,27801,6.278,4.414,3.147
139,28001,6.278,4.414,3.147
140,28201,6.278,4.414,3.116
141,28402,6.119,5.216,3.116
142,28602,6.119,5.216,3.116
143,28802,6.119,5.216,3.116
144,29001,6.119,4.864,3.124
145,29201,6.119,4.864,3.124
146,29401,6.119,4.864,3.124
147,29600,6.373,4.889,3.313
148,29801,6.373,4.889,3.313
149,30001,6.373,4.889,3.313
150,30201,6.069,5.435,3.182
151,30401,5.956,5.435,3.182
152,30601,5.956,5.435,3.182
153,30800,5.956,5.026,3.209
154,31001,5.956,5.026,3.231
155,31201,5.956,5.026,3.231
156,31401,6.365,5.019,3.231
157,31602,6.577,5.013,3.316
158,31802,6.577,5.013,3.316
159,32001,6.577,5.217,3.316
160,32201,6.177,5.496,3.184
161,32402,6.177,5.496,3.184
162,32602,6.177,5.496,3.184
163,32801,6.177,5.072,3.211
164,33001,6.177,5.072,3.211
165,33201,6.177,5.072,3.211
166,33401,6.543,5.125,3.299
167,33602,6.543,5.125,3.299
168,33801,6.543,5.125,3.299
169,34001,6.543,5.530,3.237
170,34200,6.326,5.530,3.123
171,34402,6.326,5.530,3.123
172,34601,6.326,5.097,3.162
173,34801,6.326,4.873,3.162
174,35000,6.326,4.873,3.162
175,35201,6.326,4.873,3.162
176,35402,6.413,4.896,3.259
177,35601,6.413,4.896,3.259
178,35802,6.413,4.896,3.259
179,36001,6.224,5.441,3.111
180,36202,6.224,5.441,3.111
181,36401,6.224,5.441,3.111
182,36601,6.224,5.031,3.217
183,36801,6.224,5.031,3.217
184,37002,6.224,5.031,3.217
185,37201,6.868,5.023,3.172
186,37402,6.868,5.023,3.267
187,37602,6.868,5.023,3.267
188,37801,6.575,5.023,3.267
189,38001,6.350,5.554,3.147
190,38202,6.350,5.554,3.147
191,38401,6.350,5.554,3.147
192,38601,6.350,5.219,3.181
193,38802,6.350,5.219,3.181
194,39001,6.350,5.219,3.181
195,39201,6.687,5.173,3.208
196,39401,6.687,5.173,3.208
197,39601,6.687,5.173,3.208
198,39801,6.307,5.686,3.165
199,40001,6.307,5.686,3.165
200,40201,6.307,5.686,3.165
201,40401,6.307,5.211,3.261
202,40602,7.083,4.860,3.261
203,40802,7.083,4.860,3.261
204,41001,7.312,4.886,3.261
205,41202,7.500,4.886,3.340
206,41401,7.500,4.886,3.340
207,41601,7.500,4.886,3.340
208,41801,7.500,4.886,3.213
209,42002,7.500,4.886,3.213
210,42201,7.500,4.886,3.213
211,42401,7.500,4.616,3.169
212,42601,7.500,4.616,3.169
213,42802,7.500,4.616,3.169
214,43001,7.500,4.616,3.289
215,43201,7.500,4.616,3.289
216,43401,7.500,4.616,3.289
217,43602,6.913,4.983,3.100
218,43801,6.913,5.299,2.957
219,44002,6.913,5.299,2.957
220,44201,6.913,5.027,3.026
221,44400,6.913,4.722,3.083
222,44600,6.913,4.722,3.083
223,44800,6.913,4.722,3.259
224,45000,7.027,4.817,3.407
225,45200,7.027,4.817,3.407
226,45400,7.027,4.817,3.407
227,45600,6.444,5.765,3.321
228,45801,6.444,5.765,3.321
229,46001,6.444,5.765,3.321
230,46201,6.444,4.903,3.254
231,46401,6.444,4.903,3.254
232,46602,6.444,4.903,3.254
233,46801,6.444,4.903,2.045
234,47002,6.509,4.903,2.045
235,47201,6.509,4.903,2.045
236,47400,6.299,4.903,2.045
237,47602,3.920,5.338,1.382
238,47802,3.920,5.338,1.382
239,48001,3.920,5.338,1.382
240,48202,5.361,5.056,1.647
