tick,time,Beacon #1,Beacon #2,Beacon #3
0,201,null,null,null
1,402,null,null,null
2,601,null,null,null
3,802,6.117,7.499,2.209
4,1002,6.117,7.499,2.209
5,1201,6.117,7.499,2.209
6,1403,1.995,5.525,2.999
7,1602,1.995,5.525,2.999
8,1802,1.995,5.525,2.999
9,2001,1.916,5.525,2.999
10,2202,1.916,5.525,2.999
11,2402,1.916,5.525,2.999
12,2602,2.466,5.197,2.764
13,2802,2.466,5.37,2.764
14,3002,2.466,5.37,2.764
15,3201,2.466,5.511,2.753
16,3401,2.364,5.514,2.744
17,3601,2.364,5.514,2.744
18,3801,2.364,5.085,2.744
19,4001,2.364,4.863,2.744
20,4202,2.364,4.863,2.744
21,4402,2.364,4.863,2.744
22,4602,2.745,5.01,2.575
23,4803,2.745,5.01,2.575
24,5002,2.745,5.01,2.575
25,5202,2.628,5.109,2.548
26,5402,2.628,5.109,2.548
27,5603,2.628,5.109,2.548
28,5801,2.437,4.785,2.548
29,6003,2.437,4.785,2.548
30,6202,2.437,4.785,2.548
31,6402,2.813,4.785,2.477
32,6603,2.813,4.825,2.477
33,6802,2.813,4.825,2.477
34,7001,2.813,4.958,2.477
35,7202,2.626,4.766,2.372
36,7402,2.626,4.766,2.372
37,7603,2.626,4.766,2.372
38,7802,2.486,5.01,2.372
39,8002,2.486,5.01,2.372
40,8202,2.486,5.01,2.372
41,8402,2.634,5.006,2.291
42,8602,2.634,5.006,2.291
43,8802,2.634,5.006,2.291
44,9002,2.543,5.769,2.275
45,9202,2.543,5.957,2.275
46,9402,2.543,5.957,2.275
47,9602,2.374,5.868,2.216
48,9802,2.247,5.868,2.17
49,10002,2.247,5.868,2.17
50,10202,2.247,5.868,2.134
51,10402,2.479,5.144,2.149
52,10602,2.479,5.144,2.149
53,10802,2.472,5.144,2.149
54,11002,2.417,5.892,2.17
55,11202,2.417,5.892,2.17
56,11403,2.417,5.892,2.17
57,11602,2.28,5.817,2.17
58,11802,2.28,5.817,2.17
59,12003,2.28,5.817,2.17
60,12202,2.28,5.504,2.223
61,12402,2.28,5.504,2.223
62,12602,2.28,5.504,2.223
63,12802,2.28,5.504,2.175
64,13002,2.265,5.855,2.175
65,13203,2.265,5.855,2.175
66,13403,2.265,5.788,2.175
67,13602,2.164,5.734,2.138
68,13802,2.164,5.734,2.138
69,14001,2.164,5.734,2.138
70,14201,2.164,5.354,2.109
71,14402,2.164,5.354,2.109
72,14602,2.164,5.354,2.109
73,14802,2.173,5.966,2.086
74,15002,2.173,5.966,2.086
75,15203,2.173,5.966,2.086
76,15402,2.093,5.996,2.086
