rssi,rssiKarman,distance
-67,-67,4.990
-67,-67.000,4.990
-68,-67.200,5.093
-64,-66.560,4.771
-66,-66.448,4.717
-69,-66.958,4.969
-65,-66.567,4.775
-66,-66.453,4.720
-66,-66.363,4.676
-68,-66.690,4.835
-68,-66.952,4.966
-69,-67.362,5.177
-64,-66.689,4.835
-66,-66.551,4.767
-67,-66.641,4.811
-64,-66.113,4.559
-67,-66.290,4.642
-75,-68.032,5.543
-65,-67.426,5.211
-64,-66.741,4.860
-66,-66.593,4.787
-66,-66.474,4.730
-69,-66.979,4.979
-70,-67.583,5.295
-65,-67.067,5.024
-66,-66.853,4.916
-68,-67.083,5.032
-63,-66.266,4.631
-65,-66.013,4.513
-65,-65.810,4.421
-68,-66.248,4.622
-68,-66.599,4.790
-64,-66.079,4.543
-65,-65.863,4.444
-67,-66.090,4.549
-71,-67.072,5.027
-64,-66.458,4.722
-66,-66.366,4.678
-74,-67.893,5.465
-64,-67.114,5.048
-64,-66.492,4.738
-64,-65.993,4.504
-65,-65.795,4.414
-74,-67.436,5.216
-64,-66.749,4.864
-67,-66.799,4.889
-72,-67.839,5.435
-64,-67.071,5.026
-67,-67.057,5.019
-67,-67.046,5.013
-69,-67.436,5.217
-70,-67.949,5.496
-64,-67.159,5.072
-68,-67.327,5.159
-67,-67.262,5.125
-71,-68.010,5.530
-64,-67.208,5.097
-65,-66.766,4.873
-67,-66.813,4.896
-72,-67.850,5.441
-64,-67.080,5.031
-67,-67.064,5.023
-72,-68.051,5.554
-65,-67.441,5.219
-67,-67.353,5.173
-72,-68.282,5.686
-64,-67.426,5.211
-64,-66.741,4.860
-67,-66.793,4.886
-64,-66.234,4.616
-70,-66.987,4.983
-70,-67.590,5.299
-65,-67.072,5.027
-64,-66.457,4.722
-67,-66.566,4.774
-67,-66.653,4.817
-71,-67.522,5.263
-72,-68.418,5.765
-64,-67.534,5.269
-64,-66.827,4.903
-71,-67.662,5.338
-65,-67.130,5.056
-67,-67.104,5.043
-72,-68.083,5.572
-70,-68.466,5.794
-64,-67.573,5.290
-64,-66.858,4.919
-65,-66.487,4.736
-71,-67.389,5.192
-65,-66.912,4.945
-67,-66.929,4.954
-71,-67.743,5.382
-65,-67.195,5.090
-67,-67.156,5.070
-71,-67.925,5.483
-71,-68.540,5.837
-64,-67.632,5.322
-64,-66.905,4.942
-71,-67.724,5.372
-71,-68.379,5.743
-64,-67.504,5.253
-68,-67.603,5.306
-68,-67.682,5.349
-64,-66.946,4.963
-69,-67.357,5.175
-64,-66.685,4.833
-67,-66.748,4.864
-63,-65.999,4.506
-67,-66.199,4.599
-66,-66.159,4.580
-68,-66.527,4.755
-67,-66.622,4.801
-67,-66.697,4.839
-66,-66.558,4.770
-71,-67.446,5.222
-70,-67.957,5.501
-64,-67.166,5.075
-67,-67.133,5.058
-72,-68.106,5.585
-66,-67.685,5.350
-66,-67.348,5.170
-70,-67.878,5.457
-70,-68.303,5.698
-65,-67.642,5.327
-64,-66.914,4.946
-66,-66.731,4.855
-67,-66.785,4.882
-70,-67.428,5.212
-64,-66.742,4.861
-65,-66.394,4.691
-67,-66.515,4.750
-64,-66.012,4.512
-71,-67.010,4.995
-64,-66.408,4.698
-65,-66.126,4.565
-65,-65.901,4.462
-64,-65.521,4.292
-67,-65.817,4.423
-67,-66.053,4.531
-70,-66.843,4.911
-69,-67.274,5.131
-64,-66.619,4.800
-67,-66.695,4.838
-65,-66.356,4.673
-70,-67.085,5.033
-64,-66.468,4.727
-65,-66.174,4.588
-70,-66.940,4.959
-64,-66.352,4.671
-65,-66.081,4.544
-64,-65.665,4.356
-65,-65.532,4.297
-69,-66.226,4.612
-69,-66.781,4.880
-65,-66.424,4.706
-67,-66.540,4.761
-66,-66.432,4.709
-64,-65.945,4.482
-64,-65.556,4.308
-67,-65.845,4.436
-65,-65.676,4.361
-73,-67.141,5.062
-65,-66.713,4.846
-64,-66.170,4.586
-66,-66.136,4.570
-71,-67.109,5.046
-64,-66.487,4.736
-67,-66.590,4.786
-70,-67.272,5.130
-65,-66.817,4.898
-71,-67.654,5.334
-63,-66.723,4.851
-67,-66.779,4.879
-63,-66.023,4.517
-63,-65.418,4.248
-67,-65.735,4.387
-70,-66.588,4.785
-64,-66.070,4.539
-66,-66.056,4.533
-71,-67.045,5.013
-65,-66.636,4.808
-66,-66.509,4.746
-67,-66.607,4.794
-73,-67.886,5.461
-64,-67.108,5.045
-63,-66.287,4.640
-66,-66.229,4.613
-67,-66.384,4.686
-70,-67.107,5.045
-64,-66.485,4.735
-66,-66.388,4.689
-73,-67.711,5.365
-64,-66.969,4.974
-67,-66.975,4.977
-68,-67.180,5.082
-67,-67.144,5.064
-63,-66.315,4.654
-67,-66.452,4.719
-69,-66.962,4.971
-68,-67.169,5.077
-65,-66.735,4.857
-67,-66.788,4.884
-66,-66.631,4.806
-73,-67.905,5.471
-73,-68.924,6.070
-66,-68.339,5.719
-65,-67.671,5.343
-74,-68.937,6.078
-66,-68.350,5.725
-66,-67.880,5.458
-77,-69.704,6.572
-65,-68.763,5.971
-68,-68.610,5.879
-66,-68.088,5.575
-75,-69.471,6.418
-72,-69.977,6.757
-64,-68.781,5.982
-67,-68.425,5.769
-69,-68.540,5.837
-69,-68.632,5.892
-64,-67.706,5.362
-67,-67.564,5.285
-70,-68.052,5.554
-64,-67.241,5.114
-67,-67.193,5.089
-71,-67.954,5.499
-64,-67.164,5.074
-64,-66.531,4.757
-67,-66.625,4.803
-72,-67.700,5.359
-64,-66.960,4.970
-64,-66.368,4.679
-67,-66.494,4.739
-71,-67.395,5.195
-64,-66.716,4.848
-66,-66.573,4.778
-71,-67.458,5.228
-71,-68.167,5.620
-65,-67.533,5.269
-68,-67.627,5.319
-67,-67.501,5.251
-72,-68.401,5.755
-64,-67.521,5.262
-69,-67.817,5.423
-65,-67.253,5.120
-66,-67.003,4.991
-70,-67.602,5.306
-64,-66.882,4.930
-64,-66.305,4.649
-67,-66.444,4.715
-66,-66.355,4.673
-69,-66.884,4.932
-64,-66.307,4.650
-64,-65.846,4.437
-69,-66.477,4.731
-71,-67.381,5.188
-64,-66.705,4.842
-67,-66.764,4.872
-68,-67.011,4.996
-64,-66.409,4.699
-66,-66.327,4.660
-66,-66.262,4.629
-67,-66.409,4.699
-66,-66.328,4.660
-68,-66.662,4.821
avg(rssi),avg(rssiKalman),avg(distance)
-67.0,-67.00510188679252,5.008256603773586
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.854985708585319,0.769228881827736,0.4049884626865564
