rssi,rssiKarman,distance
-60,-60,2.446
-64,-64.000,3.676
-64,-64.000,3.676
-61,-63.400,3.458
-62,-63.120,3.361
-63,-63.096,3.353
-63,-63.077,3.346
-60,-62.461,3.143
-61,-62.169,3.051
-64,-62.535,3.167
-61,-62.228,3.069
-62,-62.183,3.055
-61,-61.946,2.982
-64,-62.357,3.110
-64,-62.685,3.216
-60,-62.148,3.045
-60,-61.719,2.914
-61,-61.575,2.872
-63,-61.860,2.956
-63,-62.088,3.026
-61,-61.870,2.960
-61,-61.696,2.908
-62,-61.757,2.926
-63,-62.006,3.001
-62,-62.005,3.000
-61,-61.804,2.939
-61,-61.643,2.892
-64,-62.114,3.034
-64,-62.491,3.153
-60,-61.993,2.997
-62,-61.995,2.997
-64,-62.396,3.122
-39,-57.716,1.939
-64,-58.973,2.203
-64,-59.979,2.441
-62,-60.383,2.544
-61,-60.506,2.576
-63,-61.005,2.710
-63,-61.404,2.822
-61,-61.323,2.799
-61,-61.259,2.781
-63,-61.607,2.881
-61,-61.485,2.846
-63,-61.788,2.935
-62,-61.831,2.948
-62,-61.865,2.958
-63,-62.092,3.027
-64,-62.473,3.147
-63,-62.579,3.181
-62,-62.463,3.144
-61,-62.170,3.051
-63,-62.336,3.103
-63,-62.469,3.146
-61,-62.175,3.053
-63,-62.340,3.105
-63,-62.472,3.147
-62,-62.378,3.116
-63,-62.502,3.156
-62,-62.402,3.124
-64,-62.721,3.227
-64,-62.977,3.313
-61,-62.582,3.182
-63,-62.665,3.209
-63,-62.732,3.231
-64,-62.986,3.316
-61,-62.589,3.184
-63,-62.671,3.211
-64,-62.937,3.299
-62,-62.749,3.237
-61,-62.400,3.123
-63,-62.520,3.162
-64,-62.816,3.259
-61,-62.453,3.140
-62,-62.362,3.111
-64,-62.690,3.217
-62,-62.552,3.172
-64,-62.841,3.267
-61,-62.473,3.147
-63,-62.578,3.181
-63,-62.663,3.208
-62,-62.530,3.165
-64,-62.824,3.261
-64,-63.059,3.340
-62,-62.847,3.269
-62,-62.678,3.213
-62,-62.542,3.169
-63,-62.634,3.199
-64,-62.907,3.289
-60,-62.326,3.100
-60,-61.861,2.957
-63,-62.088,3.026
-63,-62.271,3.083
-65,-62.817,3.259
-65,-63.253,3.407
-62,-63.003,3.321
-62,-62.802,3.254
-40,-58.242,2.045
-39,-54.393,1.382
-63,-56.115,1.647
-64,-57.692,1.934
-60,-58.153,2.027
-63,-59.123,2.237
-64,-60.098,2.471
-64,-60.879,2.675
-62,-61.103,2.737
-63,-61.482,2.845
-64,-61.986,2.995
-62,-61.989,2.995
-64,-62.391,3.121
-64,-62.713,3.225
-61,-62.370,3.114
-61,-62.096,3.028
-63,-62.277,3.085
-63,-62.422,3.130
-64,-62.737,3.233
-62,-62.590,3.185
-62,-62.472,3.146
-63,-62.577,3.181
-64,-62.862,3.274
-61,-62.490,3.152
-61,-62.192,3.058
-62,-62.153,3.046
-61,-61.923,2.975
-63,-62.138,3.041
-64,-62.511,3.159
-64,-62.808,3.256
-64,-63.047,3.336
-60,-62.437,3.135
-60,-61.950,2.984
-63,-62.160,3.048
-64,-62.528,3.165
-61,-62.222,3.068
-61,-61.978,2.992
-61,-61.782,2.933
-64,-62.226,3.069
-61,-61.981,2.993
-64,-62.385,3.119
-64,-62.708,3.223
-62,-62.566,3.177
-60,-62.053,3.015
-62,-62.042,3.012
-63,-62.234,3.071
-63,-62.387,3.119
-62,-62.310,3.095
-62,-62.248,3.075
-61,-61.998,2.998
-62,-61.999,2.998
-63,-62.199,3.060
-63,-62.359,3.111
-61,-62.087,3.026
-61,-61.870,2.959
-62,-61.896,2.967
-63,-62.117,3.035
-63,-62.293,3.090
-61,-62.035,3.009
-62,-62.028,3.007
-63,-62.222,3.067
-63,-62.378,3.116
-63,-62.502,3.156
-61,-62.202,3.061
-61,-61.961,2.987
-62,-61.969,2.989
-63,-62.175,3.053
-61,-61.940,2.981
-61,-61.752,2.924
-63,-62.002,2.999
-63,-62.201,3.061
-64,-62.561,3.175
-61,-62.249,3.076
-61,-61.999,2.999
-62,-61.999,2.999
-63,-62.199,3.060
-61,-61.960,2.987
-61,-61.768,2.929
-62,-61.814,2.943
-62,-61.851,2.954
-62,-61.881,2.963
-65,-62.505,3.157
-63,-62.604,3.189
-62,-62.483,3.150
-66,-63.186,3.384
-65,-63.549,3.511
-62,-63.239,3.402
-64,-63.391,3.455
-62,-63.113,3.359
-64,-63.291,3.420
-64,-63.432,3.470
-63,-63.346,3.439
-63,-63.277,3.415
-64,-63.421,3.466
-61,-62.937,3.299
-62,-62.750,3.237
-63,-62.800,3.253
-64,-63.040,3.334
-62,-62.832,3.264
-62,-62.665,3.209
-66,-63.332,3.435
-63,-63.266,3.412
-61,-62.813,3.258
-61,-62.450,3.140
-65,-62.960,3.307
-64,-63.168,3.378
-66,-63.734,3.578
-64,-63.788,3.598
-61,-63.230,3.399
-62,-62.984,3.315
-62,-62.787,3.249
-64,-63.030,3.330
-61,-62.624,3.196
-40,-58.099,2.016
-64,-59.279,2.273
-62,-59.823,2.403
-63,-60.459,2.563
-64,-61.167,2.755
-63,-61.534,2.860
-64,-62.027,3.007
-62,-62.021,3.005
-62,-62.017,3.004
-61,-61.814,2.943
-64,-62.251,3.077
-63,-62.401,3.124
-60,-61.921,2.975
-62,-61.937,2.980
-61,-61.749,2.923
-64,-62.199,3.060
-62,-62.159,3.048
-60,-61.728,2.917
-63,-61.982,2.993
-65,-62.586,3.183
-63,-62.669,3.210
-63,-62.735,3.232
-62,-62.588,3.184
-60,-62.070,3.020
-60,-61.656,2.896
-63,-61.925,2.976
-63,-62.140,3.042
-64,-62.512,3.159
-64,-62.810,3.257
-61,-62.448,3.139
-62,-62.358,3.110
-62,-62.287,3.088
-63,-62.429,3.133
-62,-62.343,3.106
-63,-62.475,3.147
-64,-62.780,3.247
-62,-62.624,3.196
-63,-62.699,3.220
-64,-62.959,3.307
-63,-62.967,3.309
-61,-62.574,3.179
-61,-62.259,3.079
-63,-62.407,3.126
-64,-62.726,3.229
-62,-62.581,3.182
-63,-62.665,3.209
-64,-62.932,3.297
-62,-62.745,3.235
-62,-62.596,3.187
-64,-62.877,3.279
-62,-62.702,3.221
-62,-62.561,3.175
-62,-62.449,3.139
-63,-62.559,3.175
-61,-62.247,3.075
-63,-62.398,3.123
-63,-62.518,3.161
-60,-62.015,3.003
-61,-61.812,2.942
-62,-61.849,2.953
-63,-62.080,3.023
-63,-62.264,3.080
-61,-62.011,3.002
-61,-61.809,2.941
-62,-61.847,2.952
-61,-61.678,2.902
-61,-61.542,2.862
-60,-61.234,2.774
-65,-61.987,2.995
-64,-62.390,3.120
-62,-62.312,3.096
avg(rssi),avg(rssiKalman),avg(distance)
-62.135714285714286,-62.15985000000002,3.0643571428571432
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.0230323335677265,1.0722800468760814,0.28598968691267196
