rssi,rssiKarman,distance
-66,-66,4.507
-62,-62.000,2.999
-68,-63.200,3.389
-71,-64.760,3.972
-72,-66.208,4.603
-63,-65.566,4.312
-69,-66.253,4.625
-68,-66.602,4.792
-77,-68.682,5.922
-67,-68.346,5.723
-62,-67.076,5.029
-69,-67.461,5.230
-69,-67.769,5.396
-68,-67.815,5.422
-69,-68.052,5.554
-67,-67.842,5.437
-67,-67.673,5.344
-67,-67.539,5.271
-67,-67.431,5.214
-64,-66.745,4.862
-66,-66.596,4.789
-68,-66.877,4.928
-65,-66.501,4.743
-67,-66.601,4.791
-67,-66.681,4.830
-70,-67.345,5.168
-64,-66.676,4.828
-64,-66.141,4.572
-66,-66.112,4.559
-66,-66.090,4.548
-70,-66.872,4.925
-66,-66.698,4.839
-65,-66.358,4.674
-67,-66.486,4.736
-71,-67.389,5.192
-62,-66.311,4.652
-66,-66.249,4.623
-67,-66.399,4.694
-67,-66.519,4.752
-66,-66.416,4.702
-66,-66.332,4.662
-66,-66.266,4.631
-66,-66.213,4.606
-65,-65.970,4.493
-66,-65.976,4.496
-67,-66.181,4.591
-66,-66.145,4.574
-65,-65.916,4.468
-67,-66.133,4.568
-67,-66.306,4.650
-63,-65.645,4.347
-68,-66.116,4.560
-70,-66.893,4.936
-64,-66.314,4.653
-64,-65.851,4.439
-67,-66.081,4.544
-68,-66.465,4.725
-65,-66.172,4.586
-65,-65.938,4.478
-67,-66.150,4.576
-66,-66.120,4.562
-62,-65.296,4.195
-66,-65.437,4.256
-72,-66.749,4.864
-73,-68.000,5.525
-65,-67.400,5.197
-68,-67.520,5.261
-68,-67.616,5.313
-71,-68.293,5.692
-68,-68.234,5.658
-64,-67.387,5.191
-69,-67.710,5.364
-69,-67.968,5.507
-66,-67.574,5.291
-64,-66.859,4.919
-66,-66.688,4.834
-68,-66.950,4.965
-64,-66.360,4.675
-66,-66.288,4.641
-67,-66.430,4.709
-67,-66.544,4.764
-63,-65.835,4.432
-66,-65.868,4.447
-66,-65.895,4.459
-70,-66.716,4.848
-68,-66.973,4.976
-62,-65.978,4.497
-62,-65.182,4.147
-68,-65.746,4.392
-69,-66.397,4.693
-64,-65.917,4.469
-64,-65.534,4.298
-67,-65.827,4.428
-63,-65.262,4.180
-66,-65.409,4.244
-68,-65.928,4.474
-70,-66.742,4.861
-64,-66.194,4.597
-66,-66.155,4.578
-69,-66.724,4.852
-63,-65.979,4.497
-67,-66.183,4.592
-63,-65.547,4.303
-67,-65.837,4.433
-65,-65.670,4.358
-65,-65.536,4.299
-62,-64.829,4.000
-63,-64.463,3.854
-67,-64.970,4.058
-67,-65.376,4.229
-64,-65.101,4.113
-68,-65.681,4.363
-65,-65.545,4.303
-65,-65.436,4.255
-66,-65.549,4.304
-69,-66.239,4.618
-68,-66.591,4.786
-63,-65.873,4.449
-66,-65.898,4.460
-66,-65.919,4.470
-66,-65.935,4.477
-62,-65.148,4.132
-67,-65.518,4.291
-62,-64.815,3.994
-66,-65.052,4.092
-68,-65.641,4.345
-63,-65.113,4.118
-67,-65.490,4.279
-66,-65.592,4.324
-64,-65.274,4.186
-63,-64.819,3.996
-66,-65.055,4.093
-68,-65.644,4.346
-68,-66.115,4.560
-64,-65.692,4.368
-66,-65.754,4.395
-69,-66.403,4.696
-64,-65.922,4.471
-67,-66.138,4.571
-67,-66.310,4.652
-66,-66.248,4.622
-65,-65.999,4.506
-68,-66.399,4.694
-66,-66.319,4.656
-64,-65.855,4.441
-63,-65.284,4.190
-67,-65.627,4.339
-66,-65.702,4.372
-64,-65.362,4.223
-67,-65.689,4.366
-65,-65.551,4.306
-65,-65.441,4.257
-63,-64.953,4.051
-64,-64.762,3.973
-63,-64.410,3.833
-66,-64.728,3.959
-64,-64.582,3.901
-67,-65.066,4.098
-67,-65.453,4.262
-66,-65.562,4.310
-66,-65.650,4.349
-67,-65.920,4.470
-67,-66.136,4.570
-67,-66.309,4.651
-68,-66.647,4.814
-66,-66.518,4.751
-66,-66.414,4.701
-65,-66.131,4.567
-67,-66.305,4.649
-71,-67.244,5.116
-63,-66.395,4.692
-65,-66.116,4.560
-66,-66.093,4.550
-67,-66.274,4.635
avg(rssi),avg(rssiKalman),avg(distance)
-66.24712643678161,-66.14885632183906,4.595114942528734
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.3712521102195443,0.9060719294987302,0.42259223098013393
