rssi,rssiKarman,distance
-65,-65,4.070
-64,-64.000,3.676
-66,-64.400,3.829
-60,-63.520,3.501
-65,-63.816,3.608
-62,-63.453,3.477
-62,-63.162,3.376
-62,-62.930,3.297
-63,-62.944,3.301
-62,-62.755,3.239
-68,-63.804,3.604
-63,-63.643,3.545
-62,-63.315,3.428
-64,-63.452,3.477
-64,-63.561,3.516
-63,-63.449,3.476
-62,-63.159,3.375
-57,-61.927,2.977
-57,-60.942,2.693
-62,-61.154,2.751
-62,-61.323,2.799
-57,-60.458,2.563
-62,-60.767,2.645
-63,-61.213,2.768
-58,-60.571,2.593
-63,-61.057,2.724
-62,-61.245,2.777
-63,-61.596,2.878
-61,-61.477,2.843
-61,-61.382,2.816
-61,-61.305,2.794
-56,-60.244,2.508
-56,-59.395,2.300
-67,-60.916,2.686
-60,-60.733,2.636
-56,-59.786,2.394
-67,-61.229,2.772
-62,-61.383,2.816
-64,-61.907,2.970
-66,-62.725,3.229
-61,-62.380,3.117
-56,-61.104,2.737
-56,-60.083,2.467
-65,-61.067,2.727
-66,-62.053,3.015
-64,-62.443,3.137
-63,-62.554,3.173
-64,-62.843,3.268
-62,-62.675,3.212
-62,-62.540,3.168
-56,-61.232,2.773
-62,-61.385,2.817
-61,-61.308,2.795
-67,-62.447,3.138
-62,-62.357,3.110
-64,-62.686,3.216
-58,-61.749,2.923
-62,-61.799,2.938
-64,-62.239,3.073
-63,-62.391,3.121
-57,-61.313,2.796
-57,-60.450,2.561
-62,-60.760,2.643
-63,-61.208,2.767
-63,-61.567,2.869
-57,-60.653,2.615
-63,-61.123,2.743
-62,-61.298,2.792
-57,-60.438,2.558
-64,-61.151,2.750
-64,-61.721,2.915
-63,-61.977,2.992
-63,-62.181,3.055
-57,-61.145,2.749
-66,-62.116,3.034
-63,-62.293,3.090
-58,-61.434,2.831
-63,-61.747,2.923
-63,-61.998,2.998
-63,-62.198,3.060
-63,-62.359,3.110
-56,-61.087,2.733
-62,-61.270,2.784
-62,-61.416,2.826
-62,-61.533,2.859
-62,-61.626,2.887
-63,-61.901,2.969
-56,-60.721,2.633
-56,-59.777,2.391
-63,-60.421,2.553
-62,-60.737,2.637
-61,-60.790,2.651
-56,-59.832,2.405
-62,-60.265,2.513
-64,-61.012,2.712
-62,-61.210,2.767
-56,-60.168,2.488
-64,-60.934,2.690
-62,-61.147,2.749
-60,-60.918,2.686
-62,-61.134,2.746
-58,-60.507,2.576
-57,-59.806,2.398
-63,-60.445,2.560
-64,-61.156,2.752
-62,-61.325,2.800
-63,-61.660,2.897
-63,-61.928,2.977
-64,-62.342,3.105
-65,-62.874,3.278
-66,-63.499,3.493
-57,-62.199,3.060
-63,-62.359,3.111
-63,-62.488,3.152
-63,-62.590,3.185
-56,-61.272,2.785
-58,-60.618,2.605
-64,-61.294,2.791
-64,-61.835,2.949
-62,-61.868,2.959
-63,-62.095,3.028
-65,-62.676,3.212
-60,-62.141,3.042
-59,-61.512,2.854
-65,-62.210,3.064
-56,-60.968,2.700
-61,-60.974,2.701
-61,-60.979,2.703
-60,-60.784,2.649
-61,-60.827,2.661
-56,-59.861,2.412
-55,-58.889,2.185
-61,-59.311,2.281
-62,-59.849,2.409
-60,-59.879,2.416
-56,-59.103,2.233
-60,-59.283,2.274
-59,-59.226,2.261
-56,-58.581,2.117
-60,-58.865,2.179
-60,-59.092,2.230
-56,-58.473,2.094
-62,-59.179,2.250
-60,-59.343,2.288
-55,-58.474,2.094
-56,-57.980,1.991
-64,-59.184,2.251
-62,-59.747,2.384
-56,-58.998,2.209
-63,-59.798,2.396
-63,-60.438,2.558
-55,-59.351,2.290
-65,-60.481,2.569
-65,-61.384,2.817
avg(rssi),avg(rssiKalman),avg(distance)
-61.26623376623377,-61.33416883116884,2.827383116883117
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.127262210363292,1.312715144049963,0.3785479468002021
