rssi,rssiKarman,distance
-71,-71.000,4.343
-66,-70.000,3.813
-67,-69.400,3.527
-64,-68.320,3.064
-75,-69.656,3.646
-64,-68.525,3.147
-64,-67.620,2.797
-75,-69.096,3.390
-75,-70.277,3.953
-65,-69.221,3.446
-64,-68.177,3.008
-64,-67.342,2.698
-73,-68.473,3.126
-73,-69.379,3.517
-65,-68.503,3.138
-65,-67.802,2.865
-65,-67.242,2.663
-75,-68.794,3.259
-75,-70.035,3.831
-65,-69.028,3.360
-75,-70.222,3.925
-66,-69.378,3.517
-64,-68.302,3.057
-64,-67.442,2.733
-73,-68.553,3.159
-75,-69.843,3.736
-65,-68.874,3.293
-65,-68.099,2.977
-75,-69.479,3.563
-75,-70.584,4.114
-65,-69.467,3.558
-65,-68.573,3.167
-65,-67.859,2.886
-75,-69.287,3.475
-65,-68.430,3.108
-65,-67.744,2.843
-73,-68.795,3.260
-66,-68.236,3.031
-65,-67.589,2.786
-64,-66.871,2.538
-75,-68.497,3.136
-65,-67.797,2.863
-65,-67.238,2.662
-64,-66.590,2.447
-65,-66.272,2.347
-75,-68.018,2.946
-66,-67.614,2.795
-64,-66.891,2.544
-75,-68.513,3.142
-65,-67.811,2.868
-65,-67.248,2.665
-73,-68.399,3.096
-74,-69.519,3.582
-66,-68.815,3.268
-64,-67.852,2.883
-65,-67.282,2.677
-73,-68.425,3.107
-73,-69.340,3.499
-65,-68.472,3.126
-65,-67.778,2.855
-64,-67.022,2.588
-75,-68.618,3.185
-65,-67.894,2.899
-65,-67.315,2.689
-64,-66.652,2.466
-64,-66.122,2.302
-75,-67.897,2.900
-75,-69.318,3.489
-65,-68.454,3.118
-64,-67.564,2.777
-64,-66.851,2.531
-64,-66.281,2.350
-75,-68.025,2.949
-65,-67.420,2.725
-65,-66.936,2.559
-64,-66.349,2.371
-64,-65.879,2.230
-65,-65.703,2.180
-65,-65.562,2.140
-75,-67.450,2.736
-64,-66.760,2.501
-64,-66.208,2.328
-75,-67.966,2.926
-75,-69.373,3.514
-64,-68.298,3.056
-64,-67.439,2.732
-75,-68.951,3.327
-65,-68.161,3.001
-64,-67.329,2.693
-75,-68.863,3.289
-65,-68.090,2.974
-64,-67.272,2.674
-75,-68.818,3.269
-65,-68.054,2.960
-64,-67.243,2.664
-64,-66.595,2.448
-75,-68.276,3.047
-65,-67.621,2.798
-65,-67.096,2.613
-64,-66.477,2.411
-64,-65.982,2.260
-75,-67.785,2.858
-65,-67.228,2.658
-64,-66.583,2.444
-75,-68.266,3.043
-64,-67.413,2.723
-65,-66.930,2.557
-75,-68.544,3.155
-75,-69.835,3.732
-64,-68.668,3.206
-76,-70.135,3.881
-65,-69.108,3.395
-65,-68.286,3.051
-64,-67.429,2.729
-75,-68.943,3.323
-64,-67.955,2.922
-65,-67.364,2.706
-65,-66.891,2.544
-75,-68.513,3.142
-75,-69.810,3.720
-65,-68.848,3.282
-64,-67.879,2.893
-75,-69.303,3.482
-65,-68.442,3.113
-64,-67.554,2.773
-73,-68.643,3.196
-65,-67.914,2.907
-66,-67.532,2.765
-64,-66.825,2.522
-74,-68.260,3.040
-73,-69.208,3.440
-65,-68.367,3.083
-65,-67.693,2.824
-65,-67.155,2.633
-74,-68.524,3.147
-66,-68.019,2.946
-65,-67.415,2.724
-73,-68.532,3.150
-73,-69.426,3.539
-66,-68.741,3.237
-64,-67.792,2.861
-65,-67.234,2.660
-72,-68.187,3.012
-65,-67.550,2.772
-64,-66.840,2.527
-73,-68.072,2.967
-65,-67.457,2.739
-64,-66.766,2.503
-76,-68.613,3.183
-65,-67.890,2.898
-64,-67.112,2.618
-65,-66.690,2.478
-74,-68.152,2.998
-74,-69.321,3.491
-65,-68.457,3.119
-65,-67.766,2.851
-64,-67.013,2.585
-64,-66.410,2.390
-65,-66.128,2.304
-75,-67.902,2.902
-75,-69.322,3.491
-64,-68.258,3.039
-64,-67.406,2.721
-64,-66.725,2.490
-75,-68.380,3.088
-75,-69.704,3.669
-64,-68.563,3.163
-74,-69.650,3.644
-74,-70.520,4.080
-64,-69.216,3.443
-64,-68.173,3.006
-75,-69.538,3.591
-75,-70.631,4.139
-65,-69.505,3.575
-65,-68.604,3.179
-65,-67.883,2.895
-73,-68.906,3.307
-66,-68.325,3.066
-66,-67.860,2.886
-66,-67.488,2.750
-66,-67.190,2.645
-73,-68.352,3.077
-66,-67.882,2.894
-64,-67.106,2.616
-66,-66.884,2.542
-66,-66.708,2.484
-65,-66.366,2.376
-74,-67.893,2.898
-65,-67.314,2.688
-73,-68.451,3.117
-75,-69.761,3.696
-65,-68.809,3.266
-73,-69.647,3.642
-73,-70.318,3.974
-66,-69.454,3.552
-66,-68.763,3.246
-65,-68.011,2.943
-73,-69.009,3.352
-65,-68.207,3.019
-66,-67.765,2.851
-66,-67.412,2.723
-73,-68.530,3.149
-66,-68.024,2.948
-65,-67.419,2.725
-74,-68.735,3.234
-65,-67.988,2.935
-73,-68.991,3.344
-65,-68.192,3.014
-66,-67.754,2.847
-65,-67.203,2.650
-72,-68.163,3.002
-66,-67.730,2.838
-66,-67.384,2.713
-73,-68.507,3.140
-73,-69.406,3.529
-65,-68.525,3.147
-66,-68.020,2.947
-72,-68.816,3.268
-73,-69.653,3.645
-66,-68.922,3.314
-65,-68.138,2.992
-64,-67.310,2.687
-65,-66.848,2.530
-74,-68.278,3.048
-65,-67.623,2.798
-65,-67.098,2.614
-75,-68.679,3.211
-66,-68.143,2.994
-73,-69.114,3.398
-75,-70.291,3.961
-75,-71.233,4.477
-65,-69.987,3.807
-65,-68.989,3.343
-64,-67.991,2.936
-75,-69.393,3.524
-75,-70.514,4.077
-65,-69.412,3.532
-65,-68.529,3.149
-64,-67.623,2.799
-75,-69.099,3.391
-75,-70.279,3.954
-65,-69.223,3.446
-64,-68.179,3.008
-75,-69.543,3.593
-77,-71.034,4.363
-65,-69.827,3.728
-64,-68.662,3.204
-65,-67.930,2.912
-75,-69.344,3.501
-76,-70.675,4.163
-64,-69.340,3.499
-65,-68.472,3.125
-65,-67.778,2.855
-76,-69.422,3.537
-64,-68.338,3.071
-65,-67.670,2.816
-76,-69.336,3.498
-74,-70.269,3.949
-65,-69.215,3.443
-64,-68.172,3.006
-64,-67.338,2.696
-65,-66.870,2.537
-64,-66.296,2.355
-64,-65.837,2.218
-74,-67.470,2.743
-74,-68.776,3.251
-64,-67.820,2.871
-64,-67.056,2.599
-65,-66.645,2.464
-74,-68.116,2.984
-74,-69.293,3.478
-67,-68.834,3.276
-65,-68.067,2.965
avg(rssi),avg(rssiKalman),avg(distance)
-68.17948717948718,-68.22245054945056,3.0565018315018313
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.617297121049076,1.0920454001457773,0.4410822365205099
