tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,402,0.139,null,null,null
2,602,0.139,3.348,null,null
3,802,0.139,3.348,null,null
4,1002,0.139,3.096,4.196,null
5,1202,0.156,2.985,4.196,null
6,1402,0.156,2.985,4.196,null
7,1604,0.156,2.985,4.196,null
8,1803,0.157,2.613,5.924,null
9,2003,0.157,2.613,5.924,null
10,2203,0.157,2.613,5.924,null
11,2402,0.157,2.818,6.019,null
12,2603,0.157,2.818,6.019,null
13,2803,0.157,2.818,6.019,null
14,3002,0.168,2.842,6.281,null
15,3204,0.182,2.842,6.281,null
16,3403,0.182,2.842,6.281,null
17,3603,0.172,2.842,6.997,null
18,3803,0.170,2.842,7.425,null
19,4003,0.170,2.842,7.425,null
20,4202,0.170,2.842,7.425,null
21,4402,0.173,2.937,6.991,null
22,4603,0.173,2.937,6.991,null
23,4802,0.186,2.937,6.662,null
24,5002,0.198,2.862,6.410,null
25,5202,0.198,2.862,6.410,null
26,5403,0.198,2.862,6.410,null
27,5602,0.190,2.286,7.111,null
28,5804,0.190,2.286,7.111,null
29,6003,0.190,2.286,7.111,null
30,6202,0.189,2.532,6.754,null
31,6403,0.189,2.532,6.754,null
32,6602,0.189,2.532,6.754,null
33,6802,0.200,2.542,6.754,null
34,7002,0.200,2.617,6.754,null
35,7202,0.200,2.617,6.754,null
36,7402,0.200,2.413,6.754,null
37,7602,0.200,2.262,7.618,null
38,7803,0.200,2.262,7.618,null
39,8003,0.200,2.262,7.618,null
40,8203,0.197,2.447,7.135,null
41,8403,0.197,2.447,7.135,null
42,8603,0.197,2.447,7.135,null
43,8803,0.197,2.494,6.772,null
44,9002,0.197,2.494,6.772,null
45,9203,0.197,2.494,6.772,null
46,9402,0.184,2.263,7.634,null
47,9603,0.184,2.263,8.402,null
48,9803,0.184,2.263,8.402,null
49,10002,0.184,2.447,7.512,null
50,10204,0.184,2.447,7.512,null
51,10403,0.184,2.447,7.512,null
52,10602,0.184,2.447,7.057,null
53,10803,0.206,2.494,6.712,null
54,11002,0.206,2.494,6.712,null
55,11202,0.206,2.494,6.712,null
56,11403,0.190,2.263,8.176,null
57,11603,0.190,2.263,8.176,null
58,11802,0.190,2.263,8.176,null
59,12002,0.190,2.606,7.551,null
60,12202,0.190,2.606,7.551,null
61,12402,0.190,2.606,7.551,null
62,12601,0.209,2.601,7.086,null
63,12803,0.209,2.601,7.086,null
64,13003,0.209,2.601,7.086,null
65,13203,0.209,2.601,7.705,null
66,13403,0.193,2.601,7.705,null
67,13602,0.193,2.601,7.705,null
68,13802,0.193,2.601,7.705,null
69,14003,0.193,2.807,7.705,null
70,14203,0.193,2.807,7.705,null
71,14403,0.193,2.807,7.705,null
72,14603,0.203,2.761,7.201,null
73,14803,0.203,2.761,7.201,null
74,15004,0.203,2.761,7.201,null
75,15202,0.188,2.454,7.806,null
76,15403,0.188,2.454,7.806,null
77,15603,0.188,2.454,7.806,null
78,15802,0.188,2.611,7.083,null
79,16003,0.188,2.611,6.553,null
80,16203,0.188,2.611,6.553,null
81,16402,0.199,2.611,6.326,null
82,16603,0.199,2.674,6.326,null
83,16803,0.199,2.674,6.326,null
84,17002,0.185,2.674,6.326,null
85,17203,0.175,2.392,7.229,null
86,17403,0.175,2.392,7.229,null
87,17603,0.175,2.392,6.843,null
88,17803,0.172,2.626,6.843,null
89,18003,0.172,2.626,6.843,null
90,18203,0.172,2.626,6.843,null
91,18402,0.197,2.617,6.549,null
92,18602,0.197,2.617,6.549,null
93,18801,0.197,2.617,6.549,null
94,19001,0.183,2.414,8.048,null
95,19203,0.183,2.414,8.048,null
96,19403,0.183,2.414,8.048,null
97,19602,0.183,2.715,7.457,null
98,19802,0.184,2.715,7.457,null
99,20003,0.184,2.715,7.457,null
100,20202,0.196,2.715,7.457,null
101,20403,0.205,2.715,7.206,null
102,20604,0.205,2.715,7.206,null
103,20803,0.205,2.715,7.206,null
