rssi,rssiKarman,distance
-51,-51.000,0.139
-55,-51.800,0.156
-52,-51.840,0.157
-54,-52.272,0.168
-55,-52.818,0.182
-51,-52.454,0.172
-52,-52.363,0.170
-53,-52.491,0.173
-55,-52.992,0.186
-55,-53.394,0.198
-52,-53.115,0.190
-53,-53.092,0.189
-53,-53.074,0.189
-55,-53.459,0.200
-53,-53.367,0.197
-51,-52.894,0.184
-53,-52.915,0.184
-55,-53.332,0.196
-55,-53.666,0.206
-51,-53.132,0.190
-53,-53.106,0.190
-55,-53.485,0.200
-55,-53.788,0.209
-51,-53.230,0.193
-55,-53.584,0.203
-51,-53.067,0.188
-53,-53.054,0.188
-55,-53.443,0.199
-51,-52.954,0.185
-51,-52.564,0.175
-52,-52.451,0.172
-55,-52.961,0.186
-55,-53.369,0.197
-52,-53.095,0.189
-52,-52.876,0.183
-53,-52.901,0.184
-55,-53.321,0.196
-55,-53.656,0.205
-53,-53.525,0.202
-55,-53.820,0.210
-51,-53.256,0.194
-53,-53.205,0.192
-55,-53.564,0.203
-53,-53.451,0.199
-54,-53.561,0.203
-54,-53.649,0.205
-52,-53.319,0.196
-52,-53.055,0.188
-55,-53.444,0.199
-51,-52.955,0.185
-53,-52.964,0.186
-55,-53.371,0.197
-51,-52.897,0.184
-53,-52.918,0.184
-53,-52.934,0.185
-51,-52.547,0.175
-51,-52.238,0.167
-52,-52.190,0.166
-53,-52.352,0.170
-55,-52.882,0.183
-51,-52.505,0.174
-55,-53.004,0.187
-55,-53.403,0.198
-51,-52.923,0.184
-51,-52.538,0.174
-53,-52.631,0.177
-53,-52.704,0.179
-55,-53.164,0.191
-55,-53.531,0.202
-51,-53.025,0.187
-53,-53.020,0.187
-54,-53.216,0.193
-55,-53.573,0.203
-52,-53.258,0.194
-55,-53.606,0.204
-55,-53.885,0.212
-51,-53.308,0.195
-51,-52.847,0.182
-53,-52.877,0.183
-53,-52.902,0.184
-55,-53.321,0.196
-55,-53.657,0.205
-51,-53.126,0.190
-53,-53.101,0.189
-55,-53.480,0.200
-51,-52.984,0.186
-53,-52.987,0.186
-55,-53.390,0.198
-51,-52.912,0.184
-52,-52.730,0.179
-55,-53.184,0.192
-55,-53.547,0.202
-51,-53.038,0.188
-51,-52.630,0.177
-55,-53.104,0.189
-55,-53.483,0.200
-51,-52.987,0.186
-52,-52.789,0.181
-55,-53.231,0.193
-51,-52.785,0.181
-53,-52.828,0.182
-55,-53.262,0.194
-51,-52.810,0.181
-53,-52.848,0.182
-55,-53.278,0.194
-51,-52.823,0.182
-52,-52.658,0.177
-53,-52.727,0.179
-55,-53.181,0.192
-56,-53.745,0.208
-52,-53.396,0.198
-52,-53.117,0.190
-53,-53.093,0.189
-55,-53.475,0.200
-52,-53.180,0.192
-55,-53.544,0.202
-50,-52.835,0.182
-53,-52.868,0.183
-56,-53.494,0.201
avg(rssi),avg(rssiKalman),avg(distance)
-53.142857142857146,-53.05899159663867,0.188579831932773
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.641303613296579,0.44134105213443653,0.01180620531777111
