rssi,rssiKarman,distance
-75,-75.000,3.041
-67,-73.400,2.583
-69,-72.520,2.362
-78,-73.616,2.641
-75,-73.893,2.716
-74,-73.914,2.722
-65,-72.131,2.270
-65,-70.705,1.963
-67,-69.964,1.821
-71,-70.171,1.860
-65,-69.137,1.674
-68,-68.910,1.635
-72,-69.528,1.742
-68,-69.222,1.688
-67,-68.778,1.614
-71,-69.222,1.688
-70,-69.378,1.715
-67,-68.902,1.634
-67,-68.522,1.572
-68,-68.417,1.555
-71,-68.934,1.639
-70,-69.147,1.675
-65,-68.318,1.540
-63,-67.254,1.382
-66,-67.003,1.347
-66,-66.803,1.320
-66,-66.642,1.298
-71,-67.514,1.419
-67,-67.411,1.404
-67,-67.329,1.392
-67,-67.263,1.383
-67,-67.210,1.375
-71,-67.968,1.486
-70,-68.375,1.549
-66,-67.900,1.476
-73,-68.920,1.637
-74,-69.936,1.815
-70,-69.949,1.818
-68,-69.559,1.747
-63,-68.247,1.529
-74,-69.398,1.719
-67,-68.918,1.637
-66,-68.335,1.542
-66,-67.868,1.471
-73,-68.894,1.633
-67,-68.515,1.571
-68,-68.412,1.555
-67,-68.130,1.510
-71,-68.704,1.601
-66,-68.163,1.516
-67,-67.930,1.480
-66,-67.544,1.423
-66,-67.235,1.379
-65,-66.788,1.318
-72,-67.831,1.465
-71,-68.465,1.563
-65,-67.772,1.456
-68,-67.817,1.463
-68,-67.854,1.469
-72,-68.683,1.598
-67,-68.346,1.544
-67,-68.077,1.502
-68,-68.062,1.500
-71,-68.649,1.593
-67,-68.320,1.540
-66,-67.856,1.469
-65,-67.284,1.386
-63,-66.428,1.270
-66,-66.342,1.259
-65,-66.074,1.225
-67,-66.259,1.248
-67,-66.407,1.267
-72,-67.526,1.420
-67,-67.421,1.405
-71,-68.136,1.512
-67,-67.909,1.477
-66,-67.527,1.421
-67,-67.422,1.405
-74,-68.737,1.607
-69,-68.790,1.616
-67,-68.432,1.558
-66,-67.946,1.482
-68,-67.956,1.484
-65,-67.365,1.397
-65,-66.892,1.332
-68,-67.114,1.362
-73,-68.291,1.535
-67,-68.033,1.496
-66,-67.626,1.435
-70,-68.101,1.506
-66,-67.681,1.443
-69,-67.945,1.482
-67,-67.756,1.454
-68,-67.805,1.461
-72,-68.644,1.592
-70,-68.915,1.636
-64,-67.932,1.480
-66,-67.546,1.423
-66,-67.236,1.379
-72,-68.189,1.520
-66,-67.751,1.453
-66,-67.401,1.402
-73,-68.521,1.572
-72,-69.217,1.687
-67,-68.773,1.613
-65,-68.019,1.493
-67,-67.815,1.463
-67,-67.652,1.439
-72,-68.522,1.572
-71,-69.017,1.653
-65,-68.214,1.523
-66,-67.771,1.456
-66,-67.417,1.405
-66,-67.133,1.365
-65,-66.707,1.307
-67,-66.765,1.315
-63,-66.012,1.217
-68,-66.410,1.268
-66,-66.328,1.257
-67,-66.462,1.275
-63,-65.770,1.188
-63,-65.216,1.123
-63,-64.773,1.073
avg(rssi),avg(rssiKalman),avg(distance)
-67.9349593495935,-68.26756910569104,1.5555934959349595
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.0114681544891013,1.637585135036557,0.30635334393443625
