rssi,rssiKarman,distance
-78,-78.000,18.023
-69,-76.200,13.933
-69,-74.760,11.340
-71,-74.008,10.183
-70,-73.206,9.080
-68,-72.165,7.824
-70,-71.732,7.354
-75,-72.386,8.075
-68,-71.509,7.123
-76,-72.407,8.099
-77,-73.325,9.236
-76,-73.860,9.971
-69,-72.888,8.676
-75,-73.311,9.217
-77,-74.049,10.242
-73,-73.839,9.940
-70,-73.071,8.906
-69,-72.257,7.927
-75,-72.805,8.574
-74,-73.044,8.872
-74,-73.236,9.118
-68,-72.188,7.850
-69,-71.551,7.166
-74,-72.041,7.686
-71,-71.832,7.460
-68,-71.066,6.686
-72,-71.253,6.867
-74,-71.802,7.428
-67,-70.842,6.475
-74,-71.473,7.087
-74,-71.979,7.618
-75,-72.583,8.306
-75,-73.066,8.900
-68,-72.053,7.700
-76,-72.842,8.620
-75,-73.274,9.168
-78,-74.219,10.496
-67,-72.775,8.537
-66,-71.420,7.033
-75,-72.136,7.792
-66,-70.909,6.537
-75,-71.727,7.349
-80,-73.382,9.311
-67,-72.105,7.757
-76,-72.884,8.672
-79,-74.107,10.329
-79,-75.086,11.881
-67,-73.469,9.427
-75,-73.775,9.850
-76,-74.220,10.497
-78,-74.976,11.695
-69,-73.781,9.858
-79,-74.825,11.445
-69,-73.660,9.688
-67,-72.328,8.008
-72,-72.262,7.933
-75,-72.810,8.580
-74,-73.048,8.877
-68,-72.038,7.683
-73,-72.231,7.898
-74,-72.584,8.308
-68,-71.668,7.287
-74,-72.134,7.789
-68,-71.307,6.921
-74,-71.846,7.475
-75,-72.477,8.180
-68,-71.581,7.197
-75,-72.265,7.937
-68,-71.412,7.025
-74,-71.930,7.565
-78,-73.144,8.999
-75,-73.515,9.490
-75,-73.812,9.902
-68,-72.650,8.385
-74,-72.920,8.715
-74,-73.136,8.989
-75,-73.509,9.481
-68,-72.407,8.099
-74,-72.725,8.477
-75,-73.180,9.047
-68,-72.144,7.801
-74,-72.515,8.226
-75,-73.012,8.832
-68,-72.010,7.652
-74,-72.408,8.100
-76,-73.126,8.977
-75,-73.501,9.471
-68,-72.401,8.092
-67,-71.321,6.934
-74,-71.857,7.486
-74,-72.285,7.959
-75,-72.828,8.602
-68,-71.863,7.493
-68,-71.090,6.709
-74,-71.672,7.291
-75,-72.338,8.019
-68,-71.470,7.084
-74,-71.976,7.615
-74,-72.381,8.069
-68,-71.505,7.119
-74,-72.004,7.645
-79,-73.403,9.339
-75,-73.722,9.776
-75,-73.978,10.140
-69,-72.982,8.794
-68,-71.986,7.626
-68,-71.189,6.804
-69,-70.751,6.391
-74,-71.401,7.014
-75,-72.121,7.774
-68,-71.296,6.910
-74,-71.837,7.465
-75,-72.470,8.172
-68,-71.576,7.192
-74,-72.061,7.708
-78,-73.249,9.135
-75,-73.599,9.604
-74,-73.679,9.715
-68,-72.543,8.259
-68,-71.635,7.252
-74,-72.108,7.760
-74,-72.486,8.191
-75,-72.989,8.802
-68,-71.991,7.632
-74,-72.393,8.083
-75,-72.914,8.709
-68,-71.931,7.567
-74,-72.345,8.028
-74,-72.676,8.417
-68,-71.741,7.363
-78,-72.993,8.807
-68,-71.994,7.635
-75,-72.595,8.320
-72,-72.476,8.180
-67,-71.381,6.994
-80,-73.105,8.949
-72,-72.884,8.671
-67,-71.707,7.328
-67,-70.766,6.405
avg(rssi),avg(rssiKalman),avg(distance)
-72.38848920863309,-72.59667625899282,8.426028776978418
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.696217766185238,1.0611699544230309,1.4581459793222393
