rssi,rssiKarman,distance
-66,-66.000,0.994
-65,-65.800,0.952
-64,-65.440,0.881
-60,-64.352,0.697
-63,-64.082,0.658
-64,-64.065,0.656
-64,-64.052,0.654
-59,-63.042,0.526
-63,-63.033,0.525
-64,-63.227,0.548
-65,-63.581,0.591
-61,-63.065,0.529
-66,-63.652,0.600
-63,-63.522,0.583
-64,-63.617,0.596
-60,-62.894,0.510
-62,-62.715,0.491
-64,-62.972,0.518
-63,-62.978,0.519
-60,-62.382,0.457
-62,-62.306,0.449
-62,-62.245,0.443
-59,-61.596,0.386
-63,-61.877,0.410
-59,-61.301,0.362
-60,-61.041,0.342
-64,-61.633,0.389
-60,-61.306,0.362
-60,-61.045,0.343
-64,-61.636,0.389
-64,-62.109,0.431
-60,-61.687,0.393
-63,-61.950,0.416
-64,-62.360,0.454
-60,-61.888,0.411
-64,-62.310,0.450
-64,-62.648,0.484
-64,-62.919,0.512
-66,-63.535,0.585
-60,-62.828,0.503
-60,-62.262,0.445
-64,-62.610,0.480
-64,-62.888,0.509
-64,-63.110,0.534
-60,-62.488,0.467
-64,-62.791,0.499
-64,-63.032,0.525
-60,-62.426,0.461
-64,-62.741,0.493
-64,-62.993,0.521
-59,-62.194,0.439
-64,-62.555,0.474
-64,-62.844,0.504
-64,-63.075,0.530
-59,-62.260,0.445
-60,-61.808,0.404
-63,-62.047,0.425
-64,-62.437,0.462
-64,-62.750,0.494
-59,-62.000,0.421
-59,-61.400,0.370
-63,-61.720,0.396
-64,-62.176,0.437
-59,-61.541,0.381
-63,-61.833,0.406
-64,-62.266,0.445
-65,-62.813,0.501
-59,-62.050,0.425
-60,-61.640,0.389
-63,-61.912,0.413
-64,-62.330,0.452
-64,-62.664,0.485
-59,-61.931,0.414
-63,-62.145,0.434
-64,-62.516,0.470
-63,-62.613,0.480
-64,-62.890,0.509
-59,-62.112,0.431
-63,-62.290,0.448
-63,-62.432,0.462
-64,-62.745,0.494
-59,-61.996,0.420
-59,-61.397,0.369
-63,-61.718,0.396
-60,-61.374,0.368
-64,-61.899,0.412
-64,-62.319,0.451
-59,-61.656,0.391
-64,-62.124,0.432
-60,-61.700,0.394
-63,-61.960,0.417
-64,-62.368,0.455
-59,-61.694,0.394
-59,-61.155,0.351
-63,-61.524,0.380
-64,-62.019,0.422
-59,-61.416,0.371
-63,-61.732,0.397
-59,-61.186,0.353
-60,-60.949,0.336
-63,-61.359,0.366
-63,-61.687,0.393
-63,-61.950,0.416
-63,-62.160,0.435
-63,-62.328,0.451
-64,-62.662,0.485
-59,-61.930,0.414
-63,-62.144,0.434
-64,-62.515,0.470
-59,-61.812,0.404
-60,-61.450,0.374
-63,-61.760,0.399
-65,-62.408,0.459
-59,-61.726,0.397
-59,-61.181,0.353
-63,-61.545,0.381
-64,-62.036,0.424
-64,-62.429,0.461
-64,-62.743,0.493
-59,-61.994,0.420
-63,-62.195,0.439
-64,-62.556,0.474
-59,-61.845,0.407
-63,-62.076,0.428
-64,-62.461,0.464
-64,-62.769,0.496
-59,-62.015,0.422
-65,-62.612,0.480
-66,-63.290,0.555
-59,-62.432,0.462
-60,-61.945,0.416
-60,-61.556,0.382
-63,-61.845,0.407
-64,-62.276,0.446
-59,-61.621,0.388
-62,-61.697,0.394
avg(rssi),avg(rssiKalman),avg(distance)
-62.220588235294116,-62.34718382352941,0.4615514705882351
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.168257556299486,0.8414307598144074,0.09940372373284116
