tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,1142,0.994,9.018,22.439,18.023
1,1704,0.994,12.707,14.609,13.933
2,2254,0.952,12.707,12.896,11.340
3,2800,0.881,12.707,11.382,10.183
4,3364,0.697,12.443,9.317,9.080
5,3898,0.658,9.195,9.461,7.354
6,4425,0.658,9.195,9.461,7.354
7,4940,0.654,8.733,9.461,7.354
8,5458,0.526,9.668,7.838,8.075
9,6009,0.548,7.881,8.882,7.123
10,6695,0.591,7.240,8.882,9.236
11,7391,0.529,8.321,7.452,9.971
12,8077,0.600,7.330,8.319,8.676
13,8759,0.596,7.285,8.601,10.242
14,9455,0.491,7.285,7.447,9.940
15,10149,0.518,6.284,8.109,7.927
16,10831,0.519,6.755,8.109,8.574
17,11511,0.457,7.157,7.104,9.118
18,12198,0.443,5.907,7.616,7.166
19,12878,0.443,6.429,7.616,7.686
20,13559,0.410,6.729,8.256,7.460
21,14261,0.410,6.420,8.256,6.867
22,14957,0.342,7.610,6.304,7.428
23,15637,0.389,5.474,6.922,6.475
24,16296,0.389,6.049,6.611,7.618
25,16788,0.343,6.552,5.360,8.900
26,17275,0.389,5.504,6.233,7.700
27,17761,0.389,4.788,6.233,7.700
28,18253,0.431,5.789,6.183,9.168
29,18737,0.393,6.791,5.439,10.496
30,19228,0.416,4.899,6.307,7.033
31,19712,0.416,4.899,6.307,7.033
32,20197,0.454,5.535,6.263,7.792
33,20687,0.411,5.535,5.495,7.792
34,21172,0.484,4.810,6.521,6.537
35,21651,0.512,4.810,6.521,6.537
36,22132,0.585,5.454,6.525,7.349
37,22616,0.445,5.454,5.678,9.311
38,23098,0.509,4.753,5.678,7.757
39,23585,0.509,4.753,5.678,8.672
40,24068,0.534,5.403,5.759,8.672
41,24552,0.467,5.707,4.690,11.881
42,25042,0.499,4.929,5.602,9.427
43,25524,0.499,5.562,5.602,9.850
44,26007,0.525,5.562,5.556,10.497
45,26487,0.461,6.942,5.120,11.695
46,26976,0.493,5.765,6.009,9.858
47,27461,0.521,5.765,6.026,9.858
48,27942,0.521,6.011,6.511,11.445
49,28427,0.439,7.171,5.665,9.688
50,28920,0.504,7.507,5.894,8.008
51,29415,0.530,7.788,6.239,7.933
52,29894,0.530,7.788,6.864,7.933
53,30374,0.404,7.788,5.913,8.877
54,30857,0.425,6.629,6.914,7.683
55,31333,0.462,7.049,6.913,7.898
56,31816,0.494,7.049,6.913,7.898
57,32295,0.370,7.049,6.097,8.308
58,32789,0.396,5.734,7.086,7.287
59,33271,0.437,5.734,7.086,7.287
60,33752,0.437,5.734,7.086,7.287
61,34236,0.381,5.734,5.464,7.789
62,34720,0.406,4.790,6.491,6.921
63,35203,0.445,4.790,6.979,7.475
64,35681,0.501,4.790,6.979,7.475
65,36170,0.389,5.701,6.144,8.180
66,36671,0.413,5.165,6.144,7.197
67,37162,0.485,5.774,6.409,7.197
68,37647,0.485,5.774,6.409,7.197
69,38128,0.414,5.774,6.409,7.937
70,38608,0.434,5.218,6.409,7.025
71,39091,0.470,5.821,6.505,8.999
72,39572,0.470,5.821,6.505,9.490
73,40056,0.470,5.821,6.505,9.902
74,40545,0.480,5.252,7.463,8.385
75,41043,0.509,5.252,7.348,8.989
76,41536,0.431,5.252,7.348,8.989
77,42018,0.431,6.436,6.403,9.481
78,42495,0.462,5.691,7.369,8.099
79,42982,0.494,6.240,7.274,8.477
80,43474,0.420,7.044,6.351,9.047
81,43963,0.369,7.762,5.698,9.047
82,44455,0.396,6.304,5.698,7.801
83,44948,0.396,7.171,5.698,8.226
84,45438,0.368,7.874,5.224,8.832
85,45923,0.368,7.874,5.224,8.832
86,46403,0.412,6.687,5.224,7.652
87,46896,0.451,7.099,5.524,8.977
88,47384,0.391,7.099,4.778,9.471
89,47872,0.391,7.099,4.778,9.471
90,48362,0.391,6.155,5.978,6.934
91,48855,0.432,6.644,6.153,7.959
92,49344,0.394,8.474,5.555,8.602
93,49829,0.394,7.092,5.555,7.493
94,50309,0.417,7.092,6.577,6.709
95,50788,0.455,7.441,7.039,7.291
96,51267,0.351,8.110,6.186,8.019
97,51759,0.351,8.110,7.168,8.019
98,52240,0.380,6.529,7.168,7.084
99,52722,0.422,7.334,7.481,7.615
100,53205,0.371,8.016,5.657,8.069
101,53686,0.397,8.016,6.674,7.119
102,54164,0.397,6.468,6.674,7.119
103,54645,0.397,6.468,6.720,9.339
104,55128,0.336,7.250,5.416,10.140
105,55613,0.366,6.260,5.416,8.794
106,56096,0.393,5.566,6.445,7.626
107,56587,0.416,6.622,6.608,7.626
108,57077,0.416,7.388,5.881,7.626
109,57567,0.451,6.059,5.881,6.804
110,58062,0.451,6.059,5.881,6.391
111,58553,0.485,6.561,6.074,7.014
112,59043,0.414,6.561,5.498,7.774
113,59531,0.434,5.779,6.523,6.910
114,60022,0.434,5.779,6.523,6.910
115,60519,0.470,6.317,6.598,7.465
116,61024,0.374,7.114,5.353,8.172
117,61524,0.399,6.166,6.385,7.192
118,62018,0.399,6.166,6.385,7.708
119,62501,0.459,6.653,6.486,9.135
120,62982,0.353,7.711,5.795,9.715
121,63473,0.424,6.576,6.803,7.252
122,63962,0.461,6.576,6.824,7.760
123,64446,0.493,6.576,6.824,8.191
124,64932,0.420,7.705,5.202,8.802
125,65426,0.439,6.572,6.241,7.632
126,65915,0.474,7.002,6.369,8.083
127,66396,0.474,7.002,6.473,8.083
128,66877,0.407,7.724,5.288,8.709
129,67365,0.464,6.279,6.323,7.567
130,67859,0.496,6.437,6.323,8.028
131,68353,0.496,6.437,6.323,8.028
132,68846,0.422,7.574,6.323,8.417
133,69339,0.422,6.483,6.323,7.363
134,69830,0.422,6.925,6.323,8.807
135,70309,0.422,6.925,6.323,8.807
136,70798,0.422,8.030,5.537,8.807
137,71282,0.422,8.030,5.537,7.635
138,71772,0.480,7.837,6.239,8.320
139,72261,0.480,7.837,6.239,8.320
140,72752,0.480,7.328,5.478,8.320
141,73240,0.480,7.328,5.478,8.320
142,73736,0.555,7.328,6.033,8.320
143,74227,0.555,7.328,6.045,8.320
144,74716,0.462,10.164,6.045,8.320
145,75203,0.382,10.607,6.093,8.180
146,75696,0.407,8.487,5.942,6.994
147,76182,0.446,8.591,5.942,8.949
148,76677,0.446,8.591,5.942,8.949
149,77178,0.388,10.495,5.540,8.671
150,77710,0.394,8.826,5.646,6.405
