rssi,rssiKarman,distance
-75,-75.000,11.270
-72,-74.400,10.602
-72,-73.920,10.096
-72,-73.536,9.709
-69,-72.629,8.852
-69,-71.903,8.221
-74,-72.322,8.580
-73,-72.458,8.699
-73,-72.566,8.796
-69,-71.853,8.180
-69,-71.282,7.718
-73,-71.626,7.993
-73,-71.901,8.220
-69,-71.321,7.748
-69,-70.856,7.390
-73,-71.285,7.720
-73,-71.628,7.995
-69,-71.103,7.578
-73,-71.482,7.876
-73,-71.786,8.124
-69,-71.228,7.676
-69,-70.783,7.335
-72,-71.026,7.519
-70,-70.821,7.364
-70,-70.657,7.242
-73,-71.125,7.596
-73,-71.500,7.891
-74,-72.000,8.303
-73,-72.200,8.474
-73,-72.360,8.613
-69,-71.688,8.044
-69,-71.151,7.615
-73,-71.520,7.907
-72,-71.616,7.985
-72,-71.693,8.048
-73,-71.954,8.265
-74,-72.364,8.616
-73,-72.491,8.729
-71,-72.193,8.468
-71,-71.954,8.264
-75,-72.563,8.793
-72,-72.451,8.693
-73,-72.561,8.791
-72,-72.448,8.691
-73,-72.559,8.789
-74,-72.847,9.051
-73,-72.878,9.079
-74,-73.102,9.289
-69,-72.282,8.545
-74,-72.625,8.849
-73,-72.700,8.917
-73,-72.760,8.971
-70,-72.208,8.481
-74,-72.567,8.796
-73,-72.653,8.874
-69,-71.923,8.238
-69,-71.338,7.762
-74,-71.870,8.194
-72,-71.896,8.216
-69,-71.317,7.745
-73,-71.654,8.015
-72,-71.723,8.072
-73,-71.978,8.285
-73,-72.183,8.459
-73,-72.346,8.601
-69,-71.677,8.034
-70,-71.342,7.765
-74,-71.873,8.197
-69,-71.299,7.731
-73,-71.639,8.003
-72,-71.711,8.062
-73,-71.969,8.277
-71,-71.775,8.115
-73,-72.020,8.320
-72,-72.016,8.317
-69,-71.413,7.821
-74,-71.930,8.244
-73,-72.144,8.426
-69,-71.515,7.903
-69,-71.012,7.509
-74,-71.610,7.980
-72,-71.688,8.043
-72,-71.750,8.095
-70,-71.400,7.811
-73,-71.720,8.070
-73,-71.976,8.283
-69,-71.381,7.796
-69,-70.905,7.427
-72,-71.124,7.594
-73,-71.499,7.890
-71,-71.399,7.810
-71,-71.319,7.747
-69,-70.856,7.390
-72,-71.084,7.564
-72,-71.268,7.706
-71,-71.214,7.664
-69,-70.771,7.326
-71,-70.817,7.361
-71,-70.854,7.388
-69,-70.483,7.114
-72,-70.786,7.338
-71,-70.829,7.370
-68,-70.263,6.957
-69,-70.011,6.780
-73,-70.608,7.206
-72,-70.887,7.413
-71,-70.909,7.430
-71,-70.928,7.444
-72,-71.142,7.608
-72,-71.314,7.743
-69,-70.851,7.386
-73,-71.281,7.717
-74,-71.825,8.156
-72,-71.860,8.185
-69,-71.288,7.722
-73,-71.630,7.996
-72,-71.704,8.057
-69,-71.163,7.625
-74,-71.731,8.078
-73,-71.985,8.290
-72,-71.988,8.293
-69,-71.390,7.803
avg(rssi),avg(rssiKalman),avg(distance)
-71.61475409836065,-71.73310655737701,8.105713114754098
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.8217570392410134,0.7647866391351411,0.6618744182741226
