rssi,rssiKarman,distance
-76,-76.000,3.066
-77,-76.200,3.129
-73,-75.560,2.931
-77,-75.848,3.018
-76,-75.878,3.028
-73,-75.303,2.855
-77,-75.642,2.956
-71,-74.714,2.689
-77,-75.171,2.817
-70,-74.137,2.536
-70,-73.309,2.331
-78,-74.248,2.564
-78,-74.998,2.768
-76,-75.198,2.825
-70,-74.159,2.541
-70,-73.327,2.335
-77,-74.062,2.516
-76,-74.449,2.618
-75,-74.559,2.647
-69,-73.448,2.364
-77,-74.158,2.541
-76,-74.526,2.638
-79,-75.421,2.890
-77,-75.737,2.985
-76,-75.790,3.001
-71,-74.832,2.722
-71,-74.065,2.517
-79,-75.052,2.784
-80,-76.042,3.079
-69,-74.633,2.667
-70,-73.707,2.427
-76,-74.165,2.543
-77,-74.732,2.694
-76,-74.986,2.765
-70,-73.989,2.498
-71,-73.391,2.350
-77,-74.113,2.530
-75,-74.290,2.576
-71,-73.632,2.409
-71,-73.106,2.283
-71,-72.685,2.187
-80,-74.148,2.539
-75,-74.318,2.583
-72,-73.855,2.464
-71,-73.284,2.325
-75,-73.627,2.407
-74,-73.702,2.426
-73,-73.561,2.391
-77,-74.249,2.565
-82,-75.799,3.004
-77,-76.039,3.078
-76,-76.031,3.075
-72,-75.225,2.833
-77,-75.580,2.937
-77,-75.864,3.023
-76,-75.891,3.032
-72,-75.113,2.801
-73,-74.690,2.683
-79,-75.552,2.929
-76,-75.642,2.956
-71,-74.713,2.689
-71,-73.971,2.493
-75,-74.177,2.546
-72,-73.741,2.436
-71,-73.193,2.303
-74,-73.354,2.342
-71,-72.884,2.232
-75,-73.307,2.330
-72,-73.045,2.269
-71,-72.636,2.176
-77,-73.509,2.379
-75,-73.807,2.452
-72,-73.446,2.363
-83,-75.357,2.871
-75,-75.285,2.850
-71,-74.428,2.612
-84,-76.343,3.174
-75,-76.074,3.089
-75,-75.859,3.022
-71,-74.887,2.737
-71,-74.110,2.529
-76,-74.488,2.628
-75,-74.590,2.656
-71,-73.872,2.468
-75,-74.098,2.526
-71,-73.478,2.371
-71,-72.983,2.255
-75,-73.386,2.349
-75,-73.709,2.428
-71,-73.167,2.297
-82,-74.934,2.750
-72,-74.347,2.591
-75,-74.478,2.625
-71,-73.782,2.446
-70,-73.026,2.264
-76,-73.621,2.406
-77,-74.296,2.577
-71,-73.637,2.410
-76,-74.110,2.529
-72,-73.688,2.422
-72,-73.350,2.341
-74,-73.480,2.372
-71,-72.984,2.255
-73,-72.987,2.256
-70,-72.390,2.122
-79,-73.712,2.428
-70,-72.970,2.252
-70,-72.376,2.119
-78,-73.500,2.377
-74,-73.600,2.401
-70,-72.880,2.231
-74,-73.104,2.283
-74,-73.283,2.325
-73,-73.227,2.311
-70,-72.581,2.164
-70,-72.065,2.053
-80,-73.652,2.414
-78,-74.522,2.637
-73,-74.217,2.557
-77,-74.774,2.706
-71,-74.019,2.506
-71,-73.415,2.356
-77,-74.132,2.535
-75,-74.306,2.580
-71,-73.645,2.412
-70,-72.916,2.239
-80,-74.333,2.587
-83,-76.066,3.086
-77,-76.253,3.146
avg(rssi),avg(rssiKalman),avg(distance)
-74.25581395348837,-74.24796124031013,2.578403100775194
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.380929347414465,1.0115600615819158,0.26972812954223774
