accX,accY,accZ,angleX,angleY,angleZ,label
0.9509401,-0.22898006,-0.726109,0.35758525,-0.24732406,-0.42913285,moveRight
1.0956964,0.1513238,-1.319242,0.35758525,-0.24732406,-0.42913285,moveRight
1.0956964,0.1513238,-1.319242,0.3197116,-0.24365887,-0.46639562,moveRight
1.2824783,0.4803686,-1.8471336,0.3197116,-0.24365887,-0.46639562,moveRight
1.2824783,0.4803686,-1.8471336,0.26962066,-0.42875105,-0.5384777,moveRight
1.3700286,0.65705585,-1.5103183,0.26962066,-0.42875105,-0.5384777,moveRight
1.3700286,0.65705585,-1.5103183,0.28061622,-0.58818686,-0.58184916,moveRight
0.9144932,0.43055677,-0.686152,0.28061622,-0.58818686,-0.58184916,moveRight
0.9144932,0.43055677,-0.686152,0.25923595,-0.51488304,-0.54458636,moveRight
0.8019109,0.28941393,-0.24116564,0.25923595,-0.51488304,-0.54458636,moveRight
0.76575065,0.5370455,0.16965055,0.17066048,-0.29863673,-0.47311515,moveRight
0.76575065,0.5370455,0.16965055,0.17066048,-0.29863673,-0.47311515,moveRight
0.76575065,0.5370455,0.16965055,0.16699529,-0.19662225,-0.43279803,moveRight
0.91627586,0.798388,0.056464672,0.16699529,-0.19662225,-0.43279803,moveRight
0.91627586,0.798388,0.056464672,0.17004961,-0.35361463,-0.42485678,moveRight
1.1238905,0.88176537,0.55936956,0.17004961,-0.35361463,-0.42485678,moveRight
1.1238905,0.88176537,0.55936956,0.17004961,-0.35361463,-0.42485678,moveRight
0.7031795,0.9737172,1.4018703,0.209145,-0.44219008,-0.43096542,moveRight
0.7031795,0.9737172,1.4018703,0.31910074,-0.33895385,-0.3399465,moveRight
-0.23205519,1.1443534,1.6611986,0.31910074,-0.33895385,-0.3399465,moveRight
-0.40152,1.7066813,-0.10418272,0.39973494,-0.16852245,-0.16829337,moveRight
-0.40152,1.7066813,-0.10418272,0.39973494,-0.16852245,-0.16829337,moveRight
-0.40152,1.7066813,-0.10418272,0.18287778,-0.39515346,-0.06566802,moveRight
0.38487583,2.196147,-1.3934231,0.18287778,-0.39515346,-0.06566802,moveRight
1.662725,2.1140523,-0.29740477,-0.2777146,-0.8759044,-0.15790866,moveRight
1.662725,2.1140523,-0.29740477,-0.2777146,-0.8759044,-0.15790866,moveRight
1.662725,2.1140523,-0.29740477,-0.67844224,-1.2253193,-0.41080686,moveRight
1.9713182,0.6982012,2.87468,-0.67844224,-1.2253193,-0.41080686,moveRight
1.9713182,0.6982012,2.87468,-0.72731143,-0.9907471,-0.5891795,moveRight
0.8401829,-0.8209839,4.5610557,-0.72731143,-0.9907471,-0.5891795,moveRight
-0.40425903,-2.1352682,3.825704,-0.52144986,-0.36399934,-0.5164866,moveRight
-0.40425903,-2.1352682,3.825704,-0.52144986,-0.36399934,-0.5164866,moveRight
-0.40425903,-2.1352682,3.825704,-0.2270128,0.19860756,-0.19883664,moveRight
-0.8692911,-2.2257895,1.6024294,-0.2270128,0.19860756,-0.19883664,moveRight
-0.61117965,-1.4860592,-1.0175848,0.04176791,0.40385827,0.11575896,moveRight
-0.61117965,-1.4860592,-1.0175848,0.04176791,0.40385827,0.11575896,moveRight
-0.61117965,-1.4860592,-1.0175848,8.399397E-4,0.1698969,0.16279559,moveRight
-0.03312987,-0.7361593,-2.5754647,8.399397E-4,0.1698969,0.16279559,moveRight
-0.03312987,-0.7361593,-2.5754647,8.399397E-4,0.1698969,0.16279559,moveRight
0.15630555,-0.31338358,-2.488607,-0.16348282,-0.29130638,0.08093964,moveRight
0.52920216,-0.16674757,-0.44118547,-0.2599995,-0.6999752,-0.022907447,moveRight
0.52920216,-0.16674757,-0.44118547,-0.2599995,-0.6999752,-0.022907447,moveRight
0.52920216,-0.16674757,-0.44118547,-0.046196684,-0.76411605,-0.14630222,moveRight
0.7375136,-0.44850874,1.1536183,-0.046196684,-0.76411605,-0.14630222,moveRight
0.861519,-0.559443,0.686049,0.18593211,-0.5472589,-0.20250183,moveRight
0.861519,-0.559443,0.686049,0.18593211,-0.5472589,-0.20250183,moveRight
0.9462197,-0.3456068,-0.27886677,0.24457517,-0.28580856,-0.22388211,moveRight
0.9462197,-0.3456068,-0.27886677,0.24457517,-0.28580856,-0.22388211,moveRight
0.9922718,-0.02475071,-1.0290408,0.1651627,-0.13736832,-0.28252518,moveRight
0.9922718,-0.02475071,-1.0290408,0.1651627,-0.13736832,-0.28252518,moveRight
0.9922718,-0.02475071,-1.0290408,0.075976364,-0.14469871,-0.36560285,moveRight
1.1319349,0.25312424,-0.99669456,0.075976364,-0.14469871,-0.36560285,moveRight
1.3600779,0.44096565,-0.6543312,0.09674578,-0.24610233,-0.4810564,moveRight
1.3600779,0.44096565,-0.6543312,0.09674578,-0.24610233,-0.4810564,moveRight
1.3600779,0.44096565,-0.6543312,0.17432567,-0.274813,-0.61850107,moveRight
1.0502255,0.19568348,-0.6093855,0.17432567,-0.274813,-0.61850107,moveRight
1.0502255,0.19568348,-0.6093855,0.20975585,-0.25343272,-0.6423248,moveRight
1.088021,0.1765356,-0.5893159,0.20975585,-0.25343272,-0.6423248,moveRight
1.088021,0.1765356,-0.5893159,0.2140319,-0.19478965,-0.55680364,moveRight
0.51102614,-0.30777407,-0.9583807,0.2140319,-0.19478965,-0.55680364,moveRight
0.92821175,-0.051890373,-1.0219841,0.23113614,-0.25587618,-0.4859433,moveRight
0.92821175,-0.051890373,-1.0219841,0.23113614,-0.25587618,-0.4859433,moveRight
0.92821175,-0.051890373,-1.0219841,0.26473373,-0.37866008,-0.47800204,moveRight
1.0374992,0.09788704,-0.605752,0.26473373,-0.37866008,-0.47800204,moveRight
1.0374992,0.09788704,-0.605752,0.35697436,-0.45318565,-0.5006041,moveRight
0.9144137,0.25465965,-0.5726085,0.35697436,-0.45318565,-0.5006041,moveRight
0.8149193,0.33564615,-0.5465703,0.37163514,-0.50083315,-0.52320606,moveRight
0.8149193,0.33564615,-0.5465703,0.37163514,-0.50083315,-0.52320606,moveRight
0.71186805,0.37125683,0.19317389,0.29100093,-0.57108265,-0.5476407,moveRight
0.71186805,0.37125683,0.19317389,0.29100093,-0.57108265,-0.5476407,moveRight
0.8922962,0.40676785,1.2064481,0.29405525,-0.66210157,-0.5488624,moveRight
0.8922962,0.40676785,1.2064481,0.29405525,-0.66210157,-0.5488624,moveRight
1.1376247,0.4630928,1.8409791,0.40095666,-0.664545,-0.56230146,moveRight
1.1376247,0.4630928,1.8409791,0.40095666,-0.664545,-0.56230146,moveRight
1.1376247,0.4630928,1.8409791,0.5060255,-0.4770094,-0.6044512,moveRight
0.73139215,1.2296052,1.2054896,0.5060255,-0.4770094,-0.6044512,moveRight
0.73139215,1.2296052,1.2054896,0.44066292,-0.4311945,-0.6411031,moveRight
0.8304596,1.2371039,-0.39056826,0.44066292,-0.4311945,-0.6411031,moveRight
0.8304596,1.2371039,-0.39056826,0.13889548,-0.87162834,-0.7467828,moveRight
1.523322,1.280313,-0.7907996,0.13889548,-0.87162834,-0.7467828,moveRight
1.3775392,0.9885545,0.7642708,-0.29848403,-1.1489612,-0.9440922,moveRight
1.3775392,0.9885545,0.7642708,-0.29848403,-1.1489612,-0.9440922,moveRight
1.4717393,0.13804579,2.4241261,-0.6686684,-1.0383946,-1.0607675,moveRight
1.4717393,0.13804579,2.4241261,-0.6686684,-1.0383946,-1.0607675,moveRight
1.4717393,0.13804579,2.4241261,-0.7334201,-0.81542873,-1.1230757,moveRight
1.2007039,-0.49114847,3.8112106,-0.7334201,-0.81542873,-1.1230757,moveRight
1.2007039,-0.49114847,3.8112106,-0.7334201,-0.81542873,-1.1230757,moveRight
0.42829615,-0.91150856,3.4596066,-0.44386995,-0.56558484,-1.0760391,moveRight
0.42829615,-0.91150856,3.4596066,-0.44386995,-0.56558484,-1.0760391,moveRight
0.23104483,-1.0058432,1.6913786,-0.09567677,-0.49472448,-0.9049969,moveRight
0.68155366,-0.6874919,0.010979652,-0.019929478,-0.4525748,-0.7461719,moveRight
0.68155366,-0.6874919,0.010979652,-0.019929478,-0.4525748,-0.7461719,moveRight
1.082341,-0.7305722,-0.7010069,-0.14760031,-0.40737075,-0.70463306,moveRight
1.082341,-0.7305722,-0.7010069,-0.14760031,-0.40737075,-0.70463306,moveRight
1.082341,-0.7305722,-0.7010069,-0.21174116,-0.5399285,-0.7144069,moveRight
1.2968254,-0.93021345,-0.18146849,-0.21174116,-0.5399285,-0.7144069,moveRight
1.198395,-1.2167478,0.35906458,-0.11950051,-0.58757603,-0.7107417,moveRight
1.198395,-1.2167478,0.35906458,-0.11950051,-0.58757603,-0.7107417,moveRight
1.1316595,-1.2193689,-0.31196117,0.110795684,-0.46540296,-0.65026605,moveRight
1.1316595,-1.2193689,-0.31196117,0.110795684,-0.46540296,-0.65026605,moveRight
1.1316595,-1.2193689,-0.31196117,0.21891883,-0.34933856,-0.58001655,moveRight
1.4001999,-0.9323292,-1.3053675,0.21891883,-0.34933856,-0.58001655,moveRight
1.4001999,-0.9323292,-1.3053675,0.18593211,-0.30535626,-0.59650993,moveRight
1.4583435,-0.6077752,-1.4582615,0.18593211,-0.30535626,-0.59650993,moveRight
1.4583435,-0.6077752,-1.4582615,0.17860173,-0.27908906,-0.6606508,moveRight
1.2221106,-0.4783497,-1.2508554,0.17860173,-0.27908906,-0.6606508,moveRight
1.2221106,-0.4783497,-1.2508554,0.17860173,-0.27908906,-0.6606508,moveRight
1.031718,-0.3141055,-1.3231497,0.26595545,-0.2570979,-0.70463306,moveRight
1.031718,-0.3141055,-1.3231497,0.26595545,-0.2570979,-0.70463306,moveRight
0.95644724,-0.09288263,-1.522615,0.34842226,-0.35483634,-0.7076874,moveRight
1.3101319,0.12641573,-1.6162987,0.40278926,-0.59063035,-0.70402217,moveRight
1.3101319,0.12641573,-1.6162987,0.40278926,-0.59063035,-0.70402217,moveRight
1.6154383,0.09026909,-1.0818124,0.35453093,-0.82275915,-0.7302894,moveRight
1.6154383,0.09026909,-1.0818124,0.35453093,-0.82275915,-0.7302894,moveRight
1.6699524,-0.014190197,0.15605688,0.25251642,-0.8997281,-0.75594574,moveRight
1.6699524,-0.014190197,0.15605688,0.25251642,-0.8997281,-0.75594574,moveRight
1.6699524,-0.014190197,0.15605688,0.25251642,-0.8997281,-0.75594574,moveRight
1.4653654,0.09119511,1.3504572,0.2775619,-0.7726682,-0.7528914,moveRight
1.4653654,0.09119511,1.3504572,0.2775619,-0.7726682,-0.7528914,moveRight
1.049644,0.19125938,1.5386853,0.30260736,-0.40553817,-0.7247916,moveRight
0.78072673,0.51252747,1.0941515,0.28367054,-0.11476631,-0.6386596,moveRight
0.78072673,0.51252747,1.0941515,0.28367054,-0.11476631,-0.6386596,moveRight
0.78072673,0.51252747,1.0941515,0.32215506,-0.2729804,-0.5671884,moveRight
0.68647456,0.8537574,1.3890605,0.32215506,-0.2729804,-0.5671884,moveRight
0.68647456,0.8537574,1.3890605,0.32215506,-0.2729804,-0.5671884,moveRight
0.14569199,1.0663042,2.0627751,0.426613,-0.49044845,-0.5128214,moveRight
0.14569199,1.0663042,2.0627751,0.426613,-0.49044845,-0.5128214,moveRight
-0.69357145,1.7814603,1.3786736,0.52984923,-0.39332086,-0.37965274,moveRight
-0.69357145,1.7814603,1.3786736,0.45898888,-0.34811684,-0.23609942,moveRight
-0.080821514,1.7600265,-0.34268856,0.45898888,-0.34811684,-0.23609942,moveRight
1.1874168,1.9809661,-0.8792672,0.103465304,-0.69386655,-0.2452624,moveRight
1.1874168,1.9809661,-0.8792672,0.103465304,-0.69386655,-0.2452624,moveRight
1.1874168,1.9809661,-0.8792672,-0.44081563,-1.1465178,-0.48838675,moveRight
1.6648573,0.66929865,1.3022275,-0.44081563,-1.1465178,-0.48838675,moveRight
1.6648573,0.66929865,1.3022275,-0.69921166,-1.1336895,-0.6417139,moveRight
1.394107,-0.87713337,4.1110206,-0.69921166,-1.1336895,-0.6417139,moveRight
1.394107,-0.87713337,4.1110206,-0.69921166,-1.1336895,-0.6417139,moveRight
0.015675306,-1.5718946,3.8702645,-0.4432591,-0.5857434,-0.66981375,moveRight
0.015675306,-1.5718946,3.8702645,-0.4432591,-0.5857434,-0.66981375,moveRight
0.015675306,-1.5718946,3.8702645,-0.4432591,-0.5857434,-0.66981375,moveRight
0.015675306,-1.5718946,3.8702645,-0.4432591,-0.5857434,-0.66981375,moveRight
-0.76655126,-1.2336535,-1.6221848,-0.1109484,0.067882404,-0.40042216,moveRight
-0.76655126,-1.2336535,-1.6221848,-0.30031663,-0.42875105,-0.29718593,moveRight
-0.43249524,-0.8198538,-1.0016489,-0.30031663,-0.42875105,-0.29718593,moveRight
0.5959476,-0.4731388,0.40071297,-0.2129629,-0.92049754,-0.27152961,moveRight
0.5959476,-0.4731388,0.40071297,-0.2129629,-0.92049754,-0.27152961,moveRight
0.5959476,-0.4731388,0.40071297,-0.035811976,-0.8667414,-0.39187005,moveRight
1.2114803,-0.8056917,0.96916723,-0.035811976,-0.8667414,-0.39187005,moveRight
1.2114803,-0.8056917,0.96916723,0.07108945,-0.53626335,-0.47555858,moveRight
1.1858554,-1.0965552,0.12867355,0.07108945,-0.53626335,-0.47555858,moveRight
0.79620665,-1.2284966,-1.0096669,0.09002627,-0.3658319,-0.5329799,moveRight
0.79620665,-1.2284966,-1.0096669,0.09002627,-0.3658319,-0.5329799,moveRight
0.5307591,-1.0212302,-1.6757712,0.07658723,-0.36705366,-0.4859433,moveRight
0.5307591,-1.0212302,-1.6757712,0.07658723,-0.36705366,-0.4859433,moveRight
0.5307591,-1.0212302,-1.6757712,0.06681339,-0.48433977,-0.44990227,moveRight
0.7927793,-0.56709385,-1.9339132,0.06681339,-0.48433977,-0.44990227,moveRight
0.7927793,-0.56709385,-1.9339132,-0.0028252518,-0.5295438,-0.4908302,moveRight
0.97596353,-0.2992525,-1.7153358,-0.0028252518,-0.5295438,-0.4908302,moveRight
0.6222997,-0.23800564,-1.2186265,-0.057803124,-0.5099961,-0.57451874,moveRight
0.6222997,-0.23800564,-1.2186265,-0.057803124,-0.5099961,-0.57451874,moveRight
0.6222997,-0.23800564,-1.2186265,-0.057803124,-0.5099961,-0.57451874,moveRight
0.14529902,-0.30737257,-0.92898273,-0.020540344,-0.45135304,-0.6032294,moveRight
-0.07163578,-0.28219652,-1.2414904,0.069867715,-0.383547,-0.550695,moveRight
-0.07163578,-0.28219652,-1.2414904,0.069867715,-0.383547,-0.550695,moveRight
0.29412854,0.0020003319,-1.298348,0.14866933,-0.4641812,-0.464563,moveRight
0.29412854,0.0020003319,-1.298348,0.14866933,-0.4641812,-0.464563,moveRight
0.29412854,0.0020003319,-1.298348,0.21342105,-0.5979607,-0.45906523,moveRight
0.75040376,0.3401513,-0.994432,0.21342105,-0.5979607,-0.45906523,moveRight
0.75040376,0.3401513,-0.994432,0.27267498,-0.6969209,-0.5183192,moveRight
0.71624565,0.3123045,-0.5814171,0.27267498,-0.6969209,-0.5183192,moveRight
0.71624565,0.3123045,-0.5814171,0.27267498,-0.6969209,-0.5183192,moveRight
0.5939235,0.43870068,0.06669474,0.2683989,-0.7457901,-0.5384777,moveRight
0.5939235,0.43870068,0.06669474,0.24701864,-0.72746414,-0.5360342,moveRight
0.7530642,0.66081095,0.7464032,0.24701864,-0.72746414,-0.5360342,moveRight
1.0492028,0.9078965,1.3782315,0.28367054,-0.72379893,-0.56779927,moveRight
1.0492028,0.9078965,1.3782315,0.28367054,-0.72379893,-0.56779927,moveRight
1.0492028,0.9078965,1.3782315,0.28367054,-0.72379893,-0.56779927,moveRight
1.0683513,0.82440996,1.6629105,0.41011965,-0.78549635,-0.6533204,moveRight
1.0683513,0.82440996,1.6629105,0.41011965,-0.78549635,-0.6533204,moveRight
0.7150788,0.7251711,1.6989956,0.5054146,-0.85208064,-0.72234815,moveRight
0.7150788,0.7251711,1.6989956,0.50358206,-0.6340018,-0.7021896,moveRight
-0.3664695,1.4093189,1.246851,0.50358206,-0.6340018,-0.7021896,moveRight
0.38602453,1.444521,-0.76958704,0.31604642,-0.5191591,-0.63316184,moveRight
0.38602453,1.444521,-0.76958704,0.31604642,-0.5191591,-0.63316184,moveRight
0.38602453,1.444521,-0.76958704,-0.12927435,-1.0445032,-0.7357872,moveRight
1.1633797,1.8186007,-0.38392925,-0.12927435,-1.0445032,-0.7357872,moveRight
1.4345063,0.98615456,1.8591418,-0.5202281,-1.4165201,-0.93370754,moveRight
1.4345063,0.98615456,1.8591418,-0.5202281,-1.4165201,-0.93370754,moveRight
1.4345063,0.98615456,1.8591418,-0.7212028,-1.3755922,-1.0259482,moveRight
1.4032927,-0.22356987,4.175019,-0.7212028,-1.3755922,-1.0259482,moveRight
1.4032927,-0.22356987,4.175019,-0.6515641,-0.90889114,-1.0082331,moveRight
0.801172,-0.8810978,5.37802,-0.6515641,-0.90889114,-1.0082331,moveRight
-0.11518821,-1.1830568,4.0147038,-0.33391422,-0.2448806,-0.8512407,moveRight
-0.11518821,-1.1830568,4.0147038,-0.33391422,-0.2448806,-0.8512407,moveRight
-0.11518821,-1.1830568,4.0147038,-0.33391422,-0.2448806,-0.8512407,moveRight
0.032616317,-0.9977493,1.4653258,-0.03397938,0.06543894,-0.6392705,moveRight
0.06994113,-0.86920214,-0.5625262,0.12606731,6.872234E-4,-0.5519168,moveRight
0.06994113,-0.86920214,-0.5625262,0.12606731,6.872234E-4,-0.5519168,moveRight
0.06994113,-0.86920214,-0.5625262,0.14194982,-0.21983513,-0.5299256,moveRight
0.24164003,-1.1362605,-1.9736409,0.14194982,-0.21983513,-0.5299256,moveRight
0.24164003,-1.1362605,-1.9736409,0.14194982,-0.21983513,-0.5299256,moveRight
0.45952523,-1.354044,-2.3389106,-0.069409564,-0.40553817,-0.5018258,moveRight
1.1241283,-0.99943924,-1.4424405,-0.27221683,-0.44585526,-0.44257188,moveRight
1.1241283,-0.99943924,-1.4424405,-0.27221683,-0.44585526,-0.44257188,moveRight
1.6188104,-0.80880165,-1.0373516,-0.21784982,-0.33712125,-0.5195409,moveRight
1.6188104,-0.80880165,-1.0373516,-0.21784982,-0.33712125,-0.5195409,moveRight
1.6188104,-0.80880165,-1.0373516,-0.09323331,-0.17218764,-0.65209866,moveRight
1.3365092,-0.84653616,-1.9591527,-0.09323331,-0.17218764,-0.65209866,moveRight
1.3365092,-0.84653616,-1.9591527,-0.082237735,-0.27175868,-0.7254025,moveRight
0.61370885,-0.9871173,-1.7523489,-0.082237735,-0.27175868,-0.7254025,moveRight
0.61370885,-0.9871173,-1.7523489,0.008781188,-0.38110355,-0.66981375,moveRight
0.5343831,-0.6509366,-1.2836199,0.008781188,-0.38110355,-0.66981375,moveRight
0.91287494,-0.1305623,-1.2601604,0.13156511,-0.38599047,-0.6569856,moveRight
0.91287494,-0.1305623,-1.2601604,0.13156511,-0.38599047,-0.6569856,moveRight
0.91287494,-0.1305623,-1.2601604,0.15661058,-0.23571762,-0.72418076,moveRight
0.8914805,0.053670406,-1.6782112,0.15661058,-0.23571762,-0.72418076,moveRight
0.6416261,0.20128965,-1.7966032,0.04298964,-0.16668986,-0.7644979,moveRight
0.6416261,0.20128965,-1.7966032,0.04298964,-0.16668986,-0.7644979,moveRight
0.6416261,0.20128965,-1.7966032,0.051541757,-0.4574617,-0.73273283,moveRight
0.7105558,0.18495178,-0.91965055,0.051541757,-0.4574617,-0.73273283,moveRight
0.7105558,0.18495178,-0.91965055,0.18837558,-0.9211084,-0.68203104,moveRight
0.37993908,-0.6225462,0.122629166,0.18837558,-0.9211084,-0.68203104,moveRight
0.06980872,0.30351305,1.7631984,0.18287778,-0.9235519,-0.39736784,moveRight
