accX,accY,accZ,angleX,angleY,angleZ,label
0.98322165,-0.17544127,-0.83660173,0.15416712,-0.013362677,-0.43035457,moveRight
0.98322165,-0.17544127,-0.83660173,0.15416712,-0.013362677,-0.43035457,moveRight
0.9121936,-0.029486656,-1.0022602,0.25495988,-0.090331696,-0.4334089,moveRight
0.9121936,-0.029486656,-1.0022602,0.25495988,-0.090331696,-0.4334089,moveRight
0.9121936,-0.029486656,-1.0022602,0.25495988,-0.090331696,-0.4334089,moveRight
0.9037992,0.27347708,-1.2871394,0.38873938,-0.2870303,-0.42424592,moveRight
0.9037992,0.27347708,-1.2871394,0.38751763,-0.36888626,-0.441961,moveRight
0.91775244,0.37308407,-0.9764066,0.38751763,-0.36888626,-0.441961,moveRight
0.91775244,0.37308407,-0.9764066,0.381409,-0.2766456,-0.42485678,moveRight
0.7571331,0.23314047,-0.43791008,0.381409,-0.2766456,-0.42485678,moveRight
0.81927145,0.44429874,-0.7789726,0.44371724,-0.15997034,-0.38331795,moveRight
0.81927145,0.44429874,-0.7789726,0.44371724,-0.15997034,-0.38331795,moveRight
1.0389183,0.73203754,-1.0915141,0.43944117,-0.14958562,-0.40469822,moveRight
1.0389183,0.73203754,-1.0915141,0.43944117,-0.14958562,-0.40469822,moveRight
0.90825915,0.76482534,-0.83126307,0.39057195,-0.12942708,-0.48655418,moveRight
0.90825915,0.76482534,-0.83126307,0.39057195,-0.12942708,-0.48655418,moveRight
0.90825915,0.76482534,-0.83126307,0.43149993,-0.22716552,-0.5299256,moveRight
0.5029061,0.67129326,-0.7748809,0.43149993,-0.22716552,-0.5299256,moveRight
0.38949025,0.7214227,-0.45429134,0.41011965,-0.34933856,-0.5494733,moveRight
0.38949025,0.7214227,-0.45429134,0.3282637,-0.35789067,-0.55680364,moveRight
0.3221451,0.70130014,0.37455368,0.3282637,-0.35789067,-0.55680364,moveRight
0.3221451,0.70130014,0.37455368,0.3282637,-0.35789067,-0.55680364,moveRight
0.46805727,0.7535019,0.989738,0.29405525,-0.338343,-0.54702985,moveRight
0.46805727,0.7535019,0.989738,0.29405525,-0.338343,-0.54702985,moveRight
0.7268517,0.64993906,1.4072704,0.317879,-0.36705366,-0.57757306,moveRight
0.7268517,0.64993906,1.4072704,0.317879,-0.36705366,-0.57757306,moveRight
0.7268517,0.64993906,1.4072704,0.317879,-0.36705366,-0.57757306,moveRight
0.5269232,0.88812876,1.8328109,0.32948545,-0.36522105,-0.59773165,moveRight
0.7840457,1.393157,1.0232921,0.39729148,-0.40431643,-0.58123827,moveRight
0.7840457,1.393157,1.0232921,0.39729148,-0.40431643,-0.58123827,moveRight
1.2224529,1.3238583,0.6646991,0.2879466,-0.56802833,-0.65148777,moveRight
1.2224529,1.3238583,0.6646991,0.2879466,-0.56802833,-0.65148777,moveRight
1.3826776,1.0064492,1.5016503,-0.06207918,-0.6669885,-0.74189585,moveRight
1.3826776,1.0064492,1.5016503,-0.06207918,-0.6669885,-0.74189585,moveRight
1.8341054,0.5174651,2.131281,-0.2813798,-0.555811,-0.795652,moveRight
1.8341054,0.5174651,2.131281,-0.2813798,-0.555811,-0.795652,moveRight
2.0123081,-0.25191498,3.1245131,-0.3449098,-0.43974662,-0.8720101,moveRight
2.0123081,-0.25191498,3.1245131,-0.3449098,-0.43974662,-0.8720101,moveRight
1.716895,-0.72771883,2.8930507,-0.13355042,-0.32734743,-0.87872964,moveRight
1.716895,-0.72771883,2.8930507,-0.13355042,-0.32734743,-0.87872964,moveRight
1.8191798,-0.51179314,1.080688,0.1333977,-0.2729804,-0.8164214,moveRight
1.8191798,-0.51179314,1.080688,0.1333977,-0.2729804,-0.8164214,moveRight
1.8510509,-0.2996378,-1.0279574,0.15722144,-0.24121541,-0.840856,moveRight
1.8510509,-0.2996378,-1.0279574,0.15722144,-0.24121541,-0.840856,moveRight
1.2043351,-0.7980232,-0.975214,-0.07002043,-0.24243714,-0.88361657,moveRight
1.2043351,-0.7980232,-0.975214,-0.07002043,-0.24243714,-0.88361657,moveRight
1.0446905,-1.1590514,-0.40111923,-0.14026994,-0.2644283,-0.818254,moveRight
1.0446905,-1.1590514,-0.40111923,-0.14026994,-0.2644283,-0.818254,moveRight
1.3628767,-1.36623,-0.11974573,-0.101174556,-0.36949712,-0.7296785,moveRight
1.3628767,-1.36623,-0.11974573,-0.101174556,-0.36949712,-0.7296785,moveRight
1.8555753,-1.140811,0.21048069,0.022220224,-0.49533537,-0.6783658,moveRight
1.8555753,-1.140811,0.21048069,0.022220224,-0.49533537,-0.6783658,moveRight
1.5430554,-1.1429358,-0.007393837,0.209145,-0.5448154,-0.6618725,moveRight
1.5430554,-1.1429358,-0.007393837,0.209145,-0.5448154,-0.6618725,moveRight
1.694644,-0.8586087,-0.9706254,0.27817276,-0.40553817,-0.5861252,moveRight
1.694644,-0.8586087,-0.9706254,0.27817276,-0.40553817,-0.5861252,moveRight
