tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,200,6.394,null,5.479,null
1,400,6.394,null,5.479,null
2,601,6.394,null,5.479,null
3,802,5.329,null,4.324,null
4,1003,5.329,null,4.324,null
5,1202,5.329,null,4.324,null
6,1402,4.606,1.256,4.081,null
7,1603,4.606,1.256,4.081,null
8,1802,4.606,1.256,4.081,null
9,2001,4.699,1.367,4.444,null
10,2201,4.699,1.367,4.444,null
11,2401,4.699,1.367,4.444,null
12,2601,4.071,1.959,4.063,null
13,2802,4.071,1.959,4.063,null
14,3002,4.071,1.959,4.063,null
15,3201,3.713,1.792,3.782,null
16,3403,3.713,1.717,3.782,null
17,3602,3.713,1.717,3.782,null
18,3801,3.779,1.717,3.782,null
19,4002,3.921,1.806,4.293,null
20,4202,3.921,1.806,4.293,null
21,4402,3.921,1.935,4.293,null
22,4601,3.232,2.044,4.058,null
23,4803,3.232,2.044,4.058,null
24,5003,3.232,2.044,4.058,null
25,5202,3.087,1.854,4.058,null
26,5401,3.087,1.854,4.058,null
27,5603,3.087,1.854,4.058,null
28,5802,3.405,1.867,4.542,null
29,6003,3.405,1.867,4.542,null
30,6203,3.405,1.867,4.542,null
31,6401,3.147,1.987,4.244,null
32,6603,3.147,1.987,3.815,null
33,6802,3.147,1.987,3.815,null
34,7002,3.147,1.987,3.596,null
35,7202,3.022,1.813,3.596,null
36,7402,3.022,1.813,3.596,null
37,7602,3.022,1.813,3.596,null
38,7802,3.132,1.834,4.141,null
39,8002,3.132,1.834,4.141,null
40,8203,3.132,1.834,4.141,null
41,8402,2.943,1.834,3.790,null
42,8602,2.943,1.834,3.790,null
43,8802,2.943,1.834,3.790,null
44,9000,2.800,1.600,3.673,null
45,9202,2.800,1.600,3.673,null
46,9402,2.800,1.600,3.673,null
47,9601,3.084,1.659,4.193,null
48,9802,3.084,1.708,4.193,null
49,10002,3.084,1.708,4.193,null
50,10201,3.084,1.851,4.193,null
51,10402,2.772,2.088,4.197,null
52,10602,2.772,2.088,4.197,null
53,10801,2.772,1.833,4.197,null
54,11002,2.731,1.652,4.200,null
55,11202,2.731,1.652,4.200,null
56,11402,2.731,1.652,4.200,null
57,11601,3.355,1.702,4.598,null
58,11802,3.355,1.702,4.598,null
59,12001,3.355,1.702,4.598,null
60,12201,3.110,1.794,4.401,null
61,12402,3.110,1.794,4.401,null
62,12602,3.110,1.794,4.401,null
63,12801,2.926,1.670,4.031,null
64,13001,2.787,1.670,3.661,null
65,13202,2.787,1.670,3.661,null
66,13402,3.004,1.670,3.968,null
67,13601,3.263,1.717,3.968,null
68,13802,3.263,1.717,3.968,null
69,14001,3.263,1.717,3.968,null
70,14202,3.263,1.717,3.968,null
71,14402,3.263,1.717,3.968,null
72,14602,3.263,1.717,3.968,null
73,14802,3.263,1.717,3.912,null
74,15002,3.263,1.717,3.912,null
75,15202,3.263,1.717,3.912,null
76,15401,3.408,1.807,4.076,null
