tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,1.920,null,null
1,401,null,1.920,null,null
2,601,null,1.920,null,null
3,802,null,2.150,4.212,null
4,1002,null,2.150,4.212,null
5,1202,null,2.150,4.212,null
6,1402,1.158,2.224,4.440,null
7,1602,1.158,2.224,4.880,null
8,1802,1.158,2.224,4.880,null
9,2006,1.132,2.099,5.128,null
10,2203,1.132,2.099,5.128,null
11,2403,1.132,2.099,5.128,null
12,2603,1.132,2.099,5.128,null
13,2802,1.245,2.033,4.802,null
14,3003,1.245,2.033,4.802,null
15,3203,1.245,2.033,4.802,null
16,3402,1.227,2.033,5.280,null
17,3602,1.227,2.033,5.280,null
18,3803,1.227,2.033,5.280,null
19,4002,1.202,2.003,5.461,null
20,4202,1.202,2.003,5.461,null
21,4402,1.202,2.003,5.461,null
22,4602,1.277,2.003,5.050,null
23,4803,1.341,1.986,5.050,null
24,5002,1.341,1.986,5.050,null
25,5202,1.341,1.972,5.050,null
26,5402,1.332,1.962,5.270,null
27,5603,1.332,1.962,5.270,null
28,5802,1.332,1.962,5.270,null
29,6002,1.295,1.946,5.598,null
30,6202,1.295,1.946,5.598,null
31,6403,1.295,1.946,5.598,null
32,6602,1.356,2.038,4.845,null
33,6803,1.356,2.038,4.845,null
34,7003,1.356,2.038,4.845,null
35,7202,1.356,1.939,4.933,null
36,7403,1.356,1.939,4.933,null
37,7603,1.356,1.939,4.933,null
38,7802,1.344,1.991,5.451,null
39,8002,1.344,1.991,5.905,null
40,8202,1.344,1.991,5.905,null
41,8402,1.344,1.991,5.905,null
42,8603,1.397,1.976,5.972,null
43,8803,1.397,1.976,5.972,null
44,9002,1.397,1.976,5.972,null
45,9203,1.397,1.976,6.027,null
46,9402,1.397,1.976,6.027,null
47,9602,1.397,1.976,6.027,null
48,9802,1.376,1.965,6.572,null
49,10002,1.376,1.965,6.572,null
50,10202,1.376,1.965,6.572,null
51,10402,1.424,1.956,5.705,null
52,10603,1.496,2.004,5.705,null
53,10803,1.496,2.004,5.705,null
54,11002,1.488,1.932,5.659,null
55,11202,1.488,1.929,5.623,null
56,11402,1.488,1.929,5.623,null
57,11601,1.448,1.929,5.623,null
58,11801,1.416,1.874,6.053,null
59,12002,1.416,1.874,6.053,null
60,12203,1.416,1.874,6.053,null
61,12402,1.456,1.883,5.341,null
62,12602,1.456,1.883,5.341,null
63,12802,1.456,1.883,5.341,null
64,13003,1.429,1.890,5.368,null
65,13202,1.429,1.890,5.368,null
66,13403,1.429,1.890,5.368,null
67,13602,1.355,1.950,5.534,null
68,13802,1.355,1.950,5.534,null
69,14003,1.355,1.950,5.534,null
70,14203,1.355,1.950,5.523,null
71,14402,1.355,2.809,5.523,null
72,14602,1.355,2.809,5.523,null
73,14802,1.344,2.809,5.523,null
74,15002,1.334,2.809,6.126,null
