tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,2.046,1.090,null,null
1,401,1.955,1.090,2.182,null
2,601,1.955,1.090,2.182,null
3,800,1.955,1.090,2.182,null
4,1001,1.801,1.438,2.182,null
5,1203,1.801,1.438,2.182,null
6,1402,1.801,1.438,2.182,null
7,1603,1.687,1.679,2.362,null
8,1801,1.687,1.679,2.362,null
9,2003,1.687,1.679,2.362,null
10,2201,1.794,1.630,2.387,null
11,2401,1.794,1.630,2.387,null
12,2602,1.794,1.630,2.387,null
13,2801,1.681,1.684,2.537,null
14,3002,1.681,1.684,2.537,null
15,3202,1.681,1.684,2.537,null
16,3402,1.681,1.684,2.664,null
17,3602,1.596,1.778,2.770,null
18,3803,1.596,1.778,2.770,null
19,4003,1.596,1.778,2.770,null
20,4202,1.796,1.659,2.476,null
21,4403,1.796,1.659,2.476,null
22,4601,1.796,1.659,2.476,null
23,4802,1.683,1.807,2.352,null
24,5001,1.683,1.807,2.352,null
25,5202,1.683,1.807,2.352,null
26,5401,1.568,1.882,2.507,null
27,5602,1.568,1.882,2.507,null
28,5802,1.568,1.882,2.507,null
29,6000,1.568,1.882,2.507,null
30,6202,1.731,1.736,2.375,null
31,6402,1.731,1.736,2.375,null
32,6601,1.731,1.736,2.375,null
33,6802,1.634,1.874,2.527,null
34,7001,1.634,1.874,2.527,null
35,7202,1.634,1.874,2.527,null
36,7402,1.560,1.937,3.192,null
37,7602,1.560,1.937,3.192,null
38,7802,1.560,1.937,3.192,null
39,8001,1.647,1.827,3.037,null
40,8201,1.647,1.827,3.037,null
41,8402,1.647,1.827,3.037,null
42,8601,1.570,1.953,2.919,null
43,8801,1.570,1.953,2.827,null
44,9001,1.570,1.953,2.827,null
45,9201,1.546,2.059,2.830,null
46,9402,1.546,2.031,2.830,null
47,9601,1.546,2.031,2.830,null
48,9803,1.546,2.031,2.832,null
49,10002,1.635,1.845,2.759,null
50,10201,1.635,1.845,2.759,null
51,10401,1.635,1.845,2.759,null
52,10601,1.561,1.871,3.843,null
53,10802,1.561,1.871,3.843,null
54,11002,1.561,1.871,3.843,null
55,11201,1.522,2.047,3.617,null
56,11402,1.522,2.047,3.617,null
57,11602,1.522,2.047,3.617,null
58,11804,1.690,1.859,3.184,null
59,12002,1.690,1.859,3.184,null
60,12202,1.690,1.859,3.184,null
61,12402,1.690,1.859,3.184,null
62,12601,1.640,1.980,3.031,null
63,12801,1.640,1.980,3.031,null
64,13001,1.601,1.980,3.031,null
65,13202,1.570,1.913,3.031,null
66,13402,1.570,1.913,3.031,null
67,13602,1.570,1.913,3.031,null
68,13802,1.733,1.914,3.031,null
69,14001,1.733,1.914,3.031,null
70,14202,1.733,1.914,3.031,null
71,14401,1.766,2.145,2.992,null
72,14602,1.766,2.145,2.992,null
73,14801,1.766,2.145,2.992,null
74,15001,1.699,2.349,2.992,null
75,15201,1.699,2.527,3.654,null
76,15402,1.699,2.527,3.654,null
77,15601,1.699,2.325,3.211,null
78,15802,1.888,2.325,2.820,null
79,16002,1.888,2.325,2.820,null
80,16201,1.888,2.506,2.820,null
81,16402,1.875,2.506,2.976,null
82,16601,1.875,2.506,2.976,null
83,16801,1.875,2.506,2.976,null
84,17002,1.742,2.395,3.452,null
85,17201,1.742,2.395,3.452,null
86,17402,1.742,2.395,3.452,null
87,17601,1.883,2.105,2.866,null
88,17801,1.883,2.105,2.866,null
89,18001,1.883,2.105,2.866,null
90,18201,1.829,2.250,2.937,null
91,18402,1.829,2.250,2.937,null
92,18602,1.829,2.250,2.937,null
93,18802,1.708,2.250,2.937,null
94,19001,1.708,2.242,3.327,null
95,19201,1.708,2.242,3.327,null
96,19401,1.708,2.242,2.978,null
97,19601,1.853,1.997,2.726,null
98,19801,1.853,1.997,2.726,null
99,20000,1.853,1.997,2.726,null
100,20201,1.769,1.997,2.897,null
101,20401,1.769,1.997,2.897,null
102,20602,1.769,1.997,2.897,null
103,20803,1.663,2.096,3.291,null
104,21002,1.663,2.096,3.291,null
105,21201,1.663,2.096,3.291,null
106,21401,1.814,1.839,3.112,null
107,21602,1.901,1.704,3.112,null
108,21802,1.901,1.704,3.112,null
109,22001,1.802,1.795,3.394,null
110,22202,1.726,1.795,3.394,null
111,22402,1.726,1.795,3.394,null
112,22601,1.726,1.872,3.394,null
113,22802,1.630,1.991,3.735,null
114,23002,1.630,1.991,3.735,null
115,23201,1.630,1.991,3.735,null
116,23401,1.843,1.603,3.444,null
117,23601,1.843,1.603,3.444,null
118,23802,1.843,1.603,3.444,null
119,24001,1.758,1.662,3.703,null
120,24201,1.758,1.662,3.703,null
121,24402,1.758,1.662,3.703,null
122,24601,1.617,1.662,3.703,null
123,24802,1.617,1.663,6.958,null
124,25002,1.617,1.663,6.958,null
125,25201,1.617,1.663,6.958,null
126,25402,1.734,1.528,5.235,null
127,25601,1.734,1.528,5.235,null
128,25801,1.734,1.528,4.632,null
129,26001,1.636,1.555,4.200,null
130,26201,1.636,1.555,4.200,null
131,26402,1.636,1.555,4.200,null
132,26601,1.562,1.577,5.325,null
133,26802,1.562,1.577,5.325,null
134,27001,1.562,1.577,5.325,null
135,27201,1.687,1.464,4.226,null
136,27402,1.687,1.464,4.226,null
137,27602,1.687,1.464,4.226,null
138,27801,1.687,1.546,4.226,null
139,28002,1.687,1.614,4.226,null
140,28201,1.687,1.614,4.226,null
141,28401,1.564,1.579,5.494,null
142,28602,1.564,1.552,5.494,null
143,28801,1.564,1.552,5.494,null
144,29001,1.564,1.552,5.494,null
145,29202,1.723,1.446,4.568,null
146,29402,1.723,1.446,4.568,null
147,29601,1.723,1.487,4.568,null
148,29802,1.628,1.479,4.863,null
149,30001,1.628,1.479,4.863,null
150,30202,1.628,1.479,4.863,null
151,30401,1.521,1.431,4.603,null
152,30601,1.521,1.431,4.603,null
153,30802,1.521,1.431,4.603,null
154,31000,1.614,1.394,4.252,null
155,31201,1.614,1.394,4.252,null
156,31402,1.614,1.394,4.252,null
157,31601,1.510,1.445,4.252,null
158,31801,1.510,1.445,4.473,null
159,32001,1.510,1.445,4.473,null
160,32201,1.510,1.445,4.473,null
161,32402,1.432,1.405,4.305,null
162,32601,1.432,1.405,4.305,null
163,32802,1.432,1.405,4.305,null
164,33001,1.538,1.282,4.286,null
165,33201,1.538,1.282,4.286,null
166,33401,1.538,1.282,4.286,null
167,33601,1.538,1.351,5.001,null
168,33802,1.538,1.351,5.001,null
169,34001,1.538,1.351,5.001,null
170,34201,1.453,1.351,4.707,null
171,34402,1.388,1.331,4.484,null
172,34601,1.388,1.331,4.484,null
173,34801,1.388,1.279,4.092,null
174,35002,1.388,1.279,4.092,null
175,35202,1.388,1.279,4.092,null
176,35401,1.388,1.279,4.116,null
177,35602,1.412,1.387,4.358,null
178,35801,1.412,1.387,4.358,null
179,36001,1.412,1.360,4.358,null
180,36202,1.369,1.338,3.795,null
181,36401,1.369,1.338,3.795,null
182,36601,1.369,1.338,3.795,null
183,36802,1.369,1.338,4.910,null
184,37001,1.369,1.338,4.910,null
185,37201,1.369,1.338,4.910,null
186,37402,1.418,1.338,4.638,null
187,37602,1.418,1.338,4.638,null
188,37802,1.418,1.338,4.638,null
189,38001,1.425,1.338,4.638,null
190,38202,1.431,1.321,3.989,null
191,38402,1.431,1.321,3.989,null
192,38601,1.431,1.321,3.989,null
193,38802,1.537,1.308,4.364,null
194,39002,1.537,1.308,4.364,null
195,39202,1.537,1.308,4.364,null
196,39401,1.537,1.308,4.364,null
197,39602,1.537,1.308,4.364,null
198,39802,1.537,1.308,4.364,null
199,40001,1.413,1.297,3.900,null
200,40202,1.413,1.297,3.900,null
201,40402,1.413,1.297,3.900,null
202,40601,1.522,1.326,4.888,null
203,40801,1.615,1.388,5.704,null
204,41001,1.615,1.388,5.704,null
205,41201,1.581,1.481,4.961,null
206,41401,1.555,1.560,4.437,null
207,41601,1.555,1.560,4.437,null
208,41801,1.555,1.560,4.437,null
209,42001,1.500,1.494,3.850,null
210,42202,1.500,1.494,3.850,null
211,42402,1.500,1.494,3.850,null
212,42602,1.596,1.484,5.395,null
213,42802,1.596,1.484,5.395,null
214,43001,1.596,1.484,5.395,null
215,43201,1.566,1.562,5.412,null
216,43402,1.566,1.562,5.412,null
217,43601,1.566,1.562,5.412,null
218,43801,1.474,1.496,4.498,null
219,44002,1.474,1.496,4.498,null
