tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,0.734,7.904,9.272,null
1,401,0.751,7.904,9.773,null
2,601,0.751,7.904,9.773,null
3,800,0.782,7.904,9.773,null
4,1002,0.827,5.956,8.259,null
5,1200,0.827,5.956,8.259,null
6,1401,0.827,5.956,8.259,null
7,1603,1.146,7.683,13.217,null
8,1803,1.146,7.683,13.217,null
9,2003,1.146,7.683,13.217,null
10,2201,1.148,5.164,13.217,null
11,2402,1.148,5.164,13.217,null
12,2602,1.148,5.164,13.217,null
13,2802,1.124,4.483,11.083,null
14,3003,1.124,4.483,11.083,null
15,3202,1.124,4.483,11.083,null
16,3402,1.124,4.483,11.083,null
17,3601,1.267,4.483,12.197,null
18,3802,1.267,4.483,12.197,null
19,4002,1.267,5.314,12.197,null
20,4201,1.245,5.314,14.250,null
21,4402,1.245,5.314,14.250,null
22,4601,1.245,5.314,14.250,null
23,4802,1.146,4.214,10.052,null
24,5003,1.146,4.214,10.052,null
25,5202,1.146,4.214,10.052,null
26,5402,1.287,5.664,10.052,null
27,5602,1.287,5.664,10.052,null
28,5803,1.287,5.664,10.052,null
29,6001,1.287,5.664,12.867,null
30,6202,1.287,5.664,12.867,null
31,6402,1.287,5.664,12.867,null
32,6601,1.150,5.664,12.867,null
33,6801,1.150,4.434,12.867,null
34,7002,1.150,4.434,12.867,null
35,7202,1.233,4.434,12.867,null
36,7400,1.364,5.899,12.867,null
37,7601,1.364,5.899,12.867,null
38,7802,1.364,5.899,12.867,null
39,8002,1.263,5.899,12.867,null
40,8202,1.263,5.899,12.867,null
41,8401,1.263,5.899,12.867,null
42,8601,1.159,4.581,7.667,null
43,8801,1.159,4.581,7.667,null
44,9002,1.159,4.581,7.667,null
45,9203,1.159,4.581,7.667,null
46,9402,1.159,4.581,7.667,null
47,9603,1.159,4.581,7.667,null
48,9801,1.159,4.581,7.667,null
49,10002,1.133,5.562,9.829,null
50,10202,1.133,5.562,9.829,null
51,10400,1.133,4.371,8.081,null
52,10603,1.039,4.371,6.910,null
53,10802,1.039,4.371,6.910,null
54,11002,1.039,4.371,6.910,null
55,11202,1.163,9.582,8.810,null
56,11402,1.163,9.582,8.810,null
57,11602,1.163,9.582,8.810,null
58,11801,1.135,10.417,8.900,null
59,12001,1.135,10.417,8.900,null
60,12201,1.135,10.417,8.900,null
61,12401,1.041,7.220,7.663,null
62,12602,1.041,7.220,7.663,null
63,12802,1.041,7.220,7.663,null
64,13001,1.138,7.220,8.844,null
65,13202,1.138,10.038,8.844,null
66,13402,1.138,10.038,8.844,null
67,13602,1.116,10.038,8.844,null
68,13802,1.124,10.716,9.661,null
69,14002,1.124,10.716,9.661,null
70,14201,1.124,10.716,9.661,null
71,14401,1.033,7.386,7.971,null
72,14602,1.033,7.386,7.971,null
73,14802,1.033,7.386,7.971,null
74,15002,1.131,8.625,8.215,null
75,15202,1.131,8.625,8.215,null
76,15402,1.131,8.625,8.215,null
77,15601,1.136,8.625,11.240,null
78,15802,1.136,8.625,11.240,null
79,16002,1.136,8.625,11.240,null
80,16201,1.041,6.208,8.997,null
81,16401,1.041,4.772,7.529,null
82,16602,1.041,4.772,7.529,null
83,16801,1.041,4.772,7.529,null
84,17002,1.041,4.772,7.529,null
85,17204,1.041,4.772,7.529,null
86,17401,1.041,4.772,7.529,null
87,17601,1.041,4.772,7.529,null
88,17802,1.041,4.772,7.529,null
89,18002,1.041,4.772,7.529,null
90,18202,0.971,4.772,7.529,null
91,18401,0.971,4.772,7.529,null
92,18602,0.971,4.772,7.529,null
93,18801,1.077,4.772,7.849,null
94,19002,1.077,4.772,7.849,null
95,19201,1.077,4.772,7.849,null
96,19401,1.068,6.256,8.554,null
97,19602,1.068,6.256,9.162,null
98,19801,1.068,6.256,9.162,null
