tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,3.228,2.211,23.277,null
2,602,3.228,2.150,22.673,null
3,802,3.228,2.150,22.673,null
4,1001,2.947,1.773,22.673,null
5,1204,2.947,1.773,22.673,null
6,1402,2.947,1.773,22.673,null
7,1602,2.947,1.773,22.673,null
8,1802,2.867,1.814,14.964,null
9,2003,2.867,1.814,14.964,null
10,2203,2.867,1.814,14.964,null
11,2402,2.805,1.760,12.013,null
12,2604,2.805,1.760,12.013,null
13,2804,2.805,1.760,12.013,null
14,3002,2.694,1.599,9.488,null
15,3203,2.694,1.599,9.488,null
16,3403,2.694,1.599,9.488,null
17,3603,2.694,1.542,8.961,null
18,3803,2.694,1.542,8.961,null
19,4003,2.694,1.542,8.961,null
20,4202,2.731,1.542,8.961,null
21,4404,2.760,1.542,12.049,null
22,4604,2.760,1.542,12.049,null
23,4802,2.760,1.542,12.049,null
24,5003,2.760,1.439,9.264,null
25,5204,2.760,1.439,9.264,null
26,5404,2.760,1.439,9.264,null
27,5602,2.867,1.400,7.913,null
28,5803,2.867,1.400,7.913,null
29,6002,2.867,1.400,7.913,null
30,6202,2.992,1.534,11.669,null
31,6403,2.992,1.534,11.669,null
32,6603,2.992,1.534,11.669,null
33,6802,3.038,1.393,11.669,null
34,7002,3.038,1.289,9.271,null
35,7203,3.038,1.289,9.271,null
36,7402,3.006,1.282,8.345,null
37,7603,2.980,1.282,7.279,null
38,7803,2.980,1.282,7.279,null
39,8002,2.980,1.471,7.279,null
40,8204,2.893,1.642,8.945,null
41,8402,2.893,1.642,8.945,null
42,8603,2.893,1.642,8.945,null
43,8803,3.025,1.417,7.695,null
44,9003,3.025,1.417,7.695,null
45,9203,3.025,1.417,7.695,null
46,9402,2.972,1.505,6.644,null
47,9603,2.972,1.505,6.644,null
48,9802,2.972,1.505,6.644,null
49,10002,2.636,1.672,8.998,null
50,10202,2.636,1.672,8.998,null
51,10402,2.636,1.672,8.998,null
52,10602,2.622,1.671,7.937,null
53,10803,2.622,1.671,7.179,null
54,11003,2.622,1.671,7.179,null
55,11202,2.612,1.671,6.122,null
56,11403,2.603,1.578,5.250,null
57,11603,2.603,1.578,5.250,null
58,11803,2.603,1.578,5.250,null
59,12002,2.651,2.439,5.581,null
60,12202,2.651,2.439,5.581,null
61,12401,2.651,2.439,5.581,null
62,12601,2.517,1.976,5.139,null
63,12802,2.517,1.976,5.139,null
64,13003,2.517,1.976,5.139,null
65,13202,2.646,1.856,4.685,null
66,13403,2.646,1.766,4.685,null
67,13602,2.646,1.766,4.685,null
68,13802,2.691,3.347,5.514,null
