rssi,rssiKarman,distance
-75,-75.000,7.830
-75,-75.000,7.830
-78,-75.600,8.441
-78,-76.080,8.965
-76,-76.064,8.947
-75,-75.851,8.711
-76,-75.881,8.744
-81,-76.905,9.941
-80,-77.524,10.743
-73,-76.619,9.591
-73,-75.895,8.759
-73,-75.316,8.146
-74,-75.053,7.882
-75,-75.042,7.871
-73,-74.634,7.478
-78,-75.307,8.137
-82,-76.646,9.623
-73,-75.917,8.783
-76,-75.933,8.801
-81,-76.947,9.993
-74,-76.357,9.282
-74,-75.886,8.749
-74,-75.509,8.345
-80,-76.407,9.340
-81,-77.326,10.479
-76,-77.060,10.137
-75,-76.648,9.627
-78,-76.919,9.958
-77,-76.935,9.979
-76,-76.748,9.747
-82,-77.798,11.119
-79,-78.039,11.459
-73,-77.031,10.099
-79,-77.425,10.610
-77,-77.340,10.498
-73,-76.472,9.416
-76,-76.377,9.305
-76,-76.302,9.218
-74,-75.842,8.701
-75,-75.673,8.519
-77,-75.939,8.807
-77,-76.151,9.045
-77,-76.321,9.239
-75,-76.057,8.938
-75,-75.845,8.705
-77,-76.076,8.960
-80,-76.861,9.887
-77,-76.889,9.921
-74,-76.311,9.228
-76,-76.249,9.156
-75,-75.999,8.874
-79,-76.599,9.567
-79,-77.079,10.161
-74,-76.464,9.406
-76,-76.371,9.297
-76,-76.297,9.211
-80,-77.037,10.108
-75,-76.630,9.604
-77,-76.704,9.694
-76,-76.563,9.524
-77,-76.650,9.629
-77,-76.720,9.714
-76,-76.576,9.540
-76,-76.461,9.403
-77,-76.569,9.531
-77,-76.655,9.635
-75,-76.324,9.243
-77,-76.459,9.401
-77,-76.567,9.529
-75,-76.254,9.162
-78,-76.603,9.572
-80,-77.283,10.423
-79,-77.626,10.882
-72,-76.501,9.450
-77,-76.601,9.569
-77,-76.681,9.665
-79,-77.144,10.244
-78,-77.316,10.466
-78,-77.452,10.647
-79,-77.762,11.069
-75,-77.210,10.328
-76,-76.968,10.020
-77,-76.974,10.028
-75,-76.579,9.544
-78,-76.863,9.890
-76,-76.691,9.678
-75,-76.353,9.276
-78,-76.682,9.667
-75,-76.346,9.268
-78,-76.677,9.661
-75,-76.341,9.263
-75,-76.073,8.957
-84,-77.658,10.926
-76,-77.327,10.481
-80,-77.861,11.207
-77,-77.689,10.968
-75,-77.151,10.253
-78,-77.321,10.473
-75,-76.857,9.881
-79,-77.285,10.427
-77,-77.228,10.352
-78,-77.383,10.555
-76,-77.106,10.195
-76,-76.885,9.916
-75,-76.508,9.459
-76,-76.406,9.339
-77,-76.525,9.479
-76,-76.420,9.355
-77,-76.536,9.492
-80,-77.229,10.353
-85,-78.783,12.580
-76,-78.226,11.732
-75,-77.581,10.821
avg(rssi),avg(rssiKalman),avg(distance)
-76.70796460176992,-76.6166017699115,9.625955752212388
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.337389118771685,0.7073044748719317,0.8527442155518719
