tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,3.611,123.782,null,null
2,601,3.313,164.722,null,3.738
3,803,3.313,164.722,null,3.738
4,1002,3.313,164.722,null,3.738
5,2331,2.390,179.466,7.830,3.632
6,2846,2.486,96.592,8.965,3.255
7,3359,2.679,101.505,8.947,3.255
8,3843,2.294,96.019,8.711,3.071
9,4315,2.406,96.019,8.744,3.071
10,4791,2.499,96.019,10.743,3.194
11,5254,2.808,96.019,10.743,3.296
12,5719,1.655,96.019,8.759,3.111
13,6187,1.877,65.807,8.146,3.136
14,6650,2.199,71.198,8.146,3.343
15,7103,2.199,71.198,8.146,3.343
16,7568,1.876,79.525,7.882,3.228
17,8030,1.880,56.597,7.871,3.230
18,8481,1.880,56.597,7.871,3.230
19,8930,1.965,66.186,7.871,3.584
20,9379,1.715,68.199,7.478,3.317
21,9823,1.749,47.723,8.137,3.302
22,10273,1.749,47.723,8.137,3.289
23,10728,1.937,57.745,9.623,3.444
24,11188,1.695,57.745,8.783,3.306
25,11644,1.695,57.745,8.783,3.306
26,12103,1.733,32.243,8.801,3.293
27,12571,2.019,44.255,9.993,3.475
28,13033,1.752,54.363,9.282,3.330
29,13491,1.752,54.363,9.282,3.330
30,13949,1.780,41.748,8.345,3.219
31,14400,1.802,41.748,10.479,3.219
32,14838,1.802,41.748,10.479,3.219
33,15272,1.802,79.845,10.137,3.223
34,15717,1.900,56.779,9.627,3.226
35,16153,1.900,66.356,9.627,3.226
36,16592,1.757,90.942,9.958,3.325
37,17030,1.757,128.718,9.979,3.214
38,17475,1.757,128.718,9.979,3.214
39,17919,1.944,75.637,9.747,3.040
40,18363,1.993,59.394,11.119,3.183
41,18804,1.890,59.394,11.459,3.183
42,19237,1.735,59.394,11.459,3.183
43,19678,2.073,40.740,10.099,2.973
44,20111,2.219,34.760,10.610,3.113
45,20542,2.219,34.760,10.610,3.113
46,20978,1.890,72.148,9.416,3.049
47,21412,1.735,57.588,9.305,2.833
48,21840,1.735,57.588,9.305,2.833
49,22268,1.735,57.588,9.218,2.828
50,22703,1.552,57.588,8.701,2.618
51,23129,1.552,57.588,8.701,2.618
52,23562,1.760,43.718,8.701,2.368
53,23994,2.549,42.427,8.519,2.521
54,24420,2.549,42.427,8.519,2.521
55,24848,1.681,57.256,8.807,2.621
56,25274,1.876,29.434,9.239,2.509
57,25703,1.876,29.434,9.239,2.641
58,26134,2.458,30.917,8.705,2.751
59,26561,1.965,38.905,9.887,2.751
60,27000,1.965,29.042,9.887,2.751
61,27426,2.219,24.106,9.921,2.609
62,27858,2.219,24.106,9.156,2.724
63,28284,2.219,24.106,8.874,2.724
64,28720,2.219,24.106,9.567,2.741
65,29142,2.553,21.782,10.161,2.369
66,29567,2.553,21.782,10.161,2.369
67,29993,2.621,21.782,9.406,2.522
68,30423,1.914,39.122,9.297,2.760
69,30853,2.081,39.122,9.297,2.760
70,31293,2.226,25.132,9.211,2.760
71,31727,2.349,36.257,10.108,2.850
72,32162,2.155,46.349,10.108,2.850
73,32589,2.012,46.349,9.604,2.761
74,33019,1.988,36.747,9.694,2.692
75,33446,1.988,36.747,9.694,2.692
76,33875,2.055,36.747,9.694,2.715
77,34311,2.055,36.747,9.524,2.656
78,34741,2.055,30.519,9.524,2.656
79,35171,2.852,30.519,9.629,2.610
80,35612,2.864,44.215,9.714,2.610
81,36044,2.318,44.215,9.714,2.574
82,36473,2.318,44.215,9.714,2.574
83,36918,2.814,35.387,9.540,2.523
84,37361,2.600,45.042,9.403,2.652
85,37803,2.600,45.042,9.403,2.652
86,38241,2.600,45.042,9.403,2.571
87,38673,2.803,34.245,9.531,2.543
88,39098,2.803,34.245,9.531,2.543
89,39527,2.706,38.385,9.635,2.855
90,39962,2.215,38.385,9.635,2.920
91,40399,2.215,38.385,9.635,2.920
92,40838,2.661,28.369,9.243,2.816
93,41277,2.829,44.677,9.401,3.118
94,41711,2.829,44.677,9.401,3.118
95,42142,2.396,44.677,9.529,2.967
96,42583,2.601,28.695,9.162,2.700
97,43013,2.601,28.695,9.162,2.700
98,43448,2.709,31.772,10.423,2.801
99,43881,2.111,31.772,10.882,2.802
100,44310,2.111,31.772,10.882,2.802
101,44741,2.252,31.772,9.450,2.647
102,45173,2.739,36.151,9.569,2.756
103,45611,2.739,61.535,9.569,2.756
104,46054,2.335,94.173,9.665,2.767
105,46486,2.659,94.173,9.665,2.621
106,46922,2.659,86.223,9.665,2.657
107,47356,2.827,84.269,10.244,2.764
108,47792,2.294,115.472,10.244,2.773
109,48216,2.622,76.273,10.466,2.773
110,48657,2.622,52.192,10.466,2.625
111,49094,2.678,75.412,11.069,2.818
112,49526,2.196,100.743,10.020,2.818
113,49958,2.196,100.743,10.020,2.818
114,50401,2.426,65.205,10.028,2.612
115,50843,2.681,64.255,10.028,2.727
116,51282,2.681,64.255,10.028,2.727
117,51712,2.295,64.255,9.890,2.743
118,52140,2.407,47.722,9.678,2.603
119,52564,2.407,47.722,9.678,2.603
120,52999,2.501,47.722,9.678,2.719
121,53431,2.501,66.612,9.276,2.719
122,53863,2.501,66.612,9.276,2.719
123,54283,2.810,38.492,9.276,2.585
124,54711,2.830,48.622,9.667,2.704
125,55137,2.830,48.622,9.667,2.704
126,55571,2.396,96.823,9.268,2.725
127,55996,2.754,66.248,9.661,2.485
128,56422,2.754,66.248,9.661,2.485
129,56847,2.555,68.250,9.661,2.620
130,57282,2.116,68.250,8.957,2.611
131,57712,2.116,68.250,8.957,2.611
132,58144,2.354,50.081,8.957,2.488
133,58576,2.457,54.564,10.926,2.699
134,59007,2.457,54.564,10.481,2.699
135,59438,2.050,54.564,11.207,2.720
136,59872,2.397,54.564,10.968,2.585
137,60307,2.397,54.564,10.968,2.585
138,60743,2.492,55.719,10.968,2.705
139,61181,2.073,82.937,10.253,2.725
140,61617,2.419,58.531,10.253,2.589
141,62055,2.419,58.531,10.253,2.589
142,62494,2.586,58.531,10.473,2.807
143,62929,2.230,58.531,9.881,2.807
144,63368,1.897,58.531,9.881,2.807
