rssi,rssiKarman,distance
-67,-67.000,3.738
-66,-66.800,3.632
-63,-66.040,3.258
-66,-66.032,3.255
-64,-65.626,3.071
-67,-65.900,3.194
-67,-66.120,3.296
-65,-65.896,3.192
-65,-65.717,3.111
-66,-65.774,3.136
-68,-66.219,3.343
-65,-65.975,3.228
-66,-65.980,3.230
-68,-66.384,3.423
-68,-66.707,3.584
-64,-66.166,3.317
-66,-66.133,3.302
-66,-66.106,3.289
-67,-66.285,3.374
-67,-66.428,3.444
-65,-66.142,3.306
-66,-66.114,3.293
-68,-66.491,3.475
-65,-66.193,3.330
-65,-65.954,3.219
-66,-65.963,3.223
-66,-65.971,3.226
-66,-65.977,3.229
-67,-66.181,3.325
-65,-65.945,3.214
-64,-65.556,3.040
-67,-65.845,3.169
-66,-65.876,3.183
-64,-65.501,3.016
-65,-65.401,2.973
-67,-65.720,3.113
-65,-65.576,3.049
-63,-65.061,2.833
-65,-65.049,2.828
-63,-64.639,2.667
-64,-64.511,2.618
-62,-64.009,2.437
-63,-63.807,2.368
-66,-64.246,2.521
-65,-64.397,2.576
-65,-64.517,2.621
-63,-64.214,2.509
-66,-64.571,2.641
-66,-64.857,2.751
-63,-64.485,2.609
-66,-64.788,2.724
-65,-64.831,2.741
-62,-64.265,2.528
-62,-63.812,2.369
-66,-64.249,2.522
-66,-64.599,2.652
-66,-64.880,2.760
-66,-65.104,2.850
-64,-64.883,2.761
-64,-64.706,2.692
-65,-64.765,2.715
-64,-64.612,2.656
-64,-64.490,2.610
-64,-64.392,2.574
-64,-64.313,2.545
-64,-64.251,2.523
-66,-64.601,2.652
-64,-64.480,2.607
-64,-64.384,2.571
-64,-64.307,2.543
-66,-64.646,2.669
-67,-65.117,2.855
-65,-65.093,2.846
-66,-65.275,2.920
-64,-65.020,2.816
-67,-65.416,2.980
-67,-65.733,3.118
-64,-65.386,2.967
-63,-64.909,2.772
-64,-64.727,2.700
-66,-64.982,2.801
-65,-64.985,2.802
-63,-64.588,2.647
-66,-64.871,2.756
-65,-64.897,2.767
-63,-64.517,2.621
-65,-64.614,2.657
-66,-64.891,2.764
-65,-64.913,2.773
-63,-64.530,2.625
-67,-65.024,2.818
-63,-64.619,2.659
-64,-64.495,2.612
-66,-64.796,2.727
-65,-64.837,2.743
-63,-64.470,2.603
-66,-64.776,2.719
-63,-64.421,2.585
-66,-64.736,2.704
-65,-64.789,2.725
-63,-64.431,2.589
-63,-64.145,2.485
-66,-64.516,2.620
-65,-64.613,2.657
-64,-64.490,2.611
-63,-64.192,2.502
-64,-64.154,2.488
-67,-64.723,2.699
-65,-64.778,2.720
-63,-64.423,2.585
-66,-64.738,2.705
-65,-64.791,2.725
-63,-64.432,2.589
-66,-64.746,2.708
-66,-64.997,2.807
-65,-64.997,2.807
-64,-64.798,2.728
-65,-64.838,2.744
-68,-65.471,3.003
-65,-65.377,2.963
-63,-64.901,2.769
-65,-64.921,2.776
-63,-64.537,2.628
-66,-64.829,2.740
-67,-65.264,2.916
-64,-65.011,2.812
-63,-64.609,2.655
-64,-64.487,2.609
-64,-64.390,2.573
-66,-64.712,2.694
-68,-65.369,2.960
-66,-65.495,3.014
-65,-65.396,2.972
-67,-65.717,3.111
avg(rssi),avg(rssiKalman),avg(distance)
-65.05223880597015,-65.09052238805968,2.858873134328358
stdev(rssi),stdev(rssiKalman),stdev(distance)
1.457441861204967,0.6949852002764172,0.2928637404532449
