rssi,rssiKarman,distance
-65,-65.000,4.212
-73,-66.600,5.198
-74,-68.080,6.315
-75,-69.464,7.576
-77,-70.971,9.237
-79,-72.577,11.408
-72,-72.462,11.237
-67,-71.369,9.733
-69,-70.895,9.145
-78,-72.316,11.024
-68,-71.453,9.841
-82,-73.562,12.987
-76,-74.050,13.847
-76,-74.440,14.575
-80,-75.552,16.870
-90,-78.442,24.669
-71,-76.953,20.284
-82,-77.963,23.163
-84,-79.170,27.149
-77,-78.736,25.643
-65,-75.989,17.868
-79,-76.591,19.341
-77,-76.673,19.550
-66,-74.538,14.765
-65,-72.631,11.489
-70,-72.105,10.721
-69,-71.484,9.881
-70,-71.187,9.502
-69,-70.750,8.971
-66,-69.800,7.918
-68,-69.440,7.552
-71,-69.752,7.868
-71,-70.001,8.131
-71,-70.201,8.347
-76,-71.361,9.722
-69,-70.889,9.137
-73,-71.311,9.659
-73,-71.649,10.097
-80,-73.319,12.578
-66,-71.855,10.375
-68,-71.084,9.375
-71,-71.067,9.354
-70,-70.854,9.095
-72,-71.083,9.374
-64,-69.666,7.780
-69,-69.533,7.645
-68,-69.227,7.343
-73,-69.981,8.109
-64,-68.785,6.929
-68,-68.628,6.787
-62,-67.302,5.702
-73,-68.442,6.623
-67,-68.154,6.377
-69,-68.323,6.520
-65,-67.658,5.975
-71,-68.327,6.524
-71,-68.861,6.999
-67,-68.489,6.664
-64,-67.591,5.922
-73,-68.673,6.828
-72,-69.338,7.452
-69,-69.271,7.386
-65,-68.417,6.601
-76,-69.933,8.058
-66,-69.147,7.266
-64,-68.117,6.346
-63,-67.094,5.547
-73,-68.275,6.479
-73,-69.220,7.337
-67,-68.776,6.921
-66,-68.221,6.433
-78,-70.177,8.320
-74,-70.941,9.200
-69,-70.553,8.743
-68,-70.042,8.175
-80,-72.034,10.622
-74,-72.427,11.186
-71,-72.142,10.774
-80,-73.713,13.247
-76,-74.171,14.068
-75,-74.337,14.379
-70,-73.469,12.829
-69,-72.575,11.406
-66,-71.260,9.595
-77,-72.408,11.158
-68,-71.527,9.937
-71,-71.421,9.800
-76,-72.337,11.054
-73,-72.470,11.248
-71,-72.176,10.822
-80,-73.741,13.295
-71,-73.192,12.370
-68,-72.154,10.791
-68,-71.323,9.674
-90,-75.059,15.810
-75,-75.047,15.786
-70,-74.037,13.824
-80,-75.230,16.171
-70,-74.184,14.093
-67,-72.747,11.667
-79,-73.998,13.752
-78,-74.798,15.278
-67,-73.239,12.445
avg(rssi),avg(rssiKalman),avg(distance)
-71.85436893203884,-71.53443689320387,10.687912621359219
stdev(rssi),stdev(rssiKalman),stdev(distance)
5.557130933620669,2.799958479823581,4.422632649844635
