tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,1.446,null,null
1,402,3.617,1.620,4.212,null
2,602,3.617,1.620,4.212,null
3,803,3.617,1.620,4.212,null
4,1001,4.648,1.629,5.198,null
5,1202,4.648,1.629,5.198,null
6,1403,4.648,1.629,5.198,null
7,1602,5.004,1.629,6.315,null
8,1802,5.004,1.629,6.315,null
9,2003,5.004,1.629,6.315,null
10,2202,5.004,1.629,7.576,null
11,2403,4.689,1.591,7.576,null
12,2603,4.689,1.591,7.576,null
13,2802,4.877,1.591,9.237,null
14,3003,5.033,1.606,9.237,null
15,3203,5.033,1.606,9.237,null
16,3403,5.033,1.606,9.237,null
17,3602,4.820,1.761,11.237,null
18,3803,4.820,1.761,11.237,null
19,4003,4.820,1.761,11.237,null
20,4203,4.529,1.693,9.145,null
21,4403,4.529,1.693,9.145,null
22,4602,4.529,1.693,9.145,null
23,4804,4.852,1.736,11.024,null
24,5003,4.852,1.771,11.024,null
25,5202,4.852,1.771,11.024,null
26,5403,4.789,2.016,11.024,null
27,5603,4.789,2.235,11.024,null
28,5803,4.789,2.235,11.024,null
29,6002,4.789,2.235,11.024,null
30,6203,4.632,2.049,9.841,null
31,6404,4.632,2.049,9.841,null
32,6602,4.632,2.023,9.841,null
33,6804,4.940,2.023,12.987,null
34,7003,4.940,2.023,12.987,null
35,7204,4.940,2.023,12.987,null
36,7402,4.749,2.179,13.847,null
37,7603,4.749,2.179,13.847,null
38,7804,4.749,2.179,13.847,null
39,8002,4.497,1.951,13.847,null
40,8203,4.497,1.951,13.847,null
41,8403,4.497,1.951,13.847,null
42,8602,4.716,1.945,14.575,null
43,8803,5.012,1.945,16.870,null
44,9003,5.012,1.945,16.870,null
45,9203,4.804,1.945,24.669,null
46,9402,4.804,2.205,24.669,null
47,9604,4.804,2.205,24.669,null
48,9803,4.804,2.205,24.669,null
49,10003,4.623,1.949,20.284,null
50,10203,4.623,1.949,20.284,null
51,10403,4.623,1.949,20.284,null
52,10602,4.713,1.927,27.149,null
53,10803,4.713,1.927,27.149,null
54,11003,4.713,1.927,27.149,null
55,11202,4.573,2.038,25.643,null
56,11402,4.573,2.038,25.643,null
57,11603,4.573,2.038,25.643,null
58,11802,4.573,2.255,17.868,null
59,12003,4.567,2.377,17.868,null
60,12203,4.567,2.377,17.868,null
61,12402,4.567,2.377,19.341,null
62,12603,4.998,2.377,19.550,null
63,12802,4.998,2.377,19.550,null
64,13003,4.998,2.377,19.550,null
65,13203,4.998,2.377,19.550,null
66,13402,4.998,2.377,19.550,null
67,13603,4.998,2.377,19.550,null
68,13803,4.579,2.278,11.489,null
69,14003,4.579,2.278,11.489,null
70,14203,4.579,2.278,11.489,null
71,14403,5.242,2.278,10.721,null
72,14602,5.242,2.278,10.721,null
73,14803,5.242,2.278,10.721,null
74,15002,5.242,2.278,10.721,null
75,15202,5.242,1.911,9.881,null
76,15402,5.242,1.911,9.881,null
77,15602,5.242,1.911,9.502,null
78,15802,4.757,1.911,8.971,null
79,16002,4.757,1.911,8.971,null
80,16203,4.757,1.911,8.971,null
81,16403,5.164,1.911,8.971,null
82,16603,5.164,1.911,8.971,null
83,16803,5.164,1.911,8.971,null
84,17001,6.321,1.483,8.971,null
85,17202,6.321,1.483,8.971,null
86,17403,6.321,1.483,8.971,null
87,17602,5.784,1.518,7.918,null
88,17803,5.784,1.518,7.918,null
89,18002,5.784,1.518,7.918,null
90,18201,5.768,1.547,7.918,null
91,18403,5.768,1.547,7.918,null
92,18603,5.768,1.547,7.918,null
93,18801,5.768,1.547,7.918,null
94,19002,7.228,1.296,7.552,null
95,19202,7.228,1.296,7.552,null
96,19401,6.152,1.296,7.552,null
97,19602,5.407,1.325,7.868,null
98,19803,5.407,1.325,7.868,null
99,20002,5.407,1.325,7.868,null
100,20202,5.343,1.480,7.868,null
101,20403,5.343,1.480,7.868,null
102,20603,5.343,1.480,7.868,null
103,20802,5.796,1.432,8.347,null
104,21003,5.796,1.432,8.347,null
105,21202,5.796,1.432,8.347,null
106,21402,5.156,1.432,8.347,null
107,21603,5.156,1.435,9.722,null
108,21803,5.156,1.435,9.722,null
109,22002,5.156,1.479,9.722,null
110,22203,5.143,1.479,9.722,null
111,22402,5.143,1.479,9.722,null
112,22602,5.143,1.479,9.722,null
113,22802,5.496,1.391,9.137,null
114,23003,5.496,1.391,9.137,null
115,23203,5.496,1.391,9.137,null
116,23402,4.941,1.402,10.097,null
117,23603,4.941,1.402,10.097,null
118,23803,4.941,1.402,10.097,null
119,24002,4.904,1.451,12.578,null
120,24203,4.904,1.451,12.578,null
121,24403,4.904,1.451,12.578,null
122,24603,4.904,1.410,12.578,null
123,24803,4.941,1.410,12.578,null
124,25002,4.941,1.410,12.578,null
125,25202,4.941,1.410,12.578,null
126,25402,4.642,1.458,10.375,null
127,25603,4.642,1.458,10.375,null
128,25803,4.622,1.458,10.375,null
129,26002,4.503,1.455,9.375,null
130,26202,4.503,1.455,9.375,null
131,26402,4.503,1.455,9.375,null
132,26601,4.310,1.494,9.095,null
133,26803,4.310,1.494,9.095,null
134,27003,4.310,1.494,9.095,null
135,27202,4.257,1.494,9.095,null
136,27403,4.257,1.494,9.095,null
137,27603,4.257,1.494,9.095,null
138,27802,4.216,1.494,9.095,null
139,28002,4.216,1.494,9.095,null
140,28203,4.216,1.494,9.095,null
141,28402,4.216,1.484,9.374,null
142,28602,4.089,1.484,9.374,null
143,28802,4.089,1.484,9.374,null
144,29002,4.089,1.484,9.374,null
145,29202,3.990,1.477,7.780,null
