-64
-64
-66
-68
-66
-65
-65
-67
-66
-64
-64
-64
-66
-65
-65
-64
-66
-65
-65
-67
-66
-67
-66
-65
-65
-64
-66
-68
-66
-65
-65
-64
-66
-65
-65
-67
-66
-65
-67
-68
-67
-65
-65
-67
-68
-66
-65
-67
-68
-66
-65
-65
-64
-66
-65
-65
-64
-67
-65
-65
-67
-66
-65
-67
-68
-67
-65
-65
-64
-67
-68
-66
-68
-66
-65
-65
-64
-66
-65
-65
-67
-68
-66
-68
-66
-65
-65
-64
-64
-66
-65
-65
-64
-64
-64
-64
-64
-64
-64
-66
