rssi,rssiKarman,distance
-67,-67.000,2.448
-65,-66.600,2.319
-76,-68.480,2.988
-71,-68.984,3.198
-71,-69.387,3.376
-70,-69.510,3.433
-75,-70.608,3.980
-70,-70.486,3.915
-73,-70.989,4.190
-73,-71.391,4.423
-70,-71.113,4.260
-71,-71.090,4.247
-69,-70.672,4.015
-67,-69.938,3.636
-69,-69.750,3.546
-70,-69.800,3.570
-71,-70.040,3.687
-69,-69.832,3.585
-69,-69.666,3.505
-71,-69.933,3.634
-73,-70.546,3.947
-71,-70.637,3.995
-71,-70.709,4.035
-74,-71.368,4.409
-67,-70.494,3.919
-67,-69.795,3.567
-68,-69.436,3.399
-69,-69.349,3.359
-71,-69.679,3.512
-79,-71.543,4.515
-65,-70.235,3.785
-71,-70.388,3.864
-69,-70.110,3.722
-80,-72.088,4.858
-67,-71.071,4.236
-72,-71.256,4.343
-69,-70.805,4.087
-72,-71.044,4.221
-69,-70.635,3.995
-73,-71.108,4.257
-76,-72.087,4.857
-69,-71.469,4.470
-69,-70.975,4.182
-69,-70.580,3.965
-68,-70.064,3.699
-69,-69.851,3.594
-65,-68.881,3.154
-65,-68.105,2.841
-69,-68.284,2.910
-69,-68.427,2.967
-70,-68.742,3.095
-68,-68.593,3.034
-67,-68.275,2.906
-70,-68.620,3.045
-48,-64.496,1.747
-48,-61.197,1.120
-69,-62.757,1.382
-70,-64.206,1.680
-69,-65.165,1.911
-69,-65.932,2.120
-70,-66.745,2.365
-70,-67.396,2.582
-69,-67.717,2.696
-69,-67.974,2.791
-70,-68.379,2.947
-69,-68.503,2.997
-69,-68.603,3.038
-69,-68.682,3.070
-69,-68.746,3.097
-69,-68.796,3.118
-70,-69.037,3.221
-68,-68.830,3.132
-69,-68.864,3.146
-69,-68.891,3.158
-68,-68.713,3.083
-74,-69.770,3.555
-67,-69.216,3.299
-66,-68.573,3.026
-66,-68.058,2.823
-77,-69.847,3.592
-69,-69.677,3.511
-68,-69.342,3.356
-68,-69.074,3.237
-73,-69.859,3.598
-66,-69.087,3.243
-66,-68.470,2.984
-69,-68.576,3.027
-73,-69.461,3.410
-72,-69.968,3.651
-68,-69.575,3.463
-69,-69.460,3.410
-67,-68.968,3.191
-68,-68.774,3.109
-67,-68.419,2.964
-68,-68.336,2.930
-71,-68.868,3.148
-69,-68.895,3.160
-68,-68.716,3.084
-69,-68.773,3.108
-70,-69.018,3.213
-70,-69.214,3.299
-69,-69.172,3.280
-69,-69.137,3.265
-69,-69.110,3.253
-68,-68.888,3.157
-70,-69.110,3.253
-69,-69.088,3.243
-67,-68.671,3.066
-68,-68.536,3.011
-70,-68.829,3.132
-69,-68.863,3.146
-69,-68.891,3.158
-68,-68.713,3.083
-69,-68.770,3.107
-69,-68.816,3.126
-69,-68.853,3.142
-69,-68.882,3.154
-69,-68.906,3.164
-69,-68.925,3.172
-68,-68.740,3.094
-69,-68.792,3.116
-69,-68.833,3.134
-69,-68.867,3.148
-70,-69.093,3.245
-68,-68.875,3.151
-68,-68.700,3.078
-69,-68.760,3.103
-70,-69.008,3.208
-69,-69.006,3.207
-71,-69.405,3.384
-66,-68.724,3.088
-65,-67.979,2.793
-69,-68.183,2.871
-70,-68.547,3.015
-67,-68.237,2.892
-67,-67.990,2.797
-66,-67.592,2.651
-66,-67.274,2.540
-67,-67.219,2.521
-70,-67.775,2.717
-70,-68.220,2.885
-71,-68.776,3.109
-69,-68.821,3.128
-67,-68.457,2.979
-68,-68.365,2.942
-66,-67.892,2.760
-69,-68.114,2.844
-69,-68.291,2.913
-69,-68.433,2.969
-70,-68.746,3.097
-69,-68.797,3.118
-69,-68.838,3.135
-67,-68.470,2.984
-70,-68.776,3.109
-70,-69.021,3.214
-68,-68.817,3.127
-69,-68.853,3.142
-69,-68.883,3.154
-67,-68.506,2.998
-69,-68.605,3.039
-70,-68.884,3.155
-68,-68.707,3.081
avg(rssi),avg(rssiKalman),avg(distance)
-69.01234567901234,-68.97019753086417,3.247148148148149
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.3166018127308785,1.4384811384487861,0.5670272188713827
