rssi,rssiKarman,distance
-71,-71.000,4.196
-67,-70.200,3.767
-72,-70.560,3.954
-67,-69.848,3.593
-73,-70.478,3.911
-72,-70.783,4.075
-72,-71.026,4.211
-68,-70.421,3.881
-78,-71.937,4.760
-78,-73.149,5.605
-74,-73.320,5.735
-69,-72.456,5.105
-72,-72.364,5.043
-77,-73.292,5.714
-74,-73.433,5.824
-72,-73.147,5.603
-71,-72.717,5.288
-79,-73.974,6.264
-71,-73.379,5.781
-75,-73.703,6.039
-81,-75.163,7.352
-79,-75.930,8.153
-71,-74.944,7.138
-74,-74.755,6.959
-73,-74.404,6.638
-78,-75.123,7.313
-79,-75.899,8.118
-71,-74.919,7.114
-73,-74.535,6.756
-73,-74.228,6.482
-80,-75.383,7.573
-71,-74.506,6.729
-71,-73.805,6.123
-80,-75.044,7.235
-71,-74.235,6.488
-73,-73.988,6.276
-78,-74.790,6.992
-73,-74.432,6.663
-75,-74.546,6.766
-73,-74.237,6.490
-74,-74.189,6.448
-71,-73.551,5.917
-71,-73.041,5.524
-73,-73.033,5.518
-79,-74.226,6.480
-71,-73.581,5.941
-71,-73.065,5.542
-83,-75.052,7.243
-70,-74.042,6.321
-74,-74.033,6.314
-78,-74.827,7.026
-71,-74.061,6.338
-71,-73.449,5.836
-73,-73.359,5.766
-73,-73.287,5.710
-71,-72.830,5.369
-74,-73.064,5.541
-78,-74.051,6.329
-71,-73.441,5.830
-78,-74.353,6.592
-77,-74.882,7.079
-70,-73.906,6.206
-76,-74.325,6.567
-75,-74.460,6.687
-80,-75.568,7.764
-81,-76.654,8.988
-71,-75.523,7.718
-76,-75.619,7.818
-75,-75.495,7.688
-70,-74.396,6.630
-71,-73.717,6.050
-70,-72.973,5.474
-75,-73.379,5.781
-75,-73.703,6.039
-72,-73.362,5.768
-72,-73.090,5.560
-75,-73.472,5.854
-74,-73.578,5.938
-78,-74.462,6.690
-71,-73.770,6.094
-74,-73.816,6.132
-78,-74.653,6.863
-71,-73.922,6.220
-70,-73.138,5.596
-75,-73.510,5.884
-71,-73.008,5.499
-72,-72.806,5.352
-82,-74.645,6.857
-78,-75.316,7.505
-71,-74.453,6.681
-73,-74.162,6.425
-82,-75.730,7.936
-82,-76.984,9.396
-80,-77.587,10.192
-86,-79.270,12.785
-73,-78.016,10.798
-80,-78.413,11.391
-79,-78.530,11.573
-74,-77.624,10.243
-74,-76.899,9.290
-81,-77.719,10.375
-82,-78.576,11.644
-81,-79.060,12.430
-73,-77.848,10.557
-81,-78.479,11.493
-80,-78.783,11.974
-73,-77.626,10.246
-81,-78.301,11.221
-80,-78.641,11.747
-73,-77.513,10.090
-80,-78.010,10.790
-80,-78.408,11.384
-85,-79.726,13.597
-72,-78.181,11.041
-73,-77.145,9.603
-82,-78.116,10.945
-81,-78.693,11.829
-77,-78.354,11.302
-73,-77.283,9.783
-83,-78.427,11.413
-84,-79.541,13.262
-71,-77.833,10.535
-79,-78.066,10.872
-88,-80.053,14.209
-86,-81.243,16.678
-73,-79.594,13.356
-80,-79.675,13.503
-75,-78.740,11.905
-72,-77.392,9.928
-72,-76.314,8.585
-76,-76.251,8.513
-76,-76.201,8.455
-75,-75.961,8.186
-72,-75.168,7.358
-75,-75.135,7.324
-70,-74.108,6.378
-76,-74.486,6.711
-77,-74.989,7.182
-72,-74.391,6.626
-77,-74.913,7.109
-74,-74.730,6.936
-74,-74.584,6.801
-79,-75.467,7.660
-71,-74.574,6.791
-71,-73.859,6.168
-74,-73.887,6.191
-74,-73.910,6.210
-71,-73.328,5.742
-71,-72.862,5.393
-78,-73.890,6.193
-80,-75.112,7.302
-69,-73.890,6.193
-72,-73.512,5.886
-77,-74.209,6.466
-71,-73.567,5.930
-77,-74.254,6.505
-78,-75.003,7.195
-78,-75.603,7.801
-82,-76.882,9.268
-70,-75.506,7.699
-73,-75.004,7.197
-74,-74.804,7.005
-67,-73.243,5.676
-73,-73.194,5.639
-73,-73.155,5.610
-76,-73.724,6.057
-77,-74.379,6.616
-78,-75.104,7.294
-66,-73.283,5.707
avg(rssi),avg(rssiKalman),avg(distance)
-75.01775147928994,-74.96370414201182,7.4885976331360915
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.254441984674295,2.18246069690456,2.392950498155283
