rssi,rssiKarman,distance
-69,-69.000,1.650
-71,-69.400,1.719
-72,-69.920,1.813
-73,-70.536,1.930
-73,-71.029,2.029
-69,-70.623,1.947
-70,-70.498,1.923
-68,-69.999,1.827
-68,-69.599,1.754
-75,-70.679,1.958
-70,-70.543,1.931
-68,-70.035,1.834
-69,-69.828,1.796
-67,-69.262,1.695
-73,-70.010,1.829
-73,-70.608,1.944
-71,-70.686,1.960
-68,-70.149,1.855
-68,-69.719,1.776
-79,-71.575,2.145
-76,-72.460,2.348
-70,-71.968,2.233
-70,-71.575,2.145
-73,-71.860,2.208
-67,-70.888,2.000
-71,-70.910,2.005
-73,-71.328,2.092
-69,-70.863,1.995
-68,-70.290,1.882
-69,-70.032,1.833
-70,-70.026,1.832
-75,-71.020,2.028
-67,-70.216,1.868
-68,-69.773,1.786
-73,-70.418,1.907
-67,-69.735,1.779
-68,-69.388,1.717
-71,-69.710,1.774
-73,-70.368,1.897
-68,-69.895,1.808
-69,-69.716,1.775
-70,-69.773,1.786
-72,-70.218,1.868
-67,-69.574,1.750
-70,-69.660,1.765
-67,-69.128,1.672
-68,-68.902,1.634
-68,-68.722,1.604
-67,-68.377,1.549
-66,-67.902,1.476
-68,-67.922,1.479
-69,-68.137,1.512
-72,-68.910,1.635
-68,-68.728,1.605
-69,-68.782,1.614
-68,-68.626,1.589
-69,-68.701,1.601
-66,-68.161,1.515
-69,-68.328,1.541
-71,-68.863,1.628
-74,-69.890,1.807
-68,-69.512,1.739
-69,-69.410,1.721
-73,-70.128,1.851
-68,-69.702,1.773
-69,-69.562,1.748
-67,-69.049,1.659
-68,-68.840,1.624
-71,-69.272,1.697
-74,-70.217,1.868
-67,-69.574,1.750
-69,-69.459,1.729
-69,-69.367,1.713
-69,-69.294,1.701
-69,-69.235,1.690
-68,-68.988,1.648
-67,-68.590,1.583
-70,-68.872,1.629
-68,-68.698,1.600
-67,-68.358,1.546
-67,-68.087,1.504
-69,-68.269,1.532
-66,-67.815,1.463
-66,-67.452,1.410
-67,-67.362,1.397
-69,-67.690,1.444
-72,-68.552,1.577
-67,-68.241,1.528
-67,-67.993,1.490
-69,-68.194,1.520
-69,-68.356,1.546
-67,-68.084,1.504
-69,-68.268,1.532
-70,-68.614,1.587
-67,-68.291,1.536
-67,-68.033,1.496
-67,-67.826,1.465
-69,-68.061,1.500
-66,-67.649,1.438
-67,-67.519,1.419
-67,-67.415,1.404
-69,-67.732,1.451
-67,-67.586,1.429
-67,-67.469,1.412
-69,-67.775,1.457
-72,-68.620,1.588
-67,-68.296,1.536
-67,-68.037,1.496
-69,-68.229,1.526
-66,-67.784,1.458
-70,-68.227,1.525
-72,-68.981,1.647
-66,-68.385,1.550
-66,-67.908,1.477
avg(rssi),avg(rssiKalman),avg(distance)
-69.19298245614036,-69.23129824561406,1.7014912280701755
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.4597717515793316,1.1447562517679624,0.2037235935149196
