rssi,rssiKarman,distance
-68,-68.000,1.491
-73,-69.000,1.650
-69,-69.000,1.650
-70,-69.200,1.684
-68,-68.960,1.644
-74,-69.968,1.821
-79,-71.774,2.189
-80,-73.420,2.589
-69,-72.536,2.366
-69,-71.828,2.201
-74,-72.263,2.301
-67,-71.210,2.067
-70,-70.968,2.017
-77,-72.175,2.280
-69,-71.540,2.138
-74,-72.032,2.247
-74,-72.425,2.339
-68,-71.540,2.138
-70,-71.232,2.072
-68,-70.586,1.940
-70,-70.469,1.917
-73,-70.975,2.018
-68,-70.380,1.899
-73,-70.904,2.004
-80,-72.723,2.411
-68,-71.779,2.190
-67,-70.823,1.987
-70,-70.658,1.954
-67,-69.927,1.814
-74,-70.741,1.971
-70,-70.593,1.941
-72,-70.874,1.998
-84,-73.500,2.610
-68,-72.400,2.333
-68,-71.520,2.133
-69,-71.016,2.027
-67,-70.213,1.867
-69,-69.970,1.822
-73,-70.576,1.938
-68,-70.061,1.839
-70,-70.049,1.836
-70,-70.039,1.835
-68,-69.631,1.760
-69,-69.505,1.738
-68,-69.204,1.685
-70,-69.363,1.713
-71,-69.691,1.771
-69,-69.552,1.746
-73,-70.242,1.873
-68,-69.794,1.789
-69,-69.635,1.761
-86,-72.908,2.457
-69,-72.126,2.269
-71,-71.901,2.218
-79,-73.321,2.563
-68,-72.257,2.300
-70,-71.805,2.196
-69,-71.244,2.074
-70,-70.995,2.022
-73,-71.396,2.107
-68,-70.717,1.966
-80,-72.574,2.375
-68,-71.659,2.164
-69,-71.127,2.050
-80,-72.902,2.456
-72,-72.721,2.411
-70,-72.177,2.281
-77,-73.142,2.516
-69,-72.313,2.313
-74,-72.651,2.394
-73,-72.721,2.411
-68,-71.776,2.190
-73,-72.021,2.245
-69,-71.417,2.111
-80,-73.134,2.514
-68,-72.107,2.265
-67,-71.085,2.041
-69,-70.668,1.956
-68,-70.135,1.853
-79,-71.908,2.219
-69,-71.326,2.092
-69,-70.861,1.995
-71,-70.889,2.001
-72,-71.111,2.046
-81,-73.089,2.503
-67,-71.871,2.211
-75,-72.497,2.356
-81,-74.197,2.802
-67,-72.758,2.420
-71,-72.406,2.335
-68,-71.525,2.134
-70,-71.220,2.069
-71,-71.176,2.060
-74,-71.741,2.182
-69,-71.193,2.063
-69,-70.754,1.973
-69,-70.403,1.904
-72,-70.723,1.967
-79,-72.378,2.328
-69,-71.702,2.173
-68,-70.962,2.015
-80,-72.770,2.423
-70,-72.216,2.290
-68,-71.373,2.102
-72,-71.498,2.129
-68,-70.798,1.982
-68,-70.239,1.872
-69,-69.991,1.826
-69,-69.793,1.789
-69,-69.634,1.761
-71,-69.907,1.810
-68,-69.526,1.741
-73,-70.221,1.869
-65,-69.177,1.680
-66,-68.541,1.575
avg(rssi),avg(rssiKalman),avg(distance)
-71.18260869565218,-71.16380869565215,2.0732086956521734
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.1943701578179695,1.2198342075206074,0.2568157687035989
