rssi,rssiKarman,distance
-64,-64.000,0.937
-63,-63.800,0.910
-69,-64.840,1.060
-63,-64.472,1.005
-63,-64.178,0.962
-63,-63.942,0.930
-69,-64.954,1.078
-62,-64.363,0.989
-62,-63.890,0.923
-63,-63.712,0.899
-64,-63.770,0.906
-69,-64.816,1.057
-62,-64.253,0.973
-70,-65.402,1.152
-62,-64.722,1.042
-62,-64.177,0.962
-63,-63.942,0.930
-63,-63.754,0.904
-69,-64.803,1.055
-62,-64.242,0.971
-63,-63.994,0.937
-63,-63.795,0.910
-68,-64.636,1.029
-62,-64.109,0.953
-63,-63.887,0.922
-70,-65.110,1.103
-70,-66.088,1.274
-62,-65.270,1.130
-63,-64.816,1.057
-68,-65.453,1.160
-62,-64.762,1.048
-64,-64.610,1.025
-68,-65.288,1.133
-63,-64.830,1.059
-63,-64.464,1.004
-63,-64.171,0.961
-69,-65.137,1.108
-69,-65.910,1.241
-62,-65.128,1.106
-62,-64.502,1.009
-63,-64.202,0.966
-63,-63.961,0.932
-69,-64.969,1.081
-63,-64.575,1.020
-63,-64.260,0.974
-69,-65.208,1.119
-62,-64.567,1.019
-62,-64.053,0.945
-63,-63.843,0.916
-69,-64.874,1.066
-62,-64.299,0.980
-62,-63.839,0.916
-63,-63.672,0.893
-69,-64.737,1.045
-68,-65.390,1.150
-63,-64.912,1.072
-63,-64.529,1.013
-68,-65.224,1.122
-62,-64.579,1.021
-62,-64.063,0.946
-68,-64.850,1.062
-62,-64.280,0.977
-63,-64.024,0.941
-68,-64.819,1.057
-68,-65.456,1.161
-62,-64.764,1.049
-62,-64.212,0.967
-62,-63.769,0.906
-63,-63.615,0.886
-68,-64.492,1.008
-69,-65.394,1.150
-62,-64.715,1.041
-62,-64.172,0.961
-63,-63.938,0.929
-63,-63.750,0.904
-68,-64.600,1.024
-62,-64.080,0.949
-63,-63.864,0.919
-69,-64.891,1.068
-62,-64.313,0.982
-62,-63.850,0.917
-63,-63.680,0.895
-69,-64.744,1.046
-68,-65.395,1.151
-62,-64.716,1.041
-63,-64.373,0.990
-68,-65.098,1.101
-62,-64.479,1.006
-63,-64.183,0.963
-68,-64.946,1.077
-69,-65.757,1.213
-62,-65.006,1.087
-62,-64.405,0.995
-63,-64.124,0.955
-63,-63.899,0.924
-69,-64.919,1.073
-63,-64.535,1.014
-69,-65.428,1.156
-62,-64.743,1.045
-63,-64.394,0.993
-63,-64.115,0.953
-68,-64.892,1.069
-62,-64.314,0.982
-62,-63.851,0.917
-63,-63.681,0.895
-63,-63.545,0.877
-68,-64.436,0.999
-62,-63.949,0.930
-69,-64.959,1.079
-62,-64.367,0.989
-64,-64.294,0.979
-69,-65.235,1.124
-69,-65.988,1.255
-68,-66.390,1.331
-62,-65.512,1.170
-63,-65.010,1.087
-68,-65.608,1.187
-62,-64.886,1.068
-63,-64.509,1.010
-62,-64.007,0.938
-69,-65.006,1.087
-62,-64.405,0.995
-62,-63.924,0.927
-63,-63.739,0.902
-70,-64.991,1.084
-62,-64.393,0.993
-62,-63.914,0.926
-63,-63.731,0.901
-69,-64.785,1.052
-69,-65.628,1.190
-61,-64.703,1.039
-63,-64.362,0.989
-71,-65.690,1.201
-62,-64.952,1.078
avg(rssi),avg(rssiKalman),avg(distance)
-64.58208955223881,-64.55366417910447,1.0208656716417908
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.983283044453487,0.6004293481748698,0.09213980220253368
