coordX,coordY
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008308664,0.1922032
0.008351095,0.19315875
0.008351095,0.19315875
0.008351095,0.19315875
0.008351095,0.19315875
0.008351095,0.19315875
0.008438468,0.19831653
0.008438468,0.19831653
0.008438468,0.19831653
0.008438468,0.19831653
0.008438468,0.19831653
0.008121137,0.20867193
0.008121137,0.20867193
0.008121137,0.20867193
0.008121137,0.20867193
0.008121137,0.20867193
0.008121137,0.20867193
0.0075609763,0.2304431
0.0075609763,0.2304431
0.0075609763,0.2304431
0.0075609763,0.2304431
0.0075609763,0.2304431
0.0075609763,0.2304431
0.0064377366,0.25670636
0.0064377366,0.25670636
0.0064377366,0.25670636
0.0064377366,0.25670636
0.0064377366,0.25670636
0.0064377366,0.25670636
0.0064377366,0.25670636
0.004353407,0.28620675
0.004353407,0.28620675
0.004353407,0.28620675
0.004353407,0.28620675
9.025743E-4,0.31983906
9.025743E-4,0.31983906
9.025743E-4,0.31983906
9.025743E-4,0.31983906
9.025743E-4,0.31983906
-0.0026142616,0.35712266
-0.0026142616,0.35712266
-0.0026142616,0.35712266
-0.0026142616,0.35712266
-0.0026142616,0.35712266
-0.0026142616,0.35712266
-0.0026142616,0.35712266
-0.0026142616,0.35712266
-0.006271051,0.4000141
-0.006271051,0.4000141
-0.006271051,0.4000141
-0.006271051,0.4000141
-0.009523749,0.44629008
-0.009523749,0.44629008
-0.009523749,0.44629008
-0.009523749,0.44629008
-0.009523749,0.44629008
-0.009523749,0.44629008
-0.011555466,0.49498126
-0.011555466,0.49498126
-0.011555466,0.49498126
-0.011555466,0.49498126
-0.011555466,0.49498126
-0.011555466,0.49498126
-0.011555466,0.49498126
-0.013994041,0.5481811
-0.013994041,0.5481811
-0.013994041,0.5481811
-0.013994041,0.5481811
-0.01607524,0.6092854
-0.01607524,0.6092854
-0.01607524,0.6092854
-0.01607524,0.6092854
-0.01607524,0.6092854
-0.01607524,0.6092854
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016437199,0.67572397
-0.016400551,0.67784864
-0.016400551,0.67784864
-0.016400551,0.67784864
-0.016400551,0.67784864
-0.016400551,0.67784864
-0.016400551,0.67784864
-0.016315656,0.6823799
-0.016315656,0.6823799
-0.016315656,0.6823799
-0.016315656,0.6823799
-0.016315656,0.6823799
-0.016315656,0.6823799
-0.016301667,0.6902293
-0.016301667,0.6902293
-0.016301667,0.6902293
-0.016301667,0.6902293
-0.016495882,0.70043814
-0.016495882,0.70043814
-0.016495882,0.70043814
-0.016495882,0.70043814
-0.016495882,0.70043814
-0.016495882,0.70043814
-0.016495882,0.70043814
-0.017309476,0.71458006
-0.017309476,0.71458006
-0.017309476,0.71458006
-0.017309476,0.71458006
-0.017309476,0.71458006
-0.017309476,0.71458006
-0.020025568,0.738404
-0.020025568,0.738404
-0.020025568,0.738404
-0.020025568,0.738404
-0.020025568,0.738404
-0.020025568,0.738404
-0.023866544,0.76702756
-0.023866544,0.76702756
-0.023866544,0.76702756
-0.023866544,0.76702756
-0.023866544,0.76702756
-0.028092666,0.79949844
-0.028092666,0.79949844
-0.028092666,0.79949844
-0.028092666,0.79949844
-0.028092666,0.79949844
-0.028092666,0.79949844
-0.033647947,0.8374317
-0.033647947,0.8374317
-0.033647947,0.8374317
-0.033647947,0.8374317
-0.033647947,0.8374317
-0.033647947,0.8374317
-0.04001739,0.87973243
-0.04001739,0.87973243
-0.04001739,0.87973243
-0.04001739,0.87973243
-0.04001739,0.87973243
-0.046476245,0.92584634
-0.046476245,0.92584634
-0.046476245,0.92584634
-0.046476245,0.92584634
-0.046476245,0.92584634
-0.046476245,0.92584634
-0.052090906,0.97474843
-0.052090906,0.97474843
-0.052090906,0.97474843
-0.052090906,0.97474843
-0.052090906,0.97474843
-0.052090906,0.97474843
-0.056423523,1.0272908
-0.056423523,1.0272908
-0.056423523,1.0272908
-0.056423523,1.0272908
-0.056423523,1.0272908
-0.056423523,1.0272908
-0.062338147,1.0847231
-0.062338147,1.0847231
-0.062338147,1.0847231
-0.062338147,1.0847231
-0.062338147,1.0847231
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.0664249,1.1485376
-0.06664712,1.1512104
-0.06664712,1.1512104
-0.06664712,1.1512104
-0.06664712,1.1512104
-0.06664712,1.1512104
-0.067063525,1.1551721
-0.067063525,1.1551721
-0.067063525,1.1551721
-0.067063525,1.1551721
-0.067063525,1.1551721
-0.067063525,1.1551721
-0.06780625,1.1616066
-0.06780625,1.1616066
-0.06780625,1.1616066
-0.06780625,1.1616066
-0.06780625,1.1616066
-0.06780625,1.1616066
-0.06959409,1.1727333
-0.06959409,1.1727333
-0.06959409,1.1727333
-0.06959409,1.1727333
-0.06959409,1.1727333
-0.07305344,1.1933501
-0.07305344,1.1933501
-0.07305344,1.1933501
-0.07305344,1.1933501
-0.07305344,1.1933501
-0.07742322,1.221745
-0.07742322,1.221745
-0.07742322,1.221745
-0.07742322,1.221745
-0.07742322,1.221745
-0.07742322,1.221745
-0.07742322,1.221745
-0.0818963,1.2562598
-0.0818963,1.2562598
-0.0818963,1.2562598
-0.0818963,1.2562598
-0.0818963,1.2562598
-0.0818963,1.2562598
-0.08639099,1.2946395
-0.08639099,1.2946395
-0.08639099,1.2946395
-0.08639099,1.2946395
-0.08639099,1.2946395
-0.090700775,1.3359517
-0.090700775,1.3359517
-0.090700775,1.3359517
-0.090700775,1.3359517
-0.090700775,1.3359517
-0.090700775,1.3359517
-0.093509935,1.3810687
-0.093509935,1.3810687
-0.093509935,1.3810687
-0.093509935,1.3810687
-0.093509935,1.3810687
-0.09396734,1.4280171
-0.09396734,1.4280171
-0.09396734,1.4280171
-0.09396734,1.4280171
-0.09396734,1.4280171
-0.09396734,1.4280171
-0.09081954,1.4764845
-0.09081954,1.4764845
-0.09081954,1.4764845
-0.09081954,1.4764845
-0.09081954,1.4764845
-0.09081954,1.4764845
-0.084559105,1.5284216
-0.084559105,1.5284216
-0.084559105,1.5284216
-0.084559105,1.5284216
-0.084559105,1.5284216
-0.084559105,1.5284216
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.074154966,1.5884482
-0.073317826,1.590757
-0.073317826,1.590757
-0.073317826,1.590757
-0.073317826,1.590757
-0.073317826,1.590757
-0.073317826,1.590757
-0.069432884,1.5998086
-0.069432884,1.5998086
-0.069432884,1.5998086
-0.069432884,1.5998086
-0.069432884,1.5998086
-0.069432884,1.5998086
-0.069432884,1.5998086
-0.059445057,1.6192502
-0.059445057,1.6192502
-0.059445057,1.6192502
-0.059445057,1.6192502
-0.059445057,1.6192502
-0.040698558,1.6471623
-0.040698558,1.6471623
-0.040698558,1.6471623
-0.040698558,1.6471623
-0.040698558,1.6471623
-0.008377672,1.6812567
-0.008377672,1.6812567
-0.008377672,1.6812567
-0.008377672,1.6812567
-0.008377672,1.6812567
-0.008377672,1.6812567
-0.008377672,1.6812567
0.03723248,1.7164279
0.03723248,1.7164279
0.03723248,1.7164279
0.03723248,1.7164279
0.09868407,1.7486761
0.09868407,1.7486761
0.09868407,1.7486761
0.09868407,1.7486761
0.09868407,1.7486761
0.09868407,1.7486761
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.17848441,1.7704042
0.18426692,1.7694898
0.18426692,1.7694898
0.18426692,1.7694898
0.18426692,1.7694898
0.18426692,1.7694898
0.18426692,1.7694898
0.18426692,1.7694898
0.19600974,1.7679161
0.19600974,1.7679161
0.19600974,1.7679161
0.19600974,1.7679161
0.19600974,1.7679161
0.21452932,1.7655381
0.21452932,1.7655381
0.21452932,1.7655381
0.21452932,1.7655381
0.21452932,1.7655381
0.24337491,1.7623076
0.24337491,1.7623076
0.24337491,1.7623076
0.24337491,1.7623076
0.24337491,1.7623076
0.24337491,1.7623076
0.27854347,1.7584033
0.27854347,1.7584033
0.27854347,1.7584033
0.27854347,1.7584033
0.27854347,1.7584033
0.27854347,1.7584033
0.31846982,1.7539586
0.31846982,1.7539586
0.31846982,1.7539586
0.31846982,1.7539586
0.31846982,1.7539586
0.3660615,1.7507014
0.3660615,1.7507014
0.3660615,1.7507014
0.3660615,1.7507014
0.3660615,1.7507014
0.3660615,1.7507014
0.3660615,1.7507014
0.41750655,1.7488512
0.41750655,1.7488512
0.41750655,1.7488512
0.41750655,1.7488512
0.41750655,1.7488512
0.41750655,1.7488512
0.47053128,1.7470555
0.47053128,1.7470555
0.47053128,1.7470555
0.47053128,1.7470555
0.47053128,1.7470555
0.527784,1.7448592
0.527784,1.7448592
0.527784,1.7448592
0.527784,1.7448592
0.527784,1.7448592
0.527784,1.7448592
0.59289944,1.7424598
0.59289944,1.7424598
0.59289944,1.7424598
0.59289944,1.7424598
0.59289944,1.7424598
0.664251,1.739953
0.664251,1.739953
0.664251,1.739953
0.664251,1.739953
0.664251,1.739953
0.664251,1.739953
0.73914033,1.7364736
0.73914033,1.7364736
0.73914033,1.7364736
0.73914033,1.7364736
0.73914033,1.7364736
0.73914033,1.7364736
0.8200273,1.730082
0.8200273,1.730082
0.8200273,1.730082
0.8200273,1.730082
0.8200273,1.730082
0.8200273,1.730082
0.90730166,1.7250247
0.90730166,1.7250247
0.90730166,1.7250247
0.90730166,1.7250247
0.90730166,1.7250247
1.0042248,1.7197435
1.0042248,1.7197435
1.0042248,1.7197435
1.0042248,1.7197435
1.0042248,1.7197435
1.0042248,1.7197435
1.106607,1.7139761
1.106607,1.7139761
1.106607,1.7139761
1.106607,1.7139761
1.106607,1.7139761
1.106607,1.7139761
1.2126974,1.7074566
1.2126974,1.7074566
1.2126974,1.7074566
1.2126974,1.7074566
1.2126974,1.7074566
1.3227816,1.7009202
1.3227816,1.7009202
1.3227816,1.7009202
1.3227816,1.7009202
1.3227816,1.7009202
1.3227816,1.7009202
1.4403969,1.6958058
1.4403969,1.6958058
1.4403969,1.6958058
1.4403969,1.6958058
1.4403969,1.6958058
1.4403969,1.6958058
1.5627335,1.6926156
1.5627335,1.6926156
1.5627335,1.6926156
1.5627335,1.6926156
1.5627335,1.6926156
1.6877326,1.6916629
1.6877326,1.6916629
1.6877326,1.6916629
1.6877326,1.6916629
1.8178196,1.6929462
1.8178196,1.6929462
1.8178196,1.6929462
1.8178196,1.6929462
1.8178196,1.6929462
1.8178196,1.6929462
1.8178196,1.6929462
1.8178196,1.6929462
1.9532646,1.6982621
1.9532646,1.6982621
1.9532646,1.6982621
1.9532646,1.6982621
1.9532646,1.6982621
2.0952704,1.706499
2.0952704,1.706499
2.0952704,1.706499
2.0952704,1.706499
2.0952704,1.706499
2.0952704,1.706499
2.2404568,1.7140924
2.2404568,1.7140924
2.2404568,1.7140924
2.2404568,1.7140924
2.2404568,1.7140924
2.2404568,1.7140924
2.3887749,1.7230648
2.3887749,1.7230648
2.3887749,1.7230648
2.3887749,1.7230648
2.3887749,1.7230648
2.5439398,1.7302127
2.5439398,1.7302127
2.5439398,1.7302127
2.5439398,1.7302127
2.5439398,1.7302127
2.7045832,1.7383585
2.7045832,1.7383585
2.7045832,1.7383585
2.7045832,1.7383585
2.7045832,1.7383585
2.7045832,1.7383585
2.7045832,1.7383585
2.8689694,1.7455219
2.8689694,1.7455219
2.8689694,1.7455219
2.8689694,1.7455219
2.8689694,1.7455219
3.0371127,1.7484123
3.0371127,1.7484123
3.0371127,1.7484123
3.0371127,1.7484123
3.0371127,1.7484123
3.0371127,1.7484123
3.2107344,1.7442755
3.2107344,1.7442755
3.2107344,1.7442755
3.2107344,1.7442755
3.2107344,1.7442755
3.2107344,1.7442755
3.3914773,1.7473713
3.3914773,1.7473713
3.3914773,1.7473713
3.3914773,1.7473713
3.3914773,1.7473713
3.3914773,1.7473713
3.580524,1.7425011
3.580524,1.7425011
3.580524,1.7425011
3.580524,1.7425011
3.580524,1.7425011
3.7730973,1.7380633
3.7730973,1.7380633
3.7730973,1.7380633
3.7730973,1.7380633
3.7730973,1.7380633
3.7730973,1.7380633
3.971019,1.7349359
3.971019,1.7349359
3.971019,1.7349359
3.971019,1.7349359
3.971019,1.7349359
4.176807,1.7322448
4.176807,1.7322448
4.176807,1.7322448
4.176807,1.7322448
4.3869524,1.7325962
4.3869524,1.7325962
4.3869524,1.7325962
4.3869524,1.7325962
4.3869524,1.7325962
4.3869524,1.7325962
4.3869524,1.7325962
4.3869524,1.7325962
4.598423,1.7370149
4.598423,1.7370149
4.598423,1.7370149
4.598423,1.7370149
4.598423,1.7370149
4.8141184,1.7438129
4.8141184,1.7438129
4.8141184,1.7438129
4.8141184,1.7438129
4.8141184,1.7438129
4.8141184,1.7438129
5.0352297,1.7585351
5.0352297,1.7585351
5.0352297,1.7585351
5.0352297,1.7585351
5.0352297,1.7585351
5.0352297,1.7585351
5.2651362,1.7743353
5.2651362,1.7743353
5.2651362,1.7743353
5.2651362,1.7743353
5.2651362,1.7743353
5.2651362,1.7743353
5.501313,1.7925075
5.501313,1.7925075
5.501313,1.7925075
5.501313,1.7925075
5.501313,1.7925075
5.7410517,1.8130157
5.7410517,1.8130157
5.7410517,1.8130157
5.7410517,1.8130157
5.7410517,1.8130157
5.9875584,1.8381029
5.9875584,1.8381029
5.9875584,1.8381029
5.9875584,1.8381029
5.9875584,1.8381029
5.9875584,1.8381029
5.9875584,1.8381029
6.237353,1.8664975
6.237353,1.8664975
6.237353,1.8664975
6.237353,1.8664975
6.237353,1.8664975
6.4902654,1.8911805
6.4902654,1.8911805
6.4902654,1.8911805
6.4902654,1.8911805
6.4902654,1.8911805
6.7448864,1.9068373
6.7448864,1.9068373
6.7448864,1.9068373
6.7448864,1.9068373
6.7448864,1.9068373
6.7448864,1.9068373
6.7448864,1.9068373
7.0041623,1.9147071
7.0041623,1.9147071
7.0041623,1.9147071
7.0041623,1.9147071
7.0041623,1.9147071
7.270425,1.9289713
7.270425,1.9289713
7.270425,1.9289713
7.270425,1.9289713
7.270425,1.9289713
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5483046,1.9397447
7.5542636,1.9400101
7.5542636,1.9400101
7.5542636,1.9400101
7.5542636,1.9400101
7.5542636,1.9400101
7.5542636,1.9400101
7.5542636,1.9400101
7.56484,1.9406393
7.56484,1.9406393
7.56484,1.9406393
7.56484,1.9406393
7.56484,1.9406393
7.56484,1.9406393
7.5804143,1.941566
7.5804143,1.941566
7.5804143,1.941566
7.5804143,1.941566
7.5984564,1.9426056
7.5984564,1.9426056
7.5984564,1.9426056
7.5984564,1.9426056
7.5984564,1.9426056
7.5984564,1.9426056
7.5984564,1.9426056
7.623533,1.943777
7.623533,1.943777
7.623533,1.943777
7.623533,1.943777
7.623533,1.943777
7.623533,1.943777
7.659168,1.9443742
7.659168,1.9443742
7.659168,1.9443742
7.659168,1.9443742
7.7062926,1.943034
7.7062926,1.943034
7.7062926,1.943034
7.7062926,1.943034
7.7062926,1.943034
7.7062926,1.943034
7.7062926,1.943034
7.7686286,1.9352833
7.7686286,1.9352833
7.7686286,1.9352833
7.7686286,1.9352833
7.7686286,1.9352833
7.7686286,1.9352833
7.8496313,1.9062757
7.8496313,1.9062757
7.8496313,1.9062757
7.8496313,1.9062757
7.937493,1.8546392
7.937493,1.8546392
7.937493,1.8546392
7.937493,1.8546392
7.937493,1.8546392
7.937493,1.8546392
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024882,1.7742231
8.024083,1.7650441
8.024083,1.7650441
8.024083,1.7650441
8.024083,1.7650441
8.024083,1.7650441
8.024083,1.7650441
8.0219345,1.7423264
8.0219345,1.7423264
8.0219345,1.7423264
8.0219345,1.7423264
8.0219345,1.7423264
8.01875,1.7129755
8.01875,1.7129755
8.01875,1.7129755
8.01875,1.7129755
8.01875,1.7129755
8.01875,1.7129755
8.013379,1.6737313
8.013379,1.6737313
8.013379,1.6737313
8.013379,1.6737313
8.013379,1.6737313
8.013379,1.6737313
8.007757,1.6284757
8.007757,1.6284757
8.007757,1.6284757
8.007757,1.6284757
8.007757,1.6284757
8.001335,1.5766276
8.001335,1.5766276
8.001335,1.5766276
8.001335,1.5766276
8.001335,1.5766276
8.001335,1.5766276
7.9950514,1.52193
7.9950514,1.52193
7.9950514,1.52193
7.9950514,1.52193
7.9950514,1.52193
7.9950514,1.52193
7.9899836,1.461791
7.9899836,1.461791
7.9899836,1.461791
7.9899836,1.461791
7.984647,1.39619
7.984647,1.39619
7.984647,1.39619
7.984647,1.39619
7.984647,1.39619
7.984647,1.39619
7.984647,1.39619
7.979333,1.3254044
7.979333,1.3254044
7.979333,1.3254044
7.979333,1.3254044
7.979333,1.3254044
7.979333,1.3254044
7.9719667,1.250951
7.9719667,1.250951
7.9719667,1.250951
7.9719667,1.250951
7.960229,1.1734604
7.960229,1.1734604
7.960229,1.1734604
7.960229,1.1734604
7.960229,1.1734604
7.960229,1.1734604
7.960229,1.1734604
7.9492874,1.0900655
7.9492874,1.0900655
7.9492874,1.0900655
7.9492874,1.0900655
7.9492874,1.0900655
7.9492874,1.0900655
7.932869,0.99839383
7.932869,0.99839383
7.932869,0.99839383
7.932869,0.99839383
7.932869,0.99839383
7.932869,0.99839383
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.9170575,0.90261334
7.91667,0.90074444
7.91667,0.90074444
7.91667,0.90074444
7.91667,0.90074444
7.91667,0.90074444
7.915438,0.8944859
7.915438,0.8944859
7.915438,0.8944859
7.915438,0.8944859
7.915438,0.8944859
7.915438,0.8944859
7.913761,0.8859339
7.913761,0.8859339
7.913761,0.8859339
7.913761,0.8859339
7.913761,0.8859339
7.913761,0.8859339
7.911421,0.8729836
7.911421,0.8729836
7.911421,0.8729836
7.911421,0.8729836
7.911421,0.8729836
7.9086385,0.8550221
7.9086385,0.8550221
7.9086385,0.8550221
7.9086385,0.8550221
7.9086385,0.8550221
7.9086385,0.8550221
7.9041553,0.8233882
7.9041553,0.8233882
7.9041553,0.8233882
7.9041553,0.8233882
7.9041553,0.8233882
7.9041553,0.8233882
7.8988442,0.7880204
7.8988442,0.7880204
7.8988442,0.7880204
7.8988442,0.7880204
7.8988442,0.7880204
7.8988442,0.7880204
7.894065,0.7486166
7.894065,0.7486166
7.894065,0.7486166
7.894065,0.7486166
7.894065,0.7486166
7.890181,0.70311147
7.890181,0.70311147
7.890181,0.70311147
7.890181,0.70311147
7.890181,0.70311147
7.890181,0.70311147
7.8873816,0.653359
7.8873816,0.653359
7.8873816,0.653359
7.8873816,0.653359
7.8873816,0.653359
7.8873816,0.653359
7.884814,0.5955471
7.884814,0.5955471
7.884814,0.5955471
7.884814,0.5955471
7.884814,0.5955471
7.8808036,0.53513455
7.8808036,0.53513455
7.8808036,0.53513455
7.8808036,0.53513455
7.8808036,0.53513455
7.8808036,0.53513455
7.8808036,0.53513455
7.8736105,0.46976614
7.8736105,0.46976614
7.8736105,0.46976614
7.8736105,0.46976614
7.8736105,0.46976614
7.8668675,0.39961758
7.8668675,0.39961758
7.8668675,0.39961758
7.8668675,0.39961758
7.8668675,0.39961758
7.855304,0.3209149
7.855304,0.3209149
7.855304,0.3209149
7.855304,0.3209149
7.855304,0.3209149
7.855304,0.3209149
7.855304,0.3209149
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.8406096,0.23638223
7.839736,0.2316306
7.839736,0.2316306
7.839736,0.2316306
7.839736,0.2316306
7.839736,0.2316306
7.838198,0.22255132
7.838198,0.22255132
7.838198,0.22255132
7.838198,0.22255132
7.838198,0.22255132
7.838198,0.22255132
7.8364444,0.21158728
7.8364444,0.21158728
7.8364444,0.21158728
7.8364444,0.21158728
7.8364444,0.21158728
7.834632,0.19680458
7.834632,0.19680458
7.834632,0.19680458
7.834632,0.19680458
7.834632,0.19680458
7.834632,0.19680458
7.8327317,0.17723331
7.8327317,0.17723331
7.8327317,0.17723331
7.8327317,0.17723331
7.8327317,0.17723331
7.8327317,0.17723331
7.830192,0.14633878
7.830192,0.14633878
7.830192,0.14633878
7.830192,0.14633878
7.830192,0.14633878
7.8277845,0.11266595
7.8277845,0.11266595
7.8277845,0.11266595
7.8277845,0.11266595
7.8277845,0.11266595
7.8277845,0.11266595
7.8277845,0.11266595
7.8259144,0.07623701
7.8259144,0.07623701
7.8259144,0.07623701
7.8259144,0.07623701
7.8259144,0.07623701
