rssi,rssiKarman,distance
-71,-71.000,4.196
-73,-71.400,4.428
-74,-71.920,4.750
-73,-72.136,4.890
-77,-73.109,5.575
-75,-73.487,5.866
-79,-74.590,6.806
-76,-74.872,7.069
-79,-75.697,7.901
-78,-76.158,8.407
-82,-77.326,9.840
-80,-77.861,10.575
-78,-77.889,10.615
-74,-77.111,9.559
-73,-76.289,8.556
-79,-76.831,9.205
-81,-77.665,10.299
-76,-77.332,9.847
-80,-77.866,10.582
-75,-77.292,9.795
-74,-76.634,8.964
-78,-76.907,9.300
-78,-77.126,9.578
-78,-77.301,9.806
-78,-77.440,9.993
-81,-78.152,10.998
-74,-77.322,9.834
-79,-77.658,10.289
-78,-77.726,10.384
-81,-78.381,11.342
-81,-78.905,12.172
-74,-77.924,10.665
-73,-76.939,9.340
-77,-76.951,9.355
-79,-77.361,9.886
-74,-76.689,9.030
-81,-77.551,10.142
-78,-77.641,10.266
-81,-78.313,11.239
-73,-77.250,9.740
-79,-77.600,10.210
-79,-77.880,10.602
-77,-77.704,10.354
-78,-77.763,10.437
-80,-78.211,11.085
-73,-77.168,9.633
-78,-77.335,9.851
-78,-77.468,10.029
-82,-78.374,11.332
-74,-77.499,10.072
-74,-76.800,9.166
-79,-77.240,9.726
-73,-76.392,8.676
-78,-76.713,9.060
-78,-76.971,9.380
-78,-77.177,9.643
-81,-77.941,10.690
-73,-76.953,9.357
-78,-77.162,9.625
-79,-77.530,10.114
-82,-78.424,11.408
-74,-77.539,10.126
-74,-76.831,9.205
-77,-76.865,9.247
-82,-77.892,10.619
-78,-77.914,10.650
-73,-76.931,9.330
-78,-77.145,9.602
-78,-77.316,9.826
-79,-77.653,10.282
-81,-78.322,11.253
-73,-77.258,9.749
-79,-77.606,10.218
-78,-77.685,10.327
-80,-78.148,10.992
-74,-77.318,9.829
-73,-76.455,8.750
-82,-77.564,10.160
-74,-76.851,9.230
-78,-77.081,9.520
-74,-76.465,8.761
-78,-76.772,9.132
-74,-76.217,8.474
-73,-75.574,7.771
-78,-76.059,8.296
-78,-76.447,8.741
-74,-75.958,8.183
-74,-75.566,7.763
-80,-76.453,8.748
-82,-77.562,10.158
-79,-77.850,10.559
-74,-77.080,9.519
-80,-77.664,10.298
-78,-77.731,10.392
-73,-76.785,9.148
-78,-77.028,9.452
-79,-77.422,9.968
-81,-78.138,10.977
-73,-77.110,9.558
-73,-76.288,8.556
-79,-76.831,9.204
-75,-76.464,8.761
-73,-75.772,7.980
-77,-76.017,8.249
-79,-76.614,8.939
-78,-76.891,9.280
-75,-76.513,8.819
-75,-76.210,8.466
-76,-76.168,8.418
-80,-76.935,9.334
-80,-77.548,10.138
-75,-77.038,9.465
-74,-76.431,8.721
-79,-76.944,9.347
-80,-77.556,10.149
-80,-78.044,10.840
-78,-78.036,10.827
-81,-78.628,11.727
-79,-78.703,11.845
-79,-78.762,11.940
-76,-78.210,11.084
-76,-77.768,10.443
-75,-77.214,9.693
-78,-77.371,9.900
-78,-77.497,10.069
-78,-77.598,10.206
-77,-77.478,10.043
-78,-77.583,10.186
-78,-77.666,10.301
-85,-79.133,12.552
-79,-79.106,12.507
-74,-78.085,10.899
-73,-77.068,9.503
-80,-77.654,10.285
-76,-77.324,9.836
-79,-77.659,10.291
-75,-77.127,9.579
-78,-77.302,9.807
-80,-77.841,10.547
-81,-78.473,11.484
-78,-78.378,11.339
-80,-78.703,11.845
-74,-77.762,10.435
-80,-78.210,11.084
-78,-78.168,11.021
-74,-77.334,9.851
-80,-77.867,10.584
-78,-77.894,10.622
-74,-77.115,9.564
-74,-76.492,8.794
-78,-76.794,9.159
-79,-77.235,9.720
-80,-77.788,10.472
-74,-77.030,9.455
-78,-77.224,9.706
-73,-76.379,8.661
-79,-76.904,9.295
-73,-76.123,8.367
-73,-75.498,7.692
-79,-76.199,8.453
-79,-76.759,9.116
-74,-76.207,8.463
-78,-76.566,8.882
-80,-77.253,9.743
-81,-78.002,10.778
-73,-77.002,9.419
-73,-76.201,8.456
-80,-76.961,9.367
-80,-77.569,10.167
-79,-77.855,10.567
-73,-76.884,9.271
-74,-76.307,8.578
-80,-77.046,9.475
-79,-77.437,9.987
-81,-78.149,10.994
-73,-77.119,9.570
-73,-76.296,8.564
-79,-76.836,9.212
-74,-76.269,8.534
-79,-76.815,9.185
-81,-77.652,10.282
-73,-76.722,9.070
-78,-76.977,9.388
-79,-77.382,9.914
-80,-77.906,10.639
-73,-76.924,9.321
-73,-76.140,8.386
-78,-76.512,8.817
-79,-77.009,9.429
-81,-77.807,10.499
-73,-76.846,9.223
-79,-77.277,9.775
-79,-77.621,10.239
-73,-76.697,9.040
-73,-75.958,8.183
-79,-76.566,8.882
-80,-77.253,9.743
-81,-78.002,10.778
-73,-77.002,9.419
-73,-76.202,8.456
-78,-76.561,8.876
-74,-76.049,8.284
-73,-75.439,7.631
-79,-76.151,8.399
-78,-76.521,8.828
-74,-76.017,8.249
-81,-77.013,9.434
-73,-76.211,8.467
-78,-76.569,8.885
-76,-76.455,8.750
-76,-76.364,8.643
-78,-76.691,9.033
-80,-77.353,9.875
-78,-77.482,10.049
-75,-76.986,9.399
-74,-76.389,8.672
-79,-76.911,9.304
-75,-76.529,8.837
-80,-77.223,9.704
-79,-77.578,10.180
-74,-76.863,9.244
-74,-76.290,8.558
-79,-76.832,9.206
-78,-77.066,9.501
-77,-77.053,9.484
-80,-77.642,10.268
-78,-77.714,10.367
-73,-76.771,9.131
-79,-77.217,9.696
-81,-77.973,10.736
-78,-77.979,10.744
-81,-78.583,11.655
-73,-77.466,10.027
-73,-76.573,8.890
-78,-76.858,9.239
-78,-77.087,9.528
-73,-76.269,8.534
-73,-75.616,7.814
-79,-76.292,8.561
-80,-77.034,9.460
-81,-77.827,10.527
-73,-76.862,9.243
-73,-76.089,8.330
-80,-76.872,9.255
-78,-77.097,9.541
-72,-76.078,8.316
-79,-76.662,8.998
-73,-75.930,8.152
-73,-75.344,7.533
-80,-76.275,8.541
-80,-77.020,9.442
-73,-76.216,8.473
-79,-76.773,9.133
-79,-77.218,9.698
-80,-77.775,10.453
-80,-78.220,11.099
-74,-77.376,9.906
-79,-77.701,10.349
-80,-78.160,11.010
-80,-78.528,11.570
-73,-77.423,9.969
-78,-77.538,10.125
-80,-78.031,10.819
-80,-78.424,11.409
-73,-77.340,9.858
-73,-76.472,8.770
-78,-76.777,9.138
-80,-77.422,9.968
-81,-78.137,10.976
-75,-77.510,10.087
-74,-76.808,9.176
-78,-77.046,9.476
-79,-77.437,9.988
-79,-77.750,10.418
-78,-77.800,10.488
-73,-76.840,9.216
-79,-77.272,9.768
-79,-77.617,10.234
-74,-76.894,9.283
-73,-76.115,8.359
-80,-76.892,9.281
