tick,time,Beacon #1,Beacon #2,Beacon #3
94,19003,0.778,1.400,4.338
95,19201,0.739,1.400,3.974
96,19403,0.739,1.400,3.607
97,19603,0.739,1.400,3.607
98,19802,0.753,1.389,3.607
99,20003,0.764,1.381,4.490
100,20203,0.764,1.381,4.490
101,20403,0.764,1.410,4.490
102,20604,0.740,1.434,4.429
103,20802,0.740,1.434,4.429
104,21003,0.740,1.434,4.429
105,21203,0.753,1.434,4.429
106,21403,0.753,1.434,4.429
107,21603,0.753,1.434,4.429
108,21801,0.815,1.416,4.429
109,22004,0.815,1.416,4.429
110,22202,0.815,1.416,4.429
111,22402,0.838,1.401,4.382
112,22603,0.838,1.401,4.382
113,22803,0.838,1.401,4.382
114,23002,0.838,1.401,3.900
115,23202,0.857,1.354,3.900
116,23403,0.857,1.354,3.900
117,23602,0.857,1.354,3.900
118,23802,0.857,1.387,4.994
119,24003,0.857,1.387,4.994
120,24203,0.857,1.387,4.994
121,24402,0.873,1.379,4.566
122,24603,0.873,1.379,4.566
123,24803,0.873,1.379,4.566
124,25001,0.860,1.337,3.648
125,25203,0.860,1.337,3.648
126,25402,0.860,1.337,3.648
127,25602,0.901,1.339,4.067
128,25803,0.908,1.339,4.559
129,26003,0.908,1.339,4.559
130,26203,0.908,1.339,4.559
131,26402,0.969,1.340,4.484
132,26603,0.969,1.340,4.484
133,26802,0.969,1.340,3.972
134,27003,0.935,1.273,3.606
135,27203,0.935,1.273,3.606
136,27403,0.935,1.273,3.606
137,27601,0.935,1.321,4.253
138,27802,0.935,1.321,4.253
139,28003,0.935,1.321,4.253
140,28201,1.016,1.330,4.241
141,28403,1.016,1.330,4.241
142,28603,1.016,1.330,4.241
143,28802,1.000,1.330,3.800
144,29003,0.987,1.330,3.800
145,29203,0.987,1.330,3.800
146,29402,0.987,1.330,3.800
147,29601,0.921,1.369,4.680
148,29803,0.921,1.369,4.680
149,30002,0.921,1.369,4.680
150,30201,0.872,1.325,4.579
151,30403,0.872,1.325,4.579
152,30603,0.872,1.325,4.579
153,30802,0.911,1.295,4.040
154,31003,0.911,1.295,4.040
155,31203,0.911,1.295,4.040
156,31402,0.911,1.305,5.108
157,31603,0.911,1.348,5.108
158,31803,0.911,1.348,5.108
159,32001,0.890,1.348,4.911
160,32202,0.848,1.383,4.759
161,32402,0.848,1.383,4.759
162,32603,0.848,1.383,4.759
163,32803,0.454,1.383,2.431
164,33003,0.454,1.383,2.431
165,33203,0.454,1.383,3.020
166,33402,0.267,1.383,3.894
167,33602,0.267,1.383,3.894
168,33802,0.267,1.383,3.894
169,34002,0.324,1.375,3.894
170,34202,0.324,1.375,3.894
171,34403,0.324,1.375,3.894
172,34603,0.367,1.300,3.295
173,34802,0.367,1.300,3.295
174,35003,0.367,1.300,3.295
175,35202,0.430,1.344,3.295
176,35402,0.488,1.344,4.176
177,35603,0.488,1.344,4.176
178,35803,0.488,1.344,4.176
179,36002,0.488,1.380,4.180
180,36202,0.488,1.380,4.180
181,36402,0.488,1.380,4.180
182,36603,0.527,1.337,3.756
183,36802,0.527,1.337,3.756
184,37003,0.527,1.337,3.756
185,37202,0.583,1.375,3.756
186,37403,0.583,1.375,3.756
187,37603,0.583,1.375,3.756
188,37802,0.570,1.375,3.840
189,38003,0.570,1.334,3.909
190,38202,0.570,1.334,3.909
191,38401,0.577,1.334,3.559
192,38603,0.577,1.334,3.559
193,38803,0.577,1.334,3.559
194,39002,0.577,1.407,4.688
195,39202,0.617,1.470,4.688
196,39403,0.617,1.470,4.688
197,39602,0.617,1.470,4.839
198,39803,0.633,1.470,4.963
199,40002,0.633,1.470,4.963
200,40203,0.633,1.470,4.963
201,40402,0.665,1.335,4.427
202,40603,0.665,1.335,4.427
203,40803,0.665,1.335,4.427
204,41002,0.712,1.404,5.387
205,41202,0.712,1.404,5.387
206,41402,0.712,1.404,5.387
207,41602,0.752,1.404,5.124
208,41803,0.786,1.392,5.124
209,42002,0.786,1.392,5.124
210,42202,0.791,1.392,5.124
211,42402,0.791,1.392,4.420
212,42602,0.791,1.392,4.420
213,42802,0.791,1.392,4.420
214,43002,0.794,1.419,5.680
215,43202,0.794,1.419,5.680
216,43402,0.794,1.419,5.680
217,43604,0.737,1.368,5.492
218,43802,0.737,1.368,5.492
219,44003,0.737,1.368,5.492
220,44202,0.708,1.294,4.800
221,44402,0.708,1.238,4.800
222,44603,0.708,1.238,4.800
223,44802,0.727,1.327,4.800
224,45003,0.743,1.365,5.204
225,45202,0.743,1.365,5.204
226,45402,0.743,1.365,5.204
227,45602,0.713,1.327,5.204
228,45803,0.713,1.327,5.204
229,46002,0.689,1.327,4.476
230,46203,0.671,1.214,3.967
231,46402,0.671,1.214,3.967
232,46602,0.671,1.214,3.967
233,46802,0.671,1.272,4.590
234,47003,0.671,1.272,4.590
235,47202,0.671,1.272,4.590
236,47402,0.677,1.254,4.389
237,47603,0.677,1.254,4.389
238,47803,0.677,1.254,4.389
239,48001,0.681,1.207,3.905
240,48203,0.681,1.207,3.905
241,48403,0.681,1.207,3.905
242,48602,0.705,1.207,3.905
243,48803,0.705,1.207,4.533
244,49003,0.705,1.207,4.533
245,49202,0.705,1.207,4.533
246,49402,0.746,1.207,4.529
247,49602,0.746,1.207,4.529
248,49803,0.746,1.207,4.529
249,50003,0.746,1.171,4.529
250,50203,0.746,1.171,4.529
251,50403,0.746,1.171,4.529
252,50601,0.737,1.204,5.894
253,50803,0.729,1.264,5.894
254,51003,0.729,1.264,5.894
255,51202,0.744,1.280,5.361
256,51403,0.744,1.280,4.969
257,51603,0.744,1.280,4.969
258,51802,0.744,1.260,4.969
259,52002,0.757,1.212,4.313
260,52202,0.757,1.212,4.313
261,52402,0.790,1.212,4.777
262,52603,0.818,1.319,5.326
263,52803,0.818,1.319,5.326
264,53003,0.818,1.319,5.326
265,53202,0.818,1.324,5.326
266,53402,0.818,1.324,5.326
267,53603,0.818,1.324,5.326
268,53802,0.816,1.294,4.684
269,54003,0.816,1.294,4.684
270,54204,0.816,1.294,4.684
271,54402,0.791,1.339,5.243
272,54603,0.795,1.339,5.243
273,54803,0.795,1.339,5.243
274,55002,0.775,1.339,5.243
275,55203,0.737,1.340,5.243
276,55403,0.737,1.340,5.243
277,55603,0.737,1.340,5.243
278,55802,0.723,1.273,4.382
279,56003,0.723,1.273,4.382
280,56203,0.723,1.273,4.382
281,56402,0.794,1.322,4.971
282,56603,0.794,1.322,4.971
283,56803,0.794,1.322,4.971
284,57002,0.794,1.361,4.805
285,57202,0.794,1.358,4.805
286,57403,0.794,1.358,4.805
287,57602,0.794,1.287,4.199
288,57803,0.774,1.287,4.199
289,58002,0.774,1.287,4.199
290,58202,0.774,1.287,4.199
291,58402,0.781,1.299,4.431
292,58603,0.781,1.299,4.431
293,58802,0.781,1.299,4.431
294,59003,0.781,1.299,4.229
295,59203,0.781,1.299,4.229
296,59403,0.781,1.299,4.229
297,59602,0.764,1.274,3.791
298,59803,0.764,1.274,3.791
299,60002,0.764,1.274,3.791
300,60201,0.764,1.362,6.084
301,60403,0.773,1.362,6.084
302,60603,0.773,1.362,6.084
303,60802,0.780,1.362,6.084
304,61003,0.786,1.362,5.648
305,61203,0.786,1.362,5.648
306,61403,0.814,1.362,5.648
307,61603,0.814,1.290,4.909
308,61803,0.814,1.290,4.909
309,62003,0.814,1.290,4.909
310,62203,0.790,1.373,6.399
311,62402,0.790,1.373,6.399
312,62602,0.790,1.373,6.399
313,62802,0.756,1.428,6.206
314,63002,0.756,1.428,6.206
315,63202,0.756,1.428,6.206
316,63402,0.789,1.273,5.153
317,63603,0.789,1.273,5.153
318,63803,0.789,1.273,5.153
319,64003,0.789,1.273,5.972
320,64203,0.817,1.321,5.972
321,64402,0.817,1.321,5.972
322,64602,0.817,1.321,5.972
323,64802,0.792,1.361,5.873
324,65003,0.792,1.361,5.873
325,65202,0.772,1.361,5.873
326,65403,0.757,1.289,5.873
327,65603,0.757,1.289,5.873
328,65803,0.757,1.289,5.873
329,66002,0.790,1.335,6.116
330,66203,0.790,1.335,6.116
331,66402,0.790,1.335,6.116
332,66602,0.790,1.303,5.827
333,66803,0.790,1.311,5.827
334,67002,0.790,1.311,5.827
335,67202,0.771,1.251,4.899
336,67403,0.771,1.205,4.264
337,67602,0.771,1.205,4.264
338,67801,0.771,1.205,4.734
339,68003,0.802,1.205,4.734
340,68202,0.802,1.205,4.734
341,68401,0.802,1.205,4.734
342,68602,0.763,1.254,4.533
343,68802,0.763,1.254,4.533
344,69003,0.763,1.254,4.533
345,69203,0.750,1.254,4.117
346,69403,0.750,1.254,4.117
347,69603,0.750,1.254,4.117
348,69801,0.813,1.306,5.033
349,70003,0.813,1.306,5.033
350,70203,0.813,1.306,5.033
351,70402,0.813,1.314,4.853
352,70602,0.788,1.314,4.714
353,70802,0.788,1.314,4.714
354,71002,0.788,1.314,4.714
355,71202,0.793,1.253,4.248
356,71403,0.793,1.253,4.248
357,71602,0.820,1.253,4.981
358,71802,0.818,1.305,4.981
359,72003,0.818,1.305,4.981
360,72202,0.818,1.305,4.981
361,72402,0.818,1.279,4.685
362,72602,0.818,1.279,4.685
363,72802,0.818,1.279,4.685
364,73001,0.792,1.227,4.114
365,73202,0.792,1.227,4.114
366,73403,0.792,1.227,4.114
367,73603,0.796,1.283,4.114
368,73802,0.796,1.329,4.114
369,74003,0.796,1.329,4.114
370,74203,0.796,1.333,4.114
371,74401,0.796,1.301,4.021
372,74603,0.796,1.301,4.021
373,74802,0.796,1.301,4.021
374,75003,0.847,1.199,3.641
375,75202,0.847,1.199,3.641
376,75403,0.847,1.199,3.641
377,75602,0.864,1.310,4.403
378,75803,0.864,1.310,4.403
379,76003,0.864,1.310,4.403
380,76201,0.853,1.317,4.245
381,76402,0.844,1.317,4.122
382,76603,0.844,1.317,4.122
383,76802,0.837,1.256,3.714
384,77002,0.837,1.256,3.714
385,77202,0.837,1.256,3.714
386,77402,0.837,1.256,4.355
387,77602,0.856,1.307,4.946
388,77801,0.856,1.307,4.946
389,78003,0.856,1.307,4.946
390,78202,0.847,1.307,4.441
391,78402,0.847,1.307,4.441
392,78602,0.847,1.307,4.441
393,78802,0.833,1.248,3.942
394,79003,0.833,1.248,3.942
395,79202,0.833,1.248,3.942
396,79402,0.853,1.248,4.895
397,79602,0.869,1.248,4.895
398,79803,0.869,1.248,4.895
399,80003,0.869,1.267,4.620
400,80202,0.869,1.267,4.412
401,80403,0.869,1.267,4.412
402,80601,0.857,1.217,3.921
403,80803,0.823,1.217,3.569
404,81003,0.823,1.217,3.569
405,81202,0.823,1.217,3.569
406,81402,0.823,1.323,4.218
407,81603,0.823,1.323,4.218
408,81803,0.823,1.323,4.218
409,82002,0.820,1.331,4.010
410,82203,0.820,1.331,4.010
411,82403,0.820,1.331,4.010
412,82602,0.818,1.266,3.537
413,82803,0.818,1.266,3.537
414,83002,0.818,1.266,3.537
415,83202,0.841,1.282,4.076
416,83402,0.841,1.329,4.076
417,83603,0.841,1.329,4.076
418,83802,0.841,1.329,4.076
419,84003,0.834,1.329,3.991
420,84202,0.834,1.329,3.991
421,84402,0.834,1.329,3.991
422,84603,0.782,1.265,3.718
423,84802,0.782,1.265,3.718
424,85002,0.782,1.265,3.718
425,85202,0.860,1.280,3.718
426,85403,0.860,1.280,3.718
427,85603,0.860,1.280,3.718
428,85802,0.798,1.293,4.020
429,86003,0.798,1.293,4.055
430,86202,0.798,1.293,4.055
431,86402,0.733,1.238,4.055
432,86603,0.733,1.238,3.868
433,86803,0.733,1.238,3.868
434,87003,0.733,1.259,3.868
435,87203,0.726,1.259,4.622
436,87402,0.726,1.259,4.622
437,87602,0.726,1.259,4.622
438,87803,0.720,1.259,4.533
439,88002,0.720,1.259,4.533
440,88202,0.720,1.259,4.533
441,88402,0.695,1.211,4.117
442,88603,0.695,1.211,4.117
443,88803,0.695,1.211,4.117
444,89002,0.738,1.211,4.729
445,89203,0.797,1.211,4.729
446,89402,0.797,1.211,4.729
447,89601,0.926,1.205,4.494
448,89803,0.926,1.232,4.494
449,90003,0.926,1.232,4.494
450,90201,0.926,1.232,4.494
451,90402,0.926,1.190,3.980
452,90603,0.926,1.190,3.980
453,90803,0.926,1.190,3.980
454,91003,0.876,1.190,3.980
455,91203,0.876,1.190,3.980
456,91402,0.876,1.190,3.980
457,91601,0.812,1.220,4.235
458,91803,0.812,1.220,4.235
459,92003,0.812,1.220,4.235
460,92202,0.774,1.220,3.795
461,92403,0.774,1.220,3.795
462,92602,0.774,1.220,3.795
463,92802,0.758,1.220,3.795
464,93002,0.746,1.277,3.795
465,93202,0.746,1.277,3.795
466,93402,0.781,1.291,3.872
467,93603,0.810,1.268,4.153
468,93802,0.810,1.268,4.153
469,94003,0.810,1.268,4.153
470,94202,0.786,1.268,3.838
471,94403,0.786,1.268,3.838
472,94602,0.786,1.268,3.838
473,94803,0.768,1.283,4.593
474,95002,0.768,1.283,4.593
475,95202,0.768,1.283,4.593
476,95401,0.768,1.296,4.634
477,95603,0.776,1.296,4.634
478,95803,0.776,1.296,4.634
479,96001,0.738,1.239,4.634
480,96202,0.738,1.239,4.634
481,96402,0.738,1.239,4.634
482,96602,0.774,1.239,5.340
483,96803,0.804,1.293,5.340
484,97003,0.804,1.293,5.340
485,97202,0.782,1.293,5.340
486,97402,0.743,1.304,5.167
487,97603,0.743,1.304,5.167
488,97803,0.743,1.304,5.167
489,98002,0.756,1.245,3.948
490,98202,0.756,1.245,3.948
491,98403,0.756,1.245,3.948
492,98603,0.744,1.265,4.698
493,98803,0.744,1.265,4.698
494,99003,0.744,1.265,4.698
495,99202,0.693,1.265,4.698
496,99402,0.693,1.265,4.593
497,99603,0.693,1.265,4.593
498,99802,0.693,1.216,4.050
499,100003,0.654,1.178,4.050
500,100203,0.654,1.178,4.050
501,100403,0.654,1.178,4.050
502,100602,0.654,1.178,4.050
503,100802,0.654,1.178,4.050
504,101002,0.654,1.178,4.050
505,101202,0.663,1.210,3.993
506,101402,0.663,1.210,3.993
507,101603,0.663,1.210,3.993
508,101802,0.696,1.173,3.621
509,102003,0.696,1.173,3.621
510,102203,0.696,1.173,3.621
511,102402,0.739,1.238,4.503
512,102603,0.739,1.238,4.503
513,102803,0.739,1.238,4.503
514,103002,0.752,1.259,4.503
515,103202,0.752,1.276,4.440
516,103402,0.752,1.276,4.440
517,103602,0.786,1.276,4.440
518,103801,0.791,1.184,3.941
519,104003,0.791,1.184,3.941
520,104203,0.791,1.184,3.941
521,104401,0.818,1.215,4.894
522,104603,0.818,1.215,4.894
523,104802,0.818,1.215,4.894
524,105002,0.770,1.240,4.746
525,105203,0.770,1.240,4.746
526,105403,0.770,1.240,4.746
527,105601,0.755,1.228,4.157
528,105802,0.755,1.228,3.739
529,106003,0.755,1.228,3.739
530,106202,0.766,1.284,4.262
531,106402,0.766,1.330,4.861
532,106603,0.766,1.330,4.861
533,106802,0.766,1.330,4.849
534,107003,0.730,1.369,4.711
535,107203,0.730,1.369,4.711
536,107403,0.730,1.369,4.711
537,107602,0.703,1.295,3.823
538,107803,0.703,1.295,3.823
539,108003,0.703,1.295,3.823
540,108202,0.757,1.339,4.704
541,108402,0.757,1.339,4.704
542,108603,0.757,1.339,4.704
543,108802,0.703,1.339,4.597
544,109003,0.662,1.339,4.597
545,109203,0.662,1.339,4.597
546,109403,0.662,1.339,4.597
547,109602,0.669,1.306,4.053
548,109801,0.669,1.306,4.053
549,110004,0.669,1.306,4.053
550,110202,0.716,1.314,5.063
551,110403,0.716,1.314,5.063
552,110603,0.716,1.314,5.063
553,110802,0.716,1.325,5.146
554,111002,0.716,1.325,5.146
555,111203,0.716,1.325,5.146
556,111402,0.712,1.295,4.557
557,111602,0.712,1.295,4.557
558,111802,0.712,1.295,4.557
559,112002,0.753,1.295,5.413
560,112202,0.753,1.295,6.212
561,112403,0.753,1.295,6.212
562,112602,0.720,1.305,5.900
563,112802,0.720,1.313,5.900
564,113002,0.720,1.313,5.900
565,113201,0.720,1.313,5.900
566,113402,0.712,1.207,4.392
567,113603,0.712,1.207,4.392
568,113802,0.712,1.207,4.392
569,114002,0.786,1.266,5.399
570,114203,0.786,1.266,5.399
571,114402,0.786,1.266,5.399
572,114611,0.724,1.281,5.133
573,114802,0.724,1.281,4.930
574,115002,0.724,1.281,4.930
575,115202,0.719,1.228,4.286
576,115402,0.715,1.228,3.832
577,115603,0.715,1.228,3.832
578,115802,0.715,1.228,3.832
579,116002,0.715,1.228,4.841
580,116202,0.715,1.228,4.841
581,116402,0.715,1.228,4.841
582,116602,0.671,1.251,4.833
583,116803,0.671,1.251,4.833
584,117002,0.671,1.251,4.833
585,117201,0.677,1.205,4.218
586,117403,0.677,1.205,4.218
587,117602,0.677,1.205,4.218
588,117802,0.722,1.265,5.227
589,118003,0.722,1.265,5.227
590,118203,0.722,1.265,5.227
591,118402,0.697,1.280,5.139
592,118603,0.697,1.293,5.139
593,118802,0.697,1.293,5.139
594,119002,0.697,1.293,5.139
595,119202,0.697,1.293,4.431
596,119402,0.697,1.293,4.431
597,119602,0.697,1.293,4.431
598,119802,0.735,1.375,5.585
599,120003,0.735,1.375,5.585
600,120202,0.735,1.375,5.585
601,120401,0.650,1.364,5.419
602,120603,0.650,1.364,5.419
603,120802,0.650,1.364,5.419
604,121001,0.659,1.292,4.623
605,121202,0.659,1.292,4.623
606,121402,0.659,1.292,4.623
607,121602,0.687,1.372,5.778
608,121803,0.710,1.372,5.778
609,122003,0.710,1.372,5.778
610,122202,0.710,1.372,5.720
611,122403,0.710,1.367,5.674
612,122602,0.710,1.367,5.674
613,122802,0.710,1.367,5.674
614,123003,0.708,1.328,4.796
615,123203,0.708,1.328,4.796
616,123403,0.708,1.328,4.796
617,123602,0.749,1.398,5.639
618,123802,0.749,1.398,5.639
619,124003,0.749,1.398,5.639
620,124202,0.717,1.379,5.070
621,124402,0.717,1.379,5.070
622,124603,0.717,1.379,5.070
623,124803,0.693,1.379,4.502
624,125003,0.693,1.379,4.502
625,125203,0.693,1.379,4.502
626,125403,0.736,1.379,4.502
627,125603,0.736,1.373,5.218
628,125802,0.736,1.373,5.218
629,126003,0.736,1.373,5.218
630,126202,0.681,1.332,4.996
631,126402,0.681,1.332,4.996
632,126603,0.681,1.332,4.996
633,126803,0.688,1.332,4.331
634,127002,0.688,1.332,4.331
635,127203,0.688,1.332,4.331
636,127402,0.732,1.370,5.947
637,127603,0.732,1.370,5.947
638,127802,0.732,1.370,5.947
639,128002,0.704,1.365,5.853
640,128203,0.683,1.365,5.853
