rssi,rssiKarman,distance
-64,-64.000,0.937
-63,-63.800,0.910
-63,-63.640,0.889
-64,-63.712,0.899
-64,-63.770,0.906
-63,-63.616,0.886
-64,-63.693,0.896
-62,-63.354,0.853
-62,-63.083,0.819
-62,-62.867,0.794
-63,-62.893,0.797
-63,-62.915,0.799
-62,-62.732,0.778
-62,-62.585,0.762
-63,-62.668,0.771
-62,-62.535,0.756
-62,-62.428,0.744
-63,-62.542,0.757
-64,-62.834,0.790
-64,-63.067,0.818
-62,-62.854,0.792
-64,-63.083,0.819
-62,-62.866,0.794
-62,-62.693,0.774
-62,-62.554,0.758
-63,-62.644,0.768
-62,-62.515,0.754
-62,-62.412,0.743
-62,-62.329,0.734
-62,-62.264,0.727
-64,-62.611,0.765
-64,-62.889,0.796
-63,-62.911,0.799
-62,-62.729,0.778
-61,-62.383,0.739
-63,-62.506,0.753
-63,-62.605,0.764
-62,-62.484,0.750
-62,-62.387,0.740
-63,-62.510,0.753
-64,-62.808,0.787
-64,-63.046,0.815
-64,-63.237,0.838
-64,-63.390,0.857
-64,-63.512,0.873
-63,-63.409,0.860
-65,-63.727,0.901
-64,-63.782,0.908
-66,-64.226,0.969
-63,-63.980,0.935
-64,-63.984,0.935
-65,-64.188,0.964
-66,-64.550,1.016
-64,-64.440,1.000
-64,-64.352,0.987
-62,-63.882,0.921
-62,-63.505,0.872
-65,-63.804,0.911
-63,-63.643,0.890
-62,-63.315,0.848
-42,-59.052,0.454
-41,-55.441,0.267
-62,-56.753,0.324
-61,-57.603,0.367
-63,-58.682,0.430
-63,-59.546,0.488
-61,-59.836,0.509
-61,-60.069,0.527
-62,-60.455,0.557
-62,-60.764,0.583
-60,-60.611,0.570
-61,-60.689,0.577
-63,-61.151,0.617
-62,-61.321,0.633
-63,-61.657,0.665
-64,-62.125,0.712
-64,-62.500,0.752
-64,-62.800,0.786
-63,-62.840,0.791
-63,-62.872,0.794
-62,-62.698,0.774
-61,-62.358,0.737
-61,-62.087,0.708
-63,-62.269,0.727
-63,-62.415,0.743
-61,-62.132,0.713
-61,-61.906,0.689
-61,-61.725,0.671
-62,-61.780,0.677
-62,-61.824,0.681
-63,-62.059,0.705
-64,-62.447,0.746
-62,-62.358,0.737
-62,-62.286,0.729
-63,-62.429,0.744
-63,-62.543,0.757
-64,-62.835,0.790
-64,-63.068,0.818
-63,-63.054,0.816
-62,-62.843,0.791
-63,-62.875,0.795
-62,-62.700,0.775
-61,-62.360,0.737
-62,-62.288,0.729
-62,-62.230,0.723
-64,-62.584,0.762
-64,-62.867,0.794
-62,-62.694,0.774
-63,-62.755,0.781
-62,-62.604,0.764
-63,-62.683,0.773
-63,-62.747,0.780
-63,-62.797,0.786
-64,-63.038,0.814
-62,-62.830,0.790
-62,-62.664,0.771
-62,-62.531,0.756
-64,-62.825,0.789
-64,-63.060,0.817
-62,-62.848,0.792
-62,-62.678,0.772
-62,-62.543,0.757
-64,-62.834,0.790
-62,-62.667,0.771
-64,-62.934,0.802
-62,-62.747,0.780
-62,-62.598,0.763
-62,-62.478,0.750
-64,-62.783,0.784
-64,-63.026,0.813
-62,-62.821,0.788
-63,-62.857,0.793
-64,-63.085,0.820
-63,-63.068,0.818
-62,-62.855,0.792
-63,-62.884,0.796
-65,-63.307,0.847
-64,-63.446,0.864
-63,-63.356,0.853
-63,-63.285,0.844
-63,-63.228,0.837
-64,-63.383,0.856
-63,-63.306,0.847
-63,-63.245,0.839
-63,-63.196,0.833
-64,-63.357,0.853
-64,-63.485,0.869
-63,-63.388,0.857
-62,-63.111,0.823
-63,-63.088,0.820
-63,-63.071,0.818
-64,-63.257,0.841
-63,-63.205,0.834
-61,-62.764,0.782
-64,-63.011,0.811
-65,-63.409,0.860
-62,-63.127,0.825
-62,-62.902,0.798
-60,-62.321,0.733
-62,-62.257,0.726
-62,-62.206,0.720
-61,-61.965,0.695
-64,-62.372,0.738
-65,-62.897,0.797
-68,-63.918,0.926
-62,-63.534,0.876
-61,-63.027,0.813
-63,-63.022,0.812
-61,-62.618,0.765
-63,-62.694,0.774
-62,-62.555,0.758
-62,-62.444,0.746
-64,-62.755,0.781
-64,-63.004,0.810
-62,-62.803,0.786
-62,-62.643,0.768
-63,-62.714,0.776
-61,-62.371,0.738
-64,-62.697,0.774
-64,-62.958,0.804
-62,-62.766,0.782
-61,-62.413,0.743
-63,-62.530,0.756
-62,-62.424,0.744
-60,-61.939,0.693
-60,-61.552,0.654
-62,-61.641,0.663
-62,-61.713,0.670
-63,-61.970,0.696
-64,-62.376,0.739
-63,-62.501,0.752
-64,-62.801,0.786
-63,-62.841,0.791
-64,-63.073,0.818
-61,-62.658,0.770
-62,-62.526,0.755
-63,-62.621,0.766
-61,-62.297,0.730
-61,-62.038,0.703
-64,-62.430,0.745
-63,-62.544,0.757
-60,-62.035,0.703
-60,-61.628,0.662
-62,-61.703,0.669
-64,-62.162,0.716
-62,-62.130,0.712
-64,-62.504,0.753
-61,-62.203,0.720
-62,-62.162,0.716
-62,-62.130,0.712
-64,-62.504,0.753
-64,-62.803,0.786
-60,-62.243,0.724
-62,-62.194,0.719
-62,-62.155,0.715
-60,-61.724,0.671
-62,-61.779,0.677
-64,-62.223,0.722
-61,-61.979,0.697
-63,-62.183,0.718
-63,-62.346,0.735
-60,-61.877,0.687
-60,-61.502,0.650
-62,-61.601,0.659
-63,-61.881,0.687
-63,-62.105,0.710
-62,-62.084,0.708
-64,-62.467,0.749
-61,-62.174,0.717
-61,-61.939,0.693
-64,-62.351,0.736
-62,-62.281,0.728
-60,-61.825,0.681
-62,-61.860,0.685
-62,-61.888,0.688
-64,-62.310,0.732
-61,-62.048,0.704
-61,-61.839,0.683
avg(rssi),avg(rssiKalman),avg(distance)
-62.483193277310924,-62.51950420168071,0.7622352941176473
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.304027140353213,1.0457494789247666,0.09847639361219049
