rssi,rssiKarman,distance
-71,-71.000,4.343
-75,-71.800,4.820
-75,-72.440,5.239
-81,-74.152,6.546
-70,-73.322,5.876
-74,-73.457,5.980
-79,-74.566,6.909
-70,-73.653,6.134
-79,-74.722,7.051
-70,-73.778,6.235
-73,-73.622,6.110
-79,-74.698,7.028
-71,-73.958,6.383
-73,-73.767,6.226
-79,-74.813,7.135
-79,-75.651,7.956
-70,-74.520,6.868
-73,-74.216,6.601
-79,-75.173,7.477
-73,-74.738,7.066
-78,-75.391,7.692
-73,-74.913,7.228
-70,-73.930,6.360
-73,-73.744,6.208
-79,-74.795,7.118
-70,-73.836,6.283
-73,-73.669,6.147
-79,-74.735,7.063
-70,-73.788,6.244
-70,-73.031,5.657
-77,-73.824,6.273
-73,-73.660,6.140
-77,-74.328,6.698
-79,-75.262,7.564
-70,-74.210,6.596
-78,-74.968,7.280
-70,-73.974,6.397
-74,-73.979,6.401
-73,-73.783,6.240
-71,-73.227,5.804
-71,-72.781,5.477
-73,-72.825,5.508
-78,-73.860,6.302
-70,-73.088,5.700
-73,-73.070,5.687
-74,-73.256,5.826
-74,-73.405,5.940
-78,-74.324,6.695
-78,-75.059,7.367
-74,-74.847,7.167
-77,-75.278,7.580
-70,-74.222,6.607
-73,-73.978,6.400
-78,-74.782,7.106
-70,-73.826,6.274
-70,-73.061,5.679
-73,-73.049,5.670
-79,-74.239,6.621
-79,-75.191,7.494
-70,-74.153,6.547
-73,-73.922,6.353
-80,-75.138,7.443
-70,-74.110,6.511
-73,-73.888,6.325
-73,-73.711,6.181
-78,-74.568,6.911
-71,-73.855,6.298
-73,-73.684,6.159
-78,-74.547,6.892
-71,-73.838,6.284
-73,-73.670,6.148
-79,-74.736,7.063
-79,-75.589,7.893
-70,-74.471,6.824
-73,-74.177,6.568
-79,-75.142,7.446
-77,-75.513,7.815
-70,-74.411,6.770
-73,-74.128,6.526
-81,-75.503,7.805
-70,-74.402,6.763
-73,-74.122,6.521
-81,-75.497,7.799
-70,-74.398,6.759
-73,-74.118,6.518
-73,-73.895,6.331
-72,-73.516,6.026
-72,-73.213,5.793
-73,-73.170,5.761
-81,-74.736,7.063
-72,-74.189,6.578
-80,-75.351,7.652
-72,-74.681,7.013
-73,-74.345,6.713
-73,-74.076,6.482
-79,-75.061,7.368
-72,-74.448,6.804
-73,-74.159,6.552
-73,-73.927,6.357
-80,-75.142,7.446
-70,-74.113,6.513
-74,-74.091,6.494
-75,-74.273,6.650
-79,-75.218,7.521
-69,-73.974,6.397
-71,-73.380,5.920
avg(rssi),avg(rssiKalman),avg(distance)
-74.23584905660377,-74.14606603773584,6.575773584905659
stdev(rssi),stdev(rssiKalman),stdev(distance)
3.5516456105943077,0.7960130044077093,0.6628204783137395
