tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
74,15001,0.913,6.146,2.399,null
75,15201,0.913,6.146,2.399,null
76,15401,0.913,6.146,2.399,null
77,15602,0.973,7.635,2.399,null
78,15801,0.973,7.635,2.399,null
79,16001,0.973,7.635,2.399,null
80,16201,0.911,6.308,2.474,null
81,16401,0.911,6.308,2.474,null
82,16601,0.911,6.308,2.474,null
83,16801,0.848,5.854,2.474,null
84,17002,0.848,5.854,2.474,null
85,17202,0.848,5.854,2.474,null
86,17401,0.848,7.155,2.469,null
87,17602,0.917,8.622,2.532,null
88,17802,0.917,8.622,2.532,null
89,18001,0.869,8.622,2.532,null
90,18202,0.832,6.952,2.584,null
91,18401,0.832,6.952,2.584,null
92,18601,0.832,6.328,2.584,null
93,18801,0.803,5.869,2.422,null
94,19001,0.803,5.869,2.422,null
95,19201,0.803,5.869,2.422,null
96,19400,0.803,8.818,2.427,null
97,19602,0.803,8.818,2.427,null
98,19802,0.803,8.818,2.427,null
99,20001,0.781,6.897,2.566,null
100,20202,0.781,6.897,2.566,null
101,20402,0.781,6.897,2.566,null
102,20601,0.787,6.287,2.344,null
103,20802,0.787,6.287,2.241,null
104,21003,0.787,6.287,2.241,null
105,21201,0.864,6.287,2.241,null
106,21401,0.959,7.775,2.281,null
107,21602,0.959,7.775,2.281,null
108,21801,0.900,7.775,2.441,null
109,22001,0.856,6.400,2.441,null
110,22202,0.856,6.400,2.441,null
111,22401,0.856,6.400,2.441,null
112,22601,0.846,5.923,2.314,null
113,22803,0.846,5.923,2.314,null
114,23001,0.846,5.923,2.314,null
115,23201,1.029,6.679,2.340,null
116,23402,1.029,6.679,2.340,null
117,23601,1.029,6.679,2.340,null
118,23801,0.952,5.817,2.492,null
119,24002,0.952,5.817,2.492,null
120,24201,0.952,5.817,2.492,null
121,24401,0.952,5.487,2.492,null
122,24601,0.922,5.487,2.353,null
123,24801,0.922,5.487,2.353,null
124,25002,0.922,5.487,2.353,null
125,25201,1.031,6.973,2.353,null
126,25401,1.031,6.973,2.353,null
127,25602,1.031,6.973,2.353,null
128,25802,0.954,5.109,2.503,null
129,26002,0.954,5.109,2.503,null
130,26201,0.954,5.109,2.503,null
131,26401,0.896,4.946,2.361,null
132,26601,0.896,4.946,2.361,null
133,26802,0.896,4.946,2.361,null
134,27000,0.959,6.417,2.378,null
135,27202,0.959,6.417,2.378,null
136,27401,0.959,6.417,2.378,null
137,27600,0.900,6.417,2.524,null
138,27802,0.881,5.489,2.524,null
139,28002,0.881,5.489,2.524,null
140,28201,0.881,5.489,2.377,null
141,28403,0.866,5.238,2.266,null
142,28601,0.866,5.238,2.266,null
143,28802,0.866,5.238,2.266,null
144,29001,0.997,8.682,2.266,null
145,29201,0.997,8.682,2.266,null
146,29402,0.997,8.682,2.266,null
147,29601,0.877,6.991,2.563,null
148,29801,0.877,6.991,2.563,null
149,30002,0.877,6.991,2.563,null
150,30201,0.877,6.034,2.406,null
151,30402,0.863,5.505,2.406,null
152,30601,0.863,5.505,2.406,null
153,30801,0.863,5.505,2.406,null
154,31002,0.931,5.505,2.414,null
155,31202,0.931,5.505,2.414,null
156,31401,0.931,5.505,2.414,null
157,31601,0.879,4.855,2.555,null
158,31802,0.879,4.855,2.555,null
159,32002,0.879,4.855,2.555,null
160,32201,0.890,4.247,2.400,null
161,32401,0.890,4.247,2.400,null
162,32603,0.890,4.247,2.400,null
163,32801,0.982,5.681,2.410,null
164,33002,0.982,5.681,2.410,null
165,33201,0.982,5.681,2.410,null
166,33401,0.982,4.851,2.410,null
167,33602,0.982,4.851,2.410,null
168,33802,0.982,4.851,2.410,null
169,34002,0.982,4.851,2.410,null
170,34202,0.982,4.851,2.410,null
171,34401,0.982,4.851,2.410,null
172,34601,0.982,4.851,2.410,null
173,34801,1.032,4.851,2.353,null
174,35001,1.032,4.851,2.353,null
175,35202,1.032,4.851,2.353,null
176,35401,0.924,4.504,2.775,null
177,35601,0.924,4.504,2.775,null
178,35801,0.924,4.504,2.775,null
179,36001,0.900,4.245,2.565,null
180,36201,0.900,4.245,2.565,null
181,36402,0.900,4.245,2.565,null
182,36600,0.991,5.678,2.541,null
183,36801,0.991,6.803,2.591,null
184,37001,0.991,6.803,2.591,null
185,37201,0.991,6.803,2.591,null
186,37401,0.924,5.604,2.591,null
187,37601,0.924,5.604,2.591,null
188,37802,0.924,5.604,2.427,null
189,38002,0.900,5.055,2.304,null
190,38202,0.900,5.055,2.304,null
191,38401,0.900,5.055,2.304,null
192,38601,0.962,7.808,2.332,null
193,38801,0.962,7.808,2.332,null
194,39002,0.962,7.808,2.332,null
195,39201,0.929,7.808,2.622,null
196,39402,0.929,7.808,2.622,null
197,39601,0.929,7.808,2.622,null
198,39801,0.929,7.127,2.451,null
199,40002,0.929,7.127,2.451,null
200,40201,0.929,7.127,2.451,null
201,40401,0.987,7.127,2.451,null
202,40601,1.036,8.822,2.450,null
203,40802,1.036,8.822,2.450,null
204,41002,1.036,8.822,2.450,null
205,41202,0.958,7.081,2.585,null
206,41401,0.958,7.081,2.585,null
207,41602,0.958,7.081,2.585,null
208,41801,0.901,5.492,2.423,null
209,42002,0.901,5.492,2.423,null
210,42202,0.901,5.492,2.423,null
211,42401,0.963,9.138,2.428,null
212,42602,0.963,9.138,2.428,null
213,42801,0.963,9.138,2.428,null
214,43001,0.904,9.138,2.567,null
215,43202,0.904,7.475,2.683,null
216,43401,0.904,7.475,2.683,null
217,43601,0.904,6.706,2.683,null
218,43801,0.884,6.148,2.496,null
219,44003,0.884,6.148,2.496,null
220,44202,0.884,6.148,2.496,null
221,44402,0.977,7.249,2.356,null
222,44601,0.977,7.249,2.356,null
223,44802,0.977,7.249,2.356,null
224,45002,0.866,6.052,2.505,null
225,45202,0.866,6.052,2.505,null
226,45401,0.866,6.052,2.505,null
227,45601,0.854,5.518,2.363,null
228,45802,0.854,5.518,2.363,null
229,46002,0.854,5.518,2.363,null
230,46201,0.854,7.573,2.363,null
231,46402,0.854,7.573,2.363,null
232,46601,0.854,7.573,2.363,null
233,46801,0.854,6.432,2.363,null
234,47002,0.821,6.432,2.511,null
235,47202,0.821,6.432,2.511,null
236,47401,0.821,6.432,2.511,null
237,47602,0.818,5.946,2.367,null
238,47802,0.818,5.946,2.367,null
239,48001,0.818,5.946,2.367,null
240,48200,0.928,6.700,2.383,null
241,48401,0.928,6.700,2.383,null
242,48601,0.928,6.700,2.383,null
243,48801,0.877,5.832,2.529,null
244,49001,0.877,5.832,2.529,null
245,49202,0.877,5.832,2.529,null
246,49401,0.863,5.498,2.381,null
247,49601,0.852,4.979,2.268,null
248,49802,0.852,4.979,2.268,null
249,50001,0.852,6.451,2.268,null
250,50201,0.948,6.451,2.303,null
251,50401,0.948,6.451,2.303,null
252,50601,0.948,6.451,2.303,null
253,50801,0.948,6.451,2.597,null
254,51001,0.948,6.451,2.597,null
255,51202,0.948,6.451,2.597,null
256,51401,0.919,6.451,2.258,null
257,51602,0.919,6.451,2.258,null
258,51802,0.919,6.451,2.258,null
259,52001,0.950,6.451,2.287,null
260,52202,0.950,6.451,2.287,null
261,52401,0.950,6.451,2.287,null
262,52601,0.893,6.451,2.582,null
263,52803,0.893,6.451,2.846,null
264,53001,0.893,6.451,2.846,null
265,53205,0.893,6.451,2.846,null
266,53401,0.876,5.658,2.616,null
267,53602,0.876,5.658,2.616,null
268,53801,0.876,5.658,2.616,null
269,54001,0.970,7.528,2.616,null
270,54201,0.970,7.528,2.616,null
271,54402,0.970,7.528,2.616,null
272,54601,0.935,5.366,2.799,null
273,54801,0.935,5.366,2.799,null
274,55002,0.935,5.366,2.799,null
275,55201,0.909,4.883,2.582,null
276,55401,0.909,4.883,2.582,null
277,55600,0.909,4.883,2.582,null
278,55801,0.998,6.519,2.555,null
279,56001,1.015,6.519,2.555,null
280,56202,1.015,6.519,2.555,null
281,56401,0.942,5.559,2.746,null
282,56601,0.942,5.559,2.746,null
283,56802,0.942,5.559,2.746,null
284,57001,0.942,5.559,2.746,null
285,57202,0.942,4.753,2.543,null
286,57402,0.942,4.753,2.543,null
287,57602,0.942,4.753,2.543,null
288,57801,1.102,7.546,2.508,null
289,58001,1.102,7.546,2.508,null
290,58201,1.102,7.546,2.508,null
291,58400,1.036,5.487,2.706,null
292,58602,1.036,5.487,2.706,null
293,58802,1.036,5.487,2.706,null
294,59001,0.986,5.102,2.446,null
295,59202,0.986,4.690,2.318,null
296,59401,0.986,4.690,2.318,null
297,59602,0.986,4.690,2.318,null
298,59801,1.066,6.478,2.221,null
299,60002,1.066,6.478,2.221,null
300,60201,1.066,5.531,2.221,null
301,60402,0.980,4.749,2.792,null
302,60602,0.980,4.749,2.792,null
303,60802,0.980,4.749,2.792,null
304,61002,0.943,4.428,2.577,null
305,61201,0.943,4.428,2.577,null
306,61402,0.943,4.428,2.577,null
307,61601,0.943,6.187,2.551,null
308,61801,0.943,6.187,2.551,null
309,62002,0.943,6.187,2.551,null
310,62201,0.888,5.472,2.743,null
311,62402,0.872,5.472,2.743,null
312,62602,0.872,5.472,2.743,null
313,62801,0.872,5.225,2.743,null
314,63002,0.872,5.225,2.540,null
315,63201,0.872,5.225,2.540,null
316,63401,0.872,5.225,2.540,null
317,63601,0.966,7.063,2.455,null
318,63802,0.966,7.063,2.455,null
319,64003,0.966,7.063,2.455,null
320,64201,0.860,5.927,2.589,null
321,64403,0.860,5.927,2.589,null
322,64601,0.860,5.927,2.589,null
323,64801,0.849,5.190,2.361,null
324,65002,0.849,5.190,2.254,null
325,65202,0.849,5.190,2.254,null
326,65401,0.919,6.669,2.291,null
327,65601,0.919,7.737,2.291,null
328,65801,0.919,7.737,2.291,null
329,66001,0.919,7.737,2.517,null
330,66202,0.870,6.544,2.714,null
331,66401,0.870,6.544,2.714,null
332,66601,0.870,6.544,2.714,null
333,66801,0.857,5.723,2.452,null
334,67002,0.857,5.723,2.452,null
