rssi,rssiKarman,distance
-36,-36.000,0.015
-38,-36.400,0.016
-37,-36.520,0.017
-53,-39.816,0.027
-57,-43.253,0.045
-60,-46.602,0.073
-61,-49.482,0.111
-55,-50.585,0.131
-58,-52.068,0.163
-62,-54.055,0.218
-55,-54.244,0.224
-56,-54.595,0.236
-58,-55.276,0.261
-58,-55.821,0.282
-61,-56.857,0.329
-55,-56.485,0.311
-57,-56.588,0.316
-55,-56.271,0.302
-56,-56.216,0.299
-60,-56.973,0.334
-60,-57.579,0.365
-53,-56.663,0.319
-55,-56.330,0.304
-58,-56.664,0.319
-59,-57.131,0.342
-54,-56.505,0.312
-56,-56.404,0.307
-57,-56.523,0.313
-60,-57.219,0.347
-54,-56.575,0.315
-57,-56.660,0.319
-59,-57.128,0.342
-53,-56.302,0.303
-56,-56.242,0.300
-59,-56.793,0.326
-61,-57.635,0.368
-54,-56.908,0.331
-57,-56.926,0.332
-60,-57.541,0.363
-61,-58.233,0.402
-54,-57.386,0.355
-57,-57.309,0.351
-59,-57.647,0.369
-53,-56.718,0.322
-57,-56.774,0.325
-59,-57.219,0.347
-60,-57.775,0.376
-54,-57.020,0.337
-57,-57.016,0.336
-57,-57.013,0.336
-59,-57.410,0.356
-53,-56.528,0.313
-56,-56.423,0.308
-59,-56.938,0.333
-57,-56.951,0.333
-60,-57.560,0.364
-53,-56.648,0.319
-56,-56.519,0.313
-60,-57.215,0.346
-31,-51.972,0.160
-32,-47.978,0.089
-36,-45.582,0.063
-60,-48.466,0.096
-60,-50.773,0.135
-55,-51.618,0.152
-55,-52.294,0.168
-57,-53.236,0.193
-60,-54.588,0.236
-54,-54.471,0.232
-57,-54.977,0.249
-60,-55.981,0.289
-60,-56.785,0.325
-55,-56.428,0.309
-57,-56.542,0.314
-59,-57.034,0.337
-53,-56.227,0.300
-53,-55.582,0.273
-56,-55.665,0.276
-59,-56.332,0.304
-53,-55.666,0.276
-54,-55.333,0.263
-59,-56.066,0.293
-57,-56.253,0.301
-60,-57.002,0.336
-59,-57.402,0.356
-54,-56.721,0.322
-54,-56.177,0.297
-60,-56.942,0.333
-60,-57.553,0.364
-53,-56.643,0.318
-56,-56.514,0.312
-56,-56.411,0.308
-60,-57.129,0.342
-54,-56.503,0.312
-57,-56.603,0.317
-60,-57.282,0.350
-54,-56.626,0.318
-58,-56.901,0.331
-55,-56.520,0.313
-57,-56.616,0.317
-57,-56.693,0.321
-60,-57.354,0.354
-53,-56.484,0.311
-57,-56.587,0.316
-57,-56.669,0.320
