-61
-56
-56
-54
-60
-56
-55
-61
-61
-55
-55
-60
-55
-55
-56
-63
-60
-61
-60
-54
-61
-60
-57
-55
-61
-61
-56
-56
-55
-61
-61
-56
-56
-60
-60
-55
-60
-57
-55
-61
-62
-55
-57
-55
-62
-60
-57
-55
-61
-62
-57
-57
-55
-55
-61
-62
-57
-55
-55
-62
-57
-55
-61
-55
-61
-62
-57
-56
-61
-57
-55
-61
-55
-56
-60
-61
-57
-55
-55
-57
-55
-61
-62
-58
-56
-56
-55
-60
-57
-55
-61
-61
-57
-55
-61
-55
-55
-62
-62
-55
