tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,200,2.619,null,null,null
1,400,2.619,null,null,null
2,601,2.619,null,null,null
3,801,3.216,6.418,2.139,null
4,1002,3.216,6.418,2.139,null
5,1201,3.216,6.418,2.139,null
6,1401,3.471,5.461,2.139,null
7,1604,3.471,5.461,2.139,null
8,1801,3.471,5.461,2.139,null
9,2001,3.690,4.700,1.820,null
10,2202,3.690,4.700,1.820,null
11,2402,3.690,4.700,1.820,null
12,2601,3.690,5.270,1.880,null
13,2801,3.690,5.270,1.929,null
14,3001,3.690,5.270,1.929,null
15,3201,4.109,4.939,2.023,null
16,3403,4.109,4.814,2.159,null
17,3602,4.109,4.814,2.159,null
18,3802,4.109,4.814,1.785,null
19,4001,4.222,4.477,1.574,null
20,4202,4.222,4.477,1.574,null
21,4402,4.222,4.477,1.574,null
22,4601,4.222,5.068,1.758,null
23,4801,4.222,5.068,1.758,null
24,5002,4.222,5.068,1.758,null
25,5201,4.222,4.914,1.930,null
26,5402,4.713,4.914,1.930,null
27,5601,4.713,4.914,1.930,null
28,5801,4.997,4.671,1.676,null
29,6001,4.997,4.671,1.676,null
30,6203,4.997,4.671,1.676,null
31,6402,4.997,4.671,1.676,null
32,6602,6.065,4.671,1.808,null
33,6802,6.065,4.671,1.808,null
34,7001,6.065,4.671,1.808,null
35,7202,5.766,4.485,1.870,null
36,7401,5.766,4.485,1.870,null
37,7601,5.766,4.485,1.870,null
38,7802,5.872,4.342,1.634,null
39,8002,5.872,4.342,1.634,null
40,8202,5.872,4.342,1.634,null
41,8401,6.319,4.457,1.634,null
42,8602,6.319,4.457,1.634,null
43,8803,6.319,4.457,1.634,null
44,9001,6.319,4.434,1.724,null
45,9203,6.318,4.434,1.900,null
46,9402,6.318,4.434,1.900,null
47,9601,5.618,4.434,1.900,null
48,9802,5.114,4.192,1.900,null
49,10002,5.114,4.192,1.900,null
50,10201,5.114,4.192,1.946,null
51,10401,5.494,4.192,1.983,null
52,10602,5.494,4.192,1.983,null
53,10802,5.494,4.192,1.983,null
54,11002,5.327,4.221,2.093,null
55,11202,5.327,4.221,2.093,null
56,11402,5.327,4.221,2.093,null
57,11601,5.198,3.883,1.789,null
58,11801,5.198,3.883,1.789,null
59,12002,5.198,3.883,1.789,null
60,12201,6.637,4.184,1.854,null
61,12401,6.637,4.184,1.854,null
62,12602,6.637,4.184,1.854,null
63,12802,6.197,4.215,1.854,null
64,13001,5.866,4.240,1.960,null
65,13202,5.866,4.240,1.960,null
66,13401,5.866,4.151,1.960,null
67,13602,5.452,3.976,1.697,null
68,13802,5.452,3.976,1.697,null
69,14002,5.452,3.976,1.697,null
70,14202,7.755,4.264,1.777,null
71,14402,7.755,4.264,1.777,null
72,14603,7.755,4.264,1.777,null
73,14802,7.228,4.279,1.844,null
74,15002,7.228,4.279,1.844,null
75,15202,7.228,4.279,1.844,null
76,15401,6.832,4.074,1.844,null
77,15602,6.342,4.074,1.844,null
78,15802,6.342,4.074,1.844,null
79,16001,8.752,4.347,1.844,null
80,16202,11.324,4.347,1.844,null
81,16401,11.324,4.347,1.844,null
82,16601,11.324,4.347,1.844,null
83,16802,9.502,4.461,1.945,null
84,17002,9.502,4.461,1.945,null
85,17202,9.502,4.461,1.945,null
86,17402,8.258,4.129,1.687,null
87,17601,8.258,4.129,1.687,null
88,17801,8.258,4.129,1.687,null
89,18000,10.497,4.394,1.837,null
90,18201,10.497,4.394,1.837,null
91,18401,10.497,4.394,1.837,null
92,18601,10.497,4.394,1.837,null
93,18800,10.497,4.394,1.837,null
94,19000,10.497,4.394,1.837,null
95,19201,10.497,4.394,1.837,null
96,19401,10.497,4.394,1.611,null
97,19601,10.497,4.394,1.611,null
98,19801,10.497,4.394,1.705,null
99,20002,13.487,4.618,1.705,null
100,20202,13.487,4.618,1.705,null
101,20402,13.487,4.618,1.705,null
102,20602,13.487,4.562,1.833,null
103,20801,13.487,4.562,1.833,null
104,21001,13.487,4.562,1.833,null
105,21201,9.455,4.401,1.449,null
106,21402,9.455,4.401,1.449,null
107,21601,9.455,4.401,1.449,null
108,21801,12.046,4.624,1.566,null
109,22002,12.046,4.811,1.566,null
110,22201,12.046,4.811,1.566,null
111,22402,9.983,4.838,1.566,null
112,22601,9.983,4.838,1.667,null
113,22802,9.983,4.838,1.667,null
114,23001,9.983,4.838,1.667,null
115,23202,9.983,4.494,1.491,null
116,23402,9.983,4.494,1.491,null
117,23601,9.983,4.494,1.491,null
118,23802,13.342,4.702,1.602,null
119,24002,13.342,4.702,1.602,null
120,24202,13.342,4.702,1.602,null
121,24401,11.157,4.750,1.698,null
122,24602,11.157,4.750,1.698,null
123,24801,11.157,4.750,1.698,null
124,25001,8.623,4.546,1.513,null
125,25201,8.623,4.389,1.379,null
126,25401,8.623,4.389,1.379,null
127,25602,8.623,4.389,1.379,null
128,25802,11.867,4.614,1.506,null
129,26002,11.867,4.614,1.506,null
130,26201,11.867,4.558,1.506,null
131,26402,9.865,4.634,1.615,null
132,26602,9.865,4.634,1.615,null
133,26801,9.865,4.634,1.615,null
134,27001,9.023,4.456,1.615,null
135,27202,9.023,4.456,1.615,null
136,27402,9.023,4.456,1.615,null
137,27602,12.306,4.671,1.709,null
138,27801,12.306,4.671,1.709,null
139,28002,12.306,4.671,1.709,null
140,28201,10.155,4.671,1.836,null
141,28402,8.709,4.671,1.836,null
142,28602,8.709,4.671,1.836,null
143,28801,8.167,4.671,1.610,null
144,29002,8.167,4.370,1.610,null
145,29202,8.167,4.370,1.610,null
146,29401,11.034,4.370,1.610,null
147,29602,11.034,4.598,1.704,null
148,29802,11.034,4.598,1.704,null
149,30001,11.034,4.598,1.704,null
150,30201,8.122,4.546,1.704,null
151,30402,8.122,4.546,1.704,null
152,30602,8.122,4.546,1.704,null
153,30801,7.723,4.072,1.517,null
154,31002,7.723,4.072,1.517,null
155,31202,7.723,4.072,1.517,null
156,31401,10.552,4.345,1.625,null
157,31602,10.552,4.577,1.625,null
158,31802,10.552,4.577,1.625,null
159,32000,10.552,4.529,1.764,null
160,32202,8.980,4.491,1.883,null
161,32401,8.980,4.491,1.883,null
162,32602,8.980,4.347,1.883,null
163,32801,8.128,4.234,1.644,null
