tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
0,201,null,null,null,null
1,401,null,null,null,null
2,600,2.860,null,null,null
3,801,2.860,null,null,null
4,1001,2.860,null,null,null
5,1201,3.804,4.343,null,null
6,1402,3.804,4.343,null,null
7,1601,3.804,4.343,null,null
8,1800,5.477,4.343,null,null
9,2002,5.477,4.343,null,null
10,2202,5.477,4.343,null,null
11,2401,5.477,4.458,0.833,null
12,2602,5.161,4.435,0.833,null
13,2801,5.161,4.435,0.833,null
14,3001,5.161,4.303,0.856,null
15,3203,5.161,4.303,0.856,null
16,3401,5.161,4.303,0.856,null
17,3601,5.161,4.303,0.856,null
18,3801,4.921,4.741,1.080,null
19,4001,4.921,4.741,1.080,null
20,4202,4.921,4.741,1.080,null
21,4401,4.878,4.659,1.025,null
22,4601,4.878,4.659,1.025,null
23,4801,4.878,4.659,1.025,null
24,5001,5.447,4.476,1.025,null
25,5202,5.447,4.476,1.025,null
26,5402,5.447,4.476,1.025,null
27,5602,5.950,4.687,1.126,null
28,5802,5.950,4.687,1.246,null
29,6002,5.950,4.687,1.246,null
30,6201,5.514,4.687,1.246,null
31,6402,5.502,4.863,1.149,null
32,6602,5.502,4.863,1.149,null
33,6801,5.502,4.863,1.107,null
34,7002,5.493,4.632,1.104,null
35,7202,5.493,4.632,1.104,null
36,7402,5.493,4.632,1.104,null
37,7601,6.198,4.632,1.194,null
38,7803,6.198,4.632,1.194,null
39,8002,6.198,4.632,1.194,null
40,8201,5.954,4.693,1.111,null
41,8402,5.954,4.693,1.111,null
42,8602,5.954,4.693,1.111,null
43,8801,5.954,4.502,1.077,null
44,9002,5.851,4.502,1.077,null
45,9201,5.851,4.502,1.077,null
46,9401,5.851,4.709,1.077,null
47,9601,6.681,4.709,1.077,null
48,9802,6.681,4.709,1.077,null
49,10002,6.681,4.709,1.077,null
50,10201,6.230,4.793,1.023,null
51,10402,6.230,4.793,1.023,null
52,10602,6.230,4.793,1.023,null
53,10801,6.067,4.414,1.009,null
54,11001,6.067,4.414,1.009,null
55,11202,6.067,4.414,1.009,null
56,11401,6.878,4.516,1.111,null
57,11601,7.604,4.516,1.200,null
58,11802,7.604,4.516,1.200,null
59,12001,6.910,4.667,1.116,null
60,12202,6.400,4.667,1.024,null
61,12400,6.400,4.667,1.024,null
62,12600,6.400,4.667,1.024,null
63,12802,6.400,4.482,1.024,null
64,13002,6.400,4.482,1.024,null
65,13202,6.400,4.482,1.024,null
66,13402,6.400,4.482,1.024,null
67,13602,6.400,4.482,1.024,null
68,13802,6.400,4.482,1.024,null
69,14001,6.019,4.692,0.983,null
70,14201,6.019,4.692,0.983,null
71,14402,6.019,4.692,0.983,null
72,14601,5.776,4.620,0.977,null
73,14802,5.776,4.620,0.977,null
74,15002,5.776,4.620,0.977,null
75,15200,6.236,4.807,0.977,null
76,15401,6.236,4.962,0.977,null
77,15602,6.236,4.962,0.977,null
78,15801,6.236,4.959,0.977,null
79,16002,5.895,4.959,0.946,null
80,16202,5.895,4.959,0.946,null
81,16401,5.895,4.959,0.946,null
82,16602,5.804,4.607,0.948,null
83,16802,5.804,4.607,0.948,null
84,17002,5.804,4.607,0.948,null
85,17201,6.447,4.953,1.057,null
