rssi,rssiKarman,distance
-65,-65.000,1.446
-68,-65.600,1.575
-68,-66.080,1.685
-75,-67.864,2.169
-70,-68.291,2.305
-68,-68.233,2.286
-69,-68.386,2.336
-70,-68.709,2.445
-70,-68.967,2.536
-69,-68.974,2.538
-68,-68.779,2.469
-69,-68.823,2.485
-66,-68.259,2.294
-65,-67.607,2.092
-68,-67.686,2.115
-66,-67.348,2.017
-74,-68.679,2.434
-67,-68.343,2.321
-66,-67.874,2.173
-72,-68.700,2.442
-73,-69.560,2.758
-68,-69.248,2.639
-68,-68.998,2.547
-68,-68.799,2.476
-79,-70.839,3.305
-67,-70.071,2.965
-69,-69.857,2.876
-73,-70.485,3.144
-67,-69.788,2.848
-67,-69.231,2.632
-63,-67.985,2.207
-67,-67.788,2.146
-66,-67.430,2.040
-66,-67.144,1.959
-67,-67.115,1.951
-71,-67.892,2.178
-72,-68.714,2.447
-66,-68.171,2.266
-69,-68.337,2.319
-69,-68.469,2.363
-69,-68.576,2.399
-67,-68.260,2.295
-66,-67.808,2.152
-69,-68.047,2.226
-68,-68.037,2.223
-68,-68.030,2.221
-64,-67.224,1.981
-68,-67.379,2.025
-78,-69.503,2.736
-63,-68.203,2.276
-68,-68.162,2.263
-72,-68.930,2.522
-64,-67.944,2.194
-70,-68.355,2.325
-71,-68.884,2.506
-66,-68.307,2.310
-69,-68.446,2.355
-69,-68.557,2.393
-64,-67.645,2.103
-70,-68.116,2.248
-68,-68.093,2.241
-65,-67.474,2.053
-77,-69.380,2.688
-62,-67.904,2.182
-64,-67.123,1.953
-64,-66.498,1.788
-68,-66.799,1.866
-68,-67.039,1.930
-65,-66.631,1.822
-65,-66.305,1.740
-68,-66.644,1.825
-70,-67.315,2.007
-62,-66.252,1.727
-71,-67.202,1.975
-80,-69.761,2.838
-67,-69.209,2.624
-68,-68.967,2.536
-75,-70.174,3.008
-63,-68.739,2.455
-66,-68.191,2.272
-67,-67.953,2.197
-69,-68.162,2.263
-69,-68.330,2.317
-68,-68.264,2.296
-67,-68.011,2.215
-67,-67.809,2.152
-82,-70.647,3.217
-66,-69.718,2.820
-80,-71.774,3.773
-68,-71.019,3.390
-67,-70.215,3.026
-66,-69.372,2.686
-79,-71.298,3.527
-66,-70.238,3.036
-67,-69.591,2.770
-82,-72.073,3.935
-65,-70.658,3.221
-66,-69.726,2.824
-67,-69.181,2.614
-81,-71.545,3.652
-67,-70.636,3.211
-67,-69.909,2.897
avg(rssi),avg(rssiKalman),avg(distance)
-68.72549019607843,-68.53299019607844,2.426970588235295
stdev(rssi),stdev(rssiKalman),stdev(distance)
4.272935489904368,1.3125640712286593,0.46714849333078523
