rssi,rssiKarman,distance
-69,-69,6.117
-69,-69.000,6.117
-72,-69.600,6.503
-71,-69.880,6.691
-71,-70.104,6.845
-70,-70.083,6.831
-69,-69.867,6.682
-74,-70.693,7.268
-75,-71.555,7.935
-72,-71.644,8.007
-66,-70.515,7.138
-68,-70.012,6.781
-68,-69.610,6.509
-67,-69.088,6.172
-67,-68.670,5.915
-73,-69.536,6.460
-69,-69.429,6.390
-69,-69.343,6.335
-67,-68.874,6.040
-71,-69.300,6.307
-77,-70.840,7.378
-70,-70.672,7.253
-71,-70.737,7.301
-67,-69.990,6.766
-73,-70.592,7.194
-81,-72.674,8.893
-68,-71.739,8.085
-68,-70.991,7.492
-77,-72.193,8.468
-72,-72.154,8.435
-71,-71.923,8.239
-71,-71.739,8.085
-74,-72.191,8.466
-74,-72.553,8.784
-74,-72.842,9.047
-74,-73.074,9.263
-76,-73.659,9.831
-74,-73.727,9.900
-75,-73.982,10.160
-72,-73.585,9.758
-78,-74.468,10.676
-74,-74.375,10.575
-75,-74.500,10.710
-72,-74.000,10.179
-71,-73.400,9.575
-73,-73.320,9.498
-73,-73.256,9.436
-72,-73.005,9.198
-70,-72.404,8.652
-71,-72.123,8.408
-72,-72.098,8.387
-71,-71.879,8.201
-71,-71.703,8.056
-71,-71.562,7.941
-73,-71.850,8.177
-70,-71.480,7.875
-49,-66.984,4.982
-49,-63.387,3.454
-69,-64.510,3.872
-71,-65.808,4.419
-80,-68.646,5.901
-78,-70.517,7.139
-72,-70.814,7.358
-70,-70.651,7.237
-70,-70.521,7.142
-70,-70.417,7.067
-69,-70.133,6.866
-70,-70.107,6.847
-71,-70.285,6.973
-74,-71.028,7.521
-73,-71.423,7.829
-78,-72.738,8.951
-73,-72.790,8.999
-77,-73.632,9.805
-74,-73.706,9.878
-75,-73.965,10.142
-75,-74.172,10.358
-78,-74.937,11.198
-73,-74.550,10.765
-71,-73.840,10.014
-69,-72.872,9.074
-76,-73.498,9.671
-72,-73.198,9.381
-70,-72.558,8.789
-72,-72.447,8.690
-70,-71.957,8.267
-71,-71.766,8.107
-71,-71.613,7.982
-72,-71.690,8.045
-70,-71.352,7.773
-70,-71.082,7.562
-75,-71.865,8.190
-73,-72.092,8.381
-72,-72.074,8.366
-71,-71.859,8.185
-74,-72.287,8.550
-74,-72.630,8.853
-71,-72.304,8.564
-74,-72.643,8.865
-75,-73.114,9.301
-73,-73.092,9.279
-71,-72.673,8.892
-73,-72.739,8.952
-73,-72.791,9.000
-73,-72.833,9.038
-74,-73.066,9.255
-73,-73.053,9.243
-73,-73.042,9.233
-72,-72.834,9.039
-72,-72.667,8.887
-71,-72.334,8.590
-71,-72.067,8.360
-74,-72.454,8.696
-73,-72.563,8.793
-73,-72.650,8.872
-71,-72.320,8.578
-74,-72.656,8.877
-73,-72.725,8.939
-71,-72.380,8.631
-74,-72.704,8.920
-73,-72.763,8.974
-71,-72.411,8.658
-71,-72.128,8.412
-74,-72.503,8.739
-72,-72.402,8.650
-71,-72.122,8.407
-74,-72.497,8.735
-74,-72.798,9.006
-72,-72.638,8.861
-72,-72.511,8.746
-74,-72.809,9.016
-74,-73.047,9.237
-73,-73.037,9.228
-71,-72.630,8.853
-71,-72.304,8.564
-74,-72.643,8.865
-73,-72.715,8.930
-71,-72.372,8.623
-74,-72.697,8.914
-73,-72.758,8.969
-71,-72.406,8.654
-74,-72.725,8.939
-73,-72.780,8.990
-71,-72.424,8.669
-71,-72.139,8.422
-74,-72.511,8.747
-73,-72.609,8.834
-71,-72.287,8.550
-71,-72.030,8.328
-74,-72.424,8.669
-74,-72.739,8.952
-72,-72.591,8.818
-73,-72.673,8.892
-71,-72.338,8.594
-74,-72.671,8.890
-73,-72.737,8.950
-71,-72.389,8.639
-72,-72.311,8.571
-71,-72.049,8.345
-74,-72.439,8.683
-74,-72.751,8.963
-72,-72.601,8.827
-71,-72.281,8.544
-74,-72.625,8.849
-72,-72.500,8.737
-71,-72.200,8.474
-71,-71.960,8.269
-73,-72.168,8.446
-74,-72.534,8.767
-73,-72.627,8.851
-72,-72.502,8.739
-69,-71.802,8.137
-70,-71.441,7.844
-72,-71.553,7.934
-73,-71.842,8.171
-73,-72.074,8.366
-71,-71.859,8.185
-74,-72.287,8.550
-73,-72.430,8.675
-67,-71.344,7.766
-73,-71.675,8.033
-73,-71.940,8.253
-67,-70.952,7.463
-67,-70.162,6.885
-72,-70.529,7.148
-73,-71.023,7.517
-73,-71.419,7.826
-67,-70.535,7.152
-67,-69.828,6.655
-74,-70.662,7.246
-73,-71.130,7.599
-72,-71.304,7.735
-73,-71.643,8.007
-67,-70.715,7.284
-73,-71.172,7.631
-73,-71.537,7.921
-71,-71.430,7.835
-71,-71.344,7.766
-70,-71.075,7.557
-72,-71.260,7.700
-72,-71.408,7.817
-71,-71.326,7.753
-71,-71.261,7.701
-73,-71.609,7.979
-77,-72.687,8.905
-76,-73.350,9.527
-73,-73.280,9.459
-71,-72.824,9.030
-71,-72.459,8.700
-73,-72.567,8.797
-73,-72.654,8.875
-73,-72.723,8.938
-70,-72.178,8.455
-70,-71.743,8.088
-71,-71.594,7.967
-71,-71.475,7.871
-72,-71.580,7.956
-76,-72.464,8.705
-71,-72.171,8.449
-72,-72.137,8.420
-76,-72.910,9.109
-71,-72.528,8.762
-73,-72.622,8.846
-73,-72.698,8.915
-75,-73.158,9.343
-72,-72.927,9.125
-72,-72.741,8.954
-71,-72.393,8.642
-75,-72.914,9.113
-72,-72.732,8.945
-73,-72.785,8.994
-73,-72.828,9.034
-79,-74.063,10.244
-73,-73.850,10.025
-68,-72.680,8.898
-72,-72.544,8.776
-71,-72.235,8.504
-69,-71.588,7.962
-70,-71.271,7.709
-72,-71.416,7.824
-70,-71.133,7.602
-73,-71.507,7.896
-69,-71.005,7.503
-70,-70.804,7.351
-74,-71.443,7.845
-79,-72.955,9.151
-79,-74.164,10.350
-71,-73.531,9.704
-71,-73.025,9.216
-79,-74.220,10.409
-70,-73.376,9.552
-69,-72.501,8.737
-73,-72.601,8.827
-69,-71.880,8.203
-71,-71.704,8.057
-75,-72.363,8.616
-68,-71.491,7.883
