rssi,rssiKarman,distance
-60,-60.000,2.478
-53,-58.600,2.107
-59,-58.680,2.127
-60,-58.944,2.193
-53,-57.755,1.911
-53,-56.804,1.711
-59,-57.243,1.801
-53,-56.395,1.632
-53,-55.716,1.509
-58,-56.173,1.591
-53,-55.538,1.478
-60,-56.430,1.639
-61,-57.344,1.822
-55,-56.875,1.726
-53,-56.100,1.577
-53,-55.480,1.468
-59,-56.184,1.593
-55,-55.947,1.550
-53,-55.358,1.447
-54,-55.086,1.403
-59,-55.869,1.536
-53,-55.295,1.437
-59,-56.036,1.566
-55,-55.829,1.529
-54,-55.463,1.465
-59,-56.171,1.590
-59,-56.736,1.698
-55,-56.389,1.631
-55,-56.111,1.579
-54,-55.689,1.504
-59,-56.351,1.624
-55,-56.081,1.574
-53,-55.465,1.465
-59,-56.172,1.591
-60,-56.937,1.738
-54,-56.350,1.624
-55,-56.080,1.574
-53,-55.464,1.465
-59,-56.171,1.590
-59,-56.737,1.698
-55,-56.390,1.631
-53,-55.712,1.508
-59,-56.369,1.627
-55,-56.095,1.577
-54,-55.676,1.502
-59,-56.341,1.622
-61,-57.273,1.807
-55,-56.818,1.714
-54,-56.255,1.606
-54,-55.804,1.524
-59,-56.443,1.641
-55,-56.154,1.587
-59,-56.723,1.696
-55,-56.379,1.629
-55,-56.103,1.578
-53,-55.482,1.468
-59,-56.186,1.593
-61,-57.149,1.781
-55,-56.719,1.695
-53,-55.975,1.555
-60,-56.780,1.707
-55,-56.424,1.638
-53,-55.739,1.513
-55,-55.591,1.487
-55,-55.473,1.467
-54,-55.179,1.418
-59,-55.943,1.549
-61,-56.954,1.741
-59,-57.363,1.826
-59,-57.691,1.897
-55,-57.153,1.782
-55,-56.722,1.695
-54,-56.178,1.592
-54,-55.742,1.513
-59,-56.394,1.632
-55,-56.115,1.580
-53,-55.492,1.470
-59,-56.194,1.595
-55,-55.955,1.551
-54,-55.564,1.482
-59,-56.251,1.605
-60,-57.001,1.751
-55,-56.601,1.672
-54,-56.081,1.574
-59,-56.664,1.684
-59,-57.132,1.778
-55,-56.705,1.692
-53,-55.964,1.553
-59,-56.571,1.666
-55,-56.257,1.606
-59,-56.806,1.712
-55,-56.445,1.642
-54,-55.956,1.551
-59,-56.565,1.665
-54,-56.052,1.569
-54,-55.641,1.496
-59,-56.313,1.617
-59,-56.850,1.721
-54,-56.280,1.611
-55,-56.024,1.564
-60,-56.819,1.714
-55,-56.456,1.644
-62,-57.564,1.869
-53,-56.652,1.681
-52,-55.721,1.510
-60,-56.577,1.667
-62,-57.662,1.890
-54,-56.929,1.736
-62,-57.943,1.953
-53,-56.955,1.742
-52,-55.964,1.553
-61,-56.971,1.745
-53,-56.177,1.591
-54,-55.741,1.513
-63,-57.193,1.790
-63,-58.355,2.048
avg(rssi),avg(rssiKalman),avg(distance)
-56.37931034482759,-56.436017241379304,1.6473448275862064
stdev(rssi),stdev(rssiKalman),stdev(distance)
2.975924001433299,0.7964362214736024,0.16355475216576482
